"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy","Residual_Nu_Tilde","Vorticity","Q_Criterion","Delta_Time","CFL","Turb_Delta_Time","Turb_CFL","Orthogonality","Aspect_Ratio","Volume_Ratio"
0, 0.000000000000000e+00, 0.000000000000000e+00, 6.722264518771487e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.440052841461154e+04, 0.000000000000000e+00, 5.760211365844617e+03, 2.985060703479947e+02, 0.000000000000000e+00, 2.874165747086367e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.838838789236627e-05, -1.729580794875954e-02, -1.645725721824604e-02, -2.672375955824869e+02, 1.565017089581298e+00, 0.000000000000000e+00, 5.324662168424223e-09, -0.000000000000000e+00, -0.000000000000000e+00, 7.482340344984574e-04, -0.000000000000000e+00, 1.246082990975519e+06, -1.264284191231689e+08, 9.748718604891049e-08, 7.061250655583108e+00, 9.748718604891049e-08, 7.061250655583108e+00, 8.948489873902888e+01, 9.724850286050209e+01, 1.211327643989618e+00
1, -2.877496535856641e-03, -1.992678699380102e-02, 5.404069230586323e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.148645969722850e+04, 0.000000000000000e+00, 4.594583878891397e+03, 2.961799296819250e+02, 0.000000000000000e+00, -9.270786429570580e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.827784396135694e-05, 2.341130343641482e-03, -1.046793550878450e-02, -4.490400707044250e+01, 9.429842941226105e-01, 0.000000000000000e+00, 3.402945232183453e-08, -0.000000000000000e+00, -0.000000000000000e+00, 5.239204537785980e-03, -0.000000000000000e+00, 5.632627441159177e+05, -5.587682468914795e+07, 1.275208220328471e-07, 1.016820094403966e+01, 1.275208220328471e-07, 1.016820094403966e+01, 8.919298490074000e+01, 2.558812714246128e+02, 3.793097710903484e+00
2, 1.005440597608634e+00, 2.826559470844386e-01, 6.246024522544861e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.364629172742305e+04, 0.000000000000000e+00, 5.458516690969218e+03, 3.044397123625434e+02, 0.000000000000000e+00, -2.692633838541906e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.866848577846158e-05, 1.171929341802989e-03, 1.837116391404082e-03, -5.218157772942682e+01, 4.472381689605723e-01, 0.000000000000000e+00, 2.670054702597657e-07, -0.000000000000000e+00, -0.000000000000000e+00, -1.545226357960075e-03, -0.000000000000000e+00, 1.120289418123191e+05, -5.052988441276550e+04, 8.064392143831355e-08, 5.884375546319244e+00, 8.064392143831355e-08, 5.884375546319244e+00, 8.997276772572943e+01, 2.522756838860138e+02, 4.070796830607274e+00
3, 1.004774312148610e+00, 2.997975726344208e-01, 6.068516044694598e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.377259621837179e+04, 0.000000000000000e+00, 5.509038487348714e+03, 3.162449850219902e+02, 0.000000000000000e+00, 2.571353222295147e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.921791592460177e-05, 4.438714304560001e-04, -3.640838906314292e-04, -2.133028853155763e+02, 2.202234215697880e-01, 0.000000000000000e+00, 2.368863738594205e-07, -0.000000000000000e+00, -0.000000000000000e+00, -7.138963993436505e-04, -0.000000000000000e+00, -2.865783864729843e+04, -1.574096210719705e+06, 5.466877228987273e-08, 4.086371907166141e+00, 5.466877228987273e-08, 4.086371907166141e+00, 8.963055019752612e+01, 9.074500629746305e+01, 1.211663079350203e+00
4, 1.653562095843103e-02, 2.951790002259478e-03, 7.531459358153030e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.621404366143212e+04, 0.000000000000000e+00, 6.485617464572846e+03, 2.999870711764601e+02, 0.000000000000000e+00, 1.043234576284573e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845855074793791e-05, 2.359054550280881e-03, -3.923091234504831e-04, -2.653464860498679e+00, 5.204904045334622e-01, 0.000000000000000e+00, -7.247229935085671e-10, -0.000000000000000e+00, -0.000000000000000e+00, -1.174338143295570e-03, -0.000000000000000e+00, -1.243397677623909e+05, -3.844284466782570e+06, 1.169187383709643e-07, 8.473500786699715e+00, 1.169187383709643e-07, 8.473500786699715e+00, 8.917827815571589e+01, 2.114211946351672e+02, 3.791826916143969e+00
5, 9.910658818465367e-01, 2.974411624593092e-01, 6.191525452907906e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.372690630045920e+04, 0.000000000000000e+00, 5.490762520183680e+03, 3.089337408103490e+02, 0.000000000000000e+00, 6.671363975730337e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.887885582118410e-05, 5.923019881760239e-03, 7.539548442077187e-03, -6.480216348001423e+01, 9.236187498842603e-01, 0.000000000000000e+00, 1.231568733099271e-07, -0.000000000000000e+00, -0.000000000000000e+00, -1.120110031833446e-04, -0.000000000000000e+00, -4.874275070354579e+05, -1.885234927520752e+05, 9.598660800711766e-08, 7.061250655583108e+00, 9.598660800711766e-08, 7.061250655583108e+00, 8.998293002359348e+01, 2.084140066157762e+02, 4.071423144824374e+00
663, -8.241553951777952e-04, -9.174229403131769e-04, 6.518511958986702e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.394554782712169e+04, 0.000000000000000e+00, 5.578219130848674e+03, 2.981106211601148e+02, 0.000000000000000e+00, 9.779450288138321e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.836962475941030e-05, -1.643315883154491e-02, -1.997017698915730e-02, -3.034045800492501e+02, 1.601122289687437e+00, 0.000000000000000e+00, 7.434515507828572e-09, -0.000000000000000e+00, -0.000000000000000e+00, 1.129667854312483e-03, -0.000000000000000e+00, 1.351232955325279e+06, -2.295674363647461e+06, 9.736969837087898e-08, 7.061250655583108e+00, 9.736969837087898e-08, 7.061250655583108e+00, 8.997365595212220e+01, 1.067601145982205e+02, 1.001660608544585e+00
664, -1.565424036426113e-03, -1.902360671552734e-03, 6.321492450617533e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.350603851771525e+04, 0.000000000000000e+00, 5.402415407086100e+03, 2.977136155181725e+02, 0.000000000000000e+00, -8.537961075895162e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.835077560980699e-05, -1.513469913756608e-02, -2.269717232534681e-02, -3.446706639989256e+02, 1.622172593155787e+00, 0.000000000000000e+00, 9.324950666130575e-09, -0.000000000000000e+00, -0.000000000000000e+00, 1.503822043122716e-03, -0.000000000000000e+00, 1.426791219224562e+06, -6.271517012207031e+06, 9.750132420992395e-08, 7.061250655583108e+00, 9.750132420992395e-08, 7.061250655583108e+00, 8.997962982976551e+01, 1.066624921422706e+02, 1.001131047660332e+00
665, -2.189770174216655e-03, -2.965405109509441e-03, 6.091262270659845e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.299707624921496e+04, 0.000000000000000e+00, 5.198830499685984e+03, 2.973231355289187e+02, 0.000000000000000e+00, -2.974996055204310e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.833222437680847e-05, -1.280685670528784e-02, -2.486595268436340e-02, -3.657716945959027e+02, 1.613848169261160e+00, 0.000000000000000e+00, 1.148549432228176e-08, -0.000000000000000e+00, -0.000000000000000e+00, 1.928345682496668e-03, -0.000000000000000e+00, 1.464347417120287e+06, -1.772928528930664e+06, 9.755910972159555e-08, 7.061250655583108e+00, 9.755910972159555e-08, 7.061250655583108e+00, 8.998162352681193e+01, 1.066806456045974e+02, 1.001070977371237e+00
666, -2.692679059795816e-03, -4.091053082138429e-03, 5.911040306265525e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.259798673741306e+04, 0.000000000000000e+00, 5.039194694965222e+03, 2.969802460371271e+02, 0.000000000000000e+00, -4.638279767810869e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.831592435633495e-05, -9.969924560803940e-03, -2.546459232586934e-02, -3.407706272094633e+02, 1.572694708675263e+00, 0.000000000000000e+00, 1.332925849444917e-08, -0.000000000000000e+00, -0.000000000000000e+00, 2.271596037250391e-03, -0.000000000000000e+00, 1.432982486149215e+06, -2.523925512817383e+06, 9.687964962374094e-08, 7.061250655583108e+00, 9.687964962374094e-08, 7.061250655583108e+00, 8.998270353495722e+01, 1.067227957877416e+02, 1.000974012222425e+00
