"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","LM_gamma","LM_Re_t","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","LM_gamma_sep","LM_gamma_eff","Turb_index","Eddy_Viscosity","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy","Residual_TKE","Residual_Omega","Residual_LM_intermittency","Residual_LM_RE_THETA_T","Vorticity","Q_Criterion","Delta_Time","CFL","Turb_Delta_Time","Turb_CFL","Orthogonality","Aspect_Ratio","Volume_Ratio"
0, 0.000000000000000e+00, 0.000000000000000e+00, 2.007234345220792e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.321689376755671e+04, 1.000000000000000e-10, 2.346667871300924e+07, 4.082368356814566e-01, 7.260821789377475e+02, 1.728675750702267e+04, 3.000169597245946e+02, 0.000000000000000e+00, 1.161317892985042e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845996499009950e-05, -8.613357604202977e-04, 1.049962562545319e-03, -6.576751068606788e+01, 3.290661508547791e+00, 0.000000000000000e+00, 4.082368356814566e-01, 5.138692577365281e+02, 8.553560746737723e-19, 3.532498176257168e-10, -0.000000000000000e+00, -0.000000000000000e+00, 1.473696090396881e-04, -0.000000000000000e+00, -0.000000000000000e+00, 3.412250111332656e-08, 1.357736391568813e-05, -3.118717827565697e+05, -1.543187314206238e+08, 2.759307724959095e-07, 1.243105001449907e+01, 2.759307724959095e-07, 1.243105001449907e+01, 8.950728414113880e+01, 1.934646394847032e+00, 1.191828015720826e+00
1, -1.718054192693948e-04, 9.109824283804046e-04, 1.711495858419698e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.673813842140718e+04, 1.000000000000000e-10, 2.627690989585102e+07, 5.731123193236165e-02, 6.564538558171998e+02, 1.469525536856286e+04, 2.991104803235730e+02, 0.000000000000000e+00, 5.501588818522170e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.841704239554955e-05, 1.360082437160809e-03, 6.998089546603563e-03, -1.692261863970178e+03, 6.973219671631346e+00, 0.000000000000000e+00, 5.731123193236165e-02, 4.913846722239951e+01, 6.513152905105270e-19, 2.244090562152250e-08, -0.000000000000000e+00, -0.000000000000000e+00, 6.108661512201075e-03, -0.000000000000000e+00, -0.000000000000000e+00, 4.290563423695580e-09, 5.523854980624338e-05, -1.641439268653272e+06, -8.768566847827148e+08, 3.494224260523382e-07, 1.243105001449907e+01, 3.494224260523382e-07, 1.243105001449907e+01, 8.912460918129645e+01, 4.829284068574666e+00, 3.826516022335081e+00
2, 4.611735506634929e-02, -1.890206044284941e-02, 1.370932111618044e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.928955793921167e+04, 1.000000000000000e-10, 3.349867377769509e+07, 1.900399060503412e-01, 8.035346809423764e+02, 1.171582317568466e+04, 2.977057374448677e+02, 0.000000000000000e+00, -1.524864317337314e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.835040144886263e-05, -4.042165053947437e-04, 5.902037018909993e-04, 6.148163544526554e+00, 1.986937307884389e+00, 0.000000000000000e+00, 1.900399060503412e-01, 1.256570919917661e+04, 4.092480485904178e-19, 2.055830481488011e-09, -0.000000000000000e+00, -0.000000000000000e+00, 1.315634576721424e-03, -0.000000000000000e+00, -0.000000000000000e+00, -5.968191646952128e-07, -9.126993757194298e-06, 1.653501432454984e+05, -3.110392855486870e+07, 3.493264537384816e-07, 1.243105001449907e+01, 3.493264537384816e-07, 1.243105001449907e+01, 8.809562036213551e+01, 4.778986443741966e+00, 4.103502934401393e+00
3, 4.609287242076135e-02, -1.974636168630072e-02, 1.386334982884852e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.959987740290891e+04, 1.000000000000000e-10, 3.329210658601071e+07, 6.588398573940782e-01, 8.111073579816019e+02, 1.183995096116356e+04, 2.975171920552598e+02, 0.000000000000000e+00, -1.232131336331647e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.834144524570998e-05, 7.245534300789681e-05, 1.124651066478145e-04, -6.719625692544132e-01, 8.639189327968683e-01, 0.000000000000000e+00, 6.588398573940782e-01, 1.532048150318981e+05, 4.164235746548798e-19, -1.373927875939851e-08, -0.000000000000000e+00, -0.000000000000000e+00, -4.168339935944832e-03, -0.000000000000000e+00, -0.000000000000000e+00, 5.279847079477175e-07, -1.859054385908566e-05, 3.091056486575816e+04, -7.504229378892422e+06, 2.704345469789380e-07, 1.243105001449907e+01, 2.704345469789380e-07, 1.243105001449907e+01, 8.946205234992355e+01, 1.806627307266652e+00, 1.194886899803785e+00
4, 7.350570150613177e-04, -3.394657499262768e-04, 1.884237465322280e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.051663152032792e+04, 1.000000000000000e-10, 2.432793615882968e+07, 7.994109625166486e-02, 6.643070398837153e+02, 1.620665260813115e+04, 2.996318898592435e+02, 0.000000000000000e+00, 9.065946449777751e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.844173931337351e-05, 4.207131968417235e-03, -1.511760034375651e-04, -5.842891336638811e+02, 5.616071944485406e+00, 0.000000000000000e+00, 7.994109625166486e-02, 9.130290219674620e+01, 7.745375597912640e-19, -2.542761006535314e-08, -0.000000000000000e+00, -0.000000000000000e+00, -6.960266133197973e-03, -0.000000000000000e+00, -0.000000000000000e+00, -8.778129567774700e-09, 1.073872111894924e-05, 9.680085031579263e+05, -4.260288204165039e+08, 3.402879877029282e-07, 1.243105001449907e+01, 3.402879877029282e-07, 1.243105001449907e+01, 8.899591568721677e+01, 4.221139683296177e+00, 3.837449350062581e+00
5, 4.545777295007038e-02, -1.981128586168530e-02, 1.346679950111864e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.861448913696284e+04, 1.000000000000000e-10, 3.331612503875948e+07, 2.175154763526839e-02, 7.057638970246220e+02, 1.144579565478513e+04, 2.960819546111891e+02, 0.000000000000000e+00, -2.161675494154198e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.827317871647967e-05, 4.649908606845860e-03, -5.125310728576624e-03, -1.325342270822333e+03, 6.140718237217108e+00, 0.000000000000000e+00, 2.175154763526839e-02, 4.529539439561884e+00, 4.042210129593246e-19, -1.566118620621031e-08, -0.000000000000000e+00, -0.000000000000000e+00, -2.176221060068873e-03, -0.000000000000000e+00, -0.000000000000000e+00, -5.622859400113339e-10, -3.465675902726518e-05, 1.606158376206592e+06, -1.576099402131348e+08, 3.411423521917942e-07, 1.243105001449907e+01, 3.411423521917942e-07, 1.243105001449907e+01, 8.934288935012786e+01, 4.133121621850107e+00, 4.088912888334988e+00
992, -3.361280624494327e-05, 4.508048606400442e-05, 1.997867657024286e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.301275500289448e+04, 1.000000000000000e-10, 2.358067462700557e+07, 3.342745486949065e-01, 7.217313111835697e+02, 1.720510200115778e+04, 2.999997416661908e+02, 0.000000000000000e+00, 1.142060915544306e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845915028830290e-05, -1.143018039818366e-03, 1.618841025501297e-03, -1.387940594633043e+02, 3.962362158016491e+00, 0.000000000000000e+00, 3.342745486949065e-01, 3.260886351459519e+02, 8.472463022145946e-19, 2.403992238470715e-09, -0.000000000000000e+00, -0.000000000000000e+00, 6.846308772612102e-04, -0.000000000000000e+00, -0.000000000000000e+00, 2.091117764776609e-08, 1.603698722648835e-05, -4.552224607806792e+05, -9.541137370643616e+07, 2.818663435729362e-07, 1.243105001449907e+01, 2.818663435729362e-07, 1.243105001449907e+01, 8.975911993735730e+01, 2.060895948701305e+00, 1.038222414779984e+00
993, -6.484109783259044e-05, 9.183357187137720e-05, 1.985741407765468e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.274807778735878e+04, 1.000000000000000e-10, 2.366105722895749e+07, 2.838670372872911e-01, 7.212878069335680e+02, 1.709923111494350e+04, 2.999744291708129e+02, 0.000000000000000e+00, 1.117093177657380e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845795254309551e-05, -1.362010827092847e-03, 2.206851164020353e-03, -2.373809227453518e+02, 4.520676259359060e+00, 0.000000000000000e+00, 2.838670372872911e-01, 2.344085428215245e+02, 8.392406556428754e-19, 3.769800342766761e-09, -0.000000000000000e+00, -0.000000000000000e+00, 1.029595702521077e-03, -0.000000000000000e+00, -0.000000000000000e+00, 1.458664244729806e-08, 1.656753128371092e-05, -5.957561604169265e+05, -1.167241676581421e+08, 2.819191722544593e-07, 1.243105001449907e+01, 2.819191722544593e-07, 1.243105001449907e+01, 8.991256841746363e+01, 2.059088584218717e+00, 1.037013292427784e+00
994, -9.263179551623211e-05, 1.407083053014280e-04, 1.969079413311037e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.238471668709558e+04, 1.000000000000000e-10, 2.377685801436893e+07, 2.428980734845756e-01, 7.158411230979465e+02, 1.695388667483822e+04, 2.999413829177100e+02, 0.000000000000000e+00, 1.082816314455103e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845638877529706e-05, -1.473520711189276e-03, 2.835845622442980e-03, -3.599711115369341e+02, 4.998095555439608e+00, 0.000000000000000e+00, 2.428980734845756e-01, 1.799472933026080e+02, 8.281431005917480e-19, 6.121908791933365e-09, -0.000000000000000e+00, -0.000000000000000e+00, 1.646391836945659e-03, -0.000000000000000e+00, -0.000000000000000e+00, 1.195792585362313e-08, 1.919185752831371e-05, -7.342320174775909e+05, -9.305180889361572e+07, 2.821008236427206e-07, 1.243105001449907e+01, 2.821008236427206e-07, 1.243105001449907e+01, 8.995955256628440e+01, 2.064285293714478e+00, 1.037038291138480e+00
995, -1.166503543332792e-04, 1.915424203007436e-04, 1.949128649867236e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.194966988195259e+04, 1.000000000000000e-10, 2.392673762852665e+07, 2.095740123468351e-01, 7.084316514686776e+02, 1.677986795278103e+04, 2.999013212078503e+02, 0.000000000000000e+00, 1.041777139332414e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845449291958675e-05, -1.488667762045871e-03, 3.455870267301110e-03, -4.976869813966608e+02, 5.395804539043990e+00, 0.000000000000000e+00, 2.095740123468351e-01, 1.452364224871340e+02, 8.146150051471010e-19, 7.961654105335248e-09, -0.000000000000000e+00, -0.000000000000000e+00, 2.130780013080751e-03, -0.000000000000000e+00, -0.000000000000000e+00, 9.945695919074536e-09, 2.097379334044464e-05, -8.645978330728356e+05, -6.483946276702881e+07, 2.820569869248067e-07, 1.243105001449907e+01, 2.820569869248067e-07, 1.243105001449907e+01, 8.995222240940629e+01, 2.061125599628665e+00, 1.036396986196254e+00
