"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,         0.0411684,      -2.119837724,     -0.3827846122,       3.384761855,                         9,      -4.365725904,               3,      -4.048463644,   9.817593081e-08,   0.0002970951083,                12,              14.4,        14.2882755,          12.83935273,          -13.46587568,                     0,      0.4833920061,      0.4998843522,                 0,       289.4072709,       300.0106948,                 0,       5312.307002,        5490.668827,                  0,        0.0639449209,        0.06375567649,                    0,          304357.0394,           316485.7565,                     0,           163.4033063,           -171.8848981,                      0,        163.4033104,         171.8848981,                   0,                21.83128909,                 24.16204542,                           0,             5.002456249e-08,             -2.677413846e-12,                          nan,                      0.1336037137,                        0.140571078,                                nan,           302.9323486,            315.0042913,                      0,            6233.183203,             6512.598675,                       0,        4.09897048,      -1.208394564,                 0,                 0,                 0,      -2.825547637,       3.890903562,      -1.767100983,                 0,     -0.2948044075
           1,        0.04153185,      -2.365246242,    -0.05069744668,        3.12721869,                        10,      -4.022482212,               4,       -4.58680309,   9.313757555e-08,   0.0003585720981,                12,             17.28,       17.05569265,          13.36895266,          -13.46484001,                     0,      0.4942360596,      0.4998028064,                 0,       284.0495931,       300.0193119,                 0,       5357.601024,        5491.236748,                  0,       0.06570743728,        0.06376043961,                    0,          299327.5874,           316489.9322,                     0,           165.5884605,           -171.8588389,                      0,         165.584429,         171.8588389,                   0,                21.54734319,                  24.1619201,                           0,            -4.869264531e-05,             -1.266632355e-10,                          nan,                      0.1301290424,                       0.1405916638,                                nan,           297.9264394,            315.0084475,                      0,            6331.058078,             6512.918322,                       0,       7.054953114,      -2.395274516,                 0,                 0,                 0,      -5.180388216,       6.652937013,      -3.353823571,                 0,     -0.3395167165
           2,     0.04067306667,      -2.520306161,      -0.161598166,       2.979555954,                        10,       -3.50122488,               5,      -4.625127257,   7.878698047e-08,   0.0004323720782,                12,            20.736,       20.40080713,          14.03162039,          -13.46420213,                     0,      0.5087282566,      0.4997548651,                 0,       282.2518189,       300.0245449,                 0,       5448.173423,        5491.559916,                  0,        0.0672436565,        0.06376307984,                    0,          298257.8327,           316492.5636,                     0,           169.8340076,           -171.8435816,                      0,        169.8253617,         171.8435816,                   0,                22.63747719,                 24.16174204,                           0,            -0.0001018129138,              -4.05127043e-10,                          nan,                       0.133298566,                       0.1406031102,                                nan,           296.8616922,            315.0110665,                      0,            6500.829659,             6513.093534,                       0,       9.515625563,      -3.223242955,                 0,                 0,                 0,      -7.358499878,       8.974431432,      -4.516193693,                 0,     -0.3387315877
           3,        0.04019195,      -2.710615412,     -0.2252306295,       2.787724572,                        10,      -2.914104027,               5,      -4.029961832,   6.717082682e-08,   0.0005207354143,               1.2,            2.0736,       2.040080713,          14.36556902,          -13.46394064,                     0,      0.5164586784,      0.4997360107,                 0,       282.3117425,       300.0261664,                 0,       5499.325938,        5491.678225,                  0,       0.06786001675,        0.06376410894,                    0,          298770.7264,            316493.138,                     0,           172.2896645,           -171.8374708,                      0,        172.2840149,         171.8374708,                   0,                24.04003725,                 24.16154982,                           0,            -6.558153956e-05,             -7.344862496e-10,                          nan,                      0.1395372476,                       0.1406069917,                                nan,            297.372185,            315.0116382,                      0,            6596.503992,              6513.15202,                       0,       10.40961765,      -3.420724454,                 0,                 0,                 0,      -8.254189907,       9.832239135,      -4.836172967,                 0,     -0.3286119212
           4,        0.03703368,      -2.787227188,      -0.193934168,       2.719649794,                         4,      -4.702253653,               2,       -4.48968834,   6.092476072e-09,   5.220175346e-05,              1.44,           2.48832,       2.448096856,          14.37047579,          -13.46398513,                     0,      0.5166847757,       0.499739865,                 0,       282.7178792,       300.0256934,                 0,       5503.508092,        5491.649115,                  0,       0.06781394174,        0.06376387147,                    0,           299213.717,           316492.8712,                     0,            172.461743,           -171.8386786,                      0,        172.4579709,         171.8386785,                   0,                24.26430205,                 24.16158985,                           0,            -4.374337175e-05,             -8.270889529e-10,                          nan,                       0.140696901,                       0.1406062364,                                nan,           297.8131019,            315.0113727,                      0,            6602.516101,             6513.134223,                       0,       10.39335805,      -3.404732157,                 0,                 0,                 0,      -8.264299975,        9.81836347,      -4.818073407,                 0,     -0.3275873054
           5,     0.03487583333,      -2.790672815,     -0.2060697092,       2.714769674,                         4,      -4.252010174,               2,      -4.206666179,   7.271275481e-09,   6.266378668e-05,             1.728,          2.985984,       2.937716227,          14.34855143,          -13.46404687,                     0,       0.516345626,      0.4997445016,                 0,        283.106802,       300.0251634,                 0,        5503.33368,        5491.617881,                  0,       0.06771854254,        0.06376362145,                    0,          299605.3579,           316492.5914,                     0,           172.4390458,           -171.8401403,                      0,        172.4363148,         171.8401402,                   0,                24.46453421,                 24.16165655,                           0,            -3.167473828e-05,             -9.572508342e-10,                          nan,                      0.1418757657,                       0.1406054285,                                nan,           298.2029096,            315.0110943,                      0,            6600.752732,             6513.117302,                       0,       10.30646135,      -3.365830976,                 0,                 0,                 0,      -8.210363053,       9.737726446,      -4.767457126,                 0,     -0.3265748408
           6,     0.03372972857,      -2.788177984,     -0.2252733958,       2.715307525,                         5,       -4.78831674,               3,      -5.795138834,   8.709404732e-09,   7.521533283e-05,            2.0736,         3.5831808,       3.525259472,          14.30281869,          -13.46412978,                     0,      0.5155037526,      0.4997500885,                 0,       283.4777687,       300.0245538,                 0,       5499.171541,        5491.584085,                  0,        0.0675787144,         0.0637633586,                    0,          299948.4521,            316492.285,                     0,            172.244157,           -171.8419069,                      0,        172.2419098,         171.8419068,                   0,                24.62756008,                 24.16175934,                           0,            -2.609320177e-05,             -1.142365647e-09,                          nan,                      0.1429823909,                       0.1406045812,                                nan,           298.5443978,            315.0107893,                      0,             6591.94525,             6513.101468,                       0,       10.15980471,      -3.310309545,                 0,                 0,                 0,       -8.09969296,       9.600224146,      -4.692065367,                 0,     -0.3258241314
           7,         0.0328641,      -2.786851823,     -0.2455785417,       2.714730297,                         5,      -4.342356219,               3,      -5.426800711,    1.04712981e-08,   9.027395253e-05,           2.48832,        4.29981696,       4.230311366,          14.24029569,          -13.46423481,                     0,      0.5143013571,       0.499756723,                 0,       283.8339882,       300.0238383,                 0,       5492.077686,        5491.546813,                  0,       0.06740679903,        0.06376307788,                    0,          300254.7555,           316491.9301,                     0,           171.9282489,            -171.844004,                      0,        171.9262701,         171.8440038,                   0,                24.74014436,                 24.16190428,                           0,             -2.30182493e-05,             -1.394871552e-09,                          nan,                       0.143899733,                       0.1406037088,                                nan,           298.8492674,             315.010436,                      0,            6578.020767,             6513.086058,                       0,       9.979513221,      -3.248962207,                 0,                 0,                 0,      -7.954312321,       9.430225139,      -4.606223331,                 0,     -0.3255631949
           8,     0.03245345556,      -2.789368429,     -0.2603992517,       2.710982385,                         6,      -4.732727901,               3,      -5.074009437,   1.262723289e-08,    0.000108344841,          2.985984,       5.159780352,        5.07637364,          14.17051117,          -13.46435813,                     0,      0.5129277854,      0.4997643528,                 0,       284.1810663,        300.022997,                 0,       5483.606528,          5491.5049,                  0,       0.06722061144,        0.06376277002,                    0,          300541.3517,           316491.5024,                     0,           171.5593148,           -171.8464076,                      0,        171.5576432,         171.8464075,                   0,                24.79056075,                 24.16208946,                           0,            -1.948767327e-05,             -1.705653951e-09,                          nan,                      0.1445028055,                       0.1406028198,                                nan,           299.1345221,            315.0100103,                      0,            6561.711991,             6513.069462,                       0,       9.799978311,      -3.194408332,                 0,                 0,                 0,      -7.805622351,       9.260029883,       -4.52721394,                 0,     -0.3259607553
           9,        0.03216734,      -2.791804881,     -0.2676837877,       2.708215366,                         6,      -4.329706501,               3,      -4.745588409,    1.52595471e-08,   0.0001300400641,         3.5831808,       6.191736422,       6.091648368,          14.10277169,          -13.46449078,                     0,       0.511562273,      0.4997727095,                 0,       284.5226576,       300.0220339,                 0,        5475.37516,        5491.457675,                  0,       0.06703911585,        0.06376242638,                    0,          300822.6324,           316490.9899,                     0,           171.2009988,           -171.8490268,                      0,        171.1997381,         171.8490266,                   0,                24.77022222,                 24.16230145,                           0,            -1.472868295e-05,             -2.028991197e-09,                          nan,                      0.1446860989,                       0.1406019104,                                nan,           299.4144861,            315.0095003,                      0,            6545.764599,             6513.049722,                       0,       9.653476241,      -3.157366853,                 0,                 0,                 0,       -7.68462202,       9.120108738,        -4.4701438,                 0,     -0.3270704536
