"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.03380050001,      -2.488424152,    -0.02243128865,        2.94644751,                         9,       -4.38163928,               3,        -5.5683671,   5.402502367e-08,   1.652023554e-05,                12,              14.4,       14.35438208,        -0.1702378615,           -1.15001077,                     0,      0.1127743428,      0.2939271475,                 0,       291.5989704,       296.1014348,                 0,       31849.21053,        31317.54216,                  0,        0.3805001973,         0.3684501129,                    0,          293742.4348,           302635.7473,                     0,          -13.88526746,           -94.73692138,                      0,        13.73518428,         94.73130922,                   0,                 36.5951302,                  36.1917468,                           0,              -0.02150078496,             -0.0001184753007,                          nan,                       2.664334854,                       0.3820463065,                                nan,           292.3674307,            301.2191138,                      0,            32143.75558,             33253.35272,                       0,       19.50364813,       6.489530876,                 0,                 0,                 0,       10.92749963,       11.58205443,       16.98123424,                 0,      0.3327342061
           1,         0.0338546,      -2.731336097,     -0.2805914682,       2.707955446,                        10,      -4.323222243,               4,      -5.363487028,   6.000449072e-08,   2.006411176e-05,                12,             17.28,       17.22190766,         -0.813593719,           -1.55483071,                     0,      0.2646146324,      0.4863457928,                 0,       270.7899844,       284.4536284,                 0,       25078.15634,        24160.26682,                  0,          0.32267395,         0.2958843487,                    0,          275905.3342,           299316.8791,                     0,          -76.91216656,           -159.7100433,                      0,        76.71997708,          159.600485,                   0,                42.24582019,                    39.18116,                           0,             -0.004991391307,              -0.001371494468,                          nan,                      0.5506495413,                        0.245495244,                                nan,           274.6138254,            297.9157812,                      0,            26338.62641,             28404.84098,                       0,        26.6152902,       7.973419867,                 0,                 0,                 0,       15.18949981,       16.33995759,       22.47120119,                 0,      0.2995804219
           2,     0.03361036667,      -2.881978228,     -0.5080404125,       2.572716086,                        10,      -3.892339108,               4,      -4.597890896,   7.203059021e-08,    2.49142228e-05,                12,            20.736,       20.66540006,         -1.205067155,          -1.810816244,                     0,      0.4347776626,      0.6438917102,                 0,       249.3024429,        267.895677,                 0,       20278.61871,         20475.6228,                  0,        0.2835557108,         0.2663945136,                    0,          259962.3548,           291473.6092,                     0,          -129.9242204,           -206.8643898,                      0,        129.4579985,         206.6261328,                   0,                46.88792961,                 43.35137923,                           0,             -0.007163951499,              -0.002302182962,                          nan,                      0.3621864247,                       0.2098058878,                                nan,           258.7454749,            290.1092255,                      0,            23097.07428,             27067.83335,                       0,       25.18560626,       7.202932212,                 0,                 0,                 0,       14.47986001,       15.66958851,       20.99192681,                 0,      0.2859939974
           3,       0.033567275,      -2.907482138,     -0.6137933276,       2.547334126,                        10,      -3.602935792,               5,      -5.062858909,   8.639775786e-08,    3.09061463e-05,                12,           24.8832,       24.79783246,         -1.298894921,          -1.941236723,                     0,      0.5002742704,      0.7488090562,                 0,       243.7909277,       254.2132557,                 0,       18532.00128,          18359.162,                  0,        0.2650989748,         0.2518565823,                    0,          257215.1976,           284045.8184,                     0,          -150.8443552,           -235.4310674,                      0,        149.8860802,         235.0232676,                   0,                43.92720584,                 43.83621955,                           0,              -0.01266512264,              -0.003461281414,                          nan,                      0.2930706159,                       0.1865186371,                                nan,           256.0111771,            282.7162041,                      0,            22002.74908,             26654.01275,                       0,       22.33704317,       6.330580424,                 0,                 0,                 0,       12.89236583,       13.93226718,        18.5717979,                 0,      0.2834117469
           4,        0.03359978,      -2.951644234,     -0.6402377613,       2.505927673,                        10,      -3.315397655,               5,      -4.284096943,   1.041329634e-07,   3.606245959e-05,              14.4,          29.85984,       29.75739895,         -1.283548679,          -1.986069039,                     0,      0.5137086388,      0.8155107653,                 0,       244.5794659,       245.6677066,                 0,       17829.23471,        16947.74114,                  0,        0.2542787331,         0.2406051033,                    0,          258758.7334,            279650.016,                     0,          -157.1758885,           -253.0388249,                      0,        155.3050575,         252.6101973,                   0,                36.01382693,                 41.28306937,                           0,              -0.02366389687,              -0.003384971159,                          nan,                      0.2318908831,                       0.1634259813,                                nan,           257.5474876,            278.3409783,                      0,            21400.76209,             26266.55636,                       0,       20.70690363,       5.995520389,                 0,                 0,                 0,       11.97738702,        12.8385769,       17.31742088,                 0,      0.2895421013
           5,     0.03380973333,       -3.00794014,     -0.6478225961,       2.454276561,                        10,      -3.076928396,               6,      -4.572614286,   1.259206808e-07,   4.440888467e-05,             17.28,         35.831808,       35.70887874,         -1.237593222,          -1.987089782,                     0,      0.5089276046,       0.865785647,                 0,        246.915589,       240.9506622,                 0,       17419.29213,         15766.0882,                  0,        0.2461674545,         0.2281188094,                    0,          261023.8227,            278378.665,                     0,          -157.1260184,           -266.6699495,                      0,        154.8212657,         266.3268905,                   0,                31.26231734,                 38.98494201,                           0,              -0.02912120394,              -0.002571256421,                          nan,                      0.2019252148,                       0.1463800442,                                nan,            259.801974,            277.0755785,                      0,            20869.69386,             25732.86473,                       0,       19.83473511,       6.056631355,                 0,                 0,                 0,       11.50407495,       12.10775744,       16.83750903,                 0,       0.305354789
           6,     0.03416977143,       -3.03874587,      -0.636909651,       2.423251601,                        10,      -2.808891481,               7,      -4.962511676,   1.524007616e-07,    5.19478952e-05,             1.728,         3.5831808,       3.570887874,         -1.206338455,          -1.986365559,                     0,      0.5004577691,      0.9090630025,                 0,       249.7735431,       237.9957712,                 0,       17236.74913,        14851.00551,                  0,        0.2408132717,         0.2174475359,                    0,          263583.9937,           278642.3777,                     0,          -155.1049263,           -278.4807142,                      0,        153.5383421,         278.3015431,                   0,                32.15556251,                 38.84551357,                           0,              -0.02009830188,               -0.00128636203,                          nan,                      0.2094301792,                       0.1395806618,                                nan,           262.3501609,            277.3380568,                      0,            20516.22349,             25379.60472,                       0,       18.78254164,       6.398250398,                 0,                 0,                 0,        10.9781685,       11.06374825,       16.47164087,                 0,      0.3406488069
           7,      0.0325538875,      -3.072744853,     -0.6438306674,        2.38820657,                         4,      -4.059195464,               3,      -5.339111097,   1.537685571e-08,   4.900958199e-06,            2.0736,        4.29981696,       4.285065449,         -1.207241135,          -1.998987401,                     0,      0.4982290984,      0.9139355623,                 0,       250.4702105,       237.7292562,                 0,       17320.32153,        14849.88851,                  0,        0.2413098071,         0.2176739651,                    0,          264196.1349,           278754.1745,                     0,          -154.5382698,           -279.8205071,                      0,        153.1601245,         279.6725546,                   0,                32.54137184,                 38.95130444,                           0,              -0.01775612353,              -0.001057202107,                          nan,                      0.2124663449,                       0.1392746761,                                nan,           262.9594367,            277.4493303,                      0,            20578.96341,              25511.0355,                       0,       18.69086476,       6.408914768,                 0,                 0,                 0,       10.93202655,       10.98435925,       16.42456898,                 0,       0.342890222
           8,     0.03151115556,      -3.128732322,     -0.6610206278,       2.321530905,                         5,      -4.431716143,               3,        -4.9427707,   1.847024337e-08,   5.904552671e-06,           2.48832,       5.159780352,       5.142078538,          -1.20985904,          -2.010612033,                     0,      0.4964866991,      0.9193865201,                 0,       251.1949675,       237.4449758,                 0,       17407.43231,        14830.24803,                  0,        0.2418197573,         0.2176460444,                    0,          264859.8013,           278897.9863,                     0,           -154.096072,           -281.3244295,                      0,        152.9569541,         281.1979311,                   0,                33.12649887,                 39.02370408,                           0,              -0.01472987055,             -0.0008991043142,                          nan,                      0.2165739967,                       0.1387766401,                                nan,           263.6199964,            277.5924689,                      0,             20649.9561,             25629.70662,                       0,       18.58228876,       6.435576738,                 0,                 0,                 0,       10.87849245,       10.88183307,       16.37998207,                 0,      0.3463285293
           9,        0.03103183,      -3.186386318,     -0.6905112614,       2.248903228,                         6,      -4.757535529,               3,      -4.559108202,   2.218504584e-08,   7.129700951e-06,          2.985984,       6.191736422,       6.170494246,         -1.215435286,          -2.021109261,                     0,      0.4955496885,      0.9255173724,                 0,       251.9763389,       237.0444916,                 0,       17511.97069,        14788.46193,                  0,        0.2425019913,          0.217400565,                    0,          265623.2673,           278966.7994,                     0,          -153.8743118,           -282.9740467,                      0,         153.002135,         282.8490797,                   0,                34.00906515,                 38.98842948,                           0,              -0.01130409568,             -0.0008830450384,                          nan,                      0.2222783699,                       0.1378418114,                                nan,           264.3798887,            277.6609599,                      0,            20750.73898,             25733.12558,                       0,       18.43246791,       6.478260904,                 0,                 0,                 0,       10.80462824,       10.73678845,       16.32314649,                 0,       0.351459226
