"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy","Residual_Nu_Tilde","Vorticity","Q_Criterion","Delta_Time","CFL","Turb_Delta_Time","Turb_CFL","Orthogonality","Aspect_Ratio","Volume_Ratio"
0, 0.000000000000000e+00, 0.000000000000000e+00, 6.738066711182177e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.443439709547060e+04, 0.000000000000000e+00, 5.773758838188241e+03, 2.985064220110512e+02, 0.000000000000000e+00, 3.015320108637980e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.838840457257333e-05, -1.612061548888155e-02, -1.552011697322300e-02, -2.402114315783319e+02, 1.520661027452604e+00, 0.000000000000000e+00, 3.798643840732076e-09, -0.000000000000000e+00, -0.000000000000000e+00, 5.651370640758352e-04, -0.000000000000000e+00, 1.167940770001232e+06, -1.824929585592041e+08, 1.182736397442125e-07, 8.510442093830939e+00, 1.182736397442125e-07, 8.510442093830939e+00, 8.935723730016491e+01, 1.648473779848592e+02, 1.210816594363506e+00
1, -2.877496535856641e-03, -1.992678699380102e-02, 5.407096440544024e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.149598982431607e+04, 0.000000000000000e+00, 4.598395929726428e+03, 2.962597088222996e+02, 0.000000000000000e+00, -9.231067758207182e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.828164222428315e-05, 2.336789593379287e-03, -9.913172390635265e-03, -3.781026048195545e+01, 9.192281063419164e-01, 0.000000000000000e+00, 1.902493506967362e-08, -0.000000000000000e+00, -0.000000000000000e+00, 2.366709990819338e-03, -0.000000000000000e+00, 5.347072393762477e+05, -1.057050203378906e+08, 1.538164796256355e-07, 1.225503661511653e+01, 1.538164796256355e-07, 1.225503661511653e+01, 8.887345663412621e+01, 4.168350095879617e+02, 3.594118602975671e+00
2, 1.005440597608634e+00, 2.826559470844386e-01, 6.293318812949215e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.364393295432197e+04, 0.000000000000000e+00, 5.457573181728787e+03, 3.020996207438855e+02, 0.000000000000000e+00, -2.790940327806503e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.855834225712002e-05, 1.296814021783763e-03, 2.031483437414633e-03, -2.846615719805132e+01, 4.749288732465994e-01, 0.000000000000000e+00, 2.165267623932810e-07, -0.000000000000000e+00, -0.000000000000000e+00, -6.036552906177259e-04, -0.000000000000000e+00, 1.246416839159683e+05, -1.409216987133026e+04, 1.172624806033313e-07, 8.510442093830939e+00, 1.172624806033313e-07, 8.510442093830939e+00, 8.996403660591612e+01, 4.108679639940818e+02, 3.857952146500739e+00
3, 1.004774312148610e+00, 2.997975726344208e-01, 6.308350015434974e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.381583340843712e+04, 0.000000000000000e+00, 5.526333363374846e+03, 3.051768897711108e+02, 0.000000000000000e+00, 4.373347809670719e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.870309753747478e-05, 2.328263568930839e-04, -1.920532584087395e-04, -7.760953868259311e+01, 1.674833855677638e-01, 0.000000000000000e+00, 2.150138588228569e-07, -0.000000000000000e+00, -0.000000000000000e+00, -9.378385820481908e-04, -0.000000000000000e+00, -1.547889483165856e+04, -5.095760086289644e+05, 6.745206829147568e-08, 4.925024359855857e+00, 6.745206829147568e-08, 4.925024359855857e+00, 8.954584019208362e+01, 1.540577042528624e+02, 1.211497256438348e+00
4, 1.653562095843103e-02, 2.951790002259478e-03, 7.534789271153208e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.621922263432889e+04, 0.000000000000000e+00, 6.487689053731554e+03, 2.999502727193130e+02, 0.000000000000000e+00, 1.045393014683100e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845680945409141e-05, 2.327953586637580e-03, -4.144893969685058e-04, -2.271342311374529e+00, 5.178863668016120e-01, 0.000000000000000e+00, 2.107879749405246e-09, -0.000000000000000e+00, -0.000000000000000e+00, -2.988858183012311e-04, -0.000000000000000e+00, -1.229485311816241e+05, -7.310047928215981e+06, 1.412110655490051e-07, 1.021253051259708e+01, 1.412110655490051e-07, 1.021253051259708e+01, 8.885225665471384e+01, 3.444099255363101e+02, 3.592869815742310e+00
5, 9.910658818465367e-01, 2.974411624593092e-01, 6.207565664940691e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.370525350672340e+04, 0.000000000000000e+00, 5.482101402689360e+03, 3.076494106296221e+02, 0.000000000000000e+00, -2.352861940550332e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.881888892747286e-05, 5.996699208950395e-03, 7.614803413093168e-03, -6.584515627799377e+01, 9.328143601645466e-01, 0.000000000000000e+00, 1.720448408425501e-07, -0.000000000000000e+00, -0.000000000000000e+00, -4.159770614235048e-04, -0.000000000000000e+00, -4.943213923528217e+05, -3.386105467224121e+04, 1.161413614278469e-07, 8.510442093830939e+00, 1.161413614278469e-07, 8.510442093830939e+00, 8.994336055468523e+01, 3.394398616807890e+02, 3.858571160299890e+00
556, -1.355683951771734e-03, -1.597546348698316e-03, 6.398790965916853e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.367918771864822e+04, 0.000000000000000e+00, 5.471675087459287e+03, 2.978878041158274e+02, 0.000000000000000e+00, -1.321628968786336e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.835904728900371e-05, -1.469821414114223e-02, -2.083782938564147e-02, -3.131132363625635e+02, 1.580942335352656e+00, 0.000000000000000e+00, 5.509387103558937e-09, -0.000000000000000e+00, -0.000000000000000e+00, 8.508181724299901e-04, -0.000000000000000e+00, 1.333076051612458e+06, -3.347558639282227e+06, 1.182062877262702e-07, 8.510442093830939e+00, 1.182062877262702e-07, 8.510442093830939e+00, 8.997296516844195e+01, 1.807968804998551e+02, 1.001899230119567e+00
557, -2.404847057388009e-03, -3.409379683763335e-03, 6.039299730344519e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.288575855545651e+04, 0.000000000000000e+00, 5.154303422182603e+03, 2.973128924537935e+02, 0.000000000000000e+00, -3.438934348439298e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.833173758151956e-05, -1.115497207101645e-02, -2.387492210468671e-02, -3.412436771422413e+02, 1.563446557110505e+00, 0.000000000000000e+00, 7.116158292923329e-09, -0.000000000000000e+00, -0.000000000000000e+00, 1.132872656306294e-03, -0.000000000000000e+00, 1.379683096882151e+06, -1.488198499145508e+06, 1.183061632508826e-07, 8.510442093830939e+00, 1.183061632508826e-07, 8.510442093830939e+00, 8.997060304350259e+01, 1.807800986340391e+02, 1.001345158865920e+00
558, -3.121831653083524e-03, -5.377622042814173e-03, 5.764734805462160e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.228113010582051e+04, 0.000000000000000e+00, 4.912452042328203e+03, 2.968583953974217e+02, 0.000000000000000e+00, -5.958841844673609e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.831012971389594e-05, -6.955819649294824e-03, -2.408689800919918e-02, -3.003837018120913e+02, 1.489376982497632e+00, 0.000000000000000e+00, 7.043681071396249e-09, -0.000000000000000e+00, -0.000000000000000e+00, 1.110899568942725e-03, -0.000000000000000e+00, 1.314155119255763e+06, -8.198995742187500e+05, 1.370225591311026e-07, 1.021253051259708e+01, 1.370225591311026e-07, 1.021253051259708e+01, 8.997474747997835e+01, 1.811055389658595e+02, 1.001033525952560e+00
559, -3.564722547659818e-03, -7.425844176251903e-03, 5.607800892190790e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.193292889297947e+04, 0.000000000000000e+00, 4.773171557191788e+03, 2.965137271949956e+02, 0.000000000000000e+00, -7.410038603549655e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.829373266658195e-05, -3.621952559303162e-03, -2.248128047825458e-02, -2.304058788553313e+02, 1.399943840575654e+00, 0.000000000000000e+00, 7.902857171869575e-09, -0.000000000000000e+00, -0.000000000000000e+00, 1.221907992959764e-03, -0.000000000000000e+00, 1.194667694595131e+06, -1.474397814453125e+06, 1.331552538914590e-07, 1.021253051259708e+01, 1.331552538914590e-07, 1.021253051259708e+01, 8.998051090064541e+01, 1.812975808946876e+02, 1.000752360309254e+00
