"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.03659410006,      -3.115068136,      -1.585257013,       2.408630634,                         9,      -4.160445443,               4,       -4.82965779,   2.025329093e-07,   1.230026799e-05,                12,              14.4,       14.26192339,         0.9065161338,         -0.9217193333,                     0,       0.664518734,      0.6999176401,                 0,       282.4192786,        300.008605,                 0,       11992.11478,         12363.9009,                  0,        0.1479250747,         0.1435661814,                    0,          308808.4923,           330951.7104,                     0,           185.9892592,            -194.845836,                      0,         185.991156,          194.845836,                   0,                124.6207054,                 145.2564283,                           0,             2.039636345e-05,              3.287259354e-11,                          nan,                      0.6700356516,                       0.7454941367,                                nan,           307.3629643,            329.4025303,                      0,            16126.59318,              17148.7229,                       0,       1.371678328,      0.5195960376,                 0,                 0,                 0,       0.759199239,      0.7892546169,        1.23634891,                 0,      0.3788031253
           1,     0.03779790003,      -3.310809718,      -1.002467287,       2.200575136,                        10,      -3.774604147,               5,      -4.698082789,    2.58746476e-07,   1.480993494e-05,                12,             17.28,       16.95417705,         0.9494993023,           -0.92166993,                     0,       0.675752236,      0.6998521971,                 0,       272.0259921,       300.0164114,                 0,       12040.67843,        12365.07512,                  0,        0.1542039833,         0.1435760802,                    0,          298265.0006,           330954.7995,                     0,             186.89104,           -194.8219597,                      0,        186.8892097,         194.8219597,                   0,                122.4370774,                 145.2557255,                           0,            -1.958649473e-05,             -3.177536012e-11,                          nan,                      0.6551318699,                       0.7455818931,                                nan,           296.8688265,            329.4056049,                      0,            16349.21445,             17149.34996,                       0,       2.629037391,       1.001059059,                 0,                 0,                 0,       1.482581613,       1.509640081,       2.373803629,                 0,      0.3807701869
           2,     0.03863026667,      -3.415986407,       -1.14889239,       2.108856152,                        10,      -3.349045362,               6,      -4.419733263,    2.56145417e-07,   1.790703647e-05,                12,            20.736,       20.21751615,         0.9871067487,         -0.9216343587,                     0,      0.7022079353,      0.6998057455,                 0,       267.4389239,       300.0222356,                 0,       12149.07504,        12365.88245,                  0,        0.1582594422,          0.143582667,                    0,          295195.3616,           330957.3047,                     0,           189.3146781,           -194.8055037,                      0,        189.3102902,         194.8055036,                   0,                130.9602509,                  145.254758,                           0,            -4.635524843e-05,             -3.092780476e-10,                          nan,                      0.6917756595,                        0.745639909,                                nan,           293.8135564,            329.4080984,                      0,            16886.26723,             17149.75876,                       0,       3.836741306,       1.364039383,                 0,                 0,                 0,       2.199899888,       2.261021496,       3.386586642,                 0,      0.3555202904
           3,     0.03907684999,      -3.534510601,      -1.295734988,       1.997144256,                        10,      -2.823312099,               7,       -4.42445235,   2.547888522e-07,   2.166370814e-05,               1.2,            2.0736,       2.021751615,          1.001201404,         -0.9216142805,                     0,       0.725181651,      0.6997786579,                 0,       266.4837039,       300.0255221,                 0,        12192.0537,        12366.34213,                  0,          0.15938417,         0.1435864317,                    0,          295898.3358,           330958.6444,                     0,           190.6518053,           -194.7961523,                      0,        190.6513617,         194.7961523,                   0,                141.3113792,                 145.2537907,                           0,            -4.654200103e-06,             -7.395228874e-10,                          nan,                      0.7412030943,                       0.7456707382,                                nan,             294.51324,            329.4094319,                      0,            17302.96041,             17149.98175,                       0,       4.991581791,       1.620401481,                 0,                 0,                 0,         2.9157207,       3.033736033,       4.282293243,                 0,      0.3246268515
           4,        0.03640818,      -3.660099148,      -1.340209443,       1.861642809,                         4,      -4.847871804,               2,      -4.196267394,    2.54091336e-08,   2.181438056e-06,              1.44,           2.48832,       2.426101938,         0.9999400503,         -0.9216145874,                     0,      0.7279991279,      0.6997794779,                 0,       267.0453264,       300.0255402,                 0,       12195.94097,        12366.33155,                  0,        0.1590982956,         0.1435863001,                    0,          296741.3481,           330958.7336,                     0,           190.7504975,           -194.7963957,                      0,        190.7508312,         194.7963956,                   0,                143.1475949,                 145.2539529,                           0,             3.498548293e-06,             -8.084395375e-10,                          nan,                      0.7504428368,                       0.7456706396,                                nan,           295.3523062,            329.4095207,                      0,            17352.99095,             17149.97962,                       0,        5.28797472,        1.66357601,                 0,                 0,                 0,       3.100566125,        3.24557448,       4.494041397,                 0,      0.3145960596
           5,     0.03453433335,      -3.688675686,      -1.314463814,       1.829209904,                         4,       -4.37305482,               3,      -5.738645823,   3.052851035e-08,   2.620504071e-06,             1.728,          2.985984,       2.911322326,         0.9979301322,          -0.921615547,                     0,      0.7303250067,      0.6997807992,                 0,       267.6580931,       300.0255386,                 0,       12196.54457,        12366.31847,                  0,        0.1587410524,          0.143586149,                    0,          297604.3616,           330958.8434,                     0,           190.7941858,           -194.7968035,                      0,        190.7946986,         194.7968034,                   0,                 144.813863,                 145.2541726,                           0,             5.374974344e-06,             -8.964211595e-10,                          nan,                      0.7590035994,                       0.7456702062,                                nan,           296.2112799,            329.4096299,                      0,            17390.78396,              17149.9817,                       0,       5.552964885,       1.696906648,                 0,                 0,                 0,       3.267676676,       3.438117913,       4.679129877,                 0,      0.3055856976
           6,     0.03377007144,      -3.724994468,      -1.291151931,       1.789148434,                         5,      -4.853003019,               3,      -5.355000138,   3.672680845e-08,   3.148263672e-06,            2.0736,         3.5831808,       3.493586791,         0.9952056642,         -0.9216173496,                     0,      0.7319641432,      0.6997828042,                 0,       268.3227618,       300.0254902,                 0,       12194.07732,        12366.30072,                  0,        0.1583153886,         0.1435859662,                    0,           298472.363,           330958.9591,                     0,           190.7850235,           -194.7974325,                      0,        190.7853076,         194.7974324,                   0,                146.2046239,                 145.2544608,                           0,             2.978835739e-06,             -1.009938466e-09,                          nan,                      0.7663306244,                        0.745669278,                                nan,           297.0752182,            329.4097451,                      0,            17413.39111,             17149.98778,                       0,       5.748409333,       1.715107684,                 0,                 0,                 0,       3.393494204,       3.583943114,       4.810525541,                 0,      0.2983621354
           7,     0.03290468751,      -3.753466221,      -1.283127233,       1.758000814,                         5,      -4.349624299,               3,      -4.994373871,   4.425258741e-08,   3.782771365e-06,           2.48832,        4.29981696,       4.192304149,         0.9918943274,         -0.9216200634,                     0,      0.7327290826,      0.6997856535,                 0,       269.0358407,       300.0253586,                 0,       12189.28368,        12366.27469,                  0,        0.1578336262,         0.1435857269,                    0,          299325.9961,           330959.0544,                     0,           190.7314978,           -194.7983308,                      0,        190.7313677,         194.7983307,                   0,                147.2090694,                 145.2548222,                           0,            -1.364044568e-06,             -1.150821216e-09,                          nan,                      0.7718136307,                       0.7456676947,                                nan,           297.9248555,            329.4098399,                      0,            17418.75099,             17149.99528,                       0,       5.839378234,       1.714435718,                 0,                 0,                 0,       3.456036911,       3.657281347,       4.864352077,                 0,      0.2935990185
           8,     0.03250068889,        -3.7573291,      -1.294682387,       1.753814932,                         6,       -4.62852134,               3,      -4.651802284,   5.340858541e-08,   4.545893732e-06,          2.985984,       5.159780352,       5.030764979,         0.9882080859,         -0.9216235642,                     0,      0.7324626091,      0.6997894386,                 0,       269.7853949,       300.0251034,                 0,       12183.35206,        12366.23553,                  0,        0.1573186277,         0.1435853943,                    0,          300138.7972,           330959.0922,                     0,           190.6455895,           -194.7995219,                      0,        190.6450453,         194.7995218,                   0,                 147.722587,                 145.2552506,                           0,            -5.708306672e-06,             -1.309920505e-09,                          nan,                      0.7748566809,                       0.7456653344,                                nan,           298.7338519,            329.4098776,                      0,             17405.9702,             17149.99889,                       0,       5.810694481,       1.695003557,                 0,                 0,                 0,       3.445080765,       3.645896562,       4.831629712,                 0,      0.2917041263
           9,        0.03221594,      -3.743636136,      -1.321609042,       1.769310253,                         6,      -4.150562906,               3,      -4.324733786,   6.409042955e-08,   5.464124597e-06,         3.5831808,       6.191736422,       6.036917974,         0.9844123728,         -0.9216275301,                     0,      0.7310740918,      0.6997941375,                 0,       270.5468398,       300.0246914,                 0,        12177.6312,        12366.17835,                  0,        0.1568023572,         0.1435849275,                    0,          300875.5839,           330959.0343,                     0,            190.538929,           -194.8009936,                      0,         190.538086,         194.8009934,                   0,                147.6659378,                 145.2557274,                           0,            -8.848631624e-06,             -1.464692923e-09,                          nan,                      0.7749943376,                       0.7456621491,                                nan,           299.4671897,            329.4098199,                      0,            17375.53688,             17149.99149,                       0,       5.681723716,       1.662416086,                 0,                 0,                 0,       3.371471279,       3.561966036,       4.728425699,                 0,      0.2925900957
