"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,"LinSolIterTrans", "LinSolResTrans" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.06696680002,       -3.11198249,      -1.599828653,       2.411546482,     -0.2546649626,       4.600979493,                         9,      -4.009913538,               3,      -4.450306624,                4,      -4.770505717,   2.025634901e-07,   1.238521538e-05,                12,              14.4,       14.26044046,         0.8949068185,         -0.9095852293,                     0,      0.6629375065,      0.6999166819,                 0,       282.4415664,       300.0088149,                 0,       11997.90988,        12363.93485,                  0,        0.1479842975,         0.1435664751,                    0,          308749.0442,            330987.307,                     0,           183.5334143,           -192.2803672,                      0,        183.5351104,         192.2803672,                   0,                127.2921166,                 148.6353585,                           0,             1.848276771e-05,              2.113353936e-11,                          nan,                      0.6935573053,                       0.7730137021,                                nan,           307.2685145,            329.4026803,                      0,            16112.60332,             17148.75532,                       0,       1.380839968,      0.5053729333,                 0,                 0,                 0,      0.7609762913,       0.783503864,       1.244283936,                 0,      0.3659895027
           1,     0.07110425003,      -3.307682813,      -1.005703086,       2.203887318,     -0.6544917437,       4.257743276,                        10,      -3.769273878,               4,      -4.588810828,                4,      -4.375638026,   2.586833347e-07,      1.492751e-05,                12,             17.28,       16.95049621,         0.9373644035,         -0.9095699576,                     0,      0.6736897247,      0.6998583666,                 0,       271.9504175,       300.0325449,                 0,       12044.89342,        12365.53297,                  0,        0.1543000333,         0.1435736757,                    0,          298051.0877,           330995.8235,                     0,           184.3868072,           -192.2674957,                      0,        184.3849637,         192.2674957,                   0,                 124.910116,                 148.6346151,                           0,            -1.999659518e-05,             -2.001654398e-11,                          nan,                      0.6774419859,                       0.7730615858,                                nan,           296.6349802,            329.4238371,                      0,            16325.73265,             17150.07938,                       0,       2.649957798,      0.9808175864,                 0,                 0,                 0,       1.486778715,       1.496912495,       2.396566805,                 0,      0.3701257383
           2,     0.06739876668,      -3.412768122,      -1.152713391,       2.112358053,      -1.020103671,        3.86886702,                        10,      -3.298242145,               4,      -4.094203589,                4,      -4.336537748,   2.560891342e-07,   1.815607644e-05,                12,            20.736,       20.21124152,         0.9744796228,         -0.9095762067,                     0,      0.7008793257,      0.6998390012,                 0,       267.2293858,       300.0464888,                 0,       12149.93407,        12366.24896,                  0,        0.1583946731,         0.1435753164,                    0,           294881.534,           331001.2088,                     0,           186.7335676,           -192.2666196,                      0,        186.7292813,         192.2666195,                   0,                133.7133077,                 148.6339867,                           0,             -4.59082526e-05,             -1.838319497e-10,                          nan,                      0.7160810922,                       0.7730618401,                                nan,           293.4837707,            329.4375203,                      0,            16867.42842,             17150.77602,                       0,       3.869312459,       1.334932199,                 0,                 0,                 0,       2.207067669,       2.245143938,       3.422418967,                 0,       0.345005014
           3,     0.06517382502,      -3.531182167,      -1.298629889,       2.001103647,      -1.331140172,       3.558080178,                        10,      -2.852298405,               5,      -4.372719705,                4,      -4.305792797,   2.547295356e-07,   2.189570001e-05,               1.2,            2.0736,       2.021124152,         0.9883238113,         -0.9095928216,                     0,      0.7251769391,      0.6998442326,                 0,       266.1725555,       300.0528388,                 0,       12190.10268,        12366.37134,                  0,        0.1595450101,         0.1435736987,                    0,          295571.7088,           331003.5964,                     0,           188.0096971,            -192.272298,                      0,        188.0096156,          192.272298,                   0,                144.5771818,                  148.633816,                           0,            -8.665157633e-07,             -3.459746933e-10,                          nan,                      0.7689882315,                       0.7730381215,                                nan,           294.1691683,            329.4449317,                      0,            17300.24769,             17151.02581,                       0,       5.036530367,       1.578513205,                 0,                 0,                 0,       2.926750172,       3.019717843,       4.328931303,                 0,      0.3134128238
           4,     0.06022951999,      -3.657019759,       -1.34130519,       1.865707881,      -1.601476831,       3.382805172,                         4,      -4.821707476,               2,      -4.084422608,                4,      -4.254118044,   2.540062332e-08,   2.190531631e-06,              1.44,           2.48832,       2.425348983,         0.9869914597,         -0.9096007282,                     0,      0.7282601366,      0.6998466841,                 0,       266.7365648,       300.0565281,                 0,       12193.49754,         12366.4468,                  0,         0.159250466,         0.1435728095,                    0,          296439.4765,           331004.7611,                     0,           188.0999973,           -192.2751601,                      0,         188.100719,         192.2751601,                   0,                146.5272457,                 148.6339484,                           0,             7.673853402e-06,             -4.045327406e-10,                          nan,                      0.7789829111,                       0.7730273029,                                nan,           295.0312719,            329.4491883,                      0,            17353.80175,             17151.16799,                       0,        5.33789163,       1.618136688,                 0,                 0,                 0,        3.11374269,       3.233931134,       4.544572897,                 0,      0.3031415399
           5,     0.05689368335,      -3.685648463,      -1.315030543,       1.833265498,      -1.655659643,       3.473155602,                         4,      -4.349343808,               3,      -5.775242675,                4,      -4.206626046,     3.0517551e-08,   2.628031464e-06,             1.728,          2.985984,       2.910418779,         0.9849649055,         -0.9096078689,                     0,       0.730855292,      0.6998540617,                 0,       267.3573452,       300.0562594,                 0,       12194.04117,        12366.34202,                  0,        0.1588867769,         0.1435717217,                    0,          297332.7574,           331004.6932,                     0,           188.1418029,           -192.2781264,                      0,        188.1427501,         192.2781264,                   0,                148.3071442,                 148.6341221,                           0,             1.006810864e-05,             -4.753528682e-10,                          nan,                      0.7882692485,                       0.7730162803,                                nan,           295.9200479,             329.449513,                      0,            17395.81978,             17151.13559,                       0,       5.607837955,       1.648150341,                 0,                 0,                 0,       3.283111579,       3.429164859,       4.733399882,                 0,      0.2939012066
           6,     0.05467784285,      -3.722134964,      -1.291017598,       1.792997282,      -1.709175549,       3.496727724,                         5,      -4.847874214,               3,      -5.498019569,                4,        -4.1642157,   3.671260898e-08,    3.15224276e-06,            2.0736,         3.5831808,       3.492502535,          0.982273768,         -0.9096145582,                     0,       0.732751712,      0.6998618901,                 0,       268.0351764,       300.0558793,                 0,       12191.87922,        12366.21968,                  0,        0.1584563428,         0.1435704831,                    0,          298235.8887,           331004.5107,                     0,           188.1372739,           -192.2811993,                      0,        188.1380143,         192.2811992,                   0,                149.8055483,                 148.6343401,                           0,             7.870546371e-06,             -5.522082791e-10,                          nan,                      0.7962534788,                       0.7730050605,                                nan,           296.8187855,            329.4497533,                      0,            17422.99381,             17151.08572,                       0,       5.807675999,       1.663762069,                 0,                 0,                 0,       3.411074356,       3.577734428,       4.867958616,                 0,      0.2864763925
           7,      0.0580640875,      -3.750826924,      -1.282346134,       1.761436568,      -1.763600425,       3.518984449,                         5,       -4.35073387,               3,      -5.233687602,                4,      -4.131454636,   4.423407418e-08,   3.786209169e-06,           2.48832,        4.29981696,       4.191003042,         0.9790326103,         -0.9096211585,                     0,      0.7337379813,      0.6998701465,                 0,        268.767505,        300.055398,                 0,       12187.70211,        12366.08532,                  0,        0.1579702953,         0.1435691534,                    0,          299128.6364,           331004.2329,                     0,           188.0941701,           -192.2843753,                      0,        188.0944587,         192.2843752,                   0,                 150.903726,                 148.6346007,                           0,              3.06929642e-06,             -6.292797394e-10,                          nan,                      0.8022762979,                       0.7729936483,                                nan,           297.7073097,            329.4499184,                      0,            17432.77891,             17151.02574,                       0,       5.901872546,       1.661715909,                 0,                 0,                 0,       3.475373238,       3.653516236,       4.923943382,                 0,      0.2815574033
           8,     0.05758348889,      -3.754762478,      -1.293433239,       1.756887673,      -1.820121705,       3.512555131,                         6,      -4.643711718,               3,      -4.957092488,                4,      -4.107014066,   5.338432199e-08,   4.549365844e-06,          2.985984,       5.159780352,       5.029203651,         0.9754326474,         -0.9096278458,                     0,      0.7336291692,      0.6998787279,                 0,       269.5433279,       300.0548254,                 0,       12182.58399,        12365.94405,                  0,          0.15744956,         0.1435677873,                    0,          299983.3039,           331003.8733,                     0,           188.0232876,           -192.2876186,                      0,        188.0230647,         192.2876185,                   0,                151.4876453,                 148.6348982,                           0,            -2.370878263e-06,             -7.034528515e-10,                          nan,                      0.8056865023,                       0.7729821576,                                nan,           298.5580253,            329.4500104,                      0,            17423.65145,             17150.96115,                       0,       5.874820275,       1.642377064,                 0,                 0,                 0,       3.465545339,       3.643938069,       4.892098837,                 0,       0.279562095
           9,     0.06107962001,      -3.740952546,      -1.320086467,       1.772302042,      -1.878573975,       3.393670371,                         6,      -4.173785027,               3,      -4.585447384,                4,      -4.090971845,   6.408280702e-08,   5.467000094e-06,         3.5831808,       6.191736422,       6.035044381,         0.9717142718,         -0.9096344417,                     0,      0.7323063099,      0.6998873948,                 0,       270.3387182,       300.0541792,                 0,       12177.71774,        12365.80001,                  0,        0.1569238112,         0.1435664243,                    0,          300763.1023,           331003.4432,                     0,           187.9347096,           -192.2908386,                      0,        187.9340692,         192.2908385,                   0,                151.4678224,                 148.6352257,                           0,            -6.814739245e-06,             -7.724587636e-10,                          nan,                       0.805962554,                       0.7729709168,                                nan,           299.3342944,             329.450029,                      0,            17395.41213,             17150.89403,                       0,       5.745885206,       1.611159013,                 0,                 0,                 0,        3.39235404,        3.56101229,         4.7885511,                 0,      0.2804022279
