"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","LM_gamma","LM_Re_t","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","LM_gamma_sep","LM_gamma_eff","Turb_index","Eddy_Viscosity","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy","Residual_TKE","Residual_Omega","Residual_LM_intermittency","Residual_LM_RE_THETA_T","Vorticity","Q_Criterion","Delta_Time","CFL","Turb_Delta_Time","Turb_CFL","Orthogonality","Aspect_Ratio","Volume_Ratio"
0, 0.000000000000000e+00, 0.000000000000000e+00, 1.992420686778459e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.289872222065109e+04, 1.000000000000000e-10, 2.360417712233847e+07, 3.157038342523460e-01, 6.673293947841051e+02, 1.715948888826042e+04, 3.000223793131640e+02, 0.000000000000000e+00, 1.131303886036468e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.846022142246631e-05, -1.521970030390123e-03, 1.855271343251584e-03, -2.006039781363152e+02, 4.357982389140449e+00, 0.000000000000000e+00, 3.157038342523460e-01, 5.437889616447143e+02, 8.441107848641759e-19, -1.410559636299992e-08, -0.000000000000000e+00, -0.000000000000000e+00, -3.754736504934165e-03, -0.000000000000000e+00, -0.000000000000000e+00, -2.790631523630654e-08, -2.311244031422769e-05, -5.511256939757164e+05, -1.762107376414185e+08, 1.889190164342580e-07, 8.510442093830939e+00, 1.889190164342580e-07, 8.510442093830939e+00, 8.950728414113881e+01, 1.934646394847032e+00, 1.191828015720826e+00
1, -1.718054192693948e-04, 9.109824283804046e-04, 1.641795273214971e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.520870415933172e+04, 1.000000000000000e-10, 2.714793924819863e+07, 5.302604419400825e-02, 6.002064010857666e+02, 1.408348166373268e+04, 2.988280611167020e+02, 0.000000000000000e+00, 4.058830941026094e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.840365667589186e-05, 1.530226575115085e-03, 7.873539358101186e-03, -2.133923888614477e+03, 7.249631628954877e+00, 0.000000000000000e+00, 5.302604419400825e-02, 8.790131386088267e+01, 6.047650233108993e-19, -1.220524284006549e-08, -0.000000000000000e+00, -0.000000000000000e+00, -3.180843041987513e-03, -0.000000000000000e+00, -0.000000000000000e+00, -3.666143954943281e-09, -2.331223442998372e-05, -1.848161896231366e+06, -1.046187748688721e+09, 2.872849911703536e-07, 1.021253051259709e+01, 2.872849911703536e-07, 1.021253051259709e+01, 8.912460918129712e+01, 4.829284068574643e+00, 3.826516022335064e+00
2, 4.611735506634929e-02, -1.890206044284941e-02, 1.364573878598566e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.955410730477003e+04, 1.000000000000000e-10, 3.394803179391222e+07, 3.528468489770418e-01, 7.472386615521009e+02, 1.182164292190800e+04, 3.017943666729771e+02, 0.000000000000000e+00, -1.275307542907555e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.854394389202043e-05, -4.289315836160204e-04, 6.262906267543932e-04, -1.883495512867926e+02, 2.020715501678206e+00, 0.000000000000000e+00, 3.528468489770418e-01, 2.420359356358619e+04, 4.019759867995689e-19, -6.254987843319398e-08, -0.000000000000000e+00, -0.000000000000000e+00, -4.674105949997638e-02, -0.000000000000000e+00, -0.000000000000000e+00, -4.726063235837979e-07, -1.707208511083986e-04, 1.735990216560579e+05, -3.908157060550499e+07, 1.292912117353686e-07, 4.631763046560620e+00, 1.292912117353686e-07, 4.631763046560620e+00, 8.809562036213738e+01, 4.778986443742371e+00, 4.103502934401843e+00
3, 4.609287242076135e-02, -1.974636168630072e-02, 1.385288409655812e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.999120941240583e+04, 1.000000000000000e-10, 3.361926488058216e+07, 6.002032054416552e-01, 7.560426531070135e+02, 1.199648376496233e+04, 3.016783300173225e+02, 0.000000000000000e+00, -8.629769676751695e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.853846875884712e-05, 1.693216923513396e-04, 2.628209514653237e-04, -1.088933606572262e+02, 1.306140171944063e+00, 0.000000000000000e+00, 6.002032054416552e-01, 5.880223599686240e+04, 4.120576476201417e-19, -3.126122763710374e-08, -0.000000000000000e+00, -0.000000000000000e+00, -1.552314723173905e-02, -0.000000000000000e+00, -0.000000000000000e+00, -3.030304628861638e-07, -5.020148096910560e-05, 7.149385686514917e+04, -6.823682303215027e+06, 1.000717759567566e-07, 4.631763046560620e+00, 1.000717759567566e-07, 4.631763046560620e+00, 8.946205234992355e+01, 1.806627307266652e+00, 1.194886899803785e+00
4, 7.350570150613177e-04, -3.394657499262768e-04, 1.910862678876235e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.111806455809725e+04, 1.000000000000000e-10, 2.407352540073461e+07, 9.292852846814971e-02, 6.157156379674160e+02, 1.644722582323889e+04, 2.998427293345263e+02, 0.000000000000000e+00, 9.633294961933212e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845171993186621e-05, 3.761166974388319e-03, -1.351510234805629e-04, -4.756523246381741e+02, 5.344570970919359e+00, 0.000000000000000e+00, 9.292852846814971e-02, 2.328795344563421e+02, 7.937636229481064e-19, 2.249796880460614e-09, -0.000000000000000e+00, -0.000000000000000e+00, 2.449862309793650e-04, -0.000000000000000e+00, -0.000000000000000e+00, 8.979567978949312e-09, -2.165611158838455e-05, 8.648907562782095e+05, -3.729656124791870e+08, 2.794409165281241e-07, 1.021253051259709e+01, 2.794409165281241e-07, 1.021253051259709e+01, 8.899591568721675e+01, 4.221139683296173e+00, 3.837449350062577e+00
5, 4.545777295007038e-02, -1.981128586168530e-02, 1.355796593537412e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.905946092292463e+04, 1.000000000000000e-10, 3.328742289913211e+07, 2.177215753162826e-02, 6.505760387886730e+02, 1.162378436916984e+04, 2.986643262778655e+02, 0.000000000000000e+00, -1.741921232477934e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.839589337921093e-05, 4.536156778639232e-03, -4.999929024376586e-03, -1.410987594515416e+03, 6.045041409685547e+00, 0.000000000000000e+00, 2.177215753162826e-02, 8.679705413800969e+00, 4.073031503142696e-19, -1.411313763978337e-08, -0.000000000000000e+00, -0.000000000000000e+00, -2.083173163086312e-02, -0.000000000000000e+00, -0.000000000000000e+00, -1.836243632878673e-09, -6.543532594056639e-05, 1.556409817629134e+06, -1.518706065029297e+08, 1.265642834511628e-07, 4.631763046560620e+00, 1.265642834511628e-07, 4.631763046560620e+00, 8.934288935013288e+01, 4.133121621850619e+00, 4.088912888335626e+00
690, -3.361280624494327e-05, 4.508048606400442e-05, 1.977038282028093e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.256222015757658e+04, 1.000000000000000e-10, 2.376636464584630e+07, 2.678664145276992e-01, 6.623649341132564e+02, 1.702488806303062e+04, 2.999849946282642e+02, 0.000000000000000e+00, 1.099560710515109e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845845248896110e-05, -1.755430697005365e-03, 2.486192807760233e-03, -3.215726249383600e+02, 4.884949384693566e+00, 0.000000000000000e+00, 2.678664145276992e-01, 4.067065868922365e+02, 8.318786717693859e-19, -1.547723626122696e-08, -0.000000000000000e+00, -0.000000000000000e+00, -4.046548035731186e-03, -0.000000000000000e+00, -0.000000000000000e+00, -2.178253273214902e-08, -2.368991489597157e-05, -6.991505283460541e+05, -9.202907126696777e+07, 1.929964170750788e-07, 8.510442093830939e+00, 1.929964170750788e-07, 8.510442093830939e+00, 8.975911993735730e+01, 2.060895948701305e+00, 1.038222414779984e+00
691, -6.484109783259044e-05, 9.183357187137720e-05, 1.959317594261750e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.217417298662637e+04, 1.000000000000000e-10, 2.389476013264545e+07, 2.358114250872519e-01, 6.628770347470330e+02, 1.686966919465054e+04, 2.999384019954045e+02, 0.000000000000000e+00, 1.062955141605678e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845624771220766e-05, -1.928792047858672e-03, 3.125200542682577e-03, -4.691689882190565e+02, 5.344253102768439e+00, 0.000000000000000e+00, 2.358114250872519e-01, 3.213203174516021e+02, 8.199929623261570e-19, -1.575624075610490e-08, -0.000000000000000e+00, -0.000000000000000e+00, -4.066065243760249e-03, -0.000000000000000e+00, -0.000000000000000e+00, -1.724757258412271e-08, -2.271384244656154e-05, -8.437494530924170e+05, -1.279832834389038e+08, 1.930419764544373e-07, 8.510442093830939e+00, 1.930419764544373e-07, 8.510442093830939e+00, 8.991256841746362e+01, 2.059088584218717e+00, 1.037013292427784e+00
692, -9.263179551623211e-05, 1.407083053014280e-04, 1.936161595872682e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.166805319600911e+04, 1.000000000000000e-10, 2.406484675715848e+07, 2.057846515701421e-01, 6.558858863744045e+02, 1.666722127840363e+04, 2.998830677892816e+02, 0.000000000000000e+00, 1.015211454088255e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845362906516530e-05, -1.978840404661336e-03, 3.808352238593894e-03, -6.410007596809817e+02, 5.744284554881841e+00, 0.000000000000000e+00, 2.057846515701421e-01, 2.622464690858849e+02, 8.045754380033571e-19, -1.661239083869912e-08, -0.000000000000000e+00, -0.000000000000000e+00, -4.238481066520222e-03, -0.000000000000000e+00, -0.000000000000000e+00, -1.444264441846940e-08, -2.266996000483510e-05, -9.861722712068012e+05, -8.689954024035645e+07, 1.931838777527791e-07, 8.510442093830939e+00, 1.931838777527791e-07, 8.510442093830939e+00, 8.995955256628440e+01, 2.064285293714478e+00, 1.037038291138480e+00
693, -1.166503543332792e-04, 1.915424203007436e-04, 1.910204353757709e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.110082148684182e+04, 1.000000000000000e-10, 2.426775664757371e+07, 1.802713752866327e-01, 6.481687981793601e+02, 1.644032859473672e+04, 2.998202820014575e+02, 0.000000000000000e+00, 9.617029093237273e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845065749319003e-05, -1.925365965285319e-03, 4.469644041971275e-03, -8.229095631114983e+02, 6.076085757108253e+00, 0.000000000000000e+00, 1.802713752866327e-01, 2.211157875682652e+02, 7.871520557087703e-19, -1.679405750865319e-08, -0.000000000000000e+00, -0.000000000000000e+00, -4.242805201061454e-03, -0.000000000000000e+00, -0.000000000000000e+00, -1.207205533309477e-08, -2.189532816892616e-05, -1.118458619921540e+06, -5.617280791394043e+07, 1.931676887274232e-07, 8.510442093830939e+00, 1.931676887274232e-07, 8.510442093830939e+00, 8.995222240940629e+01, 2.061125599628665e+00, 1.036396986196254e+00
