"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,"LinSolIterTrans", "LinSolResTrans" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.05581190018,      -3.116589015,       -1.55547611,       2.407557744,     -0.2552446795,       4.600328488,                        10,      -4.282115126,               3,      -4.478912133,                4,      -4.783153252,   2.025237666e-07,   1.245463989e-05,                12,              14.4,       14.26204794,         0.9189532204,         -0.9359078296,                     0,       0.665279194,      0.6999170659,                 0,       281.9373964,       300.0085843,                 0,       11970.39461,        12363.89244,                  0,        0.1479094886,         0.1435660931,                    0,          308374.0972,            330987.085,                     0,           188.5605107,           -197.8453192,                      0,         188.562315,         197.8453192,                   0,                120.8137658,                 141.1433969,                           0,             1.913756646e-05,              2.834754653e-11,                          nan,                      0.6407100264,                        0.713402761,                                nan,           306.8953225,            329.4024593,                      0,             16107.8353,             17148.70238,                       0,        1.36044465,      0.5363629567,                 0,                 0,                 0,       0.757031929,      0.7960915469,       1.226675636,                 0,      0.3942556258
           1,     0.05491045001,      -3.312241048,     -0.9956843748,       2.198986128,     -0.6544314164,       4.256918026,                        10,      -3.700956792,               4,      -4.645243065,                4,      -4.354987592,   2.588061622e-07,   1.495009818e-05,                12,             17.28,       16.95496005,         0.9643402909,         -0.9358941981,                     0,      0.6779143979,      0.6998586898,                 0,       271.5255121,       300.0322247,                 0,       12028.45394,        12365.47789,                  0,        0.1543312894,         0.1435731895,                    0,          297896.8814,           330995.5028,                     0,           189.6561522,           -197.8326588,                      0,        189.6534067,         197.8326588,                   0,                119.0660901,                 141.1427268,                           0,            -2.895199625e-05,             -4.615752225e-12,                          nan,                      0.6278088655,                       0.7134450278,                                nan,           296.4813992,            329.4235126,                      0,            16363.33358,             17150.00794,                       0,       2.604196727,       1.024285013,                 0,                 0,                 0,       1.477776207,       1.525311634,       2.346151061,                 0,      0.3933209049
           2,     0.05459350006,      -3.417800696,      -1.142457622,       2.106912579,      -1.019511522,       3.869213883,                        10,       -3.22976729,               4,      -4.120998689,                4,      -4.320340743,   2.562024735e-07,   1.808001397e-05,                12,            20.736,       20.21891322,          1.003653232,         -0.9359001488,                     0,      0.7047411617,      0.6998388032,                 0,       267.0981051,       300.0462112,                 0,          12146.87,         12366.2031,                  0,        0.1584325253,         0.1435749167,                    0,          295028.3173,           331000.8938,                     0,           192.2788275,           -197.8315367,                      0,        192.2734991,         197.8315367,                   0,                127.8060115,                 141.1421624,                           0,            -5.542276311e-05,             -1.593495336e-10,                          nan,                      0.6647094485,                       0.7134462216,                                nan,           293.6295536,            329.4371988,                      0,            16921.63983,             17150.70938,                       0,       3.798345494,       1.397274909,                 0,                 0,                 0,       2.191631646,       2.280890341,       3.343253642,                 0,        0.36786409
           3,     0.05419057503,      -3.536757015,      -1.290461745,       1.994411321,      -1.330412815,       3.558863319,                        10,      -2.794286567,               5,      -4.417290109,                4,      -4.268673666,   2.548573056e-07,   2.179247278e-05,               1.2,            2.0736,       2.021891322,          1.017871106,         -0.9359154384,                     0,      0.7269929559,       0.699843333,                 0,       266.3301649,         300.05267,                 0,       12194.08973,        12366.34256,                  0,        0.1595027984,         0.1435734453,                    0,           295888.196,           331003.3438,                     0,           193.6826363,           -197.8367961,                      0,        193.6821423,         197.8367961,                   0,                138.0333247,                 141.1420025,                           0,            -5.101321348e-06,             -3.092877066e-10,                          nan,                      0.7126796669,                       0.7134264468,                                nan,           294.4837618,            329.4446708,                      0,            17334.70593,             17150.97212,                       0,       4.938112718,       1.668569931,                 0,                 0,                 0,       2.902853569,       3.051250705,       4.225985325,                 0,      0.3378962826
           4,        0.05111928,      -3.662233303,      -1.336109486,       1.858799271,       -1.60072293,       3.381847857,                         4,      -4.812879457,               2,       -4.06953431,                4,      -4.214776573,   2.542016278e-08,   2.176780876e-06,              1.44,           2.48832,       2.426269586,          1.016420478,         -0.9359229566,                     0,      0.7294719252,       0.699845663,                 0,       266.9274337,       300.0563987,                 0,       12197.94149,        12366.42312,                  0,        0.1591948044,         0.1435725965,                    0,          296746.6361,           331004.5415,                     0,           193.7770624,           -197.8395551,                      0,        193.7776462,          197.839555,                   0,                139.7594538,                 141.1421285,                           0,               6.0262189e-06,              -3.55276697e-10,                          nan,                      0.7212362028,                       0.7134171348,                                nan,           295.3365875,            329.4489605,                      0,            17379.41585,             17151.11952,                       0,       5.227876612,       1.715699989,                 0,                 0,                 0,        3.08470009,       3.259783423,       4.432621386,                 0,      0.3281829539
           5,     0.04898328334,      -3.690668719,      -1.311116913,       1.826463959,      -1.654524547,       3.470469433,                         4,      -4.329515294,               3,      -5.772940108,                4,      -4.167040274,   3.054286908e-08,   2.611662346e-06,             1.728,          2.985984,       2.911523503,          1.014137911,         -0.9359296601,                     0,      0.7314106361,      0.6998529105,                 0,       267.5776063,       300.0561697,                 0,        12198.2035,        12366.32346,                  0,        0.1588105439,          0.143571549,                    0,          297621.6253,            331004.506,                     0,           193.8080164,           -197.8424155,                      0,        193.8090179,         197.8424154,                   0,                141.2993437,                 141.1422928,                           0,             1.033431196e-05,             -4.098373863e-10,                          nan,                       0.729064856,                       0.7134076508,                                nan,           296.2071813,            329.4493178,                      0,            17410.58567,             17151.09222,                       0,       5.486205639,       1.752694464,                 0,                 0,                 0,       3.248646898,       3.448610292,       4.612751592,                 0,        0.31947298
           6,     0.04793315717,      -3.726554564,      -1.288724489,       1.786857864,      -1.707821474,       3.493195315,                         5,      -4.809226526,               3,      -5.492803155,                4,      -4.131974031,   3.674549201e-08,   3.132862143e-06,            2.0736,         3.5831808,       3.493828204,          1.011075915,         -0.9359358898,                     0,       0.732627044,      0.6998606168,                 0,       268.2785868,       300.0558279,                 0,       12195.07152,        12366.20597,                  0,        0.1583545236,         0.1435703486,                    0,          298497.1134,            331004.355,                     0,           193.7791253,           -197.8453865,                      0,        193.7800769,         197.8453865,                   0,                142.5475663,                 141.1424976,                           0,             9.821831802e-06,             -4.669503673e-10,                          nan,                      0.7356151809,                       0.7133979725,                                nan,           297.0784248,            329.4495898,                      0,            17425.46026,             17151.04723,                       0,       5.675722108,       1.773706263,                 0,                 0,                 0,       3.371468957,       3.590696976,       4.739910397,                 0,      0.3125075945
           7,     0.04710277502,      -3.754411889,      -1.281448011,       1.756453898,      -1.762103906,       3.514740497,                         5,      -4.318028374,               3,      -5.227575843,                4,      -4.107927936,   4.427682522e-08,   3.757415916e-06,           2.48832,        4.29981696,       4.192593844,          1.007394759,         -0.9359420397,                     0,      0.7329525758,      0.6998687808,                 0,       269.0249773,       300.0553808,                 0,       12189.40484,        12366.07587,                  0,        0.1578417417,         0.1435690521,                    0,          299353.1585,           331004.1067,                     0,           193.7014972,           -197.8484733,                      0,         193.702161,         197.8484732,                   0,                 143.395243,                 141.1427406,                           0,             6.854189302e-06,             -5.216439503e-10,                          nan,                      0.7402872648,                       0.7133880708,                                nan,           297.9304353,            329.4497847,                      0,            17422.47421,             17150.99174,                       0,       5.762331046,       1.774448086,                 0,                 0,                 0,       3.431579926,       3.660775878,       4.790808393,                 0,      0.3079392821
           8,     0.04650971112,      -3.757903672,      -1.293400211,       1.752779836,      -1.818520033,       3.508031564,                         6,      -4.613333572,               3,      -4.951379609,                4,      -4.091725345,   5.343982537e-08,   4.505782097e-06,          2.985984,       5.159780352,       5.031112613,          1.003348822,         -0.9359483204,                     0,      0.7322586108,      0.6998773236,                 0,       269.8023362,       300.0548358,                 0,        12182.5431,        12365.93787,                  0,        0.1572984968,         0.1435677106,                    0,          300162.8702,           331003.7738,                     0,           193.5905375,           -197.8516496,                      0,        193.5908654,         197.8516495,                   0,                143.7432511,                 141.1430162,                           0,             3.387549652e-06,             -5.723397312e-10,                          nan,                      0.7425105046,                       0.7133780106,                                nan,           298.7364211,             329.449904,                      0,            17401.45513,             17150.93109,                       0,        5.73144372,       1.754766954,                 0,                 0,                 0,       3.419079626,       3.647058919,       4.756849317,                 0,      0.3061649105
           9,     0.04611620002,      -3.744232964,      -1.320356587,       1.768262235,      -1.876995175,        3.39056422,                         6,      -4.162704314,               3,       -4.58156202,                4,      -4.080961248,   6.410043091e-08,   5.402584564e-06,         3.5831808,       6.191736422,       6.037335136,         0.9992467815,          -0.935954591,                     0,      0.7304912492,      0.6998860299,                 0,       270.5832198,       300.0542082,                 0,       12175.98173,         12365.7957,                  0,        0.1567602423,         0.1435663603,                    0,          300890.9514,           331003.3671,                     0,           193.4613205,            -197.854836,                      0,        193.4613713,          197.854836,                   0,                 143.522448,                 141.1433177,                           0,              5.26016263e-07,             -6.189596613e-10,                          nan,                      0.7418661773,                       0.7133680458,                                nan,           299.4612295,            329.4499462,                      0,            17363.73934,             17150.86716,                       0,       5.602402903,       1.720516512,                 0,                 0,                 0,       3.344891577,       3.561894119,       4.654031117,                 0,      0.3071033166
