"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,"LinSolIterTrans", "LinSolResTrans" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
          10,     0.07517238184,      -3.762493194,      -1.375588164,       1.754383762,      -1.565387297,       3.414674841,                         7,      -4.351900202,               3,      -4.237788236,                4,      -4.416951682,   7.685251211e-08,   6.532722007e-06,        4.29981696,       7.430083707,       7.267241755,         0.9724615151,          -0.914862508,                     0,      0.7283217361,      0.7001183623,                 0,       271.2407668,       300.1187463,                 0,       12178.24671,        12364.58758,                  0,        0.1564090184,         0.1435214644,                    0,           301472.608,           331095.5674,                     0,           188.6985063,           -193.4566018,                      0,        188.6975871,         193.4566017,                   0,                149.0448022,                 147.2903641,                           0,            -9.742675237e-06,             -1.049735854e-09,                          nan,                      0.7898606683,                       0.7613612703,                                nan,           300.0176683,            329.5403306,                      0,            17332.41956,             17152.74805,                       0,       5.545941365,       1.597456223,                 0,                 0,                 0,       3.280677669,       3.443609341,       4.631510198,                 0,      0.2880405901
          11,     0.07326897501,      -3.760021817,      -1.380872138,       1.759843477,      -1.661878742,        3.29793012,                         8,       -4.40981011,               4,      -5.089228397,                4,      -4.409133949,    9.24546456e-08,   7.856475592e-06,       5.159780352,       8.916100448,       8.720690106,         0.9692910246,         -0.9148705197,                     0,      0.7247359426,      0.7001284939,                 0,       271.9097201,       300.1181063,                 0,       12175.96771,        12364.41353,                  0,        0.1559951038,         0.1435197501,                    0,          301930.9511,           331094.8897,                     0,           188.5814034,           -193.4606067,                      0,        188.5805202,         193.4606066,                   0,                147.7564877,                 147.2904844,                           0,            -9.366864693e-06,             -1.216438617e-09,                          nan,                      0.7835193557,                       0.7613461315,                                nan,           300.4743552,            329.5404795,                      0,             17272.1951,             17152.66173,                       0,       5.376294021,       1.569333854,                 0,                 0,                 0,       3.178586661,       3.325701207,       4.506335277,                 0,      0.2918988151
          12,     0.07181326155,      -3.754026525,      -1.366742465,       1.768368155,      -1.762436576,       3.181747808,                         9,      -4.403788712,               4,      -4.687567443,                4,      -4.401959241,   1.115583548e-07,   9.451346212e-06,       6.191736422,       10.69932054,       10.46482813,         0.9668087856,         -0.9148749021,                     0,      0.7206232591,      0.7001342323,                 0,       272.4302501,        300.118133,                 0,        12175.4068,        12364.32369,                  0,         0.155689819,         0.1435186946,                    0,           302182.882,           331094.6859,                     0,           188.4659132,           -193.4629563,                      0,        188.4652279,         193.4629562,                   0,                146.0651937,                 147.2907061,                           0,            -7.272036551e-06,             -1.268857797e-09,                          nan,                      0.7750246309,                       0.7613380308,                                nan,           300.7256069,             329.540991,                      0,            17206.46014,             17152.62497,                       0,       5.252378575,       1.554464383,                 0,                 0,                 0,       3.103496574,       3.236140483,       4.419415683,                 0,      0.2959543682
          13,     0.07086622143,      -3.738472917,      -1.339103331,       1.788283514,      -1.866059148,       3.069716018,                        10,      -4.356773239,               4,       -4.31060541,                4,      -4.396270567,   1.349058416e-07,   1.137211401e-05,       7.430083707,       12.83918465,       12.55779375,         0.9652232733,         -0.9148756451,                     0,      0.7165980195,        0.70013526,                 0,       272.7505407,       300.1189519,                 0,       12176.16558,         12364.3262,                  0,        0.1555165124,         0.1435183321,                    0,          302220.3718,           331095.0629,                     0,           188.3651258,           -193.4636021,                      0,        188.3647044,         193.4636019,                   0,                144.2433786,                 147.2909948,                           0,              -4.4741262e-06,              -1.29016875e-09,                          nan,                      0.7657664903,                       0.7613369821,                                nan,            300.763336,            329.5419766,                      0,             17144.4066,             17152.64418,                       0,       5.195092506,       1.554086532,                 0,                 0,                 0,       3.068692894,       3.190799908,        4.38440042,                 0,      0.2991451124
          14,     0.07014010667,      -3.714814526,      -1.301341968,       1.818112779,      -1.972574725,       2.961318073,                        10,      -3.895534817,               5,       -4.81447082,                4,      -4.391056384,   1.632755377e-07,   1.368246822e-05,       8.916100448,       15.40702157,       15.03815429,         0.9646420531,         -0.9148732505,                     0,      0.7133579403,      0.7001318464,                 0,       272.8499738,       300.1205199,                 0,       12177.61969,        12364.41518,                  0,        0.1554781853,         0.1435186151,                    0,          302075.9076,           331095.9867,                     0,           188.2971396,           -193.4627142,                      0,        188.2969226,         193.4627141,                   0,                142.6339736,                 147.2912525,                           0,            -2.304686547e-06,             -1.412312378e-09,                          nan,                      0.7574949796,                       0.7613418082,                                nan,           300.6198578,            329.5434114,                      0,             17095.9513,             17152.71536,                       0,       5.188073357,       1.563461238,                 0,                 0,                 0,       3.064101679,       3.179535398,       4.387604227,                 0,      0.3013568102
          15,         0.0694913,      -3.687297254,      -1.255793026,       1.852381848,      -2.082360819,       2.852603397,                        10,      -3.505249846,               5,      -4.384601308,                4,      -4.390413106,   1.975321994e-07,   1.645590346e-05,       10.69932054,       18.48842589,       18.00216203,         0.9650045074,         -0.9148684123,                     0,      0.7114911386,      0.7001248165,                 0,       272.7523535,       300.1226194,                 0,        12178.9295,        12364.56886,                  0,        0.1555503935,         0.1435193949,                    0,          301821.6633,           331097.2762,                     0,           188.2801186,           -193.4606401,                      0,        188.2799528,         193.4606399,                   0,                141.5603109,                 147.2913505,                           0,            -1.760833225e-06,             -1.762607282e-09,                          nan,                      0.7518607733,                        0.761350477,                                nan,           300.3670076,             329.545126,                      0,            17068.81106,              17152.8209,                       0,       5.194747351,       1.576200775,                 0,                 0,                 0,       3.066751604,       3.177124372,       4.401782554,                 0,      0.3034220277
          16,     0.06881507648,      -3.666237204,      -1.215750699,       1.877300172,      -2.192898575,       2.744406007,                        10,      -3.147767668,               6,      -4.639589157,                4,      -4.390533577,   2.387675122e-07,   1.977795197e-05,       12.83918465,       22.18611107,       21.53089158,          0.966046179,         -0.9148620241,                     0,      0.7112681212,      0.7001154559,                 0,       272.5247266,       300.1249431,                 0,        12179.0194,        12364.75638,                  0,        0.1556814142,         0.1435204603,                    0,          301552.3039,           331098.6896,                     0,           188.3248757,           -193.4578531,                      0,        188.3246047,         193.4578529,                   0,                141.2136028,                 147.2911982,                           0,             -2.87859682e-06,             -2.407106514e-09,                          nan,                      0.7498414934,                       0.7613606583,                                nan,           300.0990093,            329.5468906,                      0,            17065.46361,             17152.93772,                       0,       5.183688399,       1.588905508,                 0,                 0,                 0,       3.056359195,       3.160628348,       4.405187235,                 0,      0.3065202584
          17,     0.06825976667,      -3.660132309,      -1.196779724,       1.880981654,      -2.301757944,        2.63840539,                        10,      -2.755221593,               6,      -4.181667637,                4,      -4.387290289,   2.885008017e-07,   2.375062746e-05,       1.283918465,       2.218611107,       2.153089158,         0.9673664339,         -0.9148554185,                     0,      0.7125103976,      0.7001054089,                 0,       272.2580707,       300.1271972,                 0,       12176.93242,         12364.9473,                  0,        0.1558072284,         0.1435215984,                    0,          301354.1181,           331100.0319,                     0,           188.4301464,           -193.4549224,                      0,        188.4297456,         193.4549221,                   0,                141.5657409,                 147.2907948,                           0,            -4.254004705e-06,             -3.270463123e-09,                          nan,                      0.7512918963,                       0.7613701072,                                nan,           299.9017667,            329.5485214,                      0,            17081.76329,             17153.04873,                       0,       5.136876327,       1.602166137,                 0,                 0,                 0,        3.02054477,       3.115354798,       4.387368142,                 0,      0.3118950186
          18,     0.06698154738,      -3.674991295,      -1.205751857,       1.859174322,      -2.405690558,       2.531875885,                         4,      -4.640985531,               3,      -5.640364189,                4,      -4.370870024,   2.908054008e-08,   2.374902312e-06,       1.540702157,       2.662333328,       2.583706989,         0.9676935477,         -0.9148548287,                     0,      0.7131256972,      0.7001032178,                 0,        272.208784,       300.1281067,                 0,       12177.17401,        12365.00844,                  0,        0.1558385256,         0.1435218731,                    0,          301347.6094,           331100.6094,                     0,           188.4559463,           -193.4544273,                      0,         188.455578,          193.454427,                   0,                141.8346804,                 147.2907969,                           0,            -3.908759019e-06,             -3.542474314e-09,                          nan,                      0.7526159845,                       0.7613720669,                                nan,           299.8952414,            329.5493358,                      0,            17091.62689,                 17153.1,                       0,       5.134351505,        1.60298836,                 0,                 0,                 0,       3.018261736,       3.112848112,       4.386492185,                 0,      0.3122085347
          19,     0.06577104001,      -3.691035416,      -1.222028263,       1.838924699,      -2.431972537,       2.507543621,                         4,      -4.247413061,               3,      -5.256451532,                4,      -4.355018164,   3.492417023e-08,   2.849745898e-06,       1.848842589,       3.194799994,       3.100448387,          0.968001719,         -0.9148543089,                     0,      0.7137988032,      0.7001014332,                 0,        272.157906,       300.1286921,                 0,       12177.04186,        12365.05609,                  0,        0.1558659617,         0.1435221463,                    0,          301343.8996,           331101.0769,                     0,           188.4826914,           -193.4539493,                      0,        188.4823683,         193.4539489,                   0,                142.1326647,                 147.2907931,                           0,            -3.427912521e-06,             -3.833959039e-09,                          nan,                      0.7540899764,                       0.7613739285,                                nan,           299.8914767,            329.5498286,                      0,            17101.87408,             17153.13878,                       0,       5.129543903,       1.603919277,                 0,                 0,                 0,       3.014407722,       3.108459666,       4.384319354,                 0,      0.3126826298
          20,     0.06468642381,      -3.710147393,      -1.237262251,        1.81615125,      -2.453819273,       2.484245279,                         5,      -4.793341678,               3,      -4.916283417,                4,      -4.342220388,   4.194612446e-08,   3.420507404e-06,       2.218611107,       3.833759992,       3.720538064,         0.9682831659,         -0.9148539166,                     0,      0.7145218147,      0.7000997636,                 0,       272.1072942,       300.1292263,                 0,       12176.47548,         12365.1011,                  0,        0.1558876964,         0.1435224133,                    0,          301344.3799,           331101.4934,                     0,           188.5110821,           -193.4535065,                      0,        188.5108204,         193.4535061,                   0,                142.4556498,                 147.2907746,                           0,            -2.776330805e-06,             -4.126593178e-09,                          nan,                      0.7556895115,                       0.7613755756,                                nan,            299.891909,            329.5502748,                      0,            17112.29802,             17153.17566,                       0,       5.121738263,       1.605064274,                 0,                 0,                 0,       3.008500316,       3.101556632,       4.380500041,                 0,      0.3133827212
          21,     0.06371909091,      -3.728387847,      -1.249307309,       1.794476407,      -2.475002422,       2.461358584,                         5,      -4.358491436,               3,      -4.584421028,                4,      -4.333987268,   5.038694049e-08,   4.105681882e-06,       2.662333328,       4.600511991,       4.464645677,         0.9685321864,         -0.9148536459,                     0,      0.7152797052,      0.7000982493,                 0,       272.0593087,       300.1296726,                 0,       12175.44924,        12365.14118,                  0,        0.1559020459,         0.1435226651,                    0,          301350.5121,           331101.8219,                     0,           188.5420496,           -193.4531099,                      0,         188.541861,         193.4531095,                   0,                142.7957561,                 147.2907257,                           0,            -1.999853669e-06,             -4.388674313e-09,                          nan,                      0.7573689754,                       0.7613768839,                                nan,           299.8979748,            329.5506376,                      0,            17122.62942,             17153.20807,                       0,       5.110392193,       1.606583442,                 0,                 0,                 0,       3.000141878,       3.091610536,       4.374832913,                 0,      0.3143757625
          22,      0.0632819087,      -3.744981461,      -1.260967555,       1.774469972,      -2.497061381,        2.43783181,                         6,      -4.705699317,               3,      -4.261866503,                4,      -4.331115217,   6.053885278e-08,   4.927772029e-06,       3.194799994,       5.520614389,       5.357574813,         0.9687447771,         -0.9148534452,                     0,      0.7160474758,      0.7000968994,                 0,       272.0168513,       300.1299946,                 0,         12173.995,         12365.1739,                  0,        0.1559077507,         0.1435228908,                    0,          301363.5662,           331102.0232,                     0,           188.5763615,           -193.4527633,                      0,        188.5762457,         193.4527628,                   0,                143.1402934,                 147.2906224,                           0,            -1.228363236e-06,             -4.567786815e-09,                          nan,                       0.759057923,                       0.7613777143,                                nan,           299.9109321,            329.5508777,                      0,            17132.52416,             17153.23278,                       0,       5.095184102,        1.60868536,                 0,                 0,                 0,       2.989041402,       3.078239165,       4.367289005,                 0,      0.3157266406
          23,     0.06338785833,       -3.76097178,      -1.274982296,       1.755776805,      -2.520830501,       2.412850756,                         6,      -4.240689118,               4,      -5.130172865,                4,       -4.31932039,   7.275873652e-08,   5.913723697e-06,       3.833759992,       6.624737267,       6.429089775,         0.9689170866,         -0.9148533163,                     0,      0.7167877967,      0.7000957091,                 0,       271.9830625,       300.1301686,                 0,       12172.20786,        12365.19777,                  0,        0.1559042243,         0.1435230847,                    0,          301384.1071,           331102.0711,                     0,           188.6140142,           -193.4524747,                      0,        188.6139559,         193.4524743,                   0,                143.4711062,                 147.2904353,                           0,            -6.185510535e-07,             -4.589142288e-09,                          nan,                      0.7606600767,                       0.7613778827,                                nan,           299.9313415,            329.5509688,                      0,            17141.53442,             17153.24767,                       0,       5.075876394,       1.611609625,                 0,                 0,                 0,       2.974924764,       3.061108325,       4.357914934,                 0,      0.3175037177
          24,       0.064328068,      -3.774777258,      -1.286786284,       1.740956429,      -2.547491809,       2.385355833,                         7,      -4.367988215,               4,      -4.739927742,                4,      -4.295199919,   8.748521819e-08,   7.095619036e-06,       4.600511991,        7.94968472,        7.71490773,         0.9690442672,         -0.9148534509,                     0,       0.717451054,      0.7000947077,                 0,       271.9607407,       300.1301923,                 0,       12170.23944,        12365.21322,                  0,        0.1558918019,         0.1435232527,                    0,          301411.3566,           331101.9662,                     0,           188.6536927,           -193.4522767,                      0,        188.6536673,         193.4522763,                   0,                143.7649399,                 147.2901371,                           0,            -2.688779944e-07,              -4.37521408e-09,                          nan,                      0.7620574886,                       0.7613771205,                                nan,           299.9584251,            329.5509107,                      0,            17149.09919,             17153.25378,                       0,       5.051936557,       1.615596947,                 0,                 0,                 0,        2.95729998,       3.039648549,        4.34657948,                 0,      0.3197975526
          25,     0.06490233078,      -3.782725324,      -1.288045279,       1.734171495,      -2.577884344,       2.354431451,                         8,       -4.40918029,               4,      -4.369691825,                4,      -4.294450423,   1.052616495e-07,   8.511802727e-06,       5.520614389,       9.539621664,       9.257889277,         0.9691212964,         -0.9148542454,                     0,      0.7179803343,      0.7000940038,                 0,       271.9515491,       300.1300802,                 0,       12168.28164,        12365.22189,                  0,        0.1558719885,          0.143523407,                    0,          301442.6881,           331101.7341,                     0,            188.692614,           -193.4522367,                      0,        188.6925979,         193.4522363,                   0,                143.9958033,                 147.2897111,                           0,            -1.709846412e-07,             -3.890067601e-09,                          nan,                      0.7631237521,                       0.7613750758,                                nan,           299.9895743,            329.5507284,                      0,              17154.598,             17153.25503,                       0,       5.021990666,       1.620834459,                 0,                 0,                 0,       2.935115919,       3.012653515,       4.332598918,                 0,      0.3227474057
          26,     0.06620182593,      -3.778045278,      -1.278578041,       1.741168613,      -2.611571144,       2.320032241,                         9,      -4.359065407,               4,      -4.023654626,                4,      -4.300728364,    1.26767015e-07,    1.02083866e-05,       6.624737267,         11.447546,       11.10704302,         0.9691462419,         -0.9148560517,                     0,       0.718322729,      0.7000937673,                 0,       271.9551971,       300.1298462,                 0,       12166.54114,        12365.22398,                  0,        0.1558476012,         0.1435235431,                    0,          301473.6083,           331101.4057,                     0,           188.7269824,           -193.4524351,                      0,        188.7269608,         193.4524348,                   0,                 144.139879,                 147.2891584,                           0,            -2.285560473e-07,             -3.180884112e-09,                          nan,                      0.7637482127,                       0.7613714378,                                nan,           300.0203256,            329.5504515,                      0,            17157.49149,              17153.2543,                       0,       4.983337379,       1.627417502,                 0,                 0,                 0,       2.906455455,       2.977916603,       4.314412112,                 0,      0.3265718089
