s,inc_-2.0,inc_-1.8,inc_-1.6,inc_-1.4,inc_-1.2,inc_-1.0,inc_-0.8,inc_-0.6,inc_-0.4,inc_-0.2,inc_-0.0,inc_+0.2,inc_+0.4,inc_+0.6,inc_+0.8,inc_+1.0,inc_+1.2,inc_+1.4,inc_+1.6,inc_+1.8,inc_+2.0
0.28247346612356017,0.2922344954196069,0.2933719747916159,0.2909358712698302,0.28706893593770066,0.28659334284383664,0.28511394467686696,0.2832000327478985,0.27675328851110154,0.2786522175538586,0.27686220797920214,0.2743637984654741,0.2718906700082236,0.270112595099498,0.26439668594959476,0.26610226062440745,0.26458372295750626,0.26357701505612224,0.257278539624554,0.25971902293331256,0.2583057593420945,0.2527491055948192
0.279119371156814,0.29220374616475864,0.29329100568021166,0.29083439288758983,0.2869490805159485,0.2866484870609113,0.2852441622390736,0.28320717213086755,0.2769364160176141,0.27885342842254374,0.27706608154822815,0.2746174334355329,0.27221565446446283,0.2704582835109076,0.26476919879433,0.26646621766791334,0.2649131602411382,0.2639618707092757,0.25774396929449556,0.26008612523187746,0.25869476682282855,0.2531587174030938
0.27576527544429086,0.2921698264936001,0.2931952985285651,0.2907113720888537,0.2868749510481116,0.28668186130453704,0.2853438912098658,0.2832051736608501,0.2771018424997234,0.27901673783615155,0.2772527937476903,0.2748506542759724,0.2725161113224348,0.2707792549057112,0.2651251431172231,0.2668180213198595,0.2652305993700835,0.264334244664241,0.25820492279192536,0.2604526987815594,0.25908374538713297,0.25356899644248815
0.27241118024342675,0.29213703466329566,0.2930830451546611,0.2905766120446563,0.28684679517727735,0.28669913279608233,0.2854165016899874,0.2831982231806197,0.2772526612466949,0.27914548393238997,0.27742441520165306,0.2750651968232148,0.2727951256174876,0.27107790746556115,0.2654682047599497,0.26715714406608093,0.2655366525242307,0.2646932069585158,0.25865855381365094,0.2608166282160406,0.2594702774790952,0.25397735740322275
0.26905708516477517,0.29210798495524337,0.2929586515902325,0.29043244766682397,0.28685776673690117,0.2867022050161931,0.28546490282584597,0.28318947847645487,0.2773917772049446,0.2792458716056505,0.277582953373878,0.2752642936518419,0.27305408483829946,0.2713560643596344,0.2657990940475504,0.26748573504137835,0.2658339280058248,0.26504039421361647,0.25910503764902937,0.2611802895728029,0.2598552779174906,0.2543866254911099
0.26570299002386477,0.29208524048649953,0.29282741258982586,0.29028834898783457,0.2869047987161462,0.2866958999028759,0.28549141013251067,0.28318140510605927,0.2775208447057068,0.2793228148518666,0.27772948131507186,0.27544957672862286,0.2732949082574969,0.2716153676510604,0.2661179323093301,0.267803002442518,0.2661223873072654,0.2653747772878456,0.2595416306849207,0.2615394194158551,0.2602360780477479,0.2547914509215009
0.262348894550196,0.2920695616421903,0.29269472341769714,0.2901503696208783,0.2869791707355701,0.2866836053131374,0.2854993503350793,0.2831759308132765,0.2776416177519112,0.2793783457225678,0.27786569005700884,0.27562277316390815,0.27351933657829824,0.27185926144115113,0.2664281192827964,0.26811169007447977,0.2664050707017963,0.26569913425637953,0.25996995322361477,0.26189695215697845,0.2606148768154353,0.25519599739252435
0.25899479899870453,0.2920621827313838,0.29256718180973224,0.2900250083399557,0.2870730401642192,0.2866694778857238,0.2854930310415465,0.2831747483988802,0.27775566207540503,0.2794180484163037,0.27799254850132415,0.2757856301659483,0.2737284410729768,0.2720880806767369,0.266729104836554,0.26841128044500495,0.2666817102419989,0.2660127472367725,0.26038777856850315,0.2622513977015052,0.26098910775002127,0.25559708363445865
0.25564070309347753,0.292062584978022,0.2924498267622511,0.2899164949306947,0.28717698166309347,0.2866564223115762,0.28547628437864436,0.283178967296517,0.2778642382499049,0.2794462338777192,0.27811150581234123,0.27594019997333374,0.27392454534610516,0.2723049493813875,0.2670233735672709,0.26870351356625727,0.26695469032540686,0.26631812627485524,0.260796703454195,0.26260368059620576,0.26136049506372355,0.2559974560007484
0.252286607571404,0.29206959571064,0.2923466936892046,0.2898275203967486,0.2872821014557554,0.2866464693834197,0.2854525867644557,0.2831888549275221,0.277967799147236,0.27946673072816675,0.27822314383911934,0.27608751518915686,0.2741088698433574,0.2725112610734561,0.2673114293812432,0.2689889185497272,0.26722464921018185,0.2666160916779044,0.261196652416108,0.26295328942208485,0.2617288255071515,0.256396137341368
