"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.03979060007,      -3.117464941,      -1.557342644,       2.406627062,                         9,      -4.027214761,               4,      -4.316295405,   2.025023093e-07,   1.231296373e-05,                12,              14.4,       14.26231664,         0.9214257095,         -0.9382330838,                     0,       0.665896358,      0.6999173433,                 0,       282.0877431,       300.0085409,                 0,       11973.55121,        12363.88407,                  0,        0.1478697633,         0.1435660167,                    0,          308549.7444,           330951.6146,                     0,           189.1187803,           -198.3369695,                      0,        189.1206067,         198.3369695,                   0,                120.4369042,                 140.4518195,                           0,             1.931469507e-05,              2.708122615e-11,                          nan,                      0.6368259193,                       0.7081474512,                                nan,           307.1054275,            329.4024349,                      0,            16120.61103,             17148.69502,                       0,       1.358496304,      0.5391310145,                 0,                 0,                 0,      0.7566413776,       0.797178932,       1.225022534,                 0,       0.396858654
           1,     0.03969845001,      -3.313189084,     -0.9959149309,       2.197890719,                        10,      -3.776911358,               5,      -4.453954756,   2.588344567e-07,   1.478931083e-05,                12,             17.28,        16.9558415,         0.9663119596,         -0.9381848241,                     0,      0.6782484212,      0.6998510911,                 0,        271.668835,       300.0163397,                 0,       12027.23592,        12365.05604,                  0,        0.1542347442,         0.1435758929,                    0,          298057.7549,            330954.627,                     0,           190.1629187,           -198.3131254,                      0,        190.1605056,         198.3131254,                   0,                118.5761867,                 140.4511491,                           0,            -2.537944148e-05,             -4.913691676e-11,                          nan,                      0.6235584319,                       0.7082292151,                                nan,            296.662551,            329.4054333,                      0,            16366.42458,             17149.30657,                       0,       2.599621243,       1.027866533,                 0,                 0,                 0,        1.47670677,       1.527688103,       2.341091471,                 0,      0.3953908807
           2,      0.0398526333,      -3.418732743,      -1.141930887,       2.105856805,                        10,       -3.29909274,               6,      -4.368190251,   2.562296612e-07,   1.779724477e-05,                12,            20.736,       20.22068878,          1.005759734,         -0.9381495359,                     0,      0.7046349796,      0.6998034581,                 0,       267.1876015,       300.0222214,                 0,       12144.62336,        12365.87371,                  0,        0.1583507809,         0.1435825724,                    0,            295101.19,            330957.096,                     0,           192.7825163,            -198.296441,                      0,        192.7772642,          198.296441,                   0,                127.0518056,                 140.4502105,                           0,            -5.448662923e-05,             -3.428887174e-10,                          nan,                       0.659060113,                       0.7082840709,                                nan,           293.7198256,            329.4078907,                      0,            16916.87511,             17149.71164,                       0,       3.791341963,       1.402554328,                 0,                 0,                 0,       2.189875825,       2.283779981,        3.33553317,                 0,      0.3699361181
           3,     0.04078397498,      -3.537922153,      -1.290508158,       1.993282262,                        10,      -2.805570229,               7,      -4.467391097,   2.548869741e-07,   2.147584514e-05,               1.2,            2.0736,       2.022068878,           1.02045518,         -0.9381291229,                     0,      0.7266470934,      0.6997750269,                 0,       266.3638261,       300.0256192,                 0,       12193.34499,        12366.35164,                  0,        0.1594732177,         0.1435864956,                    0,          295878.9757,           330958.4452,                     0,           194.2111211,           -198.2867085,                      0,        194.2101448,         198.2867085,                   0,                137.1166528,                 140.4492515,                           0,             -1.00545059e-05,             -7.873395269e-10,                          nan,                      0.7060220924,                       0.7083139996,                                nan,           294.4939706,            329.4092336,                      0,            17328.11734,             17149.93937,                       0,       4.928470095,       1.676345734,                 0,                 0,                 0,       2.900205017,       3.053620543,       4.216082789,                 0,      0.3401351133
           4,     0.03740027999,      -3.663406323,      -1.336650602,        1.85755197,                         4,      -4.792512751,               2,      -4.142991716,   2.542460405e-08,   2.164658901e-06,              1.44,           2.48832,       2.426482654,          1.019121894,         -0.9381292967,                     0,      0.7291867789,      0.6997756524,                 0,       266.9521515,       300.0256644,                 0,       12197.67187,        12366.34504,                  0,        0.1591767518,         0.1435863974,                    0,          296730.5486,           330958.5478,                     0,            194.314782,           -198.2868808,                      0,        194.3148606,         198.2868807,                   0,                 138.867263,                 140.4494158,                           0,             8.097237894e-07,             -8.538345586e-10,                          nan,                      0.7146507606,                       0.7083142126,                                nan,           295.3415573,            329.4093357,                      0,            17374.46483,              17149.9398,                       0,       5.217243255,        1.72414321,                 0,                 0,                 0,       3.081624597,       3.261679037,       4.421961878,                 0,      0.3304701594
           5,     0.03542914998,      -3.691834234,      -1.311624457,       1.825207902,                         4,      -4.323993725,               3,      -5.689376228,   3.054840102e-08,   2.600377371e-06,             1.728,          2.985984,       2.911779185,           1.01694565,          -0.938130079,                     0,      0.7312009865,      0.6997767459,                 0,       267.5901855,       300.0256926,                 0,       12198.27301,        12366.33617,                  0,        0.1588040873,         0.1435862808,                    0,          297597.6297,           330958.6712,                     0,           194.3530969,           -198.2872072,                      0,        194.3535627,         198.2872071,                   0,                 140.438969,                 140.4496318,                           0,             4.793392895e-06,             -9.396350364e-10,                          nan,                      0.7225952901,                       0.7083141362,                                nan,           296.2045796,            329.4094585,                      0,            17407.33208,             17149.94422,                       0,       5.474581617,       1.761734829,                 0,                 0,                 0,       3.245120692,       3.449979945,       4.601346745,                 0,      0.3218026421
           6,     0.03442655713,      -3.727695346,      -1.289246886,       1.785628823,                         5,      -4.811862632,               3,      -5.318718658,   3.675247231e-08,   3.124203887e-06,            2.0736,         3.5831808,       3.494135022,          1.013973803,         -0.9381316587,                     0,      0.7325080387,      0.6997784914,                 0,       268.2776305,       300.0256762,                 0,       12195.39713,         12366.3228,                  0,        0.1583593239,         0.1435861334,                    0,          298465.0615,           330958.8004,                     0,             194.32921,           -198.2877446,                      0,        194.3295814,         198.2877445,                   0,                141.7278992,                 140.4499102,                           0,             3.821726311e-06,             -1.050817877e-09,                          nan,                      0.7293171643,                       0.7083136202,                                nan,           297.0679509,            329.4095871,                      0,            17424.04213,             17149.95239,                       0,       5.663214309,       1.783173752,                 0,                 0,                 0,       3.367509743,        3.59154153,       4.727846695,                 0,      0.3148695519
           7,     0.03359839998,       -3.75550589,      -1.282009553,       1.755312079,                         5,      -4.323891506,               3,      -4.960370809,   4.428569713e-08,   3.754104654e-06,           2.48832,        4.29981696,       4.192962026,          1.010364135,         -0.9381341138,                     0,       0.732942044,      0.6997810578,                 0,       269.0095234,       300.0255787,                 0,       12189.89037,        12366.30132,                  0,        0.1578570156,         0.1435859308,                    0,          299313.5725,           330958.9094,                     0,           194.2542423,           -198.2885434,                      0,        194.2542705,         198.2885433,                   0,                142.6263866,                 140.4502559,                           0,             2.910198096e-07,              -1.18774468e-09,                          nan,                      0.7342252305,                       0.7083125102,                                nan,           297.9124901,            329.4096956,                      0,            17423.04741,             17149.96188,                       0,       5.749163666,       1.784087977,                 0,                 0,                 0,         3.4272559,       3.661159739,        4.77825932,                 0,       0.310321306
           8,     0.03326023334,      -3.758955458,      -1.294016676,       1.751757186,                         6,      -4.620263809,               3,      -4.612848363,   5.345102229e-08,   4.511823595e-06,          2.985984,       5.159780352,       5.031554431,          1.006370558,         -0.9381373422,                     0,      0.7323755264,      0.6997845535,                 0,       269.7725289,       300.0253589,                 0,       12183.08914,        12366.26689,                  0,        0.1573227706,         0.1435856362,                    0,          300117.5657,           330958.9619,                     0,           194.1442272,           -198.2896326,                      0,        194.1438738,         198.2896325,                   0,                143.0355908,                 140.4506642,                           0,            -3.640284129e-06,             -1.338847699e-09,                          nan,                      0.7367504726,                       0.7083106786,                                nan,           298.7127198,            329.4097479,                      0,            17404.17834,             17149.96763,                       0,        5.71792386,        1.76429591,                 0,                 0,                 0,       3.414503082,       3.647100756,        4.74405411,                 0,      0.3085553346
           9,        0.03342404,      -3.745288916,      -1.321060155,       1.767314263,                         6,      -4.150531351,               3,      -4.280694408,   6.411871796e-08,   5.423717699e-06,         3.5831808,       6.191736422,       6.037865317,          1.002303354,         -0.9381410551,                     0,      0.7307517918,      0.6997889826,                 0,       270.5409381,       300.0249824,                 0,       12176.49758,        12366.21449,                  0,        0.1567911742,         0.1435852079,                    0,          300843.4065,           330958.9202,                     0,           194.0154298,           -198.2910088,                      0,        194.0147945,         198.2910087,                   0,                142.8845721,                 140.4511182,                           0,            -6.548568598e-06,             -1.480060519e-09,                          nan,                      0.7364622501,                       0.7083080526,                                nan,           299.4351629,            329.4097064,                      0,            17368.72318,             17149.96273,                       0,       5.588839407,       1.729716152,                 0,                 0,                 0,       3.340194566,       3.561732258,       4.641239834,                 0,      0.3094946958
