"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,"LinSolIterTrans", "LinSolResTrans" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.07037260011,      -3.143402479,      -1.594125432,       2.380804702,       1.438878625,       6.294163129,                         9,      -4.107199624,               2,      -4.673806851,                4,      -4.075158802,   2.025487524e-07,   1.269454616e-05,                12,              14.4,       14.27905992,         0.8970904367,         -0.9144714994,                     0,      0.6623258157,      0.6999159569,                 0,       282.1872429,       300.0088614,                 0,       11977.36073,        12363.94248,                  0,        0.1478644054,         0.1435665416,                    0,          308611.3366,           331173.3881,                     0,           184.1307341,           -193.3132032,                      0,        184.1325855,         193.3132032,                   0,                125.8852587,                 147.2891769,                           0,              2.01092608e-05,              2.507816177e-11,                          nan,                      0.6836663828,                       0.7619199022,                                nan,           306.9462315,            329.4026704,                      0,             16076.6341,             17148.75482,                       0,       1.377396941,      0.5111725342,                 0,                 0,                 0,      0.7603844375,      0.7859181128,       1.241310764,                 0,      0.3711149045
           1,     0.06542245008,      -3.339004245,      -1.034166779,       2.172834347,       0.879141743,       5.737007285,                        10,      -3.715316695,               3,      -5.299306493,                4,      -4.489293361,     2.5862644e-07,   1.523076831e-05,                12,             17.28,       16.99467288,         0.9405151141,         -0.9146913457,                     0,      0.6732938236,      0.6999004262,                 0,       271.8676963,       300.1461452,                 0,       12037.84615,        12368.53451,                  0,        0.1542573702,         0.1435541726,                    0,          298026.5968,            331219.774,                     0,           185.0588815,           -193.3763377,                      0,        185.0570207,         193.3763377,                   0,                123.6159253,                 147.2891494,                           0,            -2.011073369e-05,             -9.001899226e-11,                          nan,                      0.6679883033,                       0.7616710047,                                nan,           296.5157483,            329.5520998,                      0,            16310.62042,             17154.88617,                       0,       2.643644447,      0.9897389123,                 0,                 0,                 0,       1.486301785,        1.50317875,       2.389328927,                 0,       0.374384276
           2,     0.06267973338,      -3.444221074,      -1.180901639,        2.08119032,      0.3339672065,       5.194593289,                        10,       -3.28906502,               3,       -4.59423865,                4,      -4.525212197,   2.560304868e-07,   1.827523512e-05,                12,            20.736,        20.2816896,         0.9784530175,         -0.9149548394,                     0,      0.7004253572,      0.7000583589,                 0,       267.3586546,       300.2016873,                 0,       12155.22604,        12368.24995,                  0,        0.1583870695,         0.1435243106,                    0,          295044.4064,           331240.0108,                     0,           187.5037911,           -193.4722898,                      0,        187.4997301,         193.4722899,                   0,                132.4703535,                 147.2908124,                           0,            -4.331641324e-05,              4.768574424e-10,                          nan,                      0.7065095694,                       0.7613018512,                                nan,           293.5918049,            329.6263584,                      0,            16867.95895,              17156.9097,                       0,       3.859187165,       1.347578241,                 0,                 0,                 0,       2.205938707,       2.253264265,        3.41058541,                 0,      0.3491870653
           3,     0.06168212503,      -3.562749654,      -1.327369039,       1.969584482,     -0.1775163901,       4.688109951,                        10,      -2.810624835,               4,      -5.004472556,                4,       -4.52936245,   2.546739263e-07,   2.192917904e-05,               1.2,            2.0736,        2.02816896,         0.9923439626,         -0.9151785079,                     0,       0.724116246,      0.7002574633,                 0,       266.4422891,       300.2170232,                 0,       12200.55496,        12366.03558,                  0,        0.1595199103,         0.1434912841,                    0,          295834.8254,           331245.4425,                     0,           188.8037122,            -193.564128,                      0,        188.8037351,          193.564128,                   0,                143.1660467,                 147.2945958,                           0,              2.41896007e-07,              5.700184769e-10,                          nan,                      0.7582797376,                       0.7609601909,                                nan,           294.3853594,            329.6599381,                      0,            17298.14854,             17156.88718,                       0,       5.022172039,       1.596296213,                 0,                 0,                 0,       2.924546241,       3.027667685,       4.313189305,                 0,       0.317849767
           4,     0.05805788003,      -3.688541462,      -1.370152042,       1.834194279,     -0.6411157171,       4.233058232,                         4,      -4.785877581,               2,      -4.382153732,                4,      -4.536175985,   2.539632346e-08,   2.192834827e-06,              1.44,           2.48832,       2.433802752,         0.9909969668,         -0.9152237548,                     0,      0.7269904781,      0.7002737351,                 0,       267.0125431,       300.2339523,                 0,       12204.54936,        12366.32833,                  0,        0.1592298951,         0.1434865899,                    0,          296694.5132,           331250.4168,                     0,           188.8875708,           -193.5800304,                      0,         188.888275,         193.5800304,                   0,                145.0326216,                 147.2943563,                           0,             7.456060496e-06,             -1.835007701e-10,                          nan,                      0.7678222572,                       0.7608964418,                                nan,           295.2377915,             329.679896,                      0,            17349.13868,             17157.54261,                       0,       5.321102023,       1.637241302,                 0,                 0,                 0,       3.110404637,       3.240646311,        4.52690814,                 0,      0.3076883876
           5,     0.05542068335,      -3.717219837,      -1.344276807,       1.801769112,     -0.7652559989,       4.120025867,                         4,      -4.306563614,               2,      -4.118616824,                4,      -4.517502736,   3.051281719e-08,   2.631380329e-06,             1.728,          2.985984,       2.920563303,         0.9889197012,         -0.9152620719,                     0,      0.7293544385,      0.7003109479,                 0,       267.6389846,       300.2327158,                 0,       12205.54322,        12365.78418,                  0,        0.1588692102,         0.1434808671,                    0,          297576.1183,           331249.5019,                     0,           188.9182387,            -193.595856,                      0,        188.9190334,          193.595856,                   0,                146.7220072,                  147.294077,                           0,             8.413055155e-06,             -9.576487381e-10,                          nan,                      0.7766396246,                       0.7608327993,                                nan,           296.1143672,            329.6816678,                      0,            17388.02293,             17157.35769,                       0,       5.588557218,       1.668481957,                 0,                 0,                 0,       3.278547803,       3.434468351,       4.713833998,                 0,      0.2985532565
           6,     0.05391774287,      -3.753685535,      -1.320748938,       1.761665308,     -0.8856611011,       4.012771706,                         5,      -4.792514985,               3,      -5.683472649,                4,      -4.521139017,   3.670746641e-08,   3.157624205e-06,            2.0736,         3.5831808,       3.504675964,         0.9861528328,         -0.9152943777,                     0,      0.7310081811,      0.7003480379,                 0,       268.3206749,       300.2306327,                 0,       12203.66467,        12365.15206,                  0,        0.1584407499,          0.143474528,                    0,          298463.9052,           331247.8066,                     0,           188.8992424,           -193.6112431,                      0,        188.8997374,         193.6112429,                   0,                148.1247823,                 147.2937366,                           0,             5.241032315e-06,             -1.905355096e-09,                          nan,                      0.7841449876,                       0.7607705749,                                nan,           296.9978875,            329.6824998,                      0,            17411.65517,              17157.0488,                       0,       5.786115506,       1.685039207,                 0,                 0,                 0,       3.405313533,       3.581587229,       4.846722883,                 0,      0.2912211492
           7,     0.05288832501,      -3.782291793,      -1.312499893,        1.73041154,       -1.00372088,       3.913575683,                         5,      -4.308988713,               3,       -5.32465618,                4,      -4.513243728,   4.422854627e-08,    3.78909985e-06,           2.48832,        4.29981696,       4.205611156,         0.9828221663,         -0.9153224343,                     0,      0.7317547535,      0.7003838128,                 0,       269.0536083,       300.2280022,                 0,       12199.58377,        12364.49103,                  0,        0.1579562141,         0.1434681151,                    0,          299337.6347,           331245.6152,                     0,            188.839634,           -193.6258325,                      0,        188.8396603,         193.6258321,                   0,                149.1258326,                 147.2933232,                           0,             2.789911733e-07,             -3.199995935e-09,                          nan,                      0.7896955139,                       0.7607111178,                                nan,           297.8677614,            329.6826202,                      0,            17417.71558,             17156.67965,                       0,       5.878568094,       1.683473386,                 0,                 0,                 0,        3.46860587,        3.65607968,        4.90150251,                 0,      0.2863747361
           8,     0.05218245557,      -3.786182583,      -1.323859161,       1.726099742,      -1.118841266,       3.818404863,                         6,      -4.605739314,               3,      -4.983563109,                4,      -4.504984576,   5.337839371e-08,   4.546846059e-06,          2.985984,       5.159780352,       5.046733388,         0.9791317345,         -0.9153477551,                     0,       0.731426557,      0.7004168856,                 0,       269.8252783,       300.2251877,                 0,       12194.38664,        12363.86396,                  0,        0.1574375143,          0.143462184,                    0,          300169.5453,           331243.2447,                     0,           188.7513267,           -193.6391942,                      0,        188.7508951,         193.6391937,                   0,                149.6163959,                 147.2928494,                           0,             -4.57378024e-06,              -4.90054608e-09,                          nan,                      0.7926658881,                       0.7606561803,                                nan,           298.6961846,            329.6823113,                      0,            17405.00034,             17156.31621,                       0,       5.850579919,       1.664056149,                 0,                 0,                 0,       3.458123006,        3.64558245,       4.869096103,                 0,      0.2844258469
           9,     0.05163500002,      -3.772418225,      -1.350561784,       1.741527351,      -1.233929518,       3.701869112,                         6,      -4.107528816,               3,      -4.636517774,                4,      -4.495873933,   6.406514955e-08,   5.456108849e-06,         3.5831808,       6.191736422,       6.056080065,         0.9753369282,         -0.9153705922,                     0,      0.7299254489,      0.7004455891,                 0,        270.610221,       300.2225869,                 0,       12189.31183,        12363.32656,                  0,        0.1569157323,         0.1434571911,                    0,           300922.926,           331241.0061,                     0,           188.6454799,           -193.6507651,                      0,        188.6447122,         193.6507644,                   0,                149.5143307,                 147.2923655,                           0,            -8.138853019e-06,             -6.812499898e-09,                          nan,                      0.7925710133,                       0.7606082317,                                nan,           299.4465668,            329.6818697,                      0,            17373.72675,             17156.01024,                       0,       5.721579401,       1.632282375,                 0,                 0,                 0,       3.384704021,       3.562220497,       4.765648091,                 0,      0.2852852788
