"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.03668489994,       -3.05519243,      -2.409918866,       2.488991478,                         9,      -4.360397419,               4,      -4.558727932,   3.315605146e-08,   1.181712527e-05,                12,              14.4,       14.28461626,         0.7329395459,         -0.7112903712,                     0,      0.8584756811,      0.8999437392,                 0,       270.2797792,       300.0057022,                 0,       7258.448321,        7479.095868,                  0,       0.09355883759,        0.08684602314,                    0,          311578.2816,           350240.0182,                     0,           237.7682055,           -248.5659148,                      0,        237.7736841,         248.5659148,                   0,                153.3760739,                 189.3720265,                           0,             4.608457629e-05,              3.358247014e-11,                          nan,                      0.6450506684,                       0.7618583853,                                nan,           310.1197883,            348.6005498,                      0,            11744.64939,             12648.64648,                       0,       1.502065478,      0.3392656861,                 0,                 0,                 0,      0.7248250189,      0.9892621838,       1.180111112,                 0,      0.2258661098
           1,     0.03740644996,      -3.228355623,     -0.7624496664,       2.308143695,                        10,       -3.76318803,               5,      -4.491709624,   2.433366832e-08,   1.418055139e-05,                12,             17.28,       16.97343246,         0.7723225315,         -0.7112758045,                     0,      0.8841532924,      0.8998916644,                 0,       254.2530289,       300.0117383,                 0,       7227.744897,        7479.648578,                  0,       0.09903830036,        0.08685069368,                    0,          295384.2583,           350241.4148,                     0,           236.6968461,           -248.5474576,                      0,        236.7011137,         248.5474577,                   0,                154.4119973,                 189.3716027,                           0,              3.60600359e-05,              7.655054368e-11,                          nan,                      0.6523501089,                        0.761913256,                                nan,            294.001569,            348.6019399,                      0,            12017.37637,             12648.86701,                       0,       2.220600642,      0.6469450221,                 0,                 0,                 0,       1.156502041,       1.374387743,       1.860285839,                 0,      0.2913378524
           2,     0.03765946665,      -3.332791015,     -0.9426564651,       2.221510525,                        10,      -3.391567173,               6,       -4.18581138,   2.118345997e-08,   1.701667243e-05,                12,            20.736,         20.189039,         0.7875919489,         -0.7112625762,                     0,      0.9214836324,      0.8998458858,                 0,       248.0871975,       300.0173191,                 0,       7204.379524,        7480.125757,                  0,        0.1011686131,        0.08685461883,                    0,          291582.6111,           350242.9631,                     0,           236.2805256,            -248.531603,                      0,        236.2829741,          248.531603,                   0,                169.7677179,                 189.3709781,                           0,             2.072580665e-05,              5.174949358e-11,                          nan,                      0.7184932328,                       0.7619593476,                                nan,           290.2177172,            348.6034809,                      0,            12475.39524,             12649.04613,                       0,       2.937355385,      0.8931383112,                 0,                 0,                 0,       1.595054552,       1.795356856,       2.490471132,                 0,      0.3040620539
           3,     0.03800919998,      -3.434525355,      -1.092711752,       2.131765381,                        10,      -2.927614133,               7,      -4.250762986,   1.814369093e-08,   2.057787347e-05,                12,            20.736,         20.189039,          0.785651159,         -0.7112518652,                     0,      0.9489773883,       0.899808388,                 0,       247.5630784,       300.0218843,                 0,       7177.499247,        7480.513127,                  0,        0.1010005475,        0.08685779505,                    0,          293527.0757,           350244.2242,                     0,           236.0838756,           -248.5187722,                      0,        236.0872839,         248.5187722,                   0,                184.0135194,                  189.370256,                           0,             2.887441171e-05,             -6.358424898e-11,                          nan,                      0.7794300325,                       0.7619957812,                                nan,           292.1530798,            348.6047362,                      0,            12815.46093,             12649.18692,                       0,       3.655663281,       1.089621413,                 0,                 0,                 0,       2.045424915,       2.247685258,       3.082054481,                 0,      0.2980639433
           4,     0.03785543998,      -3.544831006,      -1.192626832,       2.025716776,                        10,      -2.783521808,               7,      -4.329502447,    1.55555604e-08,   2.089693507e-05,               1.2,            2.0736,         2.0189039,         0.7794234588,         -0.7112452803,                     0,      0.9598812386,      0.8997835958,                 0,       249.7216853,       300.0249101,                 0,       7164.561534,        7480.775278,                  0,        0.0999441946,        0.08685996294,                    0,          297130.0693,           350245.0668,                     0,            236.696531,           -248.5102688,                      0,        236.7023208,         248.5102688,                   0,                190.8937453,                  189.369811,                           0,             4.892242764e-05,             -2.130504662e-10,                          nan,                      0.8064717939,                       0.7620200642,                                nan,           295.7392079,            348.6055747,                      0,            12949.94904,              12649.2902,                       0,       4.352838119,       1.235426493,                 0,                 0,                 0,       2.501250924,       2.713913166,       3.620518421,                 0,      0.2838209139
           5,     0.03560104999,      -3.638198684,      -1.182701075,       1.924597968,                         4,       -4.65638863,               3,      -5.646276387,   1.340329808e-09,   2.108851079e-06,              1.44,           2.48832,        2.42268468,         0.7780058023,         -0.7112448337,                     0,      0.9586295722,      0.8997826763,                 0,       250.6565182,       300.0251432,                 0,       7170.596623,         7480.78692,                  0,       0.09965509238,        0.08686003062,                    0,          298120.9952,           350245.2392,                     0,           236.9512124,           -248.5099192,                      0,        236.9570841,         248.5099191,                   0,                 190.846136,                 189.3699434,                           0,             4.956133625e-05,             -2.560138768e-10,                          nan,                         0.8054038,                       0.7620216693,                                nan,           296.7254951,            348.6057464,                      0,            12942.28601,             12649.29728,                       0,       4.441270436,       1.249519056,                 0,                 0,                 0,       2.564131414,       2.775718799,        3.68531764,                 0,      0.2813427091
           6,     0.03379541428,      -3.660402276,      -1.186874237,       1.895808157,                         4,      -4.191541116,               3,      -5.291620733,   1.567646227e-09,   2.533586027e-06,             1.728,          2.985984,       2.907221616,         0.7766269601,         -0.7112444853,                     0,      0.9566848389,       0.899781761,                 0,       251.6423341,        300.025398,                 0,       7177.480197,        7480.800541,                  0,       0.09935996123,        0.08686011503,                    0,          299105.0471,           350245.4373,                     0,           237.2335527,           -248.5095559,                      0,        237.2392086,         248.5095559,                   0,                190.4586264,                 189.3701146,                           0,             4.768215128e-05,               -2.8947722e-10,                          nan,                      0.8028126024,                        0.762023472,                                nan,           297.7049407,            348.6059435,                      0,            12926.16766,             12649.30776,                       0,       4.505149629,       1.257964219,                 0,                 0,                 0,       2.612311356,       2.821415333,       3.730745593,                 0,      0.2792280663
           7,      0.0334034375,      -3.680770041,        -1.1955827,       1.869761052,                         5,      -4.664820802,               3,      -4.975382636,   1.830136112e-09,   3.043947081e-06,            2.0736,         3.5831808,        3.48866594,         0.7752389715,         -0.7112442635,                     0,      0.9539317244,      0.8997809181,                 0,        252.646917,         300.02566,                 0,        7184.67756,        7480.815642,                  0,       0.09906429532,        0.08686021451,                    0,          300032.3543,           350245.6517,                     0,           237.5156858,           -248.5091938,                      0,        237.5207815,         248.5091937,                   0,                189.6722523,                 189.3703321,                           0,             4.290875354e-05,             -3.105119495e-10,                          nan,                       0.798550136,                       0.7620254576,                                nan,           298.6279072,             348.606157,                      0,            12899.01948,             12649.32173,                       0,       4.532086999,       1.258973516,                 0,                 0,                 0,        2.63748778,       2.842231674,       3.747872195,                 0,      0.2777911183
           8,      0.0330906111,      -3.692878347,      -1.211104738,       1.855595599,                         5,      -4.212433881,               3,      -4.675724386,   2.136486872e-09,   3.656892102e-06,           2.48832,        4.29981696,       4.186399128,         0.7738016854,         -0.7112441525,                     0,      0.9503427955,      0.8997802158,                 0,       253.6251081,       300.0259101,                 0,       7191.561397,        7480.831143,                  0,       0.09877708377,        0.08686032209,                    0,          300846.2892,           350245.8675,                     0,           237.7632903,           -248.5088472,                      0,         237.767582,         248.5088471,                   0,                188.4664704,                 189.3705993,                           0,             3.610122722e-05,             -3.169227103e-10,                          nan,                      0.7926499853,                       0.7620275959,                                nan,           299.4380322,            348.6063717,                      0,            12859.41027,             12649.33831,                       0,       4.517409894,       1.252421538,                 0,                 0,                 0,       2.636083573,       2.834526848,       3.733766115,                 0,      0.2772432804
           9,        0.03276905,      -3.693993443,      -1.232340836,        1.85554066,                         6,      -4.561213822,               3,      -4.367966459,   2.499417857e-09,   4.392346092e-06,          2.985984,       5.159780352,       5.023678953,         0.7723373574,         -0.7112440849,                     0,      0.9460247887,      0.8997797132,                 0,       254.5210774,       300.0261257,                 0,       7197.663806,        7480.845353,                  0,       0.09851326606,        0.08686042466,                    0,          301490.9183,           350246.0647,                     0,           237.9466012,           -248.5085301,                      0,         237.950015,         248.5085301,                   0,                186.8728625,                 189.3709128,                           0,             2.869440943e-05,              -3.08289394e-10,                          nan,                      0.7853450332,                       0.7620298294,                                nan,           300.0796437,             348.606568,                      0,            12808.16906,             12649.35545,                       0,        4.46862419,       1.240725895,                 0,                 0,                 0,       2.612212765,       2.802806539,       3.694898971,                 0,      0.2776527724
