"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","LM_gamma","LM_Re_t","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","LM_gamma_sep","LM_gamma_eff","Turb_index","Eddy_Viscosity","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy","Residual_TKE","Residual_Omega","Residual_LM_intermittency","Residual_LM_RE_THETA_T","Vorticity","Q_Criterion","Delta_Time","CFL","Turb_Delta_Time","Turb_CFL","Orthogonality","Aspect_Ratio","Volume_Ratio"
0, 0.000000000000000e+00, 0.000000000000000e+00, 1.101351888121819e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.371064576825966e+04, 1.000000000000000e-10, 2.172925301371749e+09, 2.261321160564841e-01, 7.481926658923441e+02, 9.484258307303857e+03, 2.999905804223125e+02, 0.000000000000000e+00, -3.769181490431225e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845871679914975e-05, -1.170449142577273e-02, 1.423617150074206e-02, -3.778466246715280e+01, 5.426219073295151e-01, 0.000000000000000e+00, 2.261321160564841e-01, 6.409386991436461e+00, 5.068521205079202e-21, 1.906867725778754e-09, -0.000000000000000e+00, -0.000000000000000e+00, 5.879478459191322e-04, -0.000000000000000e+00, -0.000000000000000e+00, 8.809425135892370e-11, -3.865399796381272e-07, -7.987329112138199e+05, -6.665456403918457e+07, 3.464722973055828e-10, 1.000000000000000e-01, 3.464722973055828e-10, 1.000000000000000e-01, 8.966971410985417e+01, 8.481587109689389e+00, 1.155301848299567e+00
1, -1.718054192693948e-04, 9.109824283804046e-04, 9.414741898504216e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.011855032895763e+04, 1.000000000000000e-10, 2.521734863989689e+09, 4.327409659439239e-02, 7.409091929388399e+02, 8.047420131583047e+03, 2.977683962910971e+02, 0.000000000000000e+00, -3.948783185598683e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.835337723302140e-05, 1.611042278829471e-02, 8.808977160556879e-02, -9.243308242127210e+02, 1.111492585751775e+00, 0.000000000000000e+00, 4.327409659439239e-02, 1.015072386029590e+00, 3.733438377629243e-21, 2.085233398546187e-09, -0.000000000000000e+00, -0.000000000000000e+00, 9.479648521792845e-04, -0.000000000000000e+00, -0.000000000000000e+00, -4.777172334504348e-12, -1.204996181737379e-06, -3.903527697924688e+06, -2.777087889227539e+09, 3.012040259207913e-10, 1.000000000000000e-01, 3.012040259207913e-10, 1.000000000000000e-01, 8.924873940564956e+01, 2.144388294033244e+01, 3.753500198164212e+00
2, 4.611735506634929e-02, -1.890206044284941e-02, 7.117682688984013e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.311514750759953e+04, 1.000000000000000e-10, 2.971833545362321e+09, 1.960636771394148e-02, 7.409794433357865e+02, 5.246059003039808e+03, 2.567585374475830e+02, 0.000000000000000e+00, -4.298947327924723e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.633695722323557e-05, 4.341626674930726e-03, -6.444402983050678e-03, 3.430429840921505e+02, 3.201938920354094e-01, 0.000000000000000e+00, 1.960636771394148e-02, 1.263759405093270e+00, 2.395054117472539e-21, -8.313404359555757e-08, -0.000000000000000e+00, -0.000000000000000e+00, 3.307834345623880e-03, -0.000000000000000e+00, -0.000000000000000e+00, -2.839566936273982e-13, 5.488922771907291e-07, -3.802949547863122e+05, -2.489783435566864e+08, 2.559700352761556e-10, 1.000000000000000e-01, 2.559700352761556e-10, 1.000000000000000e-01, 8.818433301587679e+01, 2.114779619530546e+01, 4.025997989204124e+00
3, 4.609287242076135e-02, -1.974636168630072e-02, 7.695197231703252e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.316617824602504e+04, 1.000000000000000e-10, 2.592386863639941e+09, 2.611101942362693e-01, 7.234188903949041e+02, 5.266471298410012e+03, 2.384132080047706e+02, 0.000000000000000e+00, -4.296395834713660e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.538650595236324e-05, 6.764863404131855e-04, 1.049352211653506e-03, 3.962287750964339e+02, 1.416315787183818e-01, 0.000000000000000e+00, 2.611101942362693e-01, 8.004595828797127e+02, 2.968393822390295e-21, -4.114148639719268e-08, -0.000000000000000e+00, -0.000000000000000e+00, 1.234450635865907e-04, -0.000000000000000e+00, -0.000000000000000e+00, -1.312989526694953e-10, -5.126487281506479e-07, 6.494343748747819e+04, -1.780208335055208e+07, 2.898350689812760e-10, 1.000000000000000e-01, 2.898350689812760e-10, 1.000000000000000e-01, 8.964536324695371e+01, 7.907176517320671e+00, 1.158164069168120e+00
4, 7.350570150613177e-04, -3.394657499262768e-04, 1.031233592586114e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.213053972883457e+04, 1.000000000000000e-10, 2.312226337131361e+09, 5.487133446565595e-02, 7.440617534492638e+02, 8.852215891533822e+03, 2.990372503150870e+02, 0.000000000000000e+00, -3.848185438967800e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.841357213001046e-05, 5.878166861487956e-02, -2.871041509793730e-03, -3.942799797049859e+02, 9.400469607018789e-01, 0.000000000000000e+00, 5.487133446565595e-02, 1.757248947139311e+00, 4.459916292540638e-21, 6.049464578146513e-10, -0.000000000000000e+00, -0.000000000000000e+00, 2.069095651897335e-04, -0.000000000000000e+00, -0.000000000000000e+00, -5.208267385863977e-11, -1.686310218841467e-06, 2.557012209082183e+06, -1.539714492556152e+09, 3.285553405187586e-10, 1.000000000000000e-01, 3.285553405187586e-10, 1.000000000000000e-01, 8.911589830984708e+01, 1.868483428121084e+01, 3.754879439684563e+00
5, 4.545777295007038e-02, -1.981128586168530e-02, 6.907993085380044e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.295172952580109e+04, 1.000000000000000e-10, 3.108536651276874e+09, 2.016546112236921e-02, 6.851626705820775e+02, 5.180691810320432e+03, 2.612559612446279e+02, 0.000000000000000e+00, -4.307118087039506e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.656516146374185e-05, 4.137921924510223e-02, -4.569957734732922e-02, -1.200068175367078e+02, 8.751762827141786e-01, 0.000000000000000e+00, 2.016546112236921e-02, 2.059598513333486e-01, 2.222272016504439e-21, -8.352639856867131e-08, -0.000000000000000e+00, -0.000000000000000e+00, 2.000423004010335e-03, -0.000000000000000e+00, -0.000000000000000e+00, -3.513314434412688e-11, -1.394429049313901e-06, 2.977419309235987e+06, -1.241829770438477e+09, 2.445252915273302e-10, 1.000000000000000e-01, 2.445252915273302e-10, 1.000000000000000e-01, 8.931824730012087e+01, 1.839787599031914e+01, 4.029701945832252e+00
1114, -2.135197480489981e-05, 2.824420658573403e-05, 1.098607892743328e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.364912925872473e+04, 1.000000000000000e-10, 2.181753156778349e+09, 1.847265997601091e-01, 7.472033516011476e+02, 9.459651703489884e+03, 2.999596076274271e+02, 0.000000000000000e+00, -3.772257263216205e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845725118946477e-05, -1.500471105600854e-02, 2.035602689621370e-02, -7.428013247537079e+01, 6.343139851439379e-01, 0.000000000000000e+00, 1.847265997601091e-01, 5.041861333932085e+00, 5.035435847076298e-21, 1.944591904474351e-09, -0.000000000000000e+00, -0.000000000000000e+00, 6.009055614063117e-04, -0.000000000000000e+00, -0.000000000000000e+00, 6.585713458943860e-11, -4.118342786930780e-07, -1.096109136433257e+06, -9.227000004028320e+06, 3.456377917345636e-10, 1.000000000000000e-01, 3.456377917345636e-10, 1.000000000000000e-01, 8.989675373018383e+01, 9.060910096725797e+00, 1.006247534880863e+00
1115, -4.201302042471404e-05, 5.699664395831124e-05, 1.095731356836330e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.358392228904119e+04, 1.000000000000000e-10, 2.186588378081318e+09, 1.583861070115180e-01, 7.473407140864065e+02, 9.433568915616472e+03, 2.999178275568478e+02, 0.000000000000000e+00, -3.775517555847564e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845527407081988e-05, -1.824118163473361e-02, 2.644960868285696e-02, -1.216600673983026e+02, 7.142052032857363e-01, 0.000000000000000e+00, 1.583861070115180e-01, 4.270827894358194e+00, 5.011145606143040e-21, 1.837065871587297e-09, -0.000000000000000e+00, -0.000000000000000e+00, 5.702975920102759e-04, -0.000000000000000e+00, -0.000000000000000e+00, 5.075102195463239e-11, -4.092975385357211e-07, -1.392786753044762e+06, -2.926420662524414e+07, 3.448510593275638e-10, 1.000000000000000e-01, 3.448510593275638e-10, 1.000000000000000e-01, 8.996703751774467e+01, 9.052800073190415e+00, 1.004719778780220e+00
1116, -6.154572257312130e-05, 8.652491017472818e-05, 1.091773289118710e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.349457376149497e+04, 1.000000000000000e-10, 2.193528891297370e+09, 1.392669311040147e-01, 7.469474484259996e+02, 9.397829504597983e+03, 2.998647680370883e+02, 0.000000000000000e+00, -3.779984905693686e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845276299228965e-05, -2.088191006234295e-02, 3.322165625759306e-02, -1.841536708581188e+02, 7.880249704497113e-01, 0.000000000000000e+00, 1.392669311040147e-01, 3.686735465204079e+00, 4.977245642299955e-21, 1.728994285882944e-09, -0.000000000000000e+00, -0.000000000000000e+00, 5.388476220307201e-04, -0.000000000000000e+00, -0.000000000000000e+00, 4.103290088554555e-11, -4.069759011940091e-07, -1.701212936977597e+06, -2.577043412670898e+07, 3.437238554174613e-10, 1.000000000000000e-01, 3.437238554174613e-10, 1.000000000000000e-01, 8.998259828710734e+01, 9.059152339959331e+00, 1.005108164867844e+00
1117, -7.968490046949325e-05, 1.169299664220377e-04, 1.086913892689200e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.338503410725385e+04, 1.000000000000000e-10, 2.202521802682524e+09, 1.246499576838721e-01, 7.465635325104421e+02, 9.354013642901535e+03, 2.998010878987552e+02, 0.000000000000000e+00, -3.785461794579908e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.844974900013519e-05, -2.271372188537493e-02, 4.010935751297821e-02, -2.559607370280455e+02, 8.523105171052384e-01, 0.000000000000000e+00, 1.246499576838721e-01, 3.249388514032470e+00, 4.934860664392192e-21, 1.610231107814792e-09, -0.000000000000000e+00, -0.000000000000000e+00, 5.048844386012867e-04, -0.000000000000000e+00, -0.000000000000000e+00, 3.428372884817362e-11, -4.045561125825159e-07, -1.998725202761265e+06, -2.253416126879883e+07, 3.422612241187314e-10, 1.000000000000000e-01, 3.422612241187314e-10, 1.000000000000000e-01, 8.998838867181441e+01, 9.061480232669867e+00, 1.005219984958525e+00
