"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","LM_gamma","LM_Re_t","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","LM_gamma_sep","LM_gamma_eff","Turb_index","Eddy_Viscosity","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy","Residual_TKE","Residual_Omega","Residual_LM_intermittency","Residual_LM_RE_THETA_T","Vorticity","Q_Criterion","Delta_Time","CFL","Turb_Delta_Time","Turb_CFL","Orthogonality","Aspect_Ratio","Volume_Ratio"
0, 0.000000000000000e+00, 0.000000000000000e+00, 1.999598201194262e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.304860675890053e+04, 1.000000000000000e-10, 2.353877613771426e+07, 3.484546712059224e-01, 6.690557184362444e+02, 1.721944270356020e+04, 2.999899458374833e+02, 0.000000000000000e+00, 1.145442911402670e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845868677180524e-05, -1.213790127717547e-03, 1.479602091835421e-03, -1.311805433548002e+02, 3.899161055844730e+00, 0.000000000000000e+00, 3.484546712059224e-01, 6.704961444350034e+02, 8.494825338656779e-19, 8.041408554736796e-09, -0.000000000000000e+00, -0.000000000000000e+00, 2.189144171271655e-03, -0.000000000000000e+00, -0.000000000000000e+00, 5.099509609247082e-08, 8.814604593315691e-07, -4.395497664856923e+05, -1.683458550673370e+08, 1.929511675502106e-07, 8.691983902573146e+00, 1.929511675502106e-07, 8.691983902573146e+00, 8.950728414113881e+01, 1.934646394847032e+00, 1.191828015720826e+00
1, -1.718054192693948e-04, 9.109824283804046e-04, 1.673474779059681e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.590235938073742e+04, 1.000000000000000e-10, 2.674310321956102e+07, 5.484669845708783e-02, 6.034320073572414e+02, 1.436094375229496e+04, 2.989469693516403e+02, 0.000000000000000e+00, 4.713175203976822e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.840929327527830e-05, 1.453300781444186e-03, 7.477729826381715e-03, -1.932545533622305e+03, 7.130712304239625e+00, 0.000000000000000e+00, 5.484669845708783e-02, 9.027420975833512e+01, 6.257482204320809e-19, 2.050886022225341e-08, -0.000000000000000e+00, -0.000000000000000e+00, 5.160462530789889e-03, -0.000000000000000e+00, -0.000000000000000e+00, 4.864965851239207e-09, 2.559593724321511e-06, -1.754698609925416e+06, -9.709527647839355e+08, 2.444293035763274e-07, 8.691983902573146e+00, 2.444293035763274e-07, 8.691983902573146e+00, 8.912460918129712e+01, 4.829284068574643e+00, 3.826516022335064e+00
2, 4.611735506634929e-02, -1.890206044284941e-02, 1.364029935509560e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.933395518606247e+04, 1.000000000000000e-10, 3.384119114373456e+07, 1.521561101161922e-01, 7.376471198989266e+02, 1.173358207442498e+04, 2.996657159575159e+02, 0.000000000000000e+00, -1.482983159564497e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.844334078715913e-05, -4.463898585440797e-04, 6.517817641860747e-04, 4.645622209186112e-01, 2.072260063915675e+00, 0.000000000000000e+00, 1.521561101161922e-01, 7.860124209411028e+03, 4.030776041946023e-19, -3.941301244849423e-08, -0.000000000000000e+00, -0.000000000000000e+00, -1.118970449324825e-02, -0.000000000000000e+00, -0.000000000000000e+00, -5.349868861705943e-07, -9.912885173510793e-06, 1.816746917475546e+05, -3.867168634194756e+07, 2.434544924138802e-07, 8.691983902573146e+00, 2.434544924138802e-07, 8.691983902573146e+00, 8.809562036213738e+01, 4.778986443742371e+00, 4.103502934401843e+00
3, 4.609287242076135e-02, -1.974636168630072e-02, 1.379782724257541e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.963827324379353e+04, 1.000000000000000e-10, 3.358224837414271e+07, 6.326932872716140e-01, 7.498995435471472e+02, 1.185530929751741e+04, 2.993177908683739e+02, 0.000000000000000e+00, -1.195911471723539e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.842686430646133e-05, 3.959363466691977e-05, 6.145719777911229e-05, 3.121699297201240e+00, 6.341673011846686e-01, 0.000000000000000e+00, 6.326932872716140e-01, 2.573655043204663e+05, 4.108728346611199e-19, -3.688560829282614e-09, -0.000000000000000e+00, -0.000000000000000e+00, -1.207361112815507e-03, -0.000000000000000e+00, -0.000000000000000e+00, 1.418185563652032e-07, 9.953269932844969e-06, 1.680711073165388e+04, -5.364616009040713e+06, 1.885240497566362e-07, 8.691983902573146e+00, 1.885240497566362e-07, 8.691983902573146e+00, 8.946205234992355e+01, 1.806627307266652e+00, 1.194886899803785e+00
4, 7.350570150613177e-04, -3.394657499262768e-04, 1.897629523351953e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.080802565403222e+04, 1.000000000000000e-10, 2.419802735404019e+07, 8.701004219006160e-02, 6.148092082179022e+02, 1.632321026161288e+04, 2.996570444278469e+02, 0.000000000000000e+00, 9.340826640631801e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.844293024782529e-05, 3.977124451232572e-03, -1.429110815217318e-04, -5.209341338958269e+02, 5.479413020822982e+00, 0.000000000000000e+00, 8.701004219006160e-02, 2.075318462401745e+02, 7.842162958387622e-19, -1.627514823201218e-08, -0.000000000000000e+00, -0.000000000000000e+00, -3.727636158464526e-03, -0.000000000000000e+00, -0.000000000000000e+00, -1.207462819377253e-08, -3.126771313371562e-05, 9.150066288346656e+05, -3.992563388198853e+08, 2.379178993636170e-07, 8.691983902573146e+00, 2.379178993636170e-07, 8.691983902573146e+00, 8.899591568721675e+01, 4.221139683296173e+00, 3.837449350062577e+00
5, 4.545777295007038e-02, -1.981128586168530e-02, 1.346779069918265e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.868739498268915e+04, 1.000000000000000e-10, 3.337662548196171e+07, 2.175829323356427e-02, 6.457542629825992e+02, 1.147495799307565e+04, 2.968144848973123e+02, 0.000000000000000e+00, -2.092901382153851e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.830804125449529e-05, 4.621072123018355e-03, -5.093526030762127e-03, -1.333725286326621e+03, 6.110215631746730e+00, 0.000000000000000e+00, 2.175829323356427e-02, 8.130595606704167e+00, 4.035164907218701e-19, -1.796983755955487e-08, -0.000000000000000e+00, -0.000000000000000e+00, -4.973007021753739e-03, -0.000000000000000e+00, -0.000000000000000e+00, -2.949177399217006e-10, -1.812750668114664e-05, 1.593157278889982e+06, -1.559128477160645e+08, 2.382383977397946e-07, 8.691983902573146e+00, 2.382383977397946e-07, 8.691983902573146e+00, 8.934288935013288e+01, 4.133121621850619e+00, 4.088912888335626e+00
688, -3.361280624494327e-05, 4.508048606400442e-05, 1.987036091377113e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.277459614594928e+04, 1.000000000000000e-10, 2.367820468706868e+07, 2.916488629197261e-01, 6.646048650684512e+02, 1.710983845837970e+04, 2.999649412677804e+02, 0.000000000000000e+00, 1.119594728178603e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845750357862034e-05, -1.470491507649831e-03, 2.082637278947126e-03, -2.303112970696952e+02, 4.482467499065440e+00, 0.000000000000000e+00, 2.916488629197261e-01, 4.747210881519033e+02, 8.391739066247686e-19, 9.544438183063735e-09, -0.000000000000000e+00, -0.000000000000000e+00, 2.551043958472832e-03, -0.000000000000000e+00, -0.000000000000000e+00, 3.676842185003464e-08, 2.200414483747711e-06, -5.856954553837619e+05, -9.528619305078125e+07, 1.971082620051240e-07, 8.691983902573146e+00, 1.971082620051240e-07, 8.691983902573146e+00, 8.975911993735730e+01, 2.060895948701305e+00, 1.038222414779984e+00
689, -6.484109783259044e-05, 9.183357187137720e-05, 1.971914152754662e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.244427418558941e+04, 1.000000000000000e-10, 2.378399396183889e+07, 2.533893402893445e-01, 6.647499081423093e+02, 1.697770967423575e+04, 2.999310611099065e+02, 0.000000000000000e+00, 1.088434538935004e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845590032420062e-05, -1.665844150037295e-03, 2.699148955690124e-03, -3.556431136020117e+02, 4.982660029534599e+00, 0.000000000000000e+00, 2.533893402893445e-01, 3.627045551841352e+02, 8.290823479439466e-19, 1.022270106655038e-08, -0.000000000000000e+00, -0.000000000000000e+00, 2.699829547720883e-03, -0.000000000000000e+00, -0.000000000000000e+00, 2.713203114820648e-08, 2.535558809685078e-06, -7.287366966136427e+05, -1.245827495462646e+08, 1.971494726489739e-07, 8.691983902573146e+00, 1.971494726489739e-07, 8.691983902573146e+00, 8.991256841746362e+01, 2.059088584218717e+00, 1.037013292427784e+00
690, -9.263179551623211e-05, 1.407083053014280e-04, 1.951757744263285e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.200449912239486e+04, 1.000000000000000e-10, 2.392857199823852e+07, 2.197312926690734e-01, 6.587048036797806e+02, 1.680179964895793e+04, 2.998887926627403e+02, 0.000000000000000e+00, 1.046949334079631e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845390000112743e-05, -1.745063137380481e-03, 3.358439159659276e-03, -5.052318748459874e+02, 5.415915897092654e+00, 0.000000000000000e+00, 2.197312926690734e-01, 2.895372332199605e+02, 8.156484375458351e-19, 1.156059798588724e-08, -0.000000000000000e+00, -0.000000000000000e+00, 3.018438732268661e-03, -0.000000000000000e+00, -0.000000000000000e+00, 2.151381306635984e-08, 4.187170229312396e-06, -8.696545748596605e+05, -9.149686870294189e+07, 1.972852203604281e-07, 8.691983902573146e+00, 1.972852203604281e-07, 8.691983902573146e+00, 8.995955256628442e+01, 2.064285293714478e+00, 1.037038291138480e+00
691, -1.166503543332792e-04, 1.915424203007436e-04, 1.928543474268585e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.149801384047652e+04, 1.000000000000000e-10, 2.410665682025616e+07, 1.915283334300618e-01, 6.514090943311340e+02, 1.659920553619060e+04, 2.998390646454756e+02, 0.000000000000000e+00, 9.991711687512380e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845154648373196e-05, -1.723919372498495e-03, 4.001995512050566e-03, -6.675153807793072e+02, 5.776697170693770e+00, 0.000000000000000e+00, 1.915283334300618e-01, 2.402596749168316e+02, 7.999924299003369e-19, 1.216884385345511e-08, -0.000000000000000e+00, -0.000000000000000e+00, 3.161899086015670e-03, -0.000000000000000e+00, -0.000000000000000e+00, 1.729251722904458e-08, 4.783178563958716e-06, -1.001388627738124e+06, -6.154038675665283e+07, 1.972614180952645e-07, 8.691983902573146e+00, 1.972614180952645e-07, 8.691983902573146e+00, 8.995222240940630e+01, 2.061125599628665e+00, 1.036396986196254e+00
692, -1.370915923085777e-04, 2.439195749629403e-04, 1.905078684652895e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.098550456619614e+04, 1.000000000000000e-10, 2.429119126434383e+07, 1.694213422807031e-01, 6.466225925034541e+02, 1.639420182647845e+04, 2.997834855280281e+02, 0.000000000000000e+00, 9.508247434688329e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.844891582187444e-05, -1.624223867773663e-03, 4.593716302192475e-03, -8.316879390419122e+02, 6.071566664392087e+00, 0.000000000000000e+00, 1.694213422807031e-01, 2.061316140904477e+02, 7.842547776242783e-19, 1.238326527298004e-08, -0.000000000000000e+00, -0.000000000000000e+00, 3.185508878045409e-03, -0.000000000000000e+00, -0.000000000000000e+00, 1.421181538204814e-08, 4.829744897947433e-06, -1.119875901503963e+06, -5.242913128625488e+07, 1.972082238158552e-07, 8.691983902573146e+00, 1.972082238158552e-07, 8.691983902573146e+00, 8.995588278013193e+01, 2.055997700320061e+00, 1.033590731568194e+00
693, -1.541165411926390e-04, 2.975062820390531e-04, 1.881481064003394e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.046973597898776e+04, 1.000000000000000e-10, 2.448935503420563e+07, 1.507739112550563e-01, 6.416208460792396e+02, 1.618789439159509e+04, 2.997235418049885e+02, 0.000000000000000e+00, 9.021708581328183e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.844607830918231e-05, -1.464874544128127e-03, 5.131054566869587e-03, -9.940059464398087e+02, 6.314857478485654e+00, 0.000000000000000e+00, 1.507739112550563e-01, 1.811128265669450e+02, 7.682724973798961e-19, 1.236678621901510e-08, -0.000000000000000e+00, -0.000000000000000e+00, 3.158685487415890e-03, -0.000000000000000e+00, -0.000000000000000e+00, 1.188141635892674e-08, 4.708592132943680e-06, -1.226632103139146e+06, -3.843121787353516e+07, 1.971592975452822e-07, 8.691983902573146e+00, 1.971592975452822e-07, 8.691983902573146e+00, 8.995458200104879e+01, 2.050958475967997e+00, 1.031015135985723e+00
694, -1.679493755307817e-04, 3.520059432874026e-04, 1.858374586721948e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.996428659524942e+04, 1.000000000000000e-10, 2.469345242896261e+07, 1.352993077592121e-01, 6.374684282587095e+02, 1.598571463809975e+04, 2.996602541622983e+02, 0.000000000000000e+00, 8.544904119608828e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.844308220810641e-05, -1.264016415693604e-03, 5.606855529382252e-03, -1.149036297441250e+03, 6.514025087730905e+00, 0.000000000000000e+00, 1.352993077592121e-01, 1.622736102588506e+02, 7.525649714581519e-19, 1.223255410069361e-08, -0.000000000000000e+00, -0.000000000000000e+00, 3.108634980193981e-03, -0.000000000000000e+00, -0.000000000000000e+00, 1.008118723175522e-08, 4.447134256632036e-06, -1.321442146178781e+06, -2.932348783496094e+07, 1.971122542535045e-07, 8.691983902573146e+00, 1.971122542535045e-07, 8.691983902573146e+00, 8.995915030537866e+01, 2.046046916262939e+00, 1.028300095251677e+00
695, -1.788393359039753e-04, 4.071703152810382e-04, 1.835935327407205e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.947304195705183e+04, 1.000000000000000e-10, 2.490156429553264e+07, 1.223605234723731e-01, 6.341450122017936e+02, 1.578921678282072e+04, 2.995943054013104e+02, 0.000000000000000e+00, 8.081499389433972e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.843995979942011e-05, -1.035404070287488e-03, 6.024592680150412e-03, -1.295040964839286e+03, 6.677953067843690e+00, 0.000000000000000e+00, 1.223605234723731e-01, 1.476064449822327e+02, 7.372641943597472e-19, 1.197982782293802e-08, -0.000000000000000e+00, -0.000000000000000e+00, 3.031078700188544e-03, -0.000000000000000e+00, -0.000000000000000e+00, 8.638040326557221e-09, 4.033126057718267e-06, -1.405678562531696e+06, -2.336607700061035e+07, 1.970809719796502e-07, 8.691983902573146e+00, 1.970809719796502e-07, 8.691983902573146e+00, 8.996834786547771e+01, 2.041995265151569e+00, 1.025874190855576e+00
