"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,         0.0417691,      -2.301316167,     -0.9100520127,       3.200593169,                         8,      -4.031943197,               3,       -4.50401022,   1.321285962e-07,   0.0002939192985,                12,              14.4,       14.27580483,          5.209455721,          -5.378589319,                     0,       0.468460916,      0.4999050924,                 0,       293.2047959,       300.0138148,                 0,       5403.109017,        5485.369973,                  0,       0.06419549113,        0.06369348571,                    0,           307514.436,           316490.2978,                     0,           102.6716123,           -106.8393856,                      0,        102.6716643,         106.8393856,                   0,                123.7722114,                 136.8078277,                           0,             1.013446928e-06,             -3.121298775e-10,                          nan,                       1.205514805,                        1.280499948,                                nan,           306.0749655,            315.0088114,                      0,            6279.740556,             6506.403537,                       0,        2.85043839,     -0.6129592507,                 0,                 0,                 0,      -1.474359007,       1.271886624,      -2.623551501,                 0,     -0.2150403435
           1,        0.04490315,      -2.548514466,     -0.4606872959,       2.947368327,                        10,      -3.907330083,               4,      -4.427338571,   1.701781825e-07,   0.0003553239673,                12,             17.28,       17.01710721,          5.322225619,          -5.377710988,                     0,      0.4603605602,      0.4998521393,                 0,       288.1143947,       300.0230682,                 0,       5410.619288,        5485.928401,                  0,       0.06542146561,        0.06369800527,                    0,          301739.5838,           316496.8678,                     0,           102.9336933,           -106.8143593,                      0,        102.9322692,         106.8143593,                   0,                 118.094007,                 136.8074371,                           0,            -2.766991518e-05,             -5.518809854e-10,                          nan,                       1.147298199,                        1.280796309,                                nan,           300.3271452,            315.0153506,                      0,            6256.742731,             6506.836252,                       0,       5.116597593,      -1.216221261,                 0,                 0,                 0,      -2.718568559,        2.19169659,      -4.780714501,                 0,     -0.2377011752
           2,     0.04479863332,      -2.698534601,      -0.579024064,        2.80569086,                        10,      -3.321553696,               5,      -4.266389093,   1.429956956e-07,    0.000429169338,                12,            20.736,       20.33258702,          5.498994175,          -5.377398158,                     0,       0.469484097,      0.4998330376,                 0,       284.7098031,        300.027124,                 0,       5443.441793,        5486.110866,                  0,       0.06660619341,        0.06369926279,                    0,          298659.0417,           316499.9951,                     0,           104.4669933,           -106.8060372,                      0,        104.4627138,         106.8060372,                   0,                119.6022092,                  136.807008,                           0,            -8.192752549e-05,             -7.142649805e-10,                          nan,                       1.144927264,                        1.280892088,                                nan,           297.2610231,            315.0184632,                      0,            6330.701249,             6506.969833,                       0,       7.148301157,      -1.513714274,                 0,                 0,                 0,      -3.904017784,       3.208110511,      -6.564873745,                 0,      -0.211758604
           3,     0.04556167498,      -2.886589926,     -0.6234739496,       2.616004863,                        10,      -2.765162019,               6,      -4.536592493,   1.209720032e-07,    0.000517435444,               1.2,            2.0736,       2.033258702,          5.623736105,          -5.377437535,                     0,      0.4874217753,      0.4998351653,                 0,       282.6918974,       300.0270555,                 0,       5465.055535,        5486.070019,                  0,       0.06734793856,        0.06369880306,                    0,          297518.7271,           316500.0511,                     0,           105.6567843,           -106.8075902,                      0,        105.6539438,         106.8075902,                   0,                 125.797351,                 136.8067078,                           0,            -5.376718041e-05,             -1.378177794e-09,                          nan,                       1.190654569,                        1.280870654,                                nan,           296.1260463,             315.018519,                      0,            6429.560522,             6506.930613,                       0,       8.063273188,      -1.487912026,                 0,                 0,                 0,      -4.467846928,        3.79175599,      -7.269996094,                 0,     -0.1845295317
           4,     0.04244561999,      -3.002185898,     -0.6043385284,       2.497441588,                         4,      -4.635914046,               2,      -4.571634826,   1.074215409e-08,   5.189915172e-05,              1.44,           2.48832,       2.439910442,          5.637989014,          -5.377501233,                     0,      0.4921645075,       0.499839364,                 0,       282.7507804,       300.0261841,                 0,       5469.498195,        5486.020942,                  0,       0.06738821249,        0.06369841824,                    0,          297844.8203,           316499.3848,                     0,           105.8585889,           -106.8095007,                      0,        105.8567908,         106.8095006,                   0,                127.7377909,                 136.8067462,                           0,            -3.397244916e-05,             -1.774591141e-09,                          nan,                       1.206703792,                        1.280848102,                                nan,            296.450613,            315.0178559,                      0,            6454.788438,             6506.890611,                       0,       8.083124026,      -1.465966186,                 0,                 0,                 0,      -4.487092515,       3.821270944,      -7.272127561,                 0,     -0.1813613377
           5,     0.04067969999,      -3.005750058,     -0.6090808756,       2.492776711,                         4,       -4.18592669,               2,      -4.290507477,   1.280458727e-08,   6.231560917e-05,             1.728,          2.985984,       2.927892531,          5.647283907,          -5.377571282,                     0,      0.4970590097,      0.4998438008,                 0,        282.801115,        300.025288,                 0,       5472.356803,         5485.97247,                  0,       0.06741102507,        0.06369804568,                    0,          298173.0667,           316498.7069,                     0,           105.9949802,           -106.8115168,                      0,        105.9940254,         106.8115167,                   0,                129.7864161,                 136.8067979,                           0,            -1.801535832e-05,             -2.345672323e-09,                          nan,                       1.224469168,                         1.28082441,                                nan,           296.7773229,            315.0171811,                      0,            6479.050525,             6506.852361,                       0,       8.037172538,      -1.435113935,                 0,                 0,                 0,      -4.467980723,       3.817292289,      -7.216922751,                 0,     -0.1785595529
           6,     0.03919558571,      -2.997808434,     -0.6208937092,       2.500018813,                         5,      -4.688625271,               2,      -4.015241856,   1.534097905e-08,   7.482676255e-05,            2.0736,         3.5831808,       3.513471037,          5.651489388,           -5.37764744,                     0,      0.5020298834,      0.4998484312,                 0,       282.8487113,       300.0243734,                 0,       5473.584269,        5485.925902,                  0,       0.06741443931,        0.06369769915,                    0,          298505.4972,           316498.0212,                     0,           106.0669296,           -106.8136107,                      0,        106.0665296,         106.8136105,                   0,                131.9081547,                 136.8068673,                           0,            -7.543854226e-06,             -3.127708648e-09,                          nan,                       1.243636002,                        1.280799953,                                nan,           297.1081973,            315.0164986,                      0,             6501.96864,             6506.817207,                       0,       7.929893665,      -1.399933422,                 0,                 0,                 0,       -4.41203581,       3.778967442,      -7.110726559,                 0,     -0.1765387382
           7,      0.0380855375,      -2.988190026,      -0.632859372,       2.509478928,                         5,       -4.26144814,               3,      -5.518740323,   1.847926178e-08,   8.985422886e-05,           2.48832,        4.29981696,       4.216165244,          5.651146776,          -5.377727993,                     0,      0.5069827852,      0.4998531559,                 0,        282.904092,       300.0234498,                 0,       5473.376143,        5485.882456,                  0,       0.06739838011,        0.06369739079,                    0,           298847.909,           316497.3316,                     0,           106.0849159,           -106.8157278,                      0,        106.0847365,         106.8157276,                   0,                134.0547749,                 136.8069567,                           0,            -3.380615746e-06,             -4.125952691e-09,                          nan,                       1.263657518,                        1.280775404,                                nan,           297.4490063,            315.0158122,                      0,            6523.356374,             6506.786166,                       0,       7.780915681,      -1.366416699,                 0,                 0,                 0,       -4.32984076,       3.713658975,      -6.972695351,                 0,     -0.1756112976
           8,     0.03761248888,       -2.98226353,     -0.6378714834,       2.515592205,                         6,      -4.660342651,               3,      -5.140255932,   2.235621054e-08,   0.0001079033322,          2.985984,       5.159780352,       5.059398293,          5.647361656,          -5.377809059,                     0,      0.5117919948,      0.4998577919,                 0,        282.981883,       300.0225355,                 0,       5472.162124,          5485.8433,                  0,       0.06736467778,        0.06369713025,                    0,          299208.4755,           316496.6465,                     0,           106.0667959,           -106.8177751,                      0,        106.0665151,         106.8177748,                   0,                136.1622557,                 136.8070651,                           0,            -5.294352779e-06,             -5.277762338e-09,                          nan,                       1.283744032,                        1.280751872,                                nan,            297.807885,            315.0151303,                      0,            6543.155002,             6506.759828,                       0,       7.618721779,      -1.340820956,                 0,                 0,                 0,      -4.238050979,       3.633972159,      -6.829126499,                 0,     -0.1759902769
           9,        0.03715691,      -2.977119636,     -0.6344900102,       2.520952352,                         6,      -4.284327872,               3,      -4.779240434,   2.714334727e-08,   0.0001295769908,         3.5831808,       6.191736422,       6.071277952,          5.641424542,          -5.377884468,                     0,      0.5162838905,      0.4998620607,                 0,       283.0994417,        300.021667,                 0,       5470.500354,        5485.809764,                  0,       0.06731609893,        0.06369692524,                    0,          299595.2584,           316495.9876,                     0,            106.032269,           -106.8196168,                      0,        106.0316296,         106.8196165,                   0,                138.1486311,                 136.8071888,                           0,            -1.206090056e-05,             -6.422317678e-09,                          nan,                       1.302900198,                        1.280730949,                                nan,           298.1928574,            315.0144745,                      0,            6561.229911,             6506.738563,                       0,       7.477067045,      -1.327229097,                 0,                 0,                 0,      -4.157058907,       3.557471327,      -6.709133061,                 0,     -0.1775066465
