"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.06333179993,      -2.391166265,      -0.476997375,       3.130551377,                         9,      -4.378059011,               3,      -4.107937529,   6.259975107e-08,   0.0002762753335,                12,              14.4,       14.29190338,          9.122007396,          -9.491166105,                     0,      0.5796404229,      0.5999027239,                 0,       285.2801697,       300.0092784,                 0,       4399.645721,        4569.291024,                  0,       0.05372565098,         0.0530572185,                    0,          305882.0033,           323115.4416,                     0,           186.9376867,           -196.9516609,                      0,        186.9380484,         196.9516609,                   0,                59.78637973,                 67.82685527,                           0,             3.869768085e-06,              1.415956241e-11,                          nan,                      0.3198192141,                       0.3443832611,                                nan,           304.4501741,             321.602943,                      0,            5524.254218,             5827.703761,                       0,       2.043538546,      -1.052353736,                 0,                 0,                 0,       -1.15757013,       1.589590792,      -1.660331078,                 0,     -0.5149664233
           1,     0.06249409996,      -2.614383039,     -0.1987636466,       2.881050472,                        10,      -3.784650889,               4,      -4.034966924,    4.97475746e-08,   0.0003373989263,                12,             17.28,       17.06011631,          9.567252281,          -9.490648556,                     0,      0.5934072469,      0.5998267447,                 0,        277.635581,       300.0176069,                 0,       4438.074641,        4569.742781,                  0,       0.05568858538,        0.05306099115,                    0,          298585.7031,           323118.9162,                     0,           189.1653969,           -196.9269188,                      0,        189.1602041,         196.9269188,                   0,                59.20194517,                 67.82655546,                           0,            -5.490214818e-05,              -9.51371204e-11,                          nan,                      0.3129725169,                       0.3444250074,                                nan,           297.1880278,            321.6064013,                      0,            5631.821476,              5827.93302,                       0,       3.145115258,      -1.945353244,                 0,                 0,                 0,      -2.029357914,       2.340419833,      -2.863316998,                 0,     -0.6185316226
           2,         0.0626629,      -2.759955667,     -0.3313535504,        2.74652472,                        10,      -3.110445743,               6,      -4.545683802,   4.226061029e-08,   0.0004088858073,                12,            20.736,       20.39456766,          10.04501701,          -9.490276441,                     0,      0.6120709494,      0.5997742652,                 0,       274.9477284,       300.0237075,                 0,       4512.338705,         4570.04851,                  0,       0.05717349034,        0.05306346208,                    0,          296938.6539,           323121.6912,                     0,           193.4610608,           -196.9100279,                      0,        193.4513141,         196.9100279,                   0,                62.97734591,                 67.82614027,                           0,            -0.0001007593303,             -4.199119941e-10,                          nan,                      0.3255462296,                       0.3444524436,                                nan,           295.5486884,            321.6091633,                      0,            5810.874721,             5828.083327,                       0,        4.02145825,      -2.538581802,                 0,                 0,                 0,       -2.77399793,       2.975882084,       -3.70953499,                 0,      -0.631259022
           3,        0.06280535,      -2.934502728,     -0.4810174974,       2.564987556,                        10,      -2.555317055,               6,      -4.052974297,   3.611125641e-08,   0.0004923084293,               1.2,            2.0736,       2.039456766,          10.25365305,          -9.490064705,                     0,      0.6229112925,      0.5997450995,                 0,       274.9721298,       300.0270022,                 0,       4551.045801,        4570.213749,                  0,       0.05765775833,        0.05306479797,                    0,          297704.9154,           323123.1304,                     0,           195.8087197,           -196.9006777,                      0,        195.8037051,         196.9006776,                   0,                67.35092683,                 67.82569966,                           0,            -5.121903598e-05,             -8.641127813e-10,                          nan,                       0.343971667,                       0.3444665629,                                nan,           296.3113631,            321.6105958,                      0,            5911.915148,             5828.160903,                       0,        4.41763672,      -2.747976569,                 0,                 0,                 0,      -3.144549938,       3.282303919,      -4.036504725,                 0,      -0.622046751
           4,     0.05769113998,      -3.048859678,     -0.5451799626,       2.431714401,                         4,       -4.49010532,               2,      -4.250001762,   3.159659326e-09,   4.925300662e-05,              1.44,           2.48832,       2.447348119,          10.24675203,          -9.490073438,                     0,      0.6233388595,        0.59974657,                 0,       275.5116718,       300.0268993,                 0,       4553.761856,        4570.205295,                  0,       0.05757898204,        0.05306471801,                    0,          298318.3997,            323123.126,                     0,           195.9398149,           -196.9011556,                      0,        195.9368593,         196.9011555,                   0,                68.03221265,                 67.82577058,                           0,            -3.016752735e-05,             -9.493605901e-10,                          nan,                      0.3472149797,                       0.3444660871,                                nan,           296.9219756,            321.6105914,                      0,            5917.435898,             5828.156836,                       0,       4.412387992,      -2.745471367,                 0,                 0,                 0,      -3.153176384,       3.278156763,      -4.032427191,                 0,     -0.6222189372
           5,     0.05384871666,      -3.056451239,     -0.5570896769,       2.422378798,                         4,      -4.082342563,               3,      -5.853090113,   3.751942243e-09,   5.909487614e-05,             1.728,          2.985984,       2.936817743,          10.22356565,          -9.490088598,                     0,      0.6231942208,      0.5997485584,                 0,       276.0551513,        300.026771,                 0,       4553.295542,        4570.195541,                  0,       0.05745961195,        0.05306462745,                    0,          298896.7751,           323123.1316,                     0,           195.9001368,           -196.9018062,                      0,        195.8981663,         196.9018061,                   0,                 68.6228941,                 67.82586521,                           0,             -2.01179066e-05,             -1.055851517e-09,                          nan,                      0.3502988078,                       0.3444654295,                                nan,           297.4976437,             321.610597,                      0,            5916.103422,             5828.153474,                       0,       4.385255162,       -2.73004293,                 0,                 0,                 0,      -3.143790175,       3.257525176,      -4.009005733,                 0,     -0.6225505311
           6,     0.05165317142,      -3.056415982,     -0.5738698699,       2.424065488,                         5,      -4.621932472,               3,      -5.481962576,   4.463780436e-09,   7.090050277e-05,            2.0736,         3.5831808,       3.524181291,          10.18602774,          -9.490112167,                     0,      0.6224928583,      0.5997512514,                 0,       276.5992556,       300.0265913,                 0,       4549.940001,         4570.18376,                  0,       0.05730425707,        0.05306452245,                    0,          299437.3121,           323123.1328,                     0,           195.7092008,           -196.9026849,                      0,        195.7075344,         196.9026847,                   0,                69.07852996,                 67.82599421,                           0,            -1.702859625e-05,             -1.190979093e-09,                          nan,                      0.3529681683,                       0.3444645476,                                nan,           298.0356505,            321.6105981,                      0,            5908.373546,             5828.150745,                       0,       4.337388631,      -2.703597644,                 0,                 0,                 0,      -3.116972831,       3.220876225,      -3.968417405,                 0,     -0.6233238186
           7,     0.05020822499,      -3.052786424,     -0.5927358668,       2.430923499,                         5,      -4.173957654,               3,      -5.118669843,   5.324921023e-09,   8.506505111e-05,           2.48832,        4.29981696,        4.22901755,          10.13844062,          -9.490145073,                     0,      0.6213179323,      0.5997548221,                 0,       277.1406599,       300.0263262,                 0,       4544.476185,        4570.168756,                  0,       0.05712360917,        0.05306439513,                    0,          299942.0514,           323123.1054,                     0,           195.4108496,             -196.90384,                      0,        195.4092477,         196.9038399,                   0,                69.35510312,                 67.82616506,                           0,            -1.639530408e-05,             -1.356690316e-09,                          nan,                      0.3549223179,                       0.3444633944,                                nan,            298.538027,            321.6105709,                      0,            5895.673421,             5828.147912,                       0,       4.274849796,      -2.670735614,                 0,                 0,                 0,      -3.077489817,       3.172443425,      -3.916985092,                 0,     -0.6247554279
           8,         0.0492837,       -3.04941774,      -0.608416913,       2.437659967,                         6,      -4.560407397,               3,      -4.766086293,   6.369747436e-09,   0.0001020257671,          2.985984,       5.159780352,        5.07482106,          10.08671332,          -9.490186452,                     0,      0.6198035019,      0.5997593799,                 0,       277.6736067,       300.0259388,                 0,       4538.042968,        4570.148924,                  0,       0.05693325429,        0.05306423338,                    0,          300414.0074,           323123.0178,                     0,           195.0638123,           -196.9052988,                      0,        195.0623458,         196.9052987,                   0,                69.41585884,                 67.82637681,                           0,            -1.503514256e-05,             -1.540338967e-09,                          nan,                      0.3558649853,                       0.3444619178,                                nan,           299.0077738,            321.6104837,                      0,            5880.140275,             5828.143429,                       0,       4.208028725,      -2.638126123,                 0,                 0,                 0,      -3.033891417,       3.119879473,        -3.8643974,                 0,     -0.6269268332
           9,     0.04862291999,      -3.045753987,     -0.6171833521,       2.444545833,                         6,      -4.123220697,               3,      -4.429245771,   7.637129089e-09,   0.0001223710113,         3.5831808,       6.191736422,       6.089785271,          10.03689492,          -9.490233554,                     0,      0.6181006618,      0.5997649227,                 0,       278.1864366,       300.0254012,                 0,       4531.839045,        4570.122665,                  0,       0.05675060065,        0.05306402357,                    0,          300851.0329,           323122.8396,                     0,           194.7247452,           -196.9070547,                      0,        194.7235642,         196.9070545,                   0,                 69.2402475,                 67.82661606,                           0,            -1.212997284e-05,             -1.709561936e-09,                          nan,                      0.3555822726,                       0.3444600612,                                nan,           299.4427537,            321.6103064,                      0,            5864.059528,             5828.135246,                       0,       4.148423627,      -2.612686107,                 0,                 0,                 0,      -2.995854096,       3.071804205,      -3.820937871,                 0,      -0.629802147
