"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,"LinSolIterTrans", "LinSolResTrans" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.05341960001,      -3.117293384,      -1.560379443,       2.406796568,     -0.2584607952,       4.597147263,                         9,      -4.169642457,               3,      -4.452615251,                4,      -4.730794271,   2.025232032e-07,    1.24003701e-05,                12,              14.4,       14.26271156,         0.9165146714,         -0.9335710943,                     0,      0.6650721702,      0.6999167104,                 0,        282.037974,       300.0086452,                 0,       11972.60426,         12363.9019,                  0,        0.1478840592,         0.1435661739,                    0,          308468.5432,           330987.1221,                     0,           188.0926209,           -197.3512363,                      0,        188.0944184,         197.3512363,                   0,                121.4864447,                 141.8332483,                           0,             1.911284125e-05,              3.057487596e-11,                          nan,                      0.6458801154,                        0.718684367,                                nan,           306.9893265,            329.4024963,                      0,            16107.96053,             17148.71007,                       0,        1.36235056,       0.533575501,                 0,                 0,                 0,      0.7574004185,      0.7949791534,       1.228295571,                 0,       0.391658004
           1,     0.05401385005,      -3.312977004,     -0.9979356117,       2.198282697,     -0.6578955991,       4.253976438,                        10,      -3.776793838,               4,      -4.636271523,                4,      -4.476383258,   2.587931895e-07,   1.488011063e-05,                12,             17.28,       16.95646224,         0.9611418323,         -0.9335573004,                     0,      0.6772321646,      0.6998583742,                 0,       271.5978613,       300.0322374,                 0,       12027.41467,        12365.48668,                  0,        0.1542770076,         0.1435732854,                    0,          297925.8489,           330995.5384,                     0,           189.0940905,           -197.3385452,                      0,        189.0914035,         197.3385452,                   0,                119.5912897,                 141.8325704,                           0,            -2.841972073e-05,             -1.066036148e-12,                          nan,                      0.6324522822,                       0.7187271513,                                nan,           296.5102896,            329.4235001,                      0,             16352.2306,             17150.01529,                       0,       2.608424314,       1.020576246,                 0,                 0,                 0,       1.478638007,       1.522710118,       2.350916242,                 0,      0.3912615907
           2,     0.05363546669,      -3.418411017,      -1.144507267,       2.106276476,      -1.022599914,       3.866260724,                        10,      -3.335319269,               4,      -4.125360995,                4,       -4.42983892,   2.561896337e-07,   1.785590395e-05,                12,            20.736,       20.22107079,          1.000315186,         -0.9335633215,                     0,      0.7039174858,      0.6998386579,                 0,       267.0791702,       300.0462124,                 0,       12143.85352,        12366.20856,                  0,        0.1584046146,         0.1435749796,                    0,          294945.1589,            331000.924,                     0,           191.6730849,           -197.3374893,                      0,        191.6681766,         197.3374893,                   0,                 128.214151,                 141.8320061,                           0,            -5.121477132e-05,              -1.61372693e-10,                          nan,                      0.6689381266,                        0.718728137,                                nan,           293.5469835,             329.437188,                      0,            16904.96943,             17150.71473,                       0,       3.804898064,       1.391893479,                 0,                 0,                 0,       2.193093574,       2.277667833,        3.35064859,                 0,      0.3658162335
           3,     0.05353772501,      -3.537308085,      -1.292374338,       1.993936474,      -1.332722972,       3.556581264,                        10,      -2.823415656,               5,      -4.448998397,                4,      -4.385007969,   2.548420879e-07,   2.151228008e-05,               1.2,            2.0736,       2.022107079,          1.015032863,         -0.9335788498,                     0,      0.7264483753,      0.6998434238,                 0,       266.2023677,       300.0526546,                 0,       12190.92597,        12366.34374,                  0,         0.159538077,         0.1435734664,                    0,          295703.6241,           331003.3606,                     0,           193.0995482,           -197.3428516,                      0,        193.0990874,         197.3428516,                   0,                138.4460603,                 141.8318511,                           0,            -4.772974525e-06,             -3.123507009e-10,                          nan,                       0.716969004,                        0.718707822,                                nan,           294.3003382,            329.4446615,                      0,            17321.52488,             17150.97515,                       0,       4.947181608,        1.66071373,                 0,                 0,                 0,       2.905102805,       3.048429787,       4.235522611,                 0,       0.335688855
           4,        0.05039744,      -3.662780569,      -1.338059032,       1.858338557,      -1.602190053,       3.380650787,                         4,      -4.763645593,               2,      -4.130233597,                4,      -4.337640246,   2.541800188e-08,   2.163605934e-06,              1.44,           2.48832,       2.426528495,          1.013828938,          -0.933586426,                     0,       0.729091955,       0.699845786,                 0,        266.776262,       300.0563886,                 0,       12195.43767,        12366.42367,                  0,        0.1592523963,         0.1435726078,                    0,          296548.5233,           331004.5553,                     0,           193.2130167,           -197.3456333,                      0,        193.2133877,         197.3456332,                   0,                140.2122009,                 141.8319773,                           0,             3.840409786e-06,             -3.593592091e-10,                          nan,                      0.7256857433,                       0.7186983312,                                nan,           295.1397137,            329.4489597,                      0,            17369.75316,             17151.12217,                       0,       5.238043461,       1.707178104,                 0,                 0,                 0,       3.087446498,       3.257520029,       4.442985442,                 0,      0.3259190414
           5,     0.04829258336,      -3.691303643,       -1.31296619,       1.825974096,      -1.656021281,       3.469513432,                         4,      -4.283676856,               2,      -4.031065136,                4,      -4.290185933,   3.054011687e-08,    2.59930103e-06,             1.728,          2.985984,       2.911834194,          1.011826766,          -0.933593194,                     0,      0.7312314567,      0.6998530838,                 0,       267.4030969,       300.0561492,                 0,       12196.54296,        12366.32279,                  0,        0.1588925801,         0.1435715511,                    0,          297413.0596,           331004.5121,                     0,           193.2666317,           -197.3485165,                      0,        193.2671791,         197.3485164,                   0,                141.8076192,                 141.8321418,                           0,             5.664548281e-06,             -4.156427424e-10,                          nan,                      0.7337387544,                       0.7186886647,                                nan,           295.9998986,            329.4493098,                      0,            17405.33248,             17151.09394,                       0,       5.497480749,         1.7435576,                 0,                 0,                 0,        3.25191734,       3.446975842,       4.623920981,                 0,      0.3171557445
           6,     0.04717440002,      -3.727333234,      -1.290414456,       1.786271249,      -1.709250442,       3.492362575,                         5,       -4.75882035,               3,      -5.607388569,                4,      -4.258841344,   3.674198989e-08,   3.123473747e-06,            2.0736,         3.5831808,       3.494201033,          1.009062268,         -0.9335995012,                     0,      0.7326815477,      0.6998608387,                 0,        268.081852,       300.0557978,                 0,       12194.39485,        12366.20425,                  0,        0.1584618983,          0.143570343,                    0,          298282.1369,            331004.354,                     0,           193.2624672,           -197.3515103,                      0,        193.2627277,         197.3515103,                   0,                143.1284603,                 141.8323465,                           0,             2.695918832e-06,             -4.755130734e-10,                          nan,                      0.7405900869,                       0.7186787998,                                nan,           296.8647554,            329.4495755,                      0,            17425.38848,             17151.04824,                       0,       5.687989781,        1.76410425,                 0,                 0,                 0,        3.37523595,       3.589695271,       4.751776448,                 0,      0.3101454675
           7,       0.046298425,      -3.755380435,      -1.283017648,       1.755708107,      -1.763395166,       3.514006046,                         5,      -4.268201398,               3,      -5.342012076,                4,      -4.240420407,   4.427238087e-08,   3.754453212e-06,           2.48832,        4.29981696,       4.193041239,           1.00567106,         -0.9336057446,                     0,       0.733265129,      0.6998690476,                 0,       268.8086688,       300.0553429,                 0,       12189.77694,        12366.07338,                  0,        0.1579734493,         0.1435690413,                    0,          299136.8741,           331004.0997,                     0,           193.2093674,           -197.3546195,                      0,        193.2091117,         197.3546194,                   0,                144.0660382,                 141.8325891,                           0,            -2.646374476e-06,             -5.344897858e-10,                          nan,                       0.745648261,                       0.7186687069,                                nan,           297.7154563,            329.4497655,                      0,            17428.09214,             17150.99237,                       0,       5.775340261,       1.764627062,                 0,                 0,                 0,       3.435752725,       3.660326075,        4.80317362,                 0,      0.3055451251
           8,     0.04579745556,      -3.759021699,      -1.294946715,       1.751905167,      -1.819625743,       3.507348759,                         6,       -4.56715573,               3,      -5.060957359,                4,      -4.230304257,   5.343421661e-08,   4.514460801e-06,          2.985984,       5.159780352,       5.031649487,           1.00187766,         -0.9336121317,                     0,      0.7328385393,      0.6998776281,                 0,       269.5710689,        300.054792,                 0,       12183.93165,        12365.93493,                  0,        0.1574511684,         0.1435676975,                    0,          299951.3543,           331003.7626,                     0,           193.1200001,           -197.3578169,                      0,        193.1192142,         197.3578168,                   0,                144.5190396,                 141.8328634,                           0,             -8.13893988e-06,              -5.91310112e-10,                          nan,                      0.7483410714,                       0.7186584531,                                nan,           298.5261785,            329.4498814,                      0,            17412.86051,             17150.93167,                       0,       5.744842742,       1.745013352,                 0,                 0,                 0,       3.423513043,        3.64700495,        4.76944909,                 0,      0.3037530234
           9,     0.04533321999,       -3.74542058,      -1.321999983,       1.767351475,      -1.877882082,       3.389783362,                         6,      -4.124496859,               3,      -4.684124679,                4,      -4.227751834,   6.409809211e-08,     5.4302908e-06,         3.5831808,       6.191736422,       6.037979385,         0.9979599228,         -0.9336185095,                     0,      0.7313249968,      0.6998863596,                 0,       270.3440574,       300.0541605,                 0,       12178.25393,        12365.79263,                  0,        0.1569279028,         0.1435663475,                    0,          300691.1147,           331003.3529,                     0,           193.0067087,            -197.361021,                      0,        193.0055384,         197.3610209,                   0,                144.4123385,                 141.8331623,                           0,            -1.212673872e-05,             -6.456440937e-10,                          nan,                      0.7482289872,                       0.7186483005,                                nan,           299.2626002,            329.4499215,                      0,            17380.48332,             17150.86794,                       0,       5.615840021,       1.711067905,                 0,                 0,                 0,       3.349426198,       3.562052533,       4.666604148,                 0,      0.3046860129
