"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.05475299992,      -2.301316167,     -0.9100520127,       3.200593169,                         9,      -4.375515617,               3,      -4.109187002,   1.321285962e-07,   0.0002939192985,                12,              14.4,       14.27580483,          5.209465734,          -5.378589324,                     0,      0.4684609817,      0.4999050917,                 0,       293.2047891,       300.0138155,                 0,       5403.108322,        5485.369974,                  0,        0.0641954843,        0.06369348558,                    0,          307514.4327,           316490.2985,                     0,           102.6718199,            -106.839386,                      0,        102.6718719,          106.839386,                   0,                123.7720675,                 136.8078274,                           0,             1.013499859e-06,               -3.1220182e-10,                          nan,                       1.205510966,                        1.280499941,                                nan,           306.0749621,            315.0088121,                      0,            6279.740021,             6506.403535,                       0,       2.850439042,     -0.6129597963,                 0,                 0,                 0,      -1.474359154,       1.271886595,       -2.62355235,                 0,     -0.2150404858
           1,     0.06541514996,      -2.548515774,     -0.4606866361,       2.947367643,                        10,      -3.847831456,               4,      -4.397138666,   1.701787157e-07,   0.0003553238656,                12,             17.28,       17.01710721,          5.322229735,          -5.377710992,                     0,      0.4603606197,      0.4998521389,                 0,       288.1143975,       300.0230687,                 0,       5410.618918,        5485.928395,                  0,       0.06542146046,        0.06369800509,                    0,          301739.5899,           316496.8683,                     0,           102.9337806,           -106.8143597,                      0,        102.9323565,         106.8143597,                   0,                118.0939602,                 136.8074368,                           0,            -2.766966398e-05,             -5.519525947e-10,                          nan,                        1.14729677,                        1.280796302,                                nan,           300.3271513,            315.0153511,                      0,            6256.742536,             6506.836243,                       0,       5.116595846,      -1.216219991,                 0,                 0,                 0,      -2.718568172,       2.191696516,      -4.780712342,                 0,     -0.2377010081
           2,         0.0629021,      -2.698535494,     -0.5790238368,       2.805690169,                        10,      -3.245734586,               5,      -4.236798643,   1.429960571e-07,   0.0004291692385,                12,            20.736,       20.33239956,          5.498994422,          -5.377398162,                     0,      0.4694841434,       0.499833037,                 0,       284.7098164,       300.0271244,                 0,       5443.441199,        5486.110858,                  0,         0.066606183,         0.0636992626,                    0,          298659.0582,           316499.9955,                     0,           104.4670141,           -106.8060376,                      0,        104.4627347,         106.8060376,                   0,                119.6022175,                 136.8070076,                           0,            -8.192693709e-05,             -7.143398095e-10,                          nan,                       1.144927115,                        1.280892079,                                nan,           297.2610396,            315.0184637,                      0,            6330.700738,             6506.969821,                       0,        7.14829375,       -1.51371199,                 0,                 0,                 0,      -3.904015855,       3.208107751,      -6.564866502,                 0,     -0.2117585039
           3,       0.067912625,      -2.886588035,     -0.6234734214,       2.616004883,                        10,      -2.685721588,               6,      -4.513134202,   1.209723631e-07,   0.0005174354027,               1.2,            2.0736,       2.033239956,          5.623734245,          -5.377437531,                     0,      0.4874217801,      0.4998351626,                 0,       282.6919168,       300.0270561,                 0,       5465.054627,        5486.070008,                  0,       0.06734792277,        0.06369880281,                    0,          297518.7477,           316500.0515,                     0,            105.656774,           -106.8075906,                      0,        105.6539336,         106.8075905,                   0,                125.7973692,                 136.8067066,                           0,             -5.37663045e-05,             -1.378480996e-09,                          nan,                       1.190654857,                        1.280870638,                                nan,           296.1260668,            315.0185194,                      0,            6429.559466,             6506.930587,                       0,       8.063236813,      -1.487922103,                 0,                 0,                 0,      -4.467824246,       3.791725654,      -7.269973635,                 0,      -0.184531614
           4,     0.06274049999,      -3.002167347,     -0.6043324143,       2.497441023,                         4,      -4.618563441,               2,      -4.568680598,   1.074219059e-08,   5.189915609e-05,              1.44,           2.48832,       2.439887947,           5.63798782,           -5.37750123,                     0,      0.4921645195,      0.4998393613,                 0,       282.7508004,       300.0261847,                 0,       5469.497487,        5486.020934,                  0,       0.06738819903,        0.06369841802,                    0,          297844.8419,           316499.3853,                     0,           105.8585877,            -106.809501,                      0,        105.8567895,         106.8095009,                   0,                127.7378046,                 136.8067449,                           0,            -3.397237757e-05,             -1.774894565e-09,                          nan,                       1.206703937,                        1.280848087,                                nan,           296.4506346,            315.0178563,                      0,            6454.787648,              6506.89059,                       0,       8.083090127,      -1.465979931,                 0,                 0,                 0,      -4.487071487,       3.821239242,       -7.27210931,                 0,     -0.1813637988
           5,     0.05853156666,      -3.005734284,     -0.6090751039,       2.492771946,                         4,      -4.161701606,               2,      -4.288717121,   1.280466953e-08,   6.231561536e-05,             1.728,          2.985984,       2.927865536,          5.647283259,           -5.37757128,                     0,      0.4970590256,      0.4998437982,                 0,       282.8011353,       300.0252886,                 0,       5472.356268,        5485.972465,                  0,       0.06741101365,         0.0636980455,                    0,           298173.089,           316498.7074,                     0,           105.9949861,           -106.8115171,                      0,        105.9940313,          106.811517,                   0,                129.7864256,                 136.8067967,                           0,            -1.801561846e-05,             -2.345939443e-09,                          nan,                        1.22446919,                        1.280824396,                                nan,           296.7773451,            315.0171816,                      0,            6479.049954,             6506.852343,                       0,       8.037144339,      -1.435131947,                 0,                 0,                 0,      -4.467963393,       3.817260734,      -7.216911619,                 0,     -0.1785624205
           6,         0.0562267,      -2.997795972,      -0.620888614,       2.500010051,                         5,      -4.688837196,               2,      -4.015510061,   1.534112337e-08,   7.482677047e-05,            2.0736,         3.5831808,       3.513438643,          5.651489211,          -5.377647439,                     0,      0.5020299015,      0.4998484287,                 0,       282.8487316,        300.024374,                 0,       5473.583885,        5485.925899,                  0,       0.06741442976,        0.06369769899,                    0,          298505.5196,           316498.0216,                     0,           106.0669414,           -106.8136109,                      0,        106.0665414,         106.8136107,                   0,                131.9081604,                 136.8068662,                           0,              -7.5442167e-06,             -3.127891168e-09,                          nan,                       1.243635917,                         1.28079994,                                nan,           297.1082197,            315.0164991,                      0,            6501.968259,             6506.817193,                       0,       7.929876085,      -1.399956826,                 0,                 0,                 0,      -4.412025181,       3.778938176,      -7.110727115,                 0,      -0.176542081
           7,     0.05529971249,      -2.988181191,      -0.632855189,       2.509466495,                         5,      -4.259543228,               3,      -5.530698013,   1.847947897e-08,   8.985423832e-05,           2.48832,        4.29981696,       4.216126372,          5.651146889,          -5.377727991,                     0,      0.5069827976,      0.4998531536,                 0,       282.9041113,       300.0234503,                 0,       5473.375834,        5485.882455,                  0,       0.06739837172,        0.06369739065,                    0,          298847.9301,            316497.332,                     0,           106.0849313,            -106.815728,                      0,         106.084752,         106.8157278,                   0,                 134.054775,                 136.8069557,                           0,            -3.381129714e-06,             -4.125994435e-09,                          nan,                       1.263657335,                        1.280775392,                                nan,           297.4490273,            315.0158127,                      0,            6523.356056,             6506.786154,                       0,       7.780915368,      -1.366446788,                 0,                 0,                 0,      -4.329840733,       3.713635071,      -6.972713628,                 0,     -0.1756151717
           8,     0.05462597777,      -2.982259294,     -0.6378681184,       2.515575859,                         6,      -4.680359916,               3,      -5.154486258,   2.235649363e-08,   0.0001079033426,          2.985984,       5.159780352,       5.059351646,          5.647361785,          -5.377809055,                     0,      0.5117919968,      0.4998577897,                 0,       282.9819011,        300.022536,                 0,       5472.161901,        5485.843299,                  0,       0.06736467073,        0.06369713013,                    0,          299208.4948,           316496.6469,                     0,           106.0668095,           -106.8177752,                      0,        106.0665287,         106.8177749,                   0,                136.1622526,                 136.8070642,                           0,            -5.295133353e-06,             -5.277630222e-09,                          nan,                       1.283743837,                        1.280751863,                                nan,           297.8079042,            315.0151308,                      0,            6543.154741,             6506.759817,                       0,       7.618746995,      -1.340859704,                 0,                 0,                 0,      -4.238066192,       3.633957149,      -6.829170224,                 0,     -0.1759947803
           9,     0.05431473999,      -2.977122682,     -0.6344863039,        2.52093081,                         6,      -4.295557545,               3,      -4.798700769,   2.714371473e-08,   0.0001295770012,         3.5831808,       6.191736422,       6.071221975,          5.641424617,          -5.377884461,                     0,      0.5162838809,      0.4998620585,                 0,       283.0994574,       300.0216675,                 0,        5470.50017,        5485.809764,                  0,       0.06731609294,        0.06369692513,                    0,          299595.2744,            316495.988,                     0,             106.03228,           -106.8196168,                      0,        106.0316405,         106.8196165,                   0,                138.1486243,                  136.807188,                           0,            -1.206189041e-05,             -6.422047338e-09,                          nan,                       1.302899999,                        1.280730942,                                nan,           298.1928734,             315.014475,                      0,            6561.229645,             6506.738554,                       0,       7.477125414,      -1.327277868,                 0,                 0,                 0,      -4.157093533,       3.557468831,      -6.709209083,                 0,     -0.1775117835
