"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","LM_gamma","LM_Re_t","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","LM_gamma_sep","LM_gamma_eff","Turb_index","Eddy_Viscosity","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy","Residual_TKE","Residual_Omega","Residual_LM_intermittency","Residual_LM_RE_THETA_T","Vorticity","Q_Criterion","Delta_Time","CFL","Turb_Delta_Time","Turb_CFL","Orthogonality","Aspect_Ratio","Volume_Ratio"
0, 0.000000000000000e+00, 0.000000000000000e+00, 1.101517746417134e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.371752892673959e+04, 1.000000000000000e-10, 2.172268925831491e+09, 2.202185659324792e-01, 7.404990372541145e+02, 9.487011570695830e+03, 3.000324837081162e+02, 0.000000000000000e+00, -3.768837338402975e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.846069951434596e-05, -1.219910053547882e-02, 1.485286640458132e-02, -4.025795667191753e+01, 5.541876621109706e-01, 0.000000000000000e+00, 2.202185659324792e-01, 6.373239623674201e+00, 5.070808594510726e-21, 2.254491151379540e-10, -0.000000000000000e+00, -0.000000000000000e+00, 6.135378828146885e-05, -0.000000000000000e+00, -0.000000000000000e+00, -3.028997031903187e-10, 2.408400412564195e-06, -8.329032062534168e+05, -6.614478960034180e+07, 5.067959861085728e-08, 1.745209995968893e+01, 5.067959861085728e-08, 1.745209995968893e+01, 8.969818783669378e+01, 1.089612926941035e+01, 1.154568375166850e+00
1, -1.718054192693948e-04, 9.109824283804046e-04, 9.397605167710434e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.008286642887374e+04, 1.000000000000000e-10, 2.526013385562215e+09, 4.305825050008916e-02, 7.324180569361829e+02, 8.033146571549492e+03, 2.977822738530758e+02, 0.000000000000000e+00, -3.950567350037949e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.835403626289820e-05, 1.641966448023936e-02, 8.718800775739348e-02, -9.067784203225348e+02, 1.105397831980664e+00, 0.000000000000000e+00, 4.305825050008916e-02, 1.040275629515126e+00, 3.720346179595731e-21, -1.252810561498078e-09, -0.000000000000000e+00, -0.000000000000000e+00, -1.421731883553962e-04, -0.000000000000000e+00, -0.000000000000000e+00, -4.313499997437330e-12, 7.533120767920336e-06, -3.867194088773172e+06, -3.835910826054688e+09, 4.376793878157187e-08, 1.745209995968893e+01, 4.376793878157187e-08, 1.745209995968893e+01, 8.910902206001192e+01, 2.771232462294889e+01, 3.778455659266905e+00
2, 4.611735506634929e-02, -1.890206044284941e-02, 7.036955662161465e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.310645690321231e+04, 1.000000000000000e-10, 3.030274090969389e+09, 2.011835728137296e-02, 7.242720772685799e+02, 5.242582761284922e+03, 2.595319475619890e+02, 0.000000000000000e+00, -4.299381850700175e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.647790000563948e-05, 4.140132583032816e-03, -6.083942073530466e-03, 2.779780375160346e+02, 3.072571734234408e-01, 0.000000000000000e+00, 2.011835728137296e-02, 1.335115912785158e+00, 2.323292332489962e-21, -1.048290676136771e-07, -0.000000000000000e+00, -0.000000000000000e+00, -2.265512341388165e-03, -0.000000000000000e+00, -0.000000000000000e+00, -2.543317180551963e-09, 2.530056072148258e-05, -3.570458216222670e+05, -2.567407487084656e+08, 3.654571344103841e-08, 1.745209995968893e+01, 3.654571344103841e-08, 1.745209995968893e+01, 8.801235890754155e+01, 2.731754267149707e+01, 4.051488213438403e+00
3, 4.609287242076135e-02, -1.974636168630072e-02, 7.397490513972733e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.315249015663072e+04, 1.000000000000000e-10, 2.781191289079262e+09, 2.387261845206904e-01, 7.298123231861042e+02, 5.260996062652286e+03, 2.477501380484686e+02, 0.000000000000000e+00, -4.297080227458888e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.587424936111244e-05, 9.733306351869468e-04, 1.510276620180656e-03, 3.260267037093836e+02, 1.614873700464571e-01, 0.000000000000000e+00, 2.387261845206904e-01, 6.260113687885594e+02, 2.661288598087677e-21, -4.348006604953706e-08, -0.000000000000000e+00, -0.000000000000000e+00, -8.284701881560766e-04, -0.000000000000000e+00, -0.000000000000000e+00, -1.644675610529743e-08, 3.590384069340511e-06, 9.057707802107706e+04, -1.343212278014994e+07, 3.954868457665499e-08, 1.745209995968893e+01, 3.954868457665499e-08, 1.745209995968893e+01, 8.967686299743185e+01, 1.015694180537469e+01, 1.157262598124863e+00
4, 7.350570150613177e-04, -3.394657499262768e-04, 1.032389197716109e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.216044673335755e+04, 1.000000000000000e-10, 2.309469116363533e+09, 5.479675813868091e-02, 7.360569615418879e+02, 8.864178693343012e+03, 2.991061866846896e+02, 0.000000000000000e+00, -3.846690114358398e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.841683893753578e-05, 5.760556827056498e-02, -2.460044250306454e-03, -3.798905999617025e+02, 9.309540327499217e-01, 0.000000000000000e+00, 5.479675813868091e-02, 1.820319606649913e+00, 4.470215261494955e-21, 1.904237795368869e-09, -0.000000000000000e+00, -0.000000000000000e+00, 3.962329814417784e-04, -0.000000000000000e+00, -0.000000000000000e+00, 4.832069921369170e-10, 6.484987238453125e-06, 2.504697303396423e+06, -2.113111103899414e+09, 4.789159850044679e-08, 1.745209995968893e+01, 4.789159850044679e-08, 1.745209995968893e+01, 8.895110409712491e+01, 2.414483347847344e+01, 3.779624895994729e+00
5, 4.545777295007038e-02, -1.981128586168530e-02, 6.759702307248953e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.294750143118238e+04, 1.000000000000000e-10, 3.230336046582168e+09, 2.035019168902353e-02, 6.774329123789963e+02, 5.179000572472948e+03, 2.669000984616856e+02, 0.000000000000000e+00, -4.307329488148880e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.684898120310671e-05, 4.191186960217864e-02, -4.624622076030514e-02, -2.459089446510073e+02, 8.564221256970853e-01, 0.000000000000000e+00, 2.035019168902353e-02, 1.709247568896493e-01, 2.093432570184613e-21, -8.499471852384979e-08, -0.000000000000000e+00, -0.000000000000000e+00, -2.033730363385462e-03, -0.000000000000000e+00, -0.000000000000000e+00, -2.099677451883735e-09, 5.401323220286950e-06, 2.963500273732930e+06, -1.369404363082520e+09, 3.426587236836307e-08, 1.745209995968893e+01, 3.426587236836307e-08, 1.745209995968893e+01, 8.927087294568732e+01, 2.377901235576518e+01, 4.056588470585909e+00
1040, -2.734100692205557e-05, 3.639726766514243e-05, 1.097946734426310e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.363716391918093e+04, 1.000000000000000e-10, 2.182785168667624e+09, 1.740969239988323e-01, 7.393869941197891e+02, 9.454865567672368e+03, 2.999883796696877e+02, 0.000000000000000e+00, -3.772855519944522e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845861266359818e-05, -1.645074648953978e-02, 2.274482471994759e-02, -9.116525723489097e+01, 6.681042121728741e-01, 0.000000000000000e+00, 1.740969239988323e-01, 4.789268198088752e+00, 5.030020266731034e-21, 1.935350589202808e-10, -0.000000000000000e+00, -0.000000000000000e+00, 5.584324173715880e-05, -0.000000000000000e+00, -0.000000000000000e+00, -1.016912978663495e-10, 2.526331596857294e-06, -1.216602864943563e+06, -1.249872354968262e+07, 5.048387261458345e-08, 1.745209995968893e+01, 5.048387261458345e-08, 1.745209995968893e+01, 8.991417584000693e+01, 1.164764848037842e+01, 1.005662619461312e+00
1041, -5.334629831033336e-05, 7.375666540713392e-05, 1.093518134868362e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.353696749454487e+04, 1.000000000000000e-10, 2.189868845332778e+09, 1.458380403122303e-01, 7.392418552115221e+02, 9.414786997817941e+03, 2.999265102911701e+02, 0.000000000000000e+00, -3.777865255353404e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845568496665230e-05, -2.021914637194227e-02, 3.089645173113293e-02, -1.614201758179940e+02, 7.650209050572964e-01, 0.000000000000000e+00, 1.458380403122303e-01, 3.937180660743443e+00, 4.993527860650999e-21, 1.541014936397679e-10, -0.000000000000000e+00, -0.000000000000000e+00, 4.824158686316015e-05, -0.000000000000000e+00, -0.000000000000000e+00, -2.859472399612043e-11, 2.490427755838804e-06, -1.600588304025705e+06, -2.700167013330078e+07, 5.031468023826004e-08, 1.745209995968893e+01, 5.031468023826004e-08, 1.745209995968893e+01, 8.997017552485508e+01, 1.164078935466092e+01, 1.004983603112969e+00
1042, -7.717067212972702e-05, 1.125409295955864e-04, 1.087580148203284e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.340296109374240e+04, 1.000000000000000e-10, 2.200720429236547e+09, 1.260301406578395e-01, 7.387463043545753e+02, 9.361184437496953e+03, 2.998471156416593e+02, 0.000000000000000e+00, -3.784565460610782e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845192753251322e-05, -2.280298513406731e-02, 3.967306094697246e-02, -2.517323294351701e+02, 8.495144490377832e-01, 0.000000000000000e+00, 1.260301406578395e-01, 3.337257493261499e+00, 4.941924898699202e-21, 1.035252313699836e-10, -0.000000000000000e+00, -0.000000000000000e+00, 3.791972236499527e-05, -0.000000000000000e+00, -0.000000000000000e+00, -6.863596708460598e-12, 2.461003068156424e-06, -1.983976614278047e+06, -2.493612272485352e+07, 5.005671819584068e-08, 1.745209995968893e+01, 5.005671819584068e-08, 1.745209995968893e+01, 8.998951919651206e+01, 1.164682608569801e+01, 1.005169298288158e+00
1043, -9.869085775213228e-05, 1.526479798456321e-04, 1.080362141596192e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.324030694780184e+04, 1.000000000000000e-10, 2.213883883307710e+09, 1.113408768527385e-01, 7.382771697282399e+02, 9.296122779120731e+03, 2.997525175119869e+02, 0.000000000000000e+00, -3.792698028586931e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.844744994575695e-05, -2.403695389215533e-02, 4.830958658341185e-02, -3.524647916662368e+02, 9.196933966060641e-01, 0.000000000000000e+00, 1.113408768527385e-01, 2.912043613755634e+00, 4.879939214670212e-21, 5.615348287603032e-11, -0.000000000000000e+00, -0.000000000000000e+00, 2.844492399731125e-05, -0.000000000000000e+00, -0.000000000000000e+00, 1.154617592517758e-12, 2.461678188896016e-06, -2.340056223977976e+06, -2.124255580273438e+07, 4.974575505308469e-08, 1.745209995968893e+01, 4.974575505308469e-08, 1.745209995968893e+01, 8.998312687971638e+01, 1.164671599625206e+01, 1.005178254440723e+00
