"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,"LinSolIterTrans", "LinSolResTrans" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.06383999996,      -3.143318544,      -1.625896337,       2.380240607,      -1.352372848,        3.50220826,                         9,      -4.143364404,               4,      -4.999300313,                4,      -4.773086283,   2.025487524e-07,   1.251879727e-05,                12,              14.4,       14.27904391,         0.8997926302,         -0.9144714988,                     0,      0.6633273419,      0.6999159605,                 0,       282.2571925,       300.0088586,                 0,       11993.49478,         12363.9424,                  0,         0.148026901,         0.1435665419,                    0,          308550.3659,           330960.7099,                     0,           184.4826421,           -193.3132027,                      0,        184.4844883,         193.3132027,                   0,                126.0170815,                 147.2891779,                           0,             2.001536218e-05,               2.46118681e-11,                          nan,                      0.6830768412,                       0.7619199094,                                nan,           307.0972262,            329.4026677,                      0,            16112.04059,             17148.75475,                       0,       1.377197712,      0.5110918905,                 0,                 0,                 0,      0.7602691705,      0.7858085004,       1.241125883,                 0,      0.3711100346
           1,     0.06728904997,      -3.339017071,      -1.034231541,       2.172492067,      -1.573680141,       3.920515675,                        10,      -3.793310573,               4,      -4.412353372,                4,      -4.591351261,   2.587114356e-07,   1.502250747e-05,                12,             17.28,       16.99448265,          0.943005966,         -0.9144261068,                     0,      0.6747849798,      0.6998510386,                 0,        271.797928,       300.0190487,                 0,       12043.92098,        12365.19479,                  0,        0.1543747533,         0.1435762077,                    0,          297949.5848,           330964.6574,                     0,            185.407534,           -193.2905937,                      0,        185.4057505,         193.2905937,                   0,                123.9296613,                 147.2884644,                           0,            -1.923847304e-05,              -4.30275815e-11,                          nan,                      0.6684240426,                       0.7620053393,                                nan,           296.5489227,            329.4084032,                      0,            16339.91553,             17149.49821,                       0,       2.641504659,       0.988986726,                 0,                 0,                 0,        1.48505082,       1.501932421,       2.387433896,                 0,      0.3744027946
           2,     0.06520666663,      -3.444170969,      -1.181524511,       2.080832567,      -1.788071801,       3.430449232,                        10,      -3.341233059,               4,       -4.03406997,                4,      -4.569704686,    2.56114353e-07,   1.802698787e-05,                12,            20.736,       20.28131946,         0.9801191659,         -0.9143977345,                     0,      0.7020663948,      0.6998090362,                 0,       267.2015545,       300.0266775,                 0,       12150.79161,        12366.00554,                  0,         0.158422329,         0.1435819705,                    0,          294928.4335,           330967.8124,                     0,           187.7807744,           -193.2768387,                      0,        187.7768472,         193.2768386,                   0,                 132.893339,                 147.2875493,                           0,            -4.182726006e-05,             -2.804882993e-10,                          nan,                      0.7077195135,                       0.7620548344,                                nan,            293.542252,            329.4132518,                      0,            16886.54714,             17149.97984,                       0,       3.856167192,       1.346720421,                 0,                 0,                 0,       2.204131446,       2.251381785,       3.408072969,                 0,      0.3492380787
           3,       0.069627825,      -3.562475385,       -1.32755819,       1.969442584,      -1.975878288,       3.031105488,                        10,      -2.825334105,               5,      -4.159919374,                4,      -4.576256355,    2.54755282e-07,   2.170251732e-05,               1.2,            2.0736,       2.028131946,         0.9936782838,         -0.9143854541,                     0,      0.7258863138,      0.6997885739,                 0,        266.254715,       300.0309338,                 0,       12191.16299,        12366.40719,                  0,        0.1595093857,         0.1435845972,                    0,          295705.3042,           330969.4829,                     0,           189.0699906,           -193.2707073,                      0,        189.0700643,         193.2707073,                   0,                143.6349415,                 147.2867161,                           0,              7.79764588e-07,             -5.949800652e-10,                          nan,                      0.7596916097,                       0.7620746991,                                nan,           294.3147634,            329.4162064,                      0,            17312.94597,             17150.22372,                       0,       5.018447184,       1.595428305,                 0,                 0,                 0,       2.922250067,       3.025230604,       4.310241688,                 0,       0.317912742
           4,     0.06786259999,      -3.688282791,      -1.370748855,       1.834135643,      -2.146922324,       3.150274926,                         4,      -4.818480495,               2,      -4.469672742,                4,      -4.533954984,   2.540394154e-08,   2.169499433e-06,              1.44,           2.48832,       2.433758336,         0.9923435767,         -0.9143877506,                     0,      0.7287849954,        0.69978968,                 0,       266.8237395,        300.032101,                 0,       12194.74074,        12366.42553,                  0,        0.1592144866,         0.1435842516,                    0,          296563.6512,            330969.907,                     0,            189.162565,            -193.271658,                      0,        189.1633079,         193.2716579,                   0,                145.5008821,                 147.2868822,                           0,             7.855122111e-06,             -6.579529144e-10,                          nan,                      0.7691813159,                       0.7620718102,                                nan,           295.1684311,            329.4175808,                      0,             17363.8765,             17150.26609,                       0,       5.317893248,       1.636502623,                 0,                 0,                 0,       3.108422438,       3.238541446,        4.52437606,                 0,      0.3077351399
           5,     0.06772991666,      -3.717003757,      -1.344778313,       1.801688209,       -2.18191941,       3.357871343,                         4,      -4.341975571,               2,      -4.469862302,                4,      -4.480794136,   3.052182686e-08,   2.606021076e-06,             1.728,          2.985984,       2.920510003,          0.990299728,         -0.9143904086,                     0,      0.7311828199,      0.6997926991,                 0,       267.4471996,       300.0320301,                 0,       12195.32269,        12366.38672,                  0,        0.1588499907,         0.1435838348,                    0,          297444.4796,           330969.9714,                     0,           189.2048216,           -193.2727807,                      0,        189.2056601,         193.2727807,                   0,                147.1902547,                 147.2870911,                           0,             8.863725452e-06,              -7.36813055e-10,                          nan,                      0.7779379043,                       0.7620684641,                                nan,           296.0450196,            329.4177565,                      0,            17402.83009,             17150.25846,                       0,       5.585923981,       1.667879669,                 0,                 0,                 0,       3.276923259,        3.43273866,       4.711759183,                 0,      0.2985861739
           6,     0.06605664285,      -3.753569424,      -1.321119503,       1.761485444,      -2.215683823,       3.409788921,                         5,      -4.829889634,               2,      -4.320631797,                4,      -4.444265872,   3.671814692e-08,   3.130794597e-06,            2.0736,         3.5831808,       3.504612003,         0.9875771716,         -0.9143936455,                     0,      0.7328742812,      0.6997963801,                 0,       268.1253898,        300.031899,                 0,       12193.06627,        12366.33923,                  0,        0.1584184311,         0.1435833461,                    0,          298331.9311,           330970.0106,                     0,           189.1988084,           -193.2741227,                      0,        189.1993531,         193.2741226,                   0,                148.5936397,                 147.2873514,                           0,             5.757894152e-06,             -8.360124815e-10,                          nan,                      0.7853813307,                       0.7620645196,                                nan,           296.9282357,            329.4179217,                      0,            17426.60486,             17150.24893,                       0,       5.784055011,       1.684564341,                 0,                 0,                 0,       3.404053077,       3.580235922,       4.845096503,                 0,      0.2912427939
           7,      0.0638581375,      -3.782311461,      -1.312755211,       1.730072636,       -2.24923118,       3.450424814,                         5,      -4.338715221,               2,      -4.166141335,                4,      -4.424033395,   4.424128166e-08,   3.761760292e-06,           2.48832,        4.29981696,       4.205534404,         0.9842938595,         -0.9143976043,                     0,      0.7336579778,       0.699800851,                 0,       268.8547604,       300.0316819,                 0,       12188.64759,         12366.2814,                  0,        0.1579313197,         0.1435827787,                    0,          299205.4383,           330970.0082,                     0,           189.1523146,           -193.2757233,                      0,        189.1523876,         193.2757232,                   0,                149.5956119,                 147.2876673,                           0,             7.726072511e-07,             -9.587010075e-10,                          nan,                      0.7908735055,                       0.7620598432,                                nan,           297.7976089,            329.4180588,                      0,             17432.8089,             17150.23716,                       0,       5.876978936,       1.683093539,                 0,                 0,                 0,       3.467656904,        3.65504573,       4.900237339,                 0,      0.2863875398
           8,     0.06198408889,       -3.78625844,      -1.324046173,       1.725670737,      -2.283663959,       3.453103944,                         6,      -4.621278912,               3,      -5.473810278,                4,      -4.414283618,    5.33937467e-08,   4.520586767e-06,          2.985984,       5.159780352,       5.046641285,         0.9806483751,         -0.9144022406,                     0,      0.7333632441,       0.699806171,                 0,       269.6228741,       300.0313497,                 0,       12183.15102,        12366.21064,                  0,        0.1574105158,         0.1435821161,                    0,          300036.8582,           330969.9392,                     0,           189.0762374,           -193.2775953,                      0,        189.0758408,         193.2775952,                   0,                150.0871606,                 147.2880367,                           0,            -4.194533763e-06,              -1.10314391e-09,                          nan,                      0.7937934317,                       0.7620543737,                                nan,           298.6251272,            329.4181409,                      0,            17420.17847,             17150.22044,                       0,       5.849248838,       1.663715695,                 0,                 0,                 0,       3.457364594,       3.644729921,       4.868018661,                 0,      0.2844323675
           9,     0.06054191999,      -3.772433236,      -1.350767702,       1.741141861,        -2.3195717,       3.328216997,                         6,      -4.141683256,               3,      -5.071617727,                4,      -4.422378406,   6.408585014e-08,   5.433542889e-06,         3.5831808,       6.191736422,       6.055969542,         0.9768928753,         -0.9144072656,                     0,      0.7318899058,      0.6998122777,                 0,        270.404213,       300.0308811,                 0,       12177.81463,        12366.12415,                  0,        0.1568871436,          0.143581336,                    0,          300789.1678,           330969.7772,                     0,            188.980985,           -193.2797075,                      0,        188.9802384,         193.2797073,                   0,                149.9859345,                 147.2884504,                           0,            -7.901342335e-06,             -1.259130911e-09,                          nan,                      0.7936593567,                       0.7620481864,                                nan,           299.3739384,            329.4181393,                      0,            17388.89356,             17150.19394,                       0,       5.720231576,        1.63191472,                 0,                 0,                 0,       3.383975402,       3.561371133,       4.764538865,                 0,      0.2852882262
