"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","LM_gamma","LM_Re_t","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","LM_gamma_sep","LM_gamma_eff","Turb_index","Eddy_Viscosity","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy","Residual_TKE","Residual_Omega","Residual_LM_intermittency","Residual_LM_RE_THETA_T","Vorticity","Q_Criterion","Delta_Time","CFL","Turb_Delta_Time","Turb_CFL","Orthogonality","Aspect_Ratio","Volume_Ratio"
0, 0.000000000000000e+00, 0.000000000000000e+00, 2.007767425326131e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.322446490337354e+04, 1.000000000000000e-10, 2.346223440093492e+07, 4.194344503726294e-01, 7.251991512905670e+02, 1.728978596134940e+04, 2.999898483492278e+02, 0.000000000000000e+00, 1.162032099284206e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845868215884408e-05, -8.174421123452212e-04, 9.964564975122347e-04, -6.125453017312700e+01, 3.206367658617335e+00, 0.000000000000000e+00, 4.194344503726294e-01, 5.558620387856765e+02, 8.557389674335764e-19, 7.089074282432451e-09, -0.000000000000000e+00, -0.000000000000000e+00, 1.800682022619772e-03, -0.000000000000000e+00, -0.000000000000000e+00, 1.057239315290652e-07, -1.022840464012638e-05, -2.959948804758219e+05, -1.548581910076065e+08, 1.551986518084593e-07, 6.991617719948636e+00, 1.551986518084593e-07, 6.991617719948636e+00, 8.950728414113881e+01, 1.934646394847032e+00, 1.191828015720826e+00
1, -1.718054192693948e-04, 9.109824283804046e-04, 1.713138726217070e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.676990409616334e+04, 1.000000000000000e-10, 2.625456721380921e+07, 5.767370318675782e-02, 6.558029716606949e+02, 1.470796163846533e+04, 2.990820172143974e+02, 0.000000000000000e+00, 5.531554263016814e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.841569361853433e-05, 1.355819751337427e-03, 6.976156569391283e-03, -1.685577524928093e+03, 6.966134499466860e+00, 0.000000000000000e+00, 5.767370318675782e-02, 4.966088763326302e+01, 6.525043439425144e-19, 1.376328360664572e-08, -0.000000000000000e+00, -0.000000000000000e+00, 2.779455288018984e-03, -0.000000000000000e+00, -0.000000000000000e+00, 5.261975487525052e-09, -1.700489348379684e-05, -1.636413270512043e+06, -8.735795931923828e+08, 2.358418339716889e-07, 8.389941263938331e+00, 2.358418339716889e-07, 8.389941263938331e+00, 8.912460918129645e+01, 4.829284068574666e+00, 3.826516022335081e+00
2, 4.611735506634929e-02, -1.890206044284941e-02, 1.346418097065921e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.908384713310815e+04, 1.000000000000000e-10, 3.435003587541027e+07, 1.357423751229136e-01, 8.081710041701522e+02, 1.163353885324325e+04, 3.009970572168527e+02, 0.000000000000000e+00, -1.718917042159353e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.850630250703397e-05, -5.240681972428178e-04, 7.652012867559554e-04, -8.479158512428656e+01, 2.223202151216373e+00, 0.000000000000000e+00, 1.357423751229136e-01, 8.310543729082230e+03, 3.919804981681565e-19, -8.981894498197551e-08, -0.000000000000000e+00, -0.000000000000000e+00, -3.154676060956332e-02, -0.000000000000000e+00, -0.000000000000000e+00, -3.971865856097860e-07, -8.505529496041772e-05, 2.125965543032551e+05, -4.669483463501740e+07, 1.356967604237431e-07, 4.855290083297636e+00, 1.356967604237431e-07, 4.855290083297636e+00, 8.809562036213551e+01, 4.778986443741966e+00, 4.103502934401393e+00
3, 4.609287242076135e-02, -1.974636168630072e-02, 1.369002484486903e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.951200768862688e+04, 1.000000000000000e-10, 3.392609463342935e+07, 6.622889487231562e-01, 8.158081808114321e+02, 1.180480307545075e+04, 3.003895744907011e+02, 0.000000000000000e+00, -1.315021281729948e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.847759032085625e-05, 2.783394254450292e-05, 4.320381612651379e-05, -8.420282817858227e+01, 5.281793202007771e-01, 0.000000000000000e+00, 6.622889487231562e-01, 4.365847243153802e+05, 4.035356621743992e-19, -4.178827283792981e-08, -0.000000000000000e+00, -0.000000000000000e+00, -2.203920046026324e-02, -0.000000000000000e+00, -0.000000000000000e+00, -7.779039332425364e-08, -6.565989479354349e-06, 1.177668303610808e+04, -6.193850238064334e+06, 5.069667594523123e-08, 2.341478628133510e+00, 5.069667594523123e-08, 2.341478628133510e+00, 8.946205234992355e+01, 1.806627307266652e+00, 1.194886899803785e+00
4, 7.350570150613177e-04, -3.394657499262768e-04, 1.881120447823756e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.044088861014882e+04, 1.000000000000000e-10, 2.435709232162962e+07, 7.915708211085486e-02, 6.633995016717380e+02, 1.617635544405952e+04, 2.995673117624365e+02, 0.000000000000000e+00, 8.994496055971963e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.843868166270077e-05, 4.266286553291533e-03, -1.533016210301287e-04, -5.949298905926461e+02, 5.651674003896420e+00, 0.000000000000000e+00, 7.915708211085486e-02, 9.037900848876083e+01, 7.723153759261155e-19, -1.419939244917742e-08, -0.000000000000000e+00, -0.000000000000000e+00, -2.562576720895889e-03, -0.000000000000000e+00, -0.000000000000000e+00, -1.030397218622698e-08, -2.253017125250042e-05, 9.817839757198157e+05, -4.363937094697876e+08, 2.296933473083738e-07, 8.389941263938331e+00, 2.296933473083738e-07, 8.389941263938331e+00, 8.899591568721675e+01, 4.221139683296177e+00, 3.837449350062581e+00
5, 4.545777295007038e-02, -1.981128586168530e-02, 1.338498438249580e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.853261982139528e+04, 1.000000000000000e-10, 3.356948753236799e+07, 2.176387732679961e-02, 7.051427320242107e+02, 1.141304792855810e+04, 2.970394400861047e+02, 0.000000000000000e+00, -2.238905096556345e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.831873893012285e-05, 4.718217400200843e-03, -5.200603346354739e-03, -1.414393203600198e+03, 6.151502455126737e+00, 0.000000000000000e+00, 2.176387732679961e-02, 4.518178365073373e+00, 3.987496827284512e-19, -6.887019884799368e-08, -0.000000000000000e+00, -0.000000000000000e+00, -2.038638472845988e-02, -0.000000000000000e+00, -0.000000000000000e+00, -8.541105551488786e-10, -5.914976619936143e-05, 1.625699594549536e+06, -1.618970197028809e+08, 1.915697013924221e-07, 6.991617719948636e+00, 1.915697013924221e-07, 6.991617719948636e+00, 8.934288935012786e+01, 4.133121621850107e+00, 4.088912888334988e+00
992, -3.361280624494327e-05, 4.508048606400442e-05, 1.998728202412496e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.302758187310641e+04, 1.000000000000000e-10, 2.357369412637474e+07, 3.411657953332881e-01, 7.208957075484768e+02, 1.721103274924255e+04, 2.999739458265202e+02, 0.000000000000000e+00, 1.143459575449300e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845792967156839e-05, -1.104223666351444e-03, 1.563897077865219e-03, -1.319207326644215e+02, 3.895636096811447e+00, 0.000000000000000e+00, 3.411657953332881e-01, 3.439865231311376e+02, 8.478576482198303e-19, 8.599984016861322e-09, -0.000000000000000e+00, -0.000000000000000e+00, 2.097494552029702e-03, -0.000000000000000e+00, -0.000000000000000e+00, 6.916198296747845e-08, -1.035574859452810e-05, -4.398011581966436e+05, -9.700170793113708e+07, 1.585365129290338e-07, 6.991617719948636e+00, 1.585365129290338e-07, 6.991617719948636e+00, 8.975911993735730e+01, 2.060895948701305e+00, 1.038222414779984e+00
993, -6.484109783259044e-05, 9.183357187137720e-05, 1.986872205018679e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.276891198837768e+04, 1.000000000000000e-10, 2.365178914694595e+07, 2.884673327154942e-01, 7.203499568727657e+02, 1.710756479535106e+04, 2.999498192384775e+02, 0.000000000000000e+00, 1.119058525785554e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845678799484249e-05, -1.327783696829964e-03, 2.151393321278424e-03, -2.283198028248558e+02, 4.465065306716961e+00, 0.000000000000000e+00, 2.884673327154942e-01, 2.440781292414446e+02, 8.400447435478212e-19, 9.304074509100278e-09, -0.000000000000000e+00, -0.000000000000000e+00, 2.192820423876071e-03, -0.000000000000000e+00, -0.000000000000000e+00, 4.557444728626473e-08, -1.068817998993790e-05, -5.808215413997574e+05, -1.174367045140991e+08, 1.585658770121480e-07, 6.991617719948636e+00, 1.585658770121480e-07, 6.991617719948636e+00, 8.991256841746363e+01, 2.059088584218717e+00, 1.037013292427784e+00
994, -9.263179551623211e-05, 1.407083053014280e-04, 1.970509689673607e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.241217599610150e+04, 1.000000000000000e-10, 2.376512777342764e+07, 2.462981412079490e-01, 7.150319838337792e+02, 1.696487039844059e+04, 2.999178518196296e+02, 0.000000000000000e+00, 1.085406627446073e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845527521902338e-05, -1.444464108074438e-03, 2.779925104922891e-03, -3.489687247071957e+02, 4.950666661733103e+00, 0.000000000000000e+00, 2.462981412079490e-01, 1.860064359922015e+02, 8.291526873765462e-19, 1.049311441141726e-08, -0.000000000000000e+00, -0.000000000000000e+00, 2.418976488287910e-03, -0.000000000000000e+00, -0.000000000000000e+00, 3.259932875406950e-08, -9.803928414663115e-06, -7.197970011680590e+05, -9.456294899029541e+07, 1.586673563083445e-07, 6.991617719948636e+00, 1.586673563083445e-07, 6.991617719948636e+00, 8.995955256628440e+01, 2.064285293714478e+00, 1.037038291138480e+00
995, -1.166503543332792e-04, 1.915424203007436e-04, 1.950800616532387e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.198249834883908e+04, 1.000000000000000e-10, 2.391289449794314e+07, 2.121952484819075e-01, 7.076727942752917e+02, 1.679299933953562e+04, 2.998787777202609e+02, 0.000000000000000e+00, 1.044873939919470e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845342603125873e-05, -1.464788349684719e-03, 3.400435365516099e-03, -4.852404052645430e+02, 5.354957809934490e+00, 0.000000000000000e+00, 2.121952484819075e-01, 1.494082344246346e+02, 8.157865088048534e-19, 1.122862368360940e-08, -0.000000000000000e+00, -0.000000000000000e+00, 2.535827003000979e-03, -0.000000000000000e+00, -0.000000000000000e+00, 2.440880893290007e-08, -9.357984281706228e-06, -8.507781823855287e+05, -6.612808102270508e+07, 1.586422754392320e-07, 6.991617719948636e+00, 1.586422754392320e-07, 6.991617719948636e+00, 8.995222240940629e+01, 2.061125599628665e+00, 1.036396986196254e+00
