"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,"LinSolIterTrans", "LinSolResTrans" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.05317929992,      -3.109395676,      -1.632017827,       2.413748221,     -0.2549296417,        4.60080676,                         9,      -4.056055188,               3,      -4.454011867,                4,      -4.811228577,    2.02641392e-07,   1.273773321e-05,                12,              14.4,       14.25929599,         0.8788371505,         -0.8921326416,                     0,      0.6615589972,      0.6999153633,                 0,       282.8657803,       300.0091069,                 0,       12017.50529,        12363.98613,                  0,        0.1480038702,         0.1435669309,                    0,          309109.1394,           330987.5178,                     0,           180.2142579,           -188.5904056,                      0,        180.2160581,         188.5904056,                   0,                131.4481456,                 153.2896058,                           0,             1.997860344e-05,              1.384226067e-12,                          nan,                      0.7293919696,                       0.8128176261,                                nan,            307.626924,            329.4028901,                      0,            16119.98477,             17148.80627,                       0,       1.393214812,      0.4849350341,                 0,                 0,                 0,      0.7633173715,      0.7753625546,       1.254998967,                 0,      0.3480691061
           1,     0.05391394999,      -3.305232194,      -1.013244711,       2.206595031,     -0.6552136144,       4.257637557,                        10,      -3.795150066,               4,      -4.630710797,                4,      -4.426935486,   2.586225791e-07,    1.54564108e-05,                12,             17.28,       16.94733396,         0.9188345323,         -0.8921158477,                     0,      0.6706829849,      0.6998565307,                 0,       272.3464951,       300.0330409,                 0,       12055.60936,        12365.60659,                  0,        0.1542130331,         0.1435742932,                    0,          298263.8515,           330996.1649,                     0,           180.8448488,            -188.577185,                      0,        180.8429669,          188.577185,                   0,                128.5541254,                 153.2888508,                           0,            -2.081213597e-05,              -7.30052685e-11,                          nan,                      0.7108605192,                       0.8128706067,                                nan,           296.8467974,            329.4242274,                      0,            16297.88647,             17150.15339,                       0,       2.678317038,       0.950487129,                 0,                 0,                 0,       1.492036217,       1.479049077,       2.426771882,                 0,      0.3548822322
           2,     0.05386426665,      -3.409929525,        -1.1601652,       2.115329804,      -1.020978064,       3.868182537,                        10,      -3.337379935,               4,      -4.098069876,                4,        -4.3861949,   2.560338388e-07,   1.877217029e-05,                12,            20.736,       20.20608841,         0.9543246842,         -0.8921221696,                     0,      0.6976612133,       0.699837443,                 0,       267.3845009,        300.046963,                 0,       12150.15628,        12366.31597,                  0,        0.1583062545,         0.1435758675,                    0,          294810.6528,           331001.5516,                     0,           182.9742684,           -188.5764536,                      0,         182.970075,         188.5764536,                   0,                137.1699888,                 153.2881811,                           0,            -4.583503038e-05,             -2.324892501e-10,                          nan,                      0.7496853723,                        0.812870208,                                nan,           293.4134666,              329.43791,                      0,            16819.46729,             17150.84511,                       0,       3.913621679,        1.29193322,                 0,                 0,                 0,       2.216201492,       2.222361016,       3.470826646,                 0,      0.3301119338
           3,     0.05402449996,      -3.527936626,      -1.303999775,       2.004862882,      -1.331681496,       3.557406363,                        10,      -2.853800148,               5,      -4.398870667,                4,      -4.345975109,   2.546662332e-07,   2.273772055e-05,               1.2,            2.0736,       2.020608841,          0.968326727,         -0.8921398036,                     0,      0.7231537204,      0.6998433798,                 0,       266.0490606,       300.0531791,                 0,       12185.41395,         12366.4177,                  0,        0.1595586391,         0.1435740741,                    0,          295277.9343,           331003.8667,                     0,           184.1909628,           -188.5825367,                      0,        184.1910832,         188.5825366,                   0,                 148.272467,                  153.287957,                           0,             1.307016634e-06,             -3.801940984e-10,                          nan,                      0.8049926436,                       0.8128427992,                                nan,           293.8771332,            329.4452337,                      0,            17261.74575,             17151.07705,                       0,       5.097759477,       1.517354933,                 0,                 0,                 0,       2.941108514,       2.999138878,       4.392571418,                 0,      0.2976513387
           4,     0.05170704001,      -3.654051114,       -1.34473077,       1.869698993,      -1.601473507,       3.383403004,                         4,      -4.843218848,               2,      -4.078563766,                4,      -4.289517164,   2.539039261e-08,   2.287106647e-06,              1.44,           2.48832,       2.424730609,         0.9673150089,         -0.8921479858,                     0,       0.726723678,      0.6998460244,                 0,       266.5609647,       300.0567896,                 0,       12189.06282,        12366.48513,                  0,        0.1592982523,         0.1435731295,                    0,          296124.5736,           331004.9776,                     0,           184.2958642,            -188.585507,                      0,        184.2967364,          188.585507,                   0,                150.3674231,                 153.2880767,                           0,              9.46603242e-06,              -4.32734848e-10,                          nan,                      0.8158984581,                       0.8128306311,                                nan,           294.7182242,              329.44942,                      0,            17323.16542,             17151.21106,                       0,       5.405876373,       1.551842814,                 0,                 0,                 0,       3.131012246,       3.216501216,       4.613657487,                 0,      0.2870659089
           5,     0.04959118331,       -3.68290676,      -1.317839999,       1.837203088,      -1.655972216,       3.474543376,                         4,      -4.370931432,               3,      -5.770783041,                4,      -4.238019335,   3.050419576e-08,   2.746815442e-06,             1.728,          2.985984,       2.909676731,         0.9657272553,         -0.8921554704,                     0,      0.7298863645,      0.6998535882,                 0,       267.1290873,       300.0564628,                 0,       12190.31987,        12366.37312,                  0,         0.158974708,         0.1435719853,                    0,          297002.9073,           331004.8627,                     0,           184.3661914,            -188.588592,                      0,        184.3672724,          188.588592,                   0,                152.3188857,                 153.2882358,                           0,             1.172693472e-05,             -4.996086878e-10,                          nan,                      0.8261709561,                       0.8128181784,                                nan,           295.5921052,            329.4496966,                      0,            17375.11581,             17151.17147,                       0,       5.682594708,       1.577036199,                 0,                 0,                 0,       3.303469195,       3.415358627,       4.807728281,                 0,      0.2775204427
           6,     0.04828674286,      -3.719832931,      -1.292936195,       1.796583468,      -1.709769577,       3.498474284,                         5,      -4.862909074,               3,      -5.489299573,                4,      -4.195236831,   3.669512582e-08,   3.299196165e-06,            2.0736,         3.5831808,       3.491612078,          0.963559898,         -0.8921625802,                     0,      0.7324187837,      0.6998616209,                 0,       267.7565465,        300.056025,                 0,       12189.24477,        12366.24374,                  0,        0.1585875107,         0.1435706927,                    0,            297899.53,           331004.6356,                     0,           184.4014036,           -188.5917929,                      0,        184.4022608,         188.5917929,                   0,                154.0175796,                  153.288439,                           0,              9.29789702e-06,             -5.788712842e-10,                          nan,                      0.8352260914,                       0.8128054605,                                nan,            296.484346,            329.4498906,                      0,            17413.97097,             17151.11497,                       0,       5.888472288,       1.588841397,                 0,                 0,                 0,       3.434393965,       3.567683931,       4.946731673,                 0,      0.2698223444
           7,      0.0472171375,      -3.749087953,        -1.2834552,        1.76436184,      -1.764420044,       3.521114735,                         5,      -4.369705934,               3,      -5.223195061,                4,      -4.163022999,   4.421112177e-08,   3.962911141e-06,           2.48832,        4.29981696,       4.189934493,         0.9608695526,         -0.8921696743,                     0,      0.7340817842,      0.6998700966,                 0,       268.4448117,       300.0554883,                 0,       12186.38827,        12366.10286,                  0,        0.1581435549,         0.1435693139,                    0,           298796.538,           331004.3177,                     0,           184.4035681,           -188.5951038,                      0,        184.4039231,         188.5951037,                   0,                 155.343959,                 153.2886875,                           0,             3.850075972e-06,             -6.694977905e-10,                          nan,                      0.8424113567,                       0.8127925087,                                nan,           297.3770901,            329.4500133,                      0,            17436.51456,              17151.0493,                       0,       5.987112339,       1.584697711,                 0,                 0,                 0,       3.501130481,       3.646846511,       5.005725873,                 0,      0.2646848132
           8,     0.04668758887,      -3.753306505,      -1.294023322,       1.759270552,      -1.821124396,       3.515023465,                         6,      -4.673670162,               3,      -4.946022016,                4,      -4.138702408,   5.335415288e-08,   4.760227607e-06,          2.985984,       5.159780352,       5.027921392,         0.9577740074,         -0.8921769091,                     0,      0.7346448075,      0.6998789052,                 0,       269.1878412,       300.0548651,                 0,       12182.67582,        12365.95585,                  0,        0.1576589684,         0.1435679054,                    0,          299668.0961,           331003.9246,                     0,           184.3755701,           -188.5984834,                      0,        184.3753156,         188.5984833,                   0,                156.1778076,                 153.2889789,                           0,            -2.761330329e-06,             -7.709647365e-10,                          nan,                      0.8470646255,                       0.8127794893,                                nan,           298.2445949,             329.450069,                      0,             17440.2227,             17150.98024,                       0,       5.962235782,       1.565349151,                 0,                 0,                 0,       3.492836602,       3.639743817,        4.97502145,                 0,      0.2625439865
           9,     0.04640650998,      -3.739327279,       -1.32047115,       1.774635359,      -1.879646062,       3.395894327,                         6,      -4.200928303,               3,      -4.573222563,                4,       -4.12401701,   6.407578741e-08,   5.717562205e-06,         3.5831808,       6.191736422,        6.03350567,         0.9544403203,         -0.8921840674,                     0,      0.7339251588,      0.6998877936,                 0,       269.9675364,       300.0541764,                 0,       12179.19258,        12365.80714,                  0,        0.1571587961,         0.1435665084,                    0,          300478.6834,           331003.4697,                     0,           184.3193852,           -188.6018318,                      0,        184.3185874,         188.6018317,                   0,                156.4150201,                 153.2893106,                           0,            -8.657653612e-06,             -8.776791516e-10,                          nan,                      0.8486122986,                       0.8127668176,                                nan,           299.0514849,            329.4500594,                      0,            17423.64746,             17150.91002,                       0,       5.833127969,       1.535960291,                 0,                 0,                 0,       3.420107697,       3.558085005,       4.870789157,                 0,      0.2633167487
