"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,"LinSolIterTrans", "LinSolResTrans" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.05423809984,      -3.110799212,      -1.623159992,        2.41245407,     -0.2583439075,       4.597332037,                         9,      -4.113447382,               3,      -4.457988921,                4,      -4.826402764,    2.02614955e-07,   1.286611616e-05,                12,              14.4,       14.26005279,           0.88356994,         -0.8971745686,                     0,      0.6617031386,      0.6999165042,                 0,       282.5949436,       300.0089363,                 0,       12008.95975,        12363.95618,                  0,        0.1480406815,         0.1435666647,                    0,          308824.1338,           330987.4259,                     0,           181.1399502,           -189.6565843,                      0,        181.1418892,         189.6565843,                   0,                130.0702166,                  151.969021,                           0,             2.140923639e-05,              1.726552235e-11,                          nan,                      0.7180570829,                       0.8012852366,                                nan,           307.3432526,            329.4027986,                      0,            16110.50588,             17148.78218,                       0,       1.389726028,      0.4908425985,                 0,                 0,                 0,      0.7626626982,      0.7776887203,       1.251984483,                 0,      0.3531937867
           1,     0.05501159991,      -3.306591484,      -1.011613747,       2.205192288,     -0.6575303621,       4.255514084,                        10,      -3.818812962,               4,      -4.626925318,                4,      -4.490146961,   2.586386993e-07,   1.544460175e-05,                12,             17.28,       16.94915081,         0.9247596074,         -0.8971583841,                     0,      0.6717639961,      0.6998581476,                 0,       272.0841151,        300.032744,                 0,        12051.9818,        12365.56226,                  0,        0.1543155098,         0.1435739205,                    0,          298056.0526,           330996.0041,                     0,           181.8897507,           -189.6435785,                      0,        181.8884661,         189.6435785,                   0,                127.5095998,                 151.9682667,                           0,            -1.412429514e-05,             -2.714528602e-11,                          nan,                      0.7010318056,                       0.8013362117,                                nan,           296.6399118,            329.4240373,                      0,            16308.18457,             17150.11665,                       0,       2.670302834,      0.9592835353,                 0,                 0,                 0,       1.490564087,       1.484200543,       2.418241277,                 0,      0.3592414774
           2,     0.05480703331,      -3.411418334,      -1.158796933,       2.113826921,      -1.021897726,       3.867264228,                        10,      -3.378927545,               4,       -4.10725683,                4,      -4.468150931,   2.560485122e-07,   1.855983389e-05,                12,            20.736,       20.20892473,         0.9605571947,         -0.8971646894,                     0,      0.6991866436,      0.6998390212,                 0,       267.2574618,       300.0466456,                 0,       12150.62988,        12366.27321,                  0,        0.1583872227,         0.1435755228,                    0,          294785.1598,           331001.3789,                     0,           184.0735572,           -189.6427948,                      0,        184.0701866,         189.6427948,                   0,                136.4432728,                 151.9676268,                           0,            -3.662142301e-05,             -1.893947221e-10,                          nan,                      0.7412567744,                       0.8013361487,                                nan,           293.3878784,            329.4376941,                      0,            16842.89775,             17150.80995,                       0,       3.901085516,       1.304408662,                 0,                 0,                 0,       2.213641171,       2.228953821,       3.457125254,                 0,      0.3343706916
           3,        0.05583425,      -3.529386011,      -1.303042053,       2.003135673,      -1.331511325,       3.557605279,                        10,       -2.88089918,               5,      -4.416061202,                4,      -4.428084915,   2.546826723e-07,    2.23361496e-05,               1.2,            2.0736,       2.020892473,         0.9740793162,         -0.8971818442,                     0,      0.7243893943,      0.6998445735,                 0,       266.0728331,       300.0529092,                 0,       12187.45749,        12366.38557,                  0,        0.1595705292,         0.1435738303,                    0,          295399.8676,           331003.7172,                     0,            185.270729,           -189.6486567,                      0,         185.271069,         189.6486567,                   0,                147.5880423,                 151.9674512,                           0,             3.669931621e-06,             -3.476091637e-10,                          nan,                      0.7966059844,                        0.801310454,                                nan,           293.9981858,            329.4450376,                      0,            17283.98335,             17151.05077,                       0,       5.080405235,       1.535134233,                 0,                 0,                 0,       2.937083642,       3.005071321,       4.374551499,                 0,       0.302167674
           4,     0.05278615998,      -3.655334571,      -1.344252696,       1.867936204,      -1.600562903,       3.383601639,                         4,      -4.870770068,               2,      -4.140816108,                4,      -4.371665078,   2.539306621e-08,   2.242769704e-06,              1.44,           2.48832,       2.425070968,         0.9729151368,         -0.8971899381,                     0,      0.7277407925,      0.6998470966,                 0,       266.6060893,       300.0565615,                 0,       12190.98844,        12366.45793,                  0,        0.1592959865,         0.1435729227,                    0,          296253.9262,           331004.8591,                     0,           185.3652312,           -189.6515665,                      0,        185.3661926,         189.6515664,                   0,                149.6098417,                 151.9675865,                           0,             1.037295461e-05,             -4.071656345e-10,                          nan,                      0.8071042496,                        0.801298873,                                nan,           294.8466419,            329.4492597,                      0,            17341.93393,             17151.18973,                       0,       5.386628866,       1.571134512,                 0,                 0,                 0,       3.126189421,       3.221548645,       4.594111288,                 0,      0.2916730576
           5,     0.05045203333,       -3.68418591,      -1.317661459,       1.835439332,      -1.654430653,       3.474204152,                         4,      -4.391904197,               2,      -4.040834294,                4,      -4.317042285,   3.050770479e-08,   2.692853506e-06,             1.728,          2.985984,       2.910085161,         0.9711456459,         -0.8971973002,                     0,      0.7306434739,      0.6998545355,                 0,       267.1967756,       300.0562703,                 0,       12192.10814,        12366.35067,                  0,        0.1589574326,         0.1435718169,                    0,          297137.5621,           331004.7728,                     0,           185.4208705,           -189.6545835,                      0,        185.4219718,         189.6545835,                   0,                151.4729268,                 151.9677637,                           0,             1.187967766e-05,             -4.794251662e-10,                          nan,                      0.8169092652,                       0.8012870604,                                nan,           295.7258113,            329.4495647,                      0,            17389.66688,             17151.15484,                       0,        5.66145238,       1.597743543,                 0,                 0,                 0,       3.297799615,        3.41939217,       4.786709169,                 0,      0.2822144277
           6,     0.04917842855,      -3.721068773,      -1.293100712,       1.794896553,      -1.707706459,       3.497931575,                         5,      -4.877279376,               3,      -5.593862536,                4,      -4.279724953,   3.669973458e-08,   3.233582125e-06,            2.0736,         3.5831808,       3.492102193,         0.9687790123,         -0.8972042373,                     0,      0.7328746985,      0.6998624257,                 0,       267.8463484,       300.0558684,                 0,       12190.89105,        12366.22601,                  0,        0.1585555696,         0.1435705619,                    0,          298035.5133,           331004.5732,                     0,           185.4377999,           -189.6577078,                      0,        185.4387028,         189.6577077,                   0,                153.0655497,                 151.9679861,                           0,             9.737785382e-06,             -5.583318252e-10,                          nan,                       0.825423967,                       0.8012750332,                                nan,           296.6193842,            329.4497862,                      0,            17423.57589,              17151.1027,                       0,       5.865642491,       1.610663144,                 0,                 0,                 0,       3.427911462,       3.570670456,       4.924460385,                 0,      0.2745927912
           7,     0.04826246249,      -3.750258543,      -1.283908511,       1.762842394,      -1.761905509,       3.520358712,                         5,      -4.374221621,               3,       -5.32447407,                4,      -4.256316935,   4.421718769e-08,   3.883316336e-06,           2.48832,        4.29981696,       4.190522632,         0.9658912937,         -0.8972111043,                     0,      0.7342024708,      0.6998707374,                 0,       268.5539089,       300.0553679,                 0,       12187.88275,        12366.08971,                  0,        0.1580986247,         0.1435692189,                    0,          298927.7566,           331004.2804,                     0,           185.4200841,           -189.6609335,                      0,        185.4206123,         189.6609334,                   0,                154.2669088,                  151.968252,                           0,             5.696997785e-06,             -6.385850737e-10,                          nan,                      0.8319836015,                       0.8012628076,                                nan,           297.5073961,            329.4499349,                      0,            17440.55636,             17151.04088,                       0,       5.963046203,       1.607132219,                 0,                 0,                 0,       3.493980473,        3.64889496,         4.9826057,                 0,      0.2695153054
           8,     0.04779037776,       -3.75446163,      -1.294658816,       1.757904848,       -1.81821235,       3.514123389,                         6,      -4.661198755,               3,      -5.039491683,                4,      -4.241160415,     5.3362144e-08,   4.664161673e-06,          2.985984,       5.159780352,       5.028627158,         0.9626263164,         -0.8972180699,                     0,      0.7344144547,      0.6998793598,                 0,       269.3102772,       300.0547806,                 0,        12183.9629,        12365.94709,                  0,        0.1576039449,         0.1435678441,                    0,          299786.3931,           331003.9092,                     0,           185.3740657,           -189.6642221,                      0,        185.3741768,         189.6642221,                   0,                154.9585388,                 151.9685557,                           0,             1.198715692e-06,             -7.180629424e-10,                          nan,                      0.8359230043,                       0.8012505153,                                nan,           298.3620508,            329.4500143,                      0,            17438.32849,             17150.97504,                       0,       5.937579722,       1.587787119,                 0,                 0,                 0,       3.485272664,       3.641115525,       4.951585465,                 0,      0.2674131874
           9,     0.04734187999,      -3.740537808,      -1.321171307,       1.773299286,      -1.876439236,       3.395231623,                         6,      -4.178455125,               3,      -4.657631197,                4,       -4.23171889,   6.407704187e-08,     5.6027491e-06,         3.5831808,       6.191736422,        6.03435259,         0.9591801858,         -0.8972249412,                     0,      0.7333597396,      0.6998880448,                 0,        270.093654,       300.0541256,                 0,       12180.12472,        12365.80245,                  0,        0.1570974755,         0.1435664782,                    0,          300574.3549,           331003.4717,                     0,           185.3062565,           -189.6674792,                      0,        185.3059991,         189.6674791,                   0,                155.0429537,                 151.9688897,                           0,            -2.777847004e-06,             -7.954731318e-10,                          nan,                      0.8366860998,                       0.8012385167,                                nan,           299.1464332,            329.4500248,                      0,            17415.85308,             17150.90736,                       0,       5.808561152,       1.557869411,                 0,                 0,                 0,        3.41243471,       3.559131337,       4.847568864,                 0,      0.2682022915
