"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,         0.0375637,      -3.111619455,      -1.619690001,       2.411637542,                         9,      -4.170976407,               4,      -4.908765637,    2.02591862e-07,   1.264649245e-05,                12,              14.4,       14.26042956,         0.8885148134,         -0.9021716456,                     0,      0.6624459573,      0.6999163067,                 0,       282.6061185,        300.008923,                 0,       12008.56133,        12363.95272,                  0,        0.1480296101,          0.143566631,                    0,          308856.5937,           330951.9487,                     0,           182.1670228,            -190.712977,                      0,        182.1688619,          190.712977,                   0,                129.0673331,                  150.641056,                           0,             2.019092705e-05,               1.78497217e-11,                          nan,                      0.7085038121,                       0.7898836165,                                nan,           307.4108405,            329.4027674,                      0,             16120.1567,             17148.77438,                       0,       1.386167032,      0.4966381208,                 0,                 0,                 0,      0.7619709215,      0.7800252385,       1.248867123,                 0,      0.3582815847
           1,     0.03929529991,      -3.307411611,      -1.009918772,       2.204219586,                        10,       -3.75230033,               5,      -4.696564649,   2.586669391e-07,   1.525660321e-05,                12,             17.28,       16.95015653,         0.9299360807,         -0.9021198166,                     0,      0.6726418825,      0.6998506388,                 0,       272.0990052,       300.0168874,                 0,       12051.73188,         12365.1496,                  0,        0.1543034508,         0.1435767172,                    0,          298115.8191,           330955.1931,                     0,           182.9215811,           -190.6886241,                      0,         182.920254,         190.6886241,                   0,                126.5453556,                 150.6403037,                           0,            -1.450978219e-05,              -8.91221541e-11,                          nan,                       0.691806144,                       0.7899805477,                                nan,           296.7203433,            329.4059967,                      0,            16320.20536,              17149.4294,                       0,        2.66184787,      0.9678642759,                 0,                 0,                 0,       1.488860085,       1.489093326,       2.409314509,                 0,      0.3636061575
           2,     0.03901696663,      -3.412260299,      -1.156641885,       2.112853595,                        10,      -3.329621243,               6,      -4.505574409,   2.560722329e-07,   1.856286505e-05,                12,            20.736,       20.21064434,         0.9661679588,         -0.9020834076,                     0,      0.6998059661,      0.6998049717,                 0,       267.2959422,       300.0226896,                 0,       12151.60913,        12365.95278,                  0,        0.1583770773,         0.1435832665,                    0,          294856.7118,           330957.7402,                     0,            185.160571,           -190.6722305,                      0,        185.1569847,         190.6722305,                   0,                135.3367994,                 150.6392653,                           0,            -3.873658557e-05,             -4.238758233e-10,                          nan,                      0.7309300246,                       0.7900430226,                                nan,           293.4764918,            329.4085318,                      0,            16853.57613,             17149.84447,                       0,       3.887935148,       1.316616899,                 0,                 0,                 0,       2.210732473,       2.235148088,       3.442910513,                 0,      0.3386416822
           3,       0.039250175,      -3.530402137,      -1.301632394,       2.001992595,                        10,      -2.851092658,               7,        -4.5861031,   2.547054558e-07,   2.238335378e-05,               1.2,            2.0736,       2.021064434,         0.9800039523,         -0.9020638387,                     0,      0.7246211397,      0.6997793696,                 0,       266.1357479,        300.025814,                 0,       12188.68986,         12366.3906,                  0,        0.1595486484,         0.1435868547,                    0,          295468.6684,           330959.0265,                     0,           186.4227629,           -190.6633295,                      0,        186.4229864,         190.6633294,                   0,                146.2983851,                 150.6382322,                           0,             2.398303452e-06,             -9.009056834e-10,                          nan,                      0.7847658053,                       0.7900744871,                                nan,           294.0855839,            329.4098122,                      0,            17289.40013,             17150.05986,                       0,       5.062384034,       1.552502885,                 0,                 0,                 0,       2.932605621,       3.010630633,       4.355927055,                 0,      0.3066742616
           4,        0.03614848,      -3.656391288,      -1.343708837,       1.866714083,                         4,      -4.820458427,               2,      -4.208435936,   2.539612465e-08,   2.238615528e-06,              1.44,           2.48832,       2.425277321,         0.9788191003,         -0.9020644411,                     0,      0.7278840193,      0.6997805814,                 0,        266.677935,       300.0257667,                 0,       12192.25783,        12366.37227,                  0,        0.1592693101,         0.1435866646,                    0,          296324.2748,           330959.0766,                     0,           186.5206639,           -190.6637093,                      0,        186.5215619,         190.6637092,                   0,                148.2936408,                 150.6383994,                           0,             9.629760771e-06,             -9.641222265e-10,                          nan,                      0.7950482469,                       0.7900737902,                                nan,           294.9371852,             329.409862,                      0,            17346.00693,             17150.05299,                       0,       5.366869286,       1.589978561,                 0,                 0,                 0,       3.120989019,       3.226356827,       4.574050654,                 0,      0.2962581117
           5,     0.03399408333,      -3.685201542,      -1.317204859,       1.834229038,                         4,      -4.337939149,               3,      -5.747980028,   3.051158664e-08,   2.686443626e-06,             1.728,          2.985984,       2.910332785,         0.9769872338,         -0.9020657417,                     0,      0.7306939331,      0.6997823294,                 0,       267.2753384,       300.0256953,                 0,       12193.09911,        12366.35079,                  0,        0.1589232195,         0.1435864494,                    0,          297207.8684,           330959.1453,                     0,           186.5754933,             -190.66427,                      0,        186.5765537,         190.6642699,                   0,                150.1306474,                 150.6386223,                           0,             1.136697297e-05,             -1.054956456e-09,                          nan,                      0.8046597732,                        0.790072636,                                nan,           295.8166427,            329.4099304,                      0,            17391.86082,             17150.04995,                       0,       5.639976142,       1.617986789,                 0,                 0,                 0,       3.291844471,       3.423325721,       4.765296752,                 0,      0.2868783038
           6,     0.03307262855,      -3.722006762,      -1.292836548,       1.793754227,                         5,      -4.805867258,               3,      -5.376538541,   3.670472084e-08,   3.223462784e-06,            2.0736,         3.5831808,       3.492399342,         0.9745219759,         -0.9020679408,                     0,      0.7328321527,      0.6997847965,                 0,       267.9305646,       300.0255731,                 0,       12191.37834,        12366.32404,                  0,        0.1585116065,         0.1435861972,                    0,           298104.655,           330959.2186,                     0,           186.5878519,           -190.6650696,                      0,        186.5886933,         190.6650695,                   0,                 151.698903,                 150.6389122,                           0,             9.019017328e-06,             -1.182881681e-09,                          nan,                      0.8130123018,                       0.7900708429,                                nan,           296.7092315,            329.4100034,                      0,            17423.55044,              17150.0506,                       0,       5.842658661,       1.632026831,                 0,                 0,                 0,       3.421240148,       3.573684449,       4.901933421,                 0,      0.2793294843
           7,       0.032289725,      -3.751083416,      -1.283852281,       1.761844326,                         5,      -4.311362173,               3,      -5.017287714,   4.422369532e-08,   3.867343679e-06,           2.48832,        4.29981696,        4.19087921,         0.9715132519,         -0.9020711197,                     0,      0.7340758345,      0.6997881429,                 0,        268.642438,       300.0253648,                 0,       12187.71875,        12366.28852,                  0,        0.1580439075,         0.1435858845,                    0,          298995.0042,           330959.2712,                     0,           186.5629891,           -190.6661567,                      0,        186.5633899,         190.6661566,                   0,                152.8794635,                 150.6392746,                           0,             4.297147256e-06,             -1.350928369e-09,                          nan,                      0.8194505019,                       0.7900682389,                                nan,            297.595413,            329.4100557,                      0,            17438.23814,             17150.05256,                       0,       5.938970933,       1.629130072,                 0,                 0,                 0,       3.486721372,       3.651063395,        4.95935244,                 0,      0.2743118447
           8,     0.03195666667,      -3.755208844,      -1.294770686,       1.757052915,                         6,      -4.595082153,               3,      -4.667186941,    5.33707805e-08,    4.63929029e-06,          2.985984,       5.159780352,       5.029055052,         0.9681238829,         -0.9020751651,                     0,      0.7342221911,      0.6997924577,                 0,       269.4016462,       300.0250318,                 0,       12183.13118,        12366.23965,                  0,        0.1575392618,         0.1435854764,                    0,          299851.6238,            330959.268,                     0,           186.5086148,           -190.6675537,                      0,        186.5085101,         190.6675536,                   0,                153.5558184,                 150.6397057,                           0,            -1.122786321e-06,             -1.547881379e-09,                          nan,                       0.823318026,                       0.7900647113,                                nan,           298.4480228,            329.4100525,                      0,            17433.99802,             17150.05081,                       0,       5.912986485,       1.609816024,                 0,                 0,                 0,       3.477641198,       3.642641856,       4.928090616,                 0,      0.2722509224
           9,         0.0318156,      -3.741310153,      -1.321407093,       1.772491345,                         6,      -4.115580156,               3,      -4.330733826,   6.407952636e-08,   5.564804337e-06,         3.5831808,       6.191736422,       6.034866063,         0.9645685325,         -0.9020797512,                     0,      0.7331281943,      0.6997977082,                 0,       270.1862894,       300.0245438,                 0,       12178.76717,        12366.17287,                  0,        0.1570256952,         0.1435849346,                    0,          300637.9617,           330959.1727,                     0,           186.4320619,           -190.6692427,                      0,        186.4315239,         190.6692425,                   0,                153.6325011,                 150.6401901,                           0,            -5.771170028e-06,             -1.745912082e-09,                          nan,                      0.8240693307,                       0.7900602535,                                nan,           299.2306798,            329.4099577,                      0,            17410.15317,             17150.03854,                       0,       5.784030238,       1.579390914,                 0,                 0,                 0,       3.404684925,       3.560296886,       4.824289329,                 0,      0.2730606254
