"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy","Residual_Nu_Tilde","Vorticity","Q_Criterion","Delta_Time","CFL","Turb_Delta_Time","Turb_CFL","Orthogonality","Aspect_Ratio","Volume_Ratio"
0, 0.000000000000000e+00, 0.000000000000000e+00, 1.101097509380022e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.370839966257841e+04, 0.000000000000000e+00, 9.483359865031360e+03, 3.000314604917943e+02, 0.000000000000000e+00, -3.769293793791392e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.846065110097597e-05, -1.252755645005065e-02, 1.527100798219263e-02, -4.101736063771868e+01, 5.617802424265871e-01, 0.000000000000000e+00, 5.466714795031437e-11, -0.000000000000000e+00, -0.000000000000000e+00, 6.628081903542384e-06, -0.000000000000000e+00, -8.559408151782581e+05, -6.935978687713623e+07, 1.992412640308120e-08, 6.841713198679300e+00, 1.992412640308120e-08, 6.841713198679300e+00, 8.971723913789982e+01, 1.345335023029407e+01, 1.154215848080804e+00
1, -1.718054192693948e-04, 9.109824283804046e-04, 9.385928139827039e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.005831363182273e+04, 0.000000000000000e+00, 8.023325452729088e+03, 2.977882307181367e+02, 0.000000000000000e+00, -3.951794968859881e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.835431914317367e-05, 1.670265280634120e-02, 8.594086417923844e-02, -8.843746110557817e+02, 1.097524814363367e+00, 0.000000000000000e+00, 1.084845964298379e-09, -0.000000000000000e+00, -0.000000000000000e+00, 2.324504867445044e-04, -0.000000000000000e+00, -3.816051213393454e+06, -5.145371639261719e+09, 1.714732816827994e-08, 6.841713198679300e+00, 1.714732816827994e-08, 6.841713198679300e+00, 8.895636814099666e+01, 3.435819788435096e+01, 3.796488299877663e+00
2, 4.611735506634929e-02, -1.890206044284941e-02, 8.340589702894123e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.310547371996415e+04, 0.000000000000000e+00, 5.242189487985662e+03, 2.189506823404836e+02, 0.000000000000000e+00, -4.299431009020440e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.434162459409135e-05, -4.588384938953467e-04, 6.699582378573661e-04, 4.250803200769880e+02, 1.276977617632422e-01, 0.000000000000000e+00, -1.839074657114165e-07, -0.000000000000000e+00, -0.000000000000000e+00, 1.804506741308011e-03, -0.000000000000000e+00, 4.566097449569500e+04, -9.662799957275391e+06, 1.951963993687987e-08, 6.841713198679300e+00, 1.951963993687987e-08, 6.841713198679300e+00, 8.787231407535491e+01, 3.386320573965511e+01, 4.070336449907400e+00
3, 4.609287242076135e-02, -1.974636168630072e-02, 7.989265286659432e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.311970068428103e+04, 0.000000000000000e+00, 5.247880273712409e+03, 2.288270814036125e+02, 0.000000000000000e+00, -4.298719672990657e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.487675050248396e-05, 3.577149073443031e-04, 5.552447001680118e-04, 2.710996974176836e+02, 1.085899674362467e-01, 0.000000000000000e+00, -4.073721697965915e-08, -0.000000000000000e+00, -0.000000000000000e+00, 6.765050874860839e-04, -0.000000000000000e+00, 3.553933498119642e+04, -7.583890322155356e+06, 2.151459541251434e-08, 8.210055838415160e+00, 2.151459541251434e-08, 8.210055838415160e+00, 8.969900797032709e+01, 1.253980871239745e+01, 1.156787611893489e+00
4, 7.350570150613177e-04, -3.394657499262768e-04, 1.033412008550813e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.218213618624785e+04, 0.000000000000000e+00, 8.872854474499138e+03, 2.991026081505494e+02, 0.000000000000000e+00, -3.845605660291913e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.841666936433057e-05, 5.604352327400856e-02, -2.013826980167725e-03, -3.555846077757708e+02, 9.187569302661359e-01, 0.000000000000000e+00, -2.325366675475457e-09, -0.000000000000000e+00, -0.000000000000000e+00, -5.668994011009711e-04, -0.000000000000000e+00, 2.436155709700982e+06, -2.754824778334961e+09, 1.880927205467164e-08, 6.841713198679300e+00, 1.880927205467164e-08, 6.841713198679300e+00, 8.877060556795990e+01, 2.993262672984651e+01, 3.797411269559451e+00
5, 4.545777295007038e-02, -1.981128586168530e-02, 6.927886842579489e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.292760728489082e+04, 0.000000000000000e+00, 5.171042913956328e+03, 2.600205674857490e+02, 0.000000000000000e+00, -4.308324178423192e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.650265890373211e-05, 4.102322770492285e-02, -4.521740250278208e-02, -1.478494783565262e+02, 8.755457532384714e-01, 0.000000000000000e+00, -1.284457770219482e-07, -0.000000000000000e+00, -0.000000000000000e+00, 1.826646994720162e-03, -0.000000000000000e+00, 2.959802278739211e+06, -1.610287028259277e+09, 1.406322300553632e-08, 6.841713198679300e+00, 1.406322300553632e-08, 6.841713198679300e+00, 8.921750321062147e+01, 2.948732162745739e+01, 4.076312405663344e+00
6, -4.761400000000000e-02, -5.274714782728225e-02, 9.865240184608670e-02, 1.273834197212809e+01, 9.703943762078884e+00, 2.161054974807678e+04, 2.711307368420971e-06, 8.124350385791912e+03, 2.868873027251787e+02, 4.780505659211430e-01, -3.939167068558471e+01, 1.291234854271659e+02, 9.836500257964896e+01, 1.783198824045043e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.522153844025036e-15, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, 3.385169160947821e-01, -3.239479145684655e+00, 8.764225438997134e-06, 8.210055838415160e+00, 8.764225438997134e-06, 8.210055838415160e+00, 8.233387718173333e+01, 1.883751856669266e+00, 1.000000000000000e+00
7, 1.428420000000000e-01, -1.684122810616721e-01, 7.564650218930784e-02, 1.297292075330790e+01, -1.752867595707100e+01, 1.717320255926769e+04, 1.114549502388661e-04, 5.611982563324801e+03, 2.584388541139900e+02, 8.945034495348470e-01, -4.253207666465681e+01, 1.714939934809245e+02, -2.317182612515899e+02, 1.642243340223060e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.186570555713830e-09, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -1.486911720432484e+03, -1.033899698342090e+05, 6.712540613629174e-06, 8.210055838415160e+00, 6.712540613629174e-06, 8.210055838415160e+00, 6.255392049143559e+01, 2.272995341484144e+00, 1.000000000000018e+00
8, 1.428420000000000e-01, -1.354622810616721e-01, 7.564650218930784e-02, 1.297292075330790e+01, -1.752867595707100e+01, 1.717320255926769e+04, 1.114549502388661e-04, 5.611982563324801e+03, 2.584388541139900e+02, 8.945034495348470e-01, -4.253207666465681e+01, 1.714939934809245e+02, -2.317182612515899e+02, 1.642243340223060e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.186570555713830e-09, 2.012825434521970e-07, -6.252060746447796e-06, -3.656582166744471e-05, 2.619791610413813e-03, -2.793341529315637e-09, -1.486911720432483e+03, -1.033899698342083e+05, 6.712540613629174e-06, 6.841713198679300e+00, 6.712540613629174e-06, 6.841713198679300e+00, 8.415187444797820e+01, 2.240084234441931e+00, 1.386648591568584e+00
9, -4.761400000000000e-02, -1.979714782728225e-02, 9.865240184608670e-02, 1.273834197212809e+01, 9.703943762078884e+00, 2.161054974807678e+04, 2.711307368420971e-06, 8.124350385791912e+03, 2.868873027251787e+02, 4.780505659211430e-01, -3.939167068558471e+01, 1.291234854271659e+02, 9.836500257964896e+01, 1.783198824045043e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.522153844025036e-15, -5.107130734288701e-08, 3.235115124589072e-05, 2.927894737680958e-05, -8.090402596280910e-03, 8.877624100559931e-13, 3.385169160947812e-01, -3.239479145684649e+00, 8.764225438997134e-06, 5.701427665566089e+00, 8.764225438997134e-06, 5.701427665566089e+00, 8.760448170914168e+01, 2.037388143886170e+00, 1.004118667450671e+00
