"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.02861329999,       -2.21995226,      0.2512339641,        3.21365207,                         7,      -4.027252494,               2,      -4.151148557,   5.402502367e-08,   3.981306654e-05,                12,              14.4,        14.3424455,        -0.2242159113,          -1.156731477,                     0,      0.1170777973,      0.2950375846,                 0,       293.0520721,       298.0343695,                 0,       31838.01103,        31502.81048,                  0,        0.3784779728,         0.3682250212,                    0,          295280.6662,           304651.9792,                     0,          -18.04262459,           -95.37220812,                      0,         18.0092527,         95.35486122,                   0,                37.40599066,                 36.60300625,                           0,             -0.003695806875,             -0.0003637395934,                          nan,                       2.077042912,                       0.3838609357,                                nan,           293.8984618,            303.2259078,                      0,            32160.83427,             33465.74897,                       0,       19.50411266,       6.489914604,                 0,                 0,                 0,       10.92766071,       11.58219142,       16.98182099,                 0,      0.3327459556
           1,        0.03079615,      -2.439491488,    0.001873011634,       3.004426016,                         9,      -4.213818092,               3,      -5.319752479,   6.000848134e-08,   5.095227187e-05,                12,             17.28,       17.20931943,         -0.934139172,          -1.583454039,                     0,      0.3044959491,      0.4949676606,                 0,       272.0230273,       288.1736777,                 0,       24922.91887,        24475.32976,                  0,        0.3192606152,         0.2958617471,                    0,          278393.6167,           303746.7588,                     0,          -89.96045161,           -163.1918615,                      0,        89.32141695,         162.8350013,                   0,                 46.8666488,                 41.75523681,                           0,              -0.01415655332,              -0.004368723242,                          nan,                      0.5246966562,                        0.256426668,                                nan,           277.0904602,            302.3249247,                      0,            26587.77667,             28947.00705,                       0,        26.6252555,       7.973613561,                 0,                 0,                 0,       15.19450746,       16.34776734,       22.47739412,                 0,      0.2994755698
           2,     0.03005516666,      -2.534637894,     -0.2159633775,       2.924858944,                        10,      -4.108291258,               3,      -4.309009936,   7.201500339e-08,   6.278891333e-05,                12,            20.736,       20.65032796,         -1.302483281,           -1.82692887,                     0,      0.4784735345,      0.6476318493,                 0,       253.6705413,       273.3980009,                 0,       20331.22742,        20872.51722,                  0,        0.2795271841,         0.2661274818,                    0,          266540.4253,           297743.3777,                     0,          -144.1213877,           -209.6212432,                      0,        142.5978499,          209.063269,                   0,                52.91014989,                 47.02859669,                           0,              -0.02103067412,              -0.005316556957,                          nan,                      0.3710445138,                       0.2249491119,                                nan,           265.2927535,            296.3496453,                      0,            23801.72604,             27695.01246,                       0,       25.21769127,       7.205656378,                 0,                 0,                 0,        14.4985569,       15.69346047,       21.01353695,                 0,      0.2857381471
           3,       0.029705875,      -2.573605514,     -0.3046565196,       2.884938259,                        10,      -3.756001247,               4,      -5.137377959,   8.636364793e-08,   7.207417593e-05,              14.4,           24.8832,       24.78039355,         -1.358660651,          -1.923333955,                     0,      0.5485214196,      0.7452357861,                 0,       247.8001926,       260.4103214,                 0,       18040.05538,        18568.95735,                  0,         0.254050614,          0.248658186,                    0,          263994.6434,           290702.3338,                     0,          -167.1257745,           -236.9307848,                      0,        164.5660742,         236.3659338,                   0,                47.52218322,                 45.86028491,                           0,              -0.03039744232,              -0.004762383698,                          nan,                      0.2887726613,                       0.1940223964,                                nan,           262.7588883,            289.3415604,                      0,            22200.13672,             26875.14768,                       0,       22.38615118,       6.353965835,                 0,                 0,                 0,       12.93486677,       13.95716001,       18.62015926,                 0,      0.2838346701
           4,        0.02951904,      -2.667447128,     -0.3269662929,       2.792358345,                        10,      -3.442442953,               4,      -4.285244623,   1.040361734e-07,   8.636574472e-05,             17.28,          29.85984,       29.73647227,         -1.288061084,          -1.942952274,                     0,      0.5531867418,      0.8065141787,                 0,       248.7296224,       251.7660815,                 0,       16851.07577,        16974.13147,                  0,        0.2364079723,         0.2350183536,                    0,          265305.1055,           285860.9365,                     0,          -171.1419853,           -253.3277211,                      0,        168.1114674,         253.0366795,                   0,                36.90863991,                 41.88699075,                           0,               -0.0351016881,              -0.002296427887,                          nan,                      0.2195486155,                        0.165537229,                                nan,           264.0632162,            284.5228257,                      0,            20845.22017,             26053.71021,                       0,       20.71856418,       6.122662148,                 0,                 0,                 0,       12.05649119,       12.77080613,       17.42562493,                 0,      0.2955157556
           5,     0.02938226666,      -2.756163549,     -0.3426628944,       2.705332152,                        10,      -3.131034315,               5,      -4.897449964,   1.257271597e-07,   9.922444744e-05,            20.736,         35.831808,       35.68376672,         -1.208927846,           -1.95319019,                     0,       0.526053103,      0.8531701974,                 0,       253.6095791,        246.618364,                 0,       16605.79738,         15877.2631,                  0,        0.2283502834,          0.224257302,                    0,          269004.1268,           283857.7126,                     0,          -164.5670313,           -265.7797628,                      0,        162.5367095,         265.7987545,                   0,                33.11636722,                 39.67765567,                           0,              -0.02452249886,              0.0001429181803,                          nan,                      0.2037470017,                       0.1492770564,                                nan,           267.7449224,            282.5289788,                      0,            20124.41169,             25536.73974,                       0,       19.66487947,       6.471661808,                 0,                 0,                 0,       11.61788493,       11.72113813,       17.06472419,                 0,      0.3290974562
           6,     0.02936378571,      -2.837296978,     -0.3692644839,       2.622379163,                        10,       -2.83841884,               5,      -4.191166867,   1.521357747e-07,   0.0001124845153,            2.0736,         3.5831808,       3.568376672,         -1.176126783,          -1.983822045,                     0,      0.5021275101,      0.8950719272,                 0,       258.5731479,       243.1740252,                 0,       16977.49354,        15205.36738,                  0,        0.2288443689,         0.2177421271,                    0,           272936.426,            283477.463,                     0,          -157.5131761,           -277.0086513,                      0,        156.7279763,         277.1593488,                   0,                36.97000966,                 39.64265365,                           0,              -0.00994510747,               0.001088330953,                          nan,                      0.2358864737,                       0.1430319916,                                nan,           271.6588146,            282.1505092,                      0,            20199.67971,             25562.16236,                       0,       18.10344873,       7.235405554,                 0,                 0,                 0,       11.00185677,       10.01624154,       16.72605317,                 0,      0.3996700111
           7,      0.0281479375,      -2.927469912,     -0.4236916089,       2.530757468,                         5,      -4.820926429,               3,      -5.504779649,   1.536685784e-08,    1.09921679e-05,           2.48832,        4.29981696,       4.282052006,         -1.179148954,          -1.998107332,                     0,      0.4980732403,      0.9006786368,                 0,       259.6519985,       242.7092489,                 0,       17178.29494,        15196.97531,                  0,         0.230590375,          0.218042561,                    0,          273852.4888,           283426.4801,                     0,          -156.4158181,           -278.5135079,                      0,        155.7855668,         278.6756983,                   0,                37.40935772,                  39.4470392,                           0,             -0.008042428831,               0.001165025159,                          nan,                      0.2401336561,                       0.1415517731,                                nan,           272.5705894,            282.0997649,                      0,            20377.92269,             25704.08237,                       0,       17.97934664,        7.26697533,                 0,                 0,                 0,       10.94813724,         9.8983907,       16.67596167,                 0,      0.4041846167
           8,     0.02721254444,      -2.970116607,     -0.4553421453,       2.474972279,                         5,      -4.324660472,               3,      -5.133264791,   1.845982513e-08,   1.315944286e-05,          2.985984,       5.159780352,       5.138462407,         -1.185552861,          -2.013310332,                     0,      0.4953160245,      0.9072025325,                 0,       260.6528408,       242.1453322,                 0,       17390.36137,        15175.38737,                  0,        0.2325324565,         0.2182486994,                    0,          274753.0648,           283343.1712,                     0,          -155.6525975,           -280.2705641,                      0,        155.1793705,         280.4174707,                   0,                38.13515206,                 39.01444415,                           0,             -0.006071311004,               0.001048594828,                          nan,                      0.2457488515,                       0.1391298625,                                nan,           273.4669497,             282.016846,                      0,            20585.34945,             25854.19192,                       0,       17.82189859,       7.326502145,                 0,                 0,                 0,       10.88322076,       9.737072389,       16.62790198,                 0,      0.4110954907
           9,        0.02661362,      -3.006789849,     -0.4964755321,       2.421745153,                         6,      -4.656036394,               3,      -4.765656273,   2.217493419e-08,   1.573174649e-05,         3.5831808,       6.191736422,       6.166154889,         -1.195968854,          -2.028531221,                     0,      0.4942942612,      0.9146246685,                 0,       261.4992336,       241.3797667,                 0,       17613.00777,        15132.41796,                  0,        0.2347340399,         0.2183328879,                    0,          275584.1452,            283105.168,                     0,          -155.3325913,           -282.2226369,                      0,        154.9733778,         282.3235721,                   0,                39.19413682,                 38.28469711,                           0,             -0.004619740538,              0.0007154150681,                          nan,                      0.2529088374,                       0.1356057407,                                nan,           274.2941398,            281.7799568,                      0,            20829.68859,             25998.03904,                       0,        17.6004425,       7.416722379,                 0,                 0,                 0,       10.79233635,       9.506237529,       16.56546996,                 0,       0.421394086
          10,     0.02614360909,       -3.04041886,     -0.5433246573,       2.370763484,                         6,      -4.173881019,               3,       -4.41761155,   2.664229138e-08,   1.878685396e-05,        4.29981696,       7.430083707,       7.399385867,         -1.209781291,          -2.042350972,                     0,      0.4950312609,      0.9226230993,                 0,       262.0444684,       240.3421262,                 0,       17830.92378,        15061.35486,                  0,        0.2371326498,         0.2182582389,                    0,          276194.2453,           282599.1303,                     0,          -155.4373349,           -284.2268085,                      0,        155.1301909,         284.2645833,                   0,                40.47817489,                  37.2540782,                           0,             -0.003948093183,              0.0002658254383,                          nan,                      0.2609303493,                       0.1310542374,                                nan,           274.9013841,             281.276288,                      0,            21095.24388,             26112.58669,                       0,       17.29297401,         7.5395948,                 0,                 0,                 0,       10.66459923,       9.187195237,       16.47688937,                 0,      0.4359917962
