s,TI_1.0,TI_1.5,TI_2.0,TI_2.5,TI_3.0,TI_3.5,TI_4.0,TI_4.5,TI_5.0
0.22545383837679175,0.27404259099411576,0.2755571899741841,0.27551518586100415,0.2758403886690305,0.2755737878096958,0.2757530247250387,0.2759559338728998,0.27632065580544507,0.2760968106497945
0.22209974094764504,0.2742175680902931,0.27570619980334304,0.2756590484817722,0.27600021442892675,0.2757431849055592,0.27589961649668565,0.2761026270864477,0.2764651174297951,0.2762838519892898
0.21874564376696273,0.27439264043338063,0.2758593862940727,0.27580617716010547,0.2761594677490091,0.2759121690690341,0.27604953481569444,0.2762522787583807,0.27661241642018597,0.2764721090946009
0.21539154551940945,0.27456895780265406,0.27601725348275546,0.2759575350646822,0.27631951339691374,0.2760824226446577,0.27620363394629005,0.27640585510457366,0.27676334824776505,0.27666253253653095
0.2120374474921773,0.27474746783375165,0.2761806924092468,0.276114262250346,0.2764819746148048,0.276255491145847,0.276362889241542,0.2765643654738458,0.2769189118621022,0.27685548563548806
0.20868334864747176,0.2749293183881141,0.276350403251246,0.27627747543917874,0.276648318473952,0.27643292077874804,0.2765283527985097,0.27672896282561593,0.27708015609223924,0.2770519137047152
0.20532925012973952,0.27511568300372624,0.27652726153509405,0.276448332999573,0.276820117713536,0.2766162408844131,0.27670112027104643,0.2769007335821873,0.2772481978318928,0.27725279053185803
0.20197515097583935,0.2753080501960528,0.27671197225073335,0.27662756338351663,0.2769987758891235,0.276807112984272,0.276882063844013,0.277080535705338,0.27742393191414993,0.2774594802916768
0.19862105197885463,0.2755065391306254,0.276905943516518,0.27681903633578564,0.2771856796585199,0.27700635425718434,0.2770742470209503,0.2772713939982011,0.2776105925682752,0.277673125662458
0.19526695286469922,0.2757156855807439,0.27711013696176234,0.2770195943319199,0.27738349888411845,0.2772171524928345,0.2772760170651201,0.2774718451791148,0.2778063497691302,0.27789588288084593
0.1919128533659252,0.2759364705542098,0.2773267603440745,0.27723382043160116,0.2775942533119069,0.27744099111016185,0.27749122280870697,0.2776856998804236,0.278015226869791,0.2781297298973539
0.18855875347854015,0.27617052421243043,0.2775566624661329,0.27746235260801194,0.2778192248232251,0.27767936600432236,0.27772073512562806,0.27791380868037335,0.27823814676723735,0.27837613090857416
0.18520465336692604,0.2764203548651774,0.2778020249855667,0.27770735024839394,0.2780608916175061,0.2779346474967254,0.27796677417027815,0.278158406629709,0.278477387285969,0.2786374584075295
0.18185055261586525,0.276689280351067,0.2780657368025526,0.27797164390924267,0.27832241613583736,0.2782099356314909,0.2782322511609888,0.2784224378381074,0.27873591521996555,0.27891684930576455
0.17849645238022543,0.2769788427255625,0.27834893844492603,0.27825628092742444,0.27860509830390245,0.2785065126910136,0.27851832072299754,0.2787070982947946,0.27901493449427023,0.2792156982460636
0.17514235089377486,0.27729399708960295,0.27865645405401385,0.27856595874688006,0.2789138848475265,0.27882914239630696,0.27882966293593925,0.27901709448244266,0.27931919119913096,0.2795387752365289
0.17178824948295948,0.2776377734923868,0.2789906216694358,0.2789025708649736,0.2792512315752645,0.2791805469181734,0.27916844920528217,0.27935464417811057,0.2796508845281759,0.2798889567335276
0.16843414769578466,0.2780137961534028,0.27935537840326413,0.2792704020436494,0.2796208929863144,0.27956416553182245,0.2795388043614064,0.2797240207343915,0.28001421543602156,0.28027020124976343
0.16508004593619616,0.278426886881167,0.2797554141910505,0.2796736717588422,0.2800275623833008,0.2799846942551355,0.27994499963900643,0.2801293446195243,0.28041343741862423,0.2806868622166376
0.16172594323031425,0.27888170633328213,0.2801955561979159,0.2801174683836521,0.2804760325268407,0.28044674795486896,0.2803919674210428,0.2805756561019746,0.2808535057566856,0.28114388365086557
0.15837184054748604,0.279383600833361,0.2806808967169562,0.28060639917654223,0.28097126392266314,0.2809553950210163,0.28088445813191176,0.2810677212229934,0.28133925358775913,0.2816466394765866
0.15501773763665047,0.27993788491880434,0.2812169419827504,0.2811459196678042,0.28151857068324765,0.2815158908228511,0.2814278690312698,0.28161094221525174,0.2818761030385256,0.28220063646066207
0.1516636342059064,0.2805507242313043,0.2818099320252117,0.28174220166094727,0.28212399548757566,0.28213430004382467,0.2820283600080214,0.28221149668393153,0.2824702458588654,0.28281228274476605
0.1483095304096564,0.28122754070162437,0.28246550245872526,0.28240085966299994,0.2827929512112194,0.2828160248754461,0.2826915153618244,0.28287495383497685,0.28312730863419056,0.28348729444745063
0.14495542617512402,0.2819739254738516,0.2831894335495212,0.2831276676792436,0.2835309998258989,0.28356661978341346,0.2834230763459234,0.2836070423462701,0.28385306547177,0.2842315634762428
0.1416013215629977,0.2827990426650226,0.28399110292275426,0.28393203192237976,0.2843472901305311,0.28439522707314846,0.284232403310452,0.2844171028442095,0.2846569141427292,0.2850545518070895
0.13824721666082912,0.2837033412250292,0.2848712288362779,0.2848147469743089,0.28524228048418787,0.2853023294581268,0.28512028217364893,0.28530589945286744,0.2855396912187513,0.2859570525510708
0.13489311154781528,0.2846969555041526,0.2858401670504426,0.28578624269119873,0.2862261008271057,0.2862980562136172,0.28609710365643315,0.2862837927874176,0.28651181317693486,0.28694947318191355
0.13153900620683484,0.2857866254181959,0.2869048962048487,0.286853608434789,0.28730548465417427,0.28738916324048824,0.28716993630679594,0.28735782509031643,0.2875803852306356,0.2880388213565661
0.12818490062496724,0.28697274292704406,0.2880660774828345,0.28801764538182933,0.28848084895362264,0.28857611630779995,0.2883395837617671,0.2885287777219956,0.2887462565014498,0.2892257717638807
0.12483079441784099,0.28826698733895434,0.28933559993517094,0.2892903830428201,0.28976388056297253,0.2898706381424723,0.2896180598853127,0.2898086405476044,0.29002146443208215,0.29052222116183524
0.12147668794815296,0.2896720566468312,0.2907164022358086,0.29067492738571626,0.29115731312389526,0.2912755326469347,0.29100848536096247,0.29120051925444973,0.29140916732882116,0.29193110349388074
0.11812258122357841,0.29119022028132924,0.29221098353668246,0.2921739505943511,0.29266348093769423,0.2927932163756503,0.2925135577244731,0.2927071024989497,0.2929120973896317,0.29345491789087474
0.11476847391200572,0.2928313917324178,0.29382944562920155,0.29379772778610297,0.29429236687175514,0.2944337553232049,0.29414357382688866,0.29433868444204686,0.294540575492065,0.2951037704274575
0.11141436645729882,0.294591803034488,0.295568225681504,0.295542861797759,0.29604031233869466,0.2961935966635809,0.2958951888858129,0.2960919249704334,0.2962912862735409,0.2968740974810032
0.10806025857090398,0.29648019383057167,0.29743620936518617,0.29741839142870685,0.29791617604985027,0.29808169632187564,0.2977774841820528,0.2979759170101866,0.2981733263885713,0.29877479785054817
0.10470615041384715,0.29849119674335983,0.29942817568370933,0.29941921966129226,0.29991473420922293,0.30009293835348516,0.29978542986744167,0.29998564790262533,0.3001816825619605,0.3008006485784341
0.10135204178547098,0.30062187152538733,0.3015412863558728,0.30154259726432747,0.30203320385721527,0.30222463625163976,0.30191634366048453,0.30211845665700665,0.3023136784878834,0.30294881521699374
0.09799793261256336,0.3028697495053445,0.3037731327694387,0.3037861608339498,0.3042692657192507,0.3044745517104762,0.30416792786034763,0.3043720644462754,0.30456701024820126,0.3052168687529448
0.09464382311718143,0.30520821404697573,0.30609713904434915,0.3061233140535664,0.3065964360549765,0.3068162770619318,0.30651367045946437,0.30671998008072254,0.30691515681510273,0.307578208026354
0.09128971322391108,0.30763415709147157,0.3085101552355225,0.3085508544477076,0.3090117038558128,0.3092468327763498,0.3089504192213543,0.30915906670392973,0.30935493310853635,0.3100296641599231
0.08793560324414688,0.31013258843884334,0.31099711409256353,0.31105360220149625,0.31150012800550364,0.311751285904181,0.3114630326830427,0.31167419325134105,0.3118711481561287,0.3125561405991149
0.08458149315166695,0.3127069692506205,0.3135613664552816,0.3136347947666356,0.314065222304143,0.3143331363626536,0.3140547685024885,0.3142686305149167,0.31446700570511255,0.31516099481509857
0.08122738305972287,0.31536406908876485,0.31620956953420876,0.31630097479975805,0.3167138153713966,0.3169991964640883,0.3167321896896302,0.3169489591275236,0.31714901968813375,0.3178509214947758
0.07787327297137174,0.3180942910163964,0.3189320242450356,0.31904230116862853,0.3194363540818741,0.3197398972902167,0.3194854825312682,0.3197053830435898,0.31990733392262527,0.3206162574793627
0.0745191629206109,0.3209035769727301,0.3217345761342208,0.3218644933614227,0.32223884946440184,0.32256122310764124,0.32232038493372017,0.3225436617554257,0.3227476544569564,0.32346291186321374
0.07116505302112557,0.32380010194327546,0.32462532024423535,0.3247755324244305,0.325129556380257,0.3254714015394525,0.3252448957551137,0.3254718180299329,0.3256779616453451,0.3263990689411822
0.0678109436003894,0.3267630563913223,0.3275833562360892,0.3277543614806943,0.3280876279758012,0.3284495592225296,0.32823797072512184,0.3284688162795398,0.3286771835672321,0.32940387457792736
0.0644568349147485,0.32975121041777533,0.3305673427602895,0.330759447772104,0.3310716604248841,0.3314542562405261,0.3312580746943511,0.33149311128016706,0.3317037429778686,0.3324359800389109
0.06110272765613998,0.33274817721075767,0.3335607690406194,0.3337741418595946,0.33406509261282286,0.33446888207400416,0.3342885234286345,0.3345280104827846,0.3347409167978771,0.3354788788873445
