"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","LM_gamma","LM_Re_t","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","LM_gamma_sep","LM_gamma_eff","Turb_index","Eddy_Viscosity","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy","Residual_TKE","Residual_Omega","Residual_LM_intermittency","Residual_LM_RE_THETA_T","Vorticity","Q_Criterion","Delta_Time","CFL","Turb_Delta_Time","Turb_CFL","Orthogonality","Aspect_Ratio","Volume_Ratio"
0, 0.000000000000000e+00, 0.000000000000000e+00, 2.006393207018710e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.319894810837254e+04, 1.000000000000000e-10, 2.347683020888886e+07, 4.000904641392843e-01, 6.717301236754830e+02, 1.727957924334901e+04, 3.000181023444223e+02, 0.000000000000000e+00, 1.159625029042025e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.846001905430004e-05, -8.928134513086694e-04, 1.088333658355897e-03, -7.204988109323762e+01, 3.349539064370125e+00, 0.000000000000000e+00, 4.000904641392843e-01, 9.137686285813359e+02, 8.546312687675024e-19, -1.234282942333829e-09, -0.000000000000000e+00, -0.000000000000000e+00, -5.408990169543694e-04, -0.000000000000000e+00, -0.000000000000000e+00, 4.324678923319851e-08, -3.146097902580540e-06, -3.232708342201721e+05, -1.562746998517609e+08, 1.762315165502735e-07, 7.939461008787656e+00, 1.762315165502735e-07, 7.939461008787656e+00, 8.950728414113881e+01, 1.934646394847032e+00, 1.191828015720826e+00
1, -1.718054192693948e-04, 9.109824283804046e-04, 1.706512325123014e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.662807569480917e+04, 1.000000000000000e-10, 2.633708666871202e+07, 5.720645499032991e-02, 6.063813535843479e+02, 1.465123027792366e+04, 2.990852602852851e+02, 0.000000000000000e+00, 5.397763587353039e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.841584730059073e-05, 1.371883863005925e-03, 7.058811920913534e-03, -1.724109929695752e+03, 6.993657746990159e+00, 0.000000000000000e+00, 5.720645499032991e-02, 9.457892285043268e+01, 6.479479819774757e-19, 8.056696157319601e-09, -0.000000000000000e+00, -0.000000000000000e+00, 1.313404391363293e-03, -0.000000000000000e+00, -0.000000000000000e+00, 2.586897917348678e-09, -5.515263499237313e-06, -1.655792638643866e+06, -8.872997414831543e+08, 2.678196347452320e-07, 9.527353210545186e+00, 2.678196347452320e-07, 9.527353210545186e+00, 8.912460918129709e+01, 4.829284068574643e+00, 3.826516022335064e+00
2, 4.611735506634929e-02, -1.890206044284941e-02, 1.349115691779612e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.930947262815987e+04, 1.000000000000000e-10, 3.443417976681077e+07, 1.626792300619428e-01, 7.396199699527682e+02, 1.172378905126394e+04, 3.027255989421530e+02, 0.000000000000000e+00, -1.506078237366211e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.858784650654228e-05, -4.364688526494587e-04, 6.372959271968862e-04, -1.088866018265204e+02, 2.022026699037314e+00, 0.000000000000000e+00, 1.626792300619428e-01, 9.711314700058243e+03, 3.918154624810809e-19, -1.024060086697518e-07, -0.000000000000000e+00, -0.000000000000000e+00, -3.779920364409508e-02, -0.000000000000000e+00, -0.000000000000000e+00, -6.002440872020932e-07, -7.841255669871640e-05, 1.762658012860158e+05, -3.485021025969696e+07, 1.536562450651181e-07, 5.513514589435855e+00, 1.536562450651181e-07, 5.513514589435855e+00, 8.809562036213738e+01, 4.778986443742371e+00, 4.103502934401843e+00
3, 4.609287242076135e-02, -1.974636168630072e-02, 1.370489866041764e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.965211126977592e+04, 1.000000000000000e-10, 3.394721054469740e+07, 6.343488973025103e-01, 7.517394115330958e+02, 1.186084450791036e+04, 3.014880683517029e+02, 0.000000000000000e+00, -1.182857676938015e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.852948913247826e-05, 6.120951839402792e-05, 9.500934959752297e-05, -1.271841675914570e+02, 7.814859878650198e-01, 0.000000000000000e+00, 6.343488973025103e-01, 1.674718384279014e+05, 4.037136331220528e-19, 6.188185943898019e-10, -0.000000000000000e+00, -0.000000000000000e+00, -1.157443304903637e-02, -0.000000000000000e+00, -0.000000000000000e+00, -6.512003739574530e-08, -3.449737947285439e-06, 2.584724587731032e+04, -5.692941104651093e+06, 6.895936493816394e-08, 3.190691313330935e+00, 6.895936493816394e-08, 3.190691313330935e+00, 8.946205234992355e+01, 1.806627307266652e+00, 1.194886899803785e+00
4, 7.350570150613177e-04, -3.394657499262768e-04, 1.884798754247183e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.052733151712950e+04, 1.000000000000000e-10, 2.432339307338025e+07, 8.061217378828836e-02, 6.146521127107893e+02, 1.621093260685179e+04, 2.996217660635581e+02, 0.000000000000000e+00, 9.076040054359175e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.844125999199935e-05, 4.199847759474442e-03, -1.509142580004259e-04, -5.789627645056462e+02, 5.612189574085479e+00, 0.000000000000000e+00, 8.061217378828836e-02, 1.860201598363747e+02, 7.749134064593394e-19, -3.127354748335945e-08, -0.000000000000000e+00, -0.000000000000000e+00, -8.028952161843739e-03, -0.000000000000000e+00, -0.000000000000000e+00, -9.518164021501097e-09, -2.283979736417218e-05, 9.663562289296612e+05, -4.258618907333984e+08, 2.608058048688836e-07, 9.527353210545186e+00, 2.608058048688836e-07, 9.527353210545186e+00, 8.899591568721675e+01, 4.221139683296173e+00, 3.837449350062577e+00
5, 4.545777295007038e-02, -1.981128586168530e-02, 1.342776351962544e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.870342443944231e+04, 1.000000000000000e-10, 3.353479939136519e+07, 2.174390959516285e-02, 6.497721466037030e+02, 1.148136977577692e+04, 2.978656104921087e+02, 0.000000000000000e+00, -2.077780349772096e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.835799351287487e-05, 4.629454424930833e-03, -5.102765331048362e-03, -1.415343702438400e+03, 6.090043618777041e+00, 0.000000000000000e+00, 2.174390959516285e-02, 8.417496946387317e+00, 4.004152893612399e-19, -1.510763020567888e-08, -0.000000000000000e+00, -0.000000000000000e+00, -1.264721833202376e-02, -0.000000000000000e+00, -0.000000000000000e+00, -3.582256470396188e-10, -1.916238663807689e-05, 1.591704231581904e+06, -1.556854722302246e+08, 1.508605044069324e-07, 5.513514589435855e+00, 1.508605044069324e-07, 5.513514589435855e+00, 8.934288935013288e+01, 4.133121621850619e+00, 4.088912888335626e+00
688, -3.361280624494327e-05, 4.508048606400442e-05, 1.996711674872567e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.298793478519451e+04, 1.000000000000000e-10, 2.359336803544957e+07, 3.287291398022375e-01, 6.675628599993120e+02, 1.719517391407779e+04, 3.000002113695268e+02, 0.000000000000000e+00, 1.139719555376318e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845917251341920e-05, -1.173260910588729e-03, 1.661673595265268e-03, -1.477986766509780e+02, 4.013273185196434e+00, 0.000000000000000e+00, 3.287291398022375e-01, 5.908766785771803e+02, 8.463049347126562e-19, 3.617266967468682e-10, -0.000000000000000e+00, -0.000000000000000e+00, -1.794703156066946e-04, -0.000000000000000e+00, -0.000000000000000e+00, 3.124404811797700e-08, -2.698999955955096e-06, -4.672665313420215e+05, -9.586324295484924e+07, 1.800230324512218e-07, 7.939461008787656e+00, 1.800230324512218e-07, 7.939461008787656e+00, 8.975911993735730e+01, 2.060895948701305e+00, 1.038222414779984e+00
689, -6.484109783259044e-05, 9.183357187137720e-05, 1.984268902135539e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.271631835745226e+04, 1.000000000000000e-10, 2.367641246316187e+07, 2.802144722199573e-01, 6.671001033350291e+02, 1.708652734298089e+04, 2.999740075208306e+02, 0.000000000000000e+00, 1.114097222301950e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845793259090270e-05, -1.391002409536416e-03, 2.253825906210137e-03, -2.493008928325755e+02, 4.566846921607253e+00, 0.000000000000000e+00, 2.802144722199573e-01, 4.295698464274320e+02, 8.380799190508738e-19, 1.517361662245218e-09, -0.000000000000000e+00, -0.000000000000000e+00, 7.520306493483120e-05, -0.000000000000000e+00, -0.000000000000000e+00, 2.179153467727848e-08, -2.754017329977773e-06, -6.084380050833221e+05, -1.179327309018555e+08, 1.800572096060964e-07, 7.939461008787656e+00, 1.800572096060964e-07, 7.939461008787656e+00, 8.991256841746362e+01, 2.059088584218717e+00, 1.037013292427784e+00
690, -9.263179551623211e-05, 1.407083053014280e-04, 1.967225244394337e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.234459419114253e+04, 1.000000000000000e-10, 2.379529700745537e+07, 2.404080092489618e-01, 6.618854738590261e+02, 1.693783767645700e+04, 2.999398866096965e+02, 0.000000000000000e+00, 1.079031447819349e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845631796715273e-05, -1.500252631881047e-03, 2.887292201848076e-03, -3.749876307527222e+02, 5.040872653147249e+00, 0.000000000000000e+00, 2.404080092489618e-01, 3.324645529402315e+02, 8.267288222131398e-19, 3.235312290119765e-09, -0.000000000000000e+00, -0.000000000000000e+00, 4.841667720414285e-04, -0.000000000000000e+00, -0.000000000000000e+00, 1.632335580280848e-08, -1.832996304323810e-06, -7.475549779291876e+05, -9.329682800653076e+07, 1.801740984446304e-07, 7.939461008787656e+00, 1.801740984446304e-07, 7.939461008787656e+00, 8.995955256628440e+01, 2.064285293714478e+00, 1.037038291138480e+00
691, -1.166503543332792e-04, 1.915424203007436e-04, 1.946893043586342e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.190117829758431e+04, 1.000000000000000e-10, 2.394835730403150e+07, 2.078326387135895e-01, 6.549092738209323e+02, 1.676047131903371e+04, 2.998986281650534e+02, 0.000000000000000e+00, 1.037202793309547e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845436547126537e-05, -1.512523534865281e-03, 3.511250291032390e-03, -5.157299501974435e+02, 5.435783877982697e+00, 0.000000000000000e+00, 2.078326387135895e-01, 2.700577580531493e+02, 8.129538676952200e-19, 4.520337761203967e-09, -0.000000000000000e+00, -0.000000000000000e+00, 7.847285285094152e-04, -0.000000000000000e+00, -0.000000000000000e+00, 1.256557206987793e-08, -1.411238523389425e-06, -8.784590058964947e+05, -6.472691985113525e+07, 1.801468833229141e-07, 7.939461008787656e+00, 1.801468833229141e-07, 7.939461008787656e+00, 8.995222240940629e+01, 2.061125599628665e+00, 1.036396986196254e+00
