"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,"LinSolIterTrans", "LinSolResTrans" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.05902489997,      -3.113216314,      -1.596342346,       2.410368178,      -0.257200668,       4.598465329,                         9,      -4.136922169,               3,       -4.41966789,                4,      -4.681417493,   2.025557036e-07,   1.262143302e-05,                12,              14.4,        14.2611799,         0.8972245204,         -0.9120336734,                     0,      0.6631633596,      0.6999160009,                 0,       282.3760351,       300.0088933,                 0,       11995.35315,        12363.94387,                  0,        0.1479874863,         0.1435665425,                    0,          308694.5361,            330987.336,                     0,           184.0051361,           -192.7978618,                      0,        184.0069815,         192.7978618,                   0,                126.6990125,                  147.963152,                           0,             2.005778424e-05,              2.221067774e-11,                          nan,                       0.688555464,                       0.7674522457,                                nan,           307.2142615,            329.4027091,                      0,            16112.28283,             17148.75742,                       0,        1.37903671,      0.5082216951,                 0,                 0,                 0,      0.7606284905,      0.7846776145,       1.242703737,                 0,      0.3685338408
           1,     0.05945944996,      -3.308904854,      -1.005437299,       2.202705263,     -0.6571157584,       4.255378578,                        10,      -3.748258458,               4,        -4.5730597,                4,      -4.421263468,   2.586939089e-07,   1.552392458e-05,                12,             17.28,       16.95222141,         0.9400190791,         -0.9120182463,                     0,      0.6742037925,      0.6998573029,                 0,       271.9229621,       300.0326935,                 0,        12044.6686,        12365.54707,                  0,        0.1543131923,         0.1435737684,                    0,          298058.9094,            330995.869,                     0,           184.8939375,           -192.7848975,                      0,        184.8921476,         192.7848975,                   0,                124.4427318,                 147.9623997,                           0,            -1.936147566e-05,             -2.102906738e-11,                          nan,                      0.6730557975,                       0.7674999524,                                nan,            296.642728,            329.4239109,                      0,            16332.70208,             17150.08266,                       0,       2.645866002,      0.9849802002,                 0,                 0,                 0,       1.485996726,       1.499488676,         2.3921385,                 0,      0.3722713847
           2,     0.05859613333,      -3.413995455,      -1.152560261,       2.111095519,      -1.022303713,       3.866676275,                        10,      -3.298144476,               4,      -4.067064882,                4,      -4.417415556,   2.561009958e-07,   1.890250763e-05,                12,            20.736,       20.21411799,         0.9771504069,          -0.912024426,                     0,      0.7013369716,      0.6998379015,                 0,       267.2689922,       300.0466248,                 0,        12151.1212,        12366.26265,                  0,        0.1583866585,         0.1435754103,                    0,           294959.843,           331001.2398,                     0,            187.254351,           -192.7839991,                      0,         187.250392,         192.7839991,                   0,                133.2719935,                 147.9617715,                           0,            -4.228388115e-05,             -1.798720062e-10,                          nan,                      0.7117314524,                       0.7675002707,                                nan,           293.5616213,            329.4375772,                      0,            16875.98252,             17150.77818,                       0,       3.862920476,       1.340893957,                 0,                 0,                 0,       2.205715485,       2.248376341,       3.415399689,                 0,      0.3471192238
           3,     0.05827582499,      -3.532140445,      -1.298292633,       1.999749864,      -1.332730251,       3.556486787,                        10,      -2.817938379,               5,      -4.379818082,                4,      -4.408057045,   2.547453532e-07,   2.279869225e-05,               1.2,            2.0736,       2.021411799,         0.9908647798,         -0.9120411204,                     0,      0.7252759592,      0.6998433291,                 0,       266.2624035,       300.0529311,                 0,       12191.78256,        12366.38203,                  0,        0.1595131645,         0.1435737787,                    0,          295679.2327,           331003.6056,                     0,           188.5306235,           -192.7897189,                      0,        188.5306645,         192.7897189,                   0,                144.0184971,                 147.9616091,                           0,             4.347336655e-07,             -3.245267388e-10,                          nan,                      0.7638995888,                        0.767476658,                                nan,           294.2760768,            329.4449571,                      0,            17304.14321,              17151.0268,                       0,       5.027743312,        1.58711177,                 0,                 0,                 0,       2.924671092,       3.022604522,       4.319836628,                 0,      0.3156708033
           4,     0.05518717999,      -3.657521996,      -1.340945277,       1.864488271,      -1.602369786,       3.381823127,                         4,      -4.796889004,               2,      -4.145287012,                4,      -4.368410569,   2.540346004e-08,   2.278898117e-06,              1.44,           2.48832,       2.425694159,         0.9895252681,         -0.9120490023,                     0,      0.7282452019,      0.6998458452,                 0,       266.8265846,       300.0565957,                 0,        12195.1783,          12366.456,                  0,        0.1592187841,          0.143572884,                    0,          296538.3871,           331004.7578,                     0,           188.6206489,           -192.7925864,                      0,        188.6213837,         192.7925864,                   0,                145.9155521,                 147.9617454,                           0,              7.79206243e-06,             -3.789161207e-10,                          nan,                      0.7735896598,                       0.7674659499,                                nan,           295.1296093,             329.449192,                      0,            17355.89617,              17151.1679,                       0,       5.328091716,       1.627459059,                 0,                 0,                 0,       3.111218486,       3.236325058,       4.534686807,                 0,      0.3054487695
           5,     0.05414638331,      -3.686158395,      -1.314937465,       1.832052518,      -1.656104009,       3.472213254,                         4,      -4.317490829,               2,        -4.0387257,                4,      -4.332606638,   3.052111209e-08,   2.734227267e-06,             1.728,          2.985984,       2.910832991,         0.9874778247,         -0.9120561538,                     0,       0.730720389,      0.6998532864,                 0,       267.4467708,       300.0563151,                 0,       12195.63997,        12366.35037,                  0,        0.1588546432,         0.1435717919,                    0,          297421.6238,           331004.6831,                     0,           188.6604395,           -192.7955646,                      0,        188.6613217,         192.7955646,                   0,                147.6408173,                 147.9619225,                           0,              9.35254914e-06,             -4.442068935e-10,                          nan,                      0.7825706723,                       0.7674550128,                                nan,           296.0083941,             329.449509,                      0,            17395.88302,              17151.1353,                       0,       5.597013672,       1.658140261,                 0,                 0,                 0,       3.280107868,       3.430997658,       4.722737156,                 0,      0.2962544596
           6,     0.05294285715,      -3.722677403,      -1.291258666,       1.791816318,      -1.709267186,       3.495768428,                         5,      -4.785936486,               3,      -5.596911229,                4,      -4.302470891,   3.671709352e-08,   3.279902264e-06,            2.0736,         3.5831808,       3.492999589,         0.9847529178,         -0.9120628981,                     0,        0.73249654,      0.6998611981,                 0,       268.1229636,       300.0559239,                 0,       12193.31052,        12366.22727,                  0,         0.158423259,         0.1435705499,                    0,          298313.4328,           331004.4965,                     0,           188.6521172,           -192.7986581,                      0,         188.652758,         192.7986581,                   0,                  149.08524,                  147.962144,                           0,             6.793363651e-06,               -5.1497695e-10,                          nan,                      0.7902627114,                       0.7674438478,                                nan,           296.8958659,             329.449744,                      0,            17420.88905,             17151.08566,                       0,       5.795928395,       1.674262212,                 0,                 0,                 0,       3.407602594,       3.578992895,        4.85661917,                 0,      0.2888686847
           7,        0.05171365,      -3.751499636,      -1.282911796,       1.760293106,      -1.763391662,       3.517977945,                         5,      -4.290320898,               3,      -5.321993507,                4,      -4.279759755,   4.423973505e-08,   3.933708699e-06,           2.48832,        4.29981696,       4.191599506,         0.9814673306,         -0.9120695946,                     0,       0.733369909,      0.6998695618,                 0,       268.8523623,       300.0554315,                 0,       12188.88878,        12366.09211,                  0,        0.1579360024,         0.1435692163,                    0,          299193.9351,           331004.2167,                     0,           188.6035173,           -192.8018646,                      0,        188.6037106,         192.8018646,                   0,                150.1331509,                 147.9624088,                           0,             2.049747613e-06,             -5.875091524e-10,                          nan,                      0.7960243751,                       0.7674324576,                                nan,           297.7722044,             329.449906,                      0,            17428.51414,             17151.02621,                       0,       5.889429966,       1.672470006,                 0,                 0,                 0,       3.471505035,       3.654263705,       4.912117468,                 0,      0.2839782484
           8,     0.05116392222,      -3.755683763,       -1.29428939,        1.75574005,      -1.819638853,       3.511507343,                         6,      -4.574284227,               3,      -5.034591882,                4,      -4.261544011,   5.339147617e-08,   4.716952085e-06,          2.985984,       5.159780352,       5.029919408,         0.9778171447,          -0.912076405,                     0,      0.7331650222,      0.6998782747,                 0,       269.6235278,        300.054847,                 0,       12183.47178,        12365.94977,                  0,         0.157414337,         0.1435678434,                    0,          300035.7409,           331003.8566,                     0,           188.5256689,            -192.805148,                      0,        188.5253709,         192.8051479,                   0,                150.6741633,                 147.9627112,                           0,            -3.161104371e-06,             -6.614271353e-10,                          nan,                      0.7992248607,                       0.7674209575,                                nan,           298.6101203,            329.4499961,                      0,            17417.43121,             17150.96215,                       0,        5.86200852,       1.653078186,                 0,                 0,                 0,       3.461411008,       3.644313801,       4.880039784,                 0,      0.2819985983
           9,        0.05058833,      -3.742113995,      -1.321188741,       1.771106849,      -1.877854071,       3.392786168,                         6,      -4.126177109,               3,       -4.65243864,                4,      -4.249513867,   6.408716935e-08,   5.655193648e-06,         3.5831808,       6.191736422,       6.035903289,         0.9740507827,         -0.9120831323,                     0,      0.7317739619,      0.6998870925,                 0,       270.4119113,       300.0541881,                 0,       12178.28644,        12365.80425,                  0,        0.1568887259,         0.1435664692,                    0,          300802.2967,            331003.427,                     0,           188.4291933,           -192.8084156,                      0,        188.4284861,         192.8084156,                   0,                150.6229004,                 147.9630445,                           0,            -7.506693423e-06,             -7.359742815e-10,                          nan,                      0.7993637455,                       0.7674096799,                                nan,           299.3732102,            329.4500134,                      0,             17387.6767,             17150.89528,                       0,        5.73304651,        1.62154944,                 0,                 0,                 0,        3.38811447,       3.561194844,       4.776519251,                 0,      0.2828425406
