s,inc_-2.0,inc_+0.0,inc_+2.0
0.6044626282458344,0.26403473197971306,0.2645104210681036,0.2649354914642174
0.6011085744558597,0.2631213366237317,0.26360982597940347,0.2640559191380406
0.5977545210018579,0.26221814665801324,0.26272073035057597,0.26318765736570804
0.5944004672388062,0.2613272859089824,0.2618416441796338,0.2623300564533177
0.5910464134250344,0.2604463146778662,0.2609746343533889,0.26148171612027826
0.5876923597993394,0.2595759493029762,0.26011521098812007,0.26064200848848995
0.5843383064138986,0.2587141287882271,0.25926755925153305,0.2598094869021398
0.5809842531769852,0.2578598532543437,0.2584240758708185,0.2589819192415848
0.5776301992667987,0.2570066264114996,0.2575842760890233,0.2581556131589156
0.5742761446526476,0.2561616058751718,0.2567513470973375,0.25733446845469704
0.5709220914494277,0.25533251999584317,0.2559349037707523,0.256530288597991
0.567568039256666,0.25452542123431376,0.2551406505312479,0.2557453073468198
0.5642139860364922,0.25372970111674714,0.2543581907510087,0.2549743931026541
0.5608599318742956,0.2529370096100946,0.25357697743594876,0.254203816500139
0.5575058778696504,0.25214147329133096,0.25279420258809376,0.253433955232181
0.5541518243498239,0.2513549670155457,0.2520202000681252,0.25267223007138606
0.5507977718804565,0.25058056098412584,0.25125752777914395,0.2519227733354664
0.5474437187517155,0.2498192254129,0.25050779384102306,0.25118769204897645
0.5440896649983672,0.2490673848211761,0.24976675272301557,0.2504610139541892
0.5407356114582029,0.24832411435152063,0.2490351045278324,0.24974344664602
0.5373815584313409,0.24758895969909672,0.24831058134292863,0.2490339582203645
0.5340275052883742,0.24685949775355356,0.24759391857229876,0.24833072775236506
0.5306734518519091,0.24613590714630634,0.24688367956198354,0.2476334895773291
0.5273193984449701,0.24541812369324006,0.24618029141340625,0.24694244546384897
0.5239653453010554,0.24471057230461257,0.2454878251170968,0.24626219957260312
0.5206112924011816,0.24401162046074854,0.24480392019997713,0.24559004452524555
0.517257239421767,0.2433211698359968,0.24412823736471723,0.2449266835662412
0.51390318555958,0.24263521619561593,0.24345673118700556,0.24426747648682917
0.5105491309319123,0.24195530872156862,0.24279125445957392,0.24361493680973342
0.5071950776507729,0.2412852865129339,0.2421351322979441,0.2429720064057571
0.5038410260559602,0.24062725483853753,0.24149225730677015,0.24234185004848957
0.5004869743437609,0.2399791458604093,0.24085834244683674,0.24172172521439897
0.4971329212397214,0.2393308101780471,0.24022549884127153,0.241101617009788
0.4937788677580642,0.23868131333059278,0.23958999636232872,0.24048182213224764
0.49042481454770037,0.2380352575840971,0.23895908756549838,0.2398646824833965
0.48707076179676073,0.2374023150108928,0.2383408597475459,0.23926274061811958
0.48371670949674256,0.23678191695780673,0.2377355212326948,0.23867223516814154
0.48036265637059866,0.23616663114604755,0.23713636022752457,0.23808807105201482
0.47700860256814526,0.23555152822029135,0.23653596504029145,0.23750438291425335
0.4736545492131788,0.23493761012807418,0.23593973440062618,0.2369216389952107
0.4703004964677681,0.2343324195670954,0.23534991228378274,0.23634922968170316
0.466946443858248,0.23373701206876374,0.2347727154577752,0.23578561207449655
0.4635923911109833,0.23314969710268316,0.2342014336765039,0.23523102821579844
0.46023833807364334,0.2325607768951118,0.23363140634627855,0.23467619883417706
0.45688428495332306,0.23197300305109386,0.23306061225290647,0.23412114369288786
0.45353023199649495,0.23139019410685915,0.23249588975446744,0.23357385327878397
0.4501761795447471,0.23082135836388415,0.23194481812352358,0.23303858900168087
0.44682212708670205,0.2302635286591011,0.23140380264505997,0.2325156988719448
0.4434680741848426,0.2297053575451594,0.2308646799396765,0.23199322220855506
0.4401140211363537,0.22914517471529788,0.2303216905404747,0.23146878183420963
0.43675996821816365,0.22858558549229827,0.2297820380236762,0.23094539061221847
0.4334059158311017,0.228035753318876,0.22924996063091826,0.23043381662848963
0.43005186373254894,0.2274954414421728,0.2287303932260553,0.22993005757134527
0.4266978109273986,0.22695950649772456,0.22821243879316075,0.2294332517456636
0.4233437577040975,0.22642413571440592,0.2276984684328885,0.22893640335145019
0.4199897049868833,0.22589131979670124,0.2271851814812223,0.22844339466858105
0.4166356528677324,0.22536479530552295,0.22667960457293798,0.22795708753642505
0.41328160045793316,0.22484444392415923,0.22618015681674578,0.22747759798176562
0.40992754801762016,0.22433166705677446,0.22568851967561665,0.22700573533563226
0.40657349562658085,0.2238234266920108,0.2252022488552435,0.22654056044776985
0.40321944345056193,0.2233243540850632,0.22472463084730465,0.22608230347837854
0.39986539111500996,0.22282398590812105,0.22424700233951853,0.2256270268273734
0.39651133864106547,0.22232489186061186,0.22376997329220946,0.22517000526780806
0.39315728615633083,0.22182647104872075,0.2232952169485025,0.224718306411339
0.3898032342774677,0.22134172426336077,0.22283353661491243,0.22427699263538686
0.3864491824292113,0.22086655181476644,0.22238201742618857,0.22384981881077304
0.3830951303382508,0.2203965121845289,0.2219357746783428,0.2234250871624867
0.37974107808159346,0.21992571944741462,0.2214879600529264,0.22300305613471957
0.3763870259555801,0.21945879070606183,0.22104595042802969,0.22258447557000896
0.3730329742723583,0.2189998651158093,0.2206119342075734,0.22217531450433659
0.36967892262630014,0.2185495877975936,0.22018743489576373,0.22177524366280774
