"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy","Residual_Nu_Tilde","Vorticity","Q_Criterion","Delta_Time","CFL","Turb_Delta_Time","Turb_CFL","Orthogonality","Aspect_Ratio","Volume_Ratio"
0, 0.000000000000000e+00, 0.000000000000000e+00, 2.008229896043644e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.323642952066483e+04, 0.000000000000000e+00, 1.729457180826593e+04, 3.000037830262034e+02, 0.000000000000000e+00, 1.163160754910427e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845934151418781e-05, -8.410811048933492e-04, 1.025272272187271e-03, -6.140885728847523e+01, 3.252656884230411e+00, 0.000000000000000e+00, -7.059243700864090e-09, -0.000000000000000e+00, -0.000000000000000e+00, -1.928068941316721e-03, -0.000000000000000e+00, -3.045460212338967e+05, -1.552339531407471e+08, 1.254599260287450e-07, 5.652038674350853e+00, 1.254599260287450e-07, 5.652038674350853e+00, 8.950728414113881e+01, 1.934646394847032e+00, 1.191828015720826e+00
1, -1.718054192693948e-04, 9.109824283804046e-04, 1.710962448933448e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.671897766709993e+04, 0.000000000000000e+00, 1.468759106683997e+04, 2.990476814492959e+02, 0.000000000000000e+00, 5.483513946067027e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.841406647180283e-05, 1.363793858588240e-03, 7.017186079861160e-03, -1.695757599495224e+03, 6.982767623631087e+00, 0.000000000000000e+00, -4.131354523604123e-09, -0.000000000000000e+00, -0.000000000000000e+00, -8.206277053541822e-04, -0.000000000000000e+00, -1.646185135043838e+06, -8.808853305214844e+08, 1.906671063831394e-07, 6.782446409221000e+00, 1.906671063831394e-07, 6.782446409221000e+00, 8.912460918129712e+01, 4.829284068574643e+00, 3.826516022335064e+00
2, 4.611735506634929e-02, -1.890206044284941e-02, 1.362829109741028e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.005201481352417e+04, 0.000000000000000e+00, 1.202080592540966e+04, 3.072716761266455e+02, 0.000000000000000e+00, -8.056175416225880e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.880122870412779e-05, 1.510538372394811e-04, -2.205563917696018e-04, -4.290102289417488e+02, 1.181993497697131e+00, 0.000000000000000e+00, 6.233031484770115e-08, -0.000000000000000e+00, -0.000000000000000e+00, -1.169745083085238e-03, -0.000000000000000e+00, -6.034986618397125e+04, -2.228388329619646e+06, 1.085959141708478e-07, 3.925026857188068e+00, 1.085959141708478e-07, 3.925026857188068e+00, 8.809562036213737e+01, 4.778986443742371e+00, 4.103502934401843e+00
3, 4.609287242076135e-02, -1.974636168630072e-02, 1.353784063389630e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.019767550624274e+04, 0.000000000000000e+00, 1.207907020249710e+04, 3.108239343362329e+02, 0.000000000000000e+00, -6.682117589274333e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.896688902238422e-05, 1.931898219882506e-04, 2.998690369985949e-04, -7.192960915399227e+02, 1.348056089232947e+00, 0.000000000000000e+00, 1.373672255400268e-07, -0.000000000000000e+00, -0.000000000000000e+00, -5.896177240142322e-03, -0.000000000000000e+00, 7.973794699964597e+04, -2.872912248998165e+06, 4.030446101886551e-08, 1.892856316159374e+00, 4.030446101886551e-08, 1.892856316159374e+00, 8.946205234992355e+01, 1.806627307266652e+00, 1.194886899803785e+00
4, 7.350570150613177e-04, -3.394657499262768e-04, 1.882325143467110e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.047782803013051e+04, 0.000000000000000e+00, 1.619113121205220e+04, 2.996490424159031e+02, 0.000000000000000e+00, 9.029342038234981e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.844255140058079e-05, 4.261819751036876e-03, -1.531411142245248e-04, -6.023174542332279e+02, 5.649337415633775e+00, 0.000000000000000e+00, -1.922328394510547e-08, -0.000000000000000e+00, -0.000000000000000e+00, -5.322991217191965e-03, -0.000000000000000e+00, 9.805493675721125e+05, -4.361346835938721e+08, 1.856599735309497e-07, 6.782446409221000e+00, 1.856599735309497e-07, 6.782446409221000e+00, 8.899591568721675e+01, 4.221139683296173e+00, 3.837449350062577e+00
5, 4.545777295007038e-02, -1.981128586168530e-02, 1.361489330393302e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.940402246336014e+04, 0.000000000000000e+00, 1.176160898534405e+04, 3.009420258924884e+02, 0.000000000000000e+00, -1.416886748111845e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.850370265873393e-05, 4.223567014190350e-03, -4.655380387223913e-03, -1.307482570650921e+03, 5.811216310883766e+00, 0.000000000000000e+00, 3.827530741907148e-08, -0.000000000000000e+00, -0.000000000000000e+00, -4.210836533958429e-03, -0.000000000000000e+00, 1.440705855153254e+06, -1.360591175306396e+08, 1.538493553356589e-07, 5.652038674350853e+00, 1.538493553356589e-07, 5.652038674350853e+00, 8.934288935013288e+01, 4.133121621850619e+00, 4.088912888335626e+00
688, -3.361280624494327e-05, 4.508048606400442e-05, 1.998976627876481e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.303428234591000e+04, 0.000000000000000e+00, 1.721371293836399e+04, 2.999833738232783e+02, 0.000000000000000e+00, 1.144091649684856e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845837579480226e-05, -1.126979236816397e-03, 1.596125485242941e-03, -1.329647472555197e+02, 3.935721004187053e+00, 0.000000000000000e+00, -6.630956578692143e-09, -0.000000000000000e+00, -0.000000000000000e+00, -1.760721956555245e-03, -0.000000000000000e+00, -4.488536230081506e+05, -9.650739202821350e+07, 1.281592805458646e-07, 5.652038674350853e+00, 1.281592805458646e-07, 5.652038674350853e+00, 8.975911993735730e+01, 2.060895948701305e+00, 1.038222414779984e+00
689, -6.484109783259044e-05, 9.183357187137720e-05, 1.986904126236169e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.277030270848374e+04, 0.000000000000000e+00, 1.710812108339349e+04, 2.999547536380662e+02, 0.000000000000000e+00, 1.119189716281163e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845702149561219e-05, -1.349578899537089e-03, 2.186707848525570e-03, -2.304638857409936e+02, 4.501541761362565e+00, 0.000000000000000e+00, -6.099405785158349e-09, -0.000000000000000e+00, -0.000000000000000e+00, -1.571905402054981e-03, -0.000000000000000e+00, -5.903480980722320e+05, -1.174068045796814e+08, 1.281840023749171e-07, 5.652038674350853e+00, 1.281840023749171e-07, 5.652038674350853e+00, 8.991256841746362e+01, 2.059088584218717e+00, 1.037013292427784e+00
690, -9.263179551623211e-05, 1.407083053014280e-04, 1.970279520901729e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.240728077869377e+04, 0.000000000000000e+00, 1.696291231147751e+04, 2.999182677413669e+02, 0.000000000000000e+00, 1.084944847972959e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845529490195294e-05, -1.464481118973909e-03, 2.818448589732168e-03, -3.523316388802201e+02, 4.984554713094841e+00, 0.000000000000000e+00, -5.455469520417095e-09, -0.000000000000000e+00, -0.000000000000000e+00, -1.350417060038425e-03, -0.000000000000000e+00, -7.297709839935285e+05, -9.395680078869629e+07, 1.282672165287219e-07, 5.652038674350853e+00, 1.282672165287219e-07, 5.652038674350853e+00, 8.995955256628440e+01, 2.064285293714478e+00, 1.037038291138480e+00
691, -1.166503543332792e-04, 1.915424203007436e-04, 1.950311344794374e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.197139882507701e+04, 0.000000000000000e+00, 1.678855953003080e+04, 2.998747046639197e+02, 0.000000000000000e+00, 1.043826890971945e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845323326649237e-05, -1.482543785830506e-03, 3.441653752468242e-03, -4.897646488115022e+02, 5.386695761360720e+00, 0.000000000000000e+00, -4.885251300569182e-09, -0.000000000000000e+00, -0.000000000000000e+00, -1.152961880366926e-03, -0.000000000000000e+00, -8.610998878295579e+05, -6.541847326287842e+07, 1.282480480451352e-07, 5.652038674350853e+00, 1.282480480451352e-07, 5.652038674350853e+00, 8.995222240940629e+01, 2.061125599628665e+00, 1.036396986196254e+00
692, -1.370915923085777e-04, 2.439195749629403e-04, 1.929570733978288e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.151822239154625e+04, 0.000000000000000e+00, 1.660728895661849e+04, 2.998253739224053e+02, 0.000000000000000e+00, 1.001077497579590e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845089849865498e-05, -1.421567640637659e-03, 4.020553185453195e-03, -6.328327881354953e+02, 5.715955126163716e+00, 0.000000000000000e+00, -4.449465507930761e-09, -0.000000000000000e+00, -0.000000000000000e+00, -1.004006578131958e-03, -0.000000000000000e+00, -9.800424087243640e+05, -5.566962945941162e+07, 1.282105340555746e-07, 5.652038674350853e+00, 1.282105340555746e-07, 5.652038674350853e+00, 8.995588278013193e+01, 2.055997700320061e+00, 1.033590731568194e+00
693, -1.541165411926390e-04, 2.975062820390531e-04, 1.908276768627113e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.105267707564273e+04, 0.000000000000000e+00, 1.642107083025709e+04, 2.997715796565329e+02, 0.000000000000000e+00, 9.571613131115034e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.844835226421382e-05, -1.299345448461315e-03, 4.551251452892680e-03, -7.775200595557993e+02, 5.988842241370765e+00, 0.000000000000000e+00, -4.127537087450822e-09, -0.000000000000000e+00, -0.000000000000000e+00, -8.965422290521143e-04, -0.000000000000000e+00, -1.087890010767878e+06, -4.149856534924316e+07, 1.281759341319931e-07, 5.652038674350853e+00, 1.281759341319931e-07, 5.652038674350853e+00, 8.995458200104879e+01, 2.050958475967997e+00, 1.031015135985723e+00
