"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.04725950002,      -2.391226967,     -0.4770580765,       3.130490676,                         8,      -4.025590614,               4,      -5.261380531,   6.259975107e-08,   0.0002762753335,                12,              14.4,       14.29193359,          9.122016664,          -9.491166109,                     0,      0.5796407807,      0.5999027234,                 0,       285.2799855,       300.0092784,                 0,       4399.646148,         4569.29103,                  0,       0.05372569103,        0.05305721858,                    0,          305881.8294,           323115.4415,                     0,           186.9377375,           -196.9516607,                      0,        186.9380996,         196.9516607,                   0,                59.78640997,                 67.82685525,                           0,             3.873088602e-06,              1.416822215e-11,                          nan,                      0.3198192884,                       0.3443832613,                                nan,           304.4500011,            321.6029429,                      0,            5524.256252,             5827.703766,                       0,       2.043535015,      -1.052354502,                 0,                 0,                 0,      -1.157569561,       1.589587204,      -1.660330653,                 0,     -0.5149676877
           1,     0.05311030004,       -2.61444186,     -0.1988245941,       2.880990531,                        10,      -3.833703185,               4,      -4.169842925,   4.974736585e-08,   0.0003373990031,                12,             17.28,       17.06017776,          9.567262635,          -9.490648554,                     0,       0.593407762,      0.5998267438,                 0,       277.6354499,        300.017607,                 0,       4438.075402,        4569.742788,                  0,       0.05568862137,        0.05306099122,                    0,          298585.5961,           323118.9162,                     0,           189.1654808,           -196.9269184,                      0,        189.1602875,         196.9269184,                   0,                59.20209504,                 67.82655547,                           0,            -5.490674452e-05,             -9.513090315e-11,                          nan,                      0.3129731711,                       0.3444250081,                                nan,           297.1879213,            321.6064013,                      0,            5631.824701,             5827.933025,                       0,       3.145111615,      -1.945356118,                 0,                 0,                 0,      -2.029357506,       2.340415453,       -2.86331853,                 0,     -0.6185332531
           2,     0.05411856668,      -2.760015229,     -0.3314184789,       2.746462501,                        10,      -3.159956815,               5,      -4.018986014,   4.226053462e-08,   0.0004088859093,                12,            20.736,       20.39466309,          10.04501714,          -9.490276438,                     0,      0.6120712197,      0.5997742644,                 0,       274.9477198,       300.0237076,                 0,       4512.337848,        4570.048514,                  0,       0.05717348131,        0.05306346211,                    0,          296938.6629,           323121.6913,                     0,           193.4610946,           -196.9100277,                      0,        193.4513475,         196.9100277,                   0,                62.97752099,                 67.82614015,                           0,            -0.0001007630761,             -4.199095516e-10,                          nan,                      0.3255470784,                       0.3444524433,                                nan,           295.5486974,            321.6091634,                      0,            5810.874878,             5828.083329,                       0,       4.021457101,      -2.538584528,                 0,                 0,                 0,      -2.773998405,        2.97588011,      -3.709537194,                 0,     -0.6312598803
           3,     0.05441387501,      -2.934574637,     -0.4811003358,       2.564907536,                        10,      -2.588822652,               6,      -4.118951031,   3.611113905e-08,   0.0004923084926,               1.2,            2.0736,       2.039466309,          10.25365381,          -9.490064706,                     0,      0.6229114309,         0.5997451,                 0,       274.9721557,       300.0270022,                 0,       4551.044969,        4570.213742,                  0,       0.05765774234,        0.05306479791,                    0,           297704.953,           323123.1304,                     0,           195.8087881,            -196.900678,                      0,        195.8037735,         196.9006779,                   0,                67.35089928,                 67.82569943,                           0,            -5.121880776e-05,             -8.641322102e-10,                          nan,                       0.343971406,                       0.3444665613,                                nan,           296.3114004,            321.6105958,                      0,            5911.914726,             5828.160898,                       0,       4.417664028,      -2.747976728,                 0,                 0,                 0,       -3.14456638,       3.282329687,      -4.036513766,                 0,     -0.6220429419
           4,     0.04956386001,      -3.049017986,     -0.5453292682,       2.431513124,                         4,      -4.647837573,               2,      -4.252349896,   3.159629734e-09,   4.925300688e-05,              1.44,           2.48832,       2.447359571,          10.24675195,           -9.49007344,                     0,      0.6233389622,      0.5997465704,                 0,       275.5116884,       300.0268993,                 0,       4553.760855,         4570.20529,                  0,       0.05757896589,        0.05306471796,                    0,          298318.4247,           323123.1259,                     0,            195.939868,           -196.9011558,                      0,        195.9369125,         196.9011557,                   0,                68.03218278,                 67.82577037,                           0,             -3.01676382e-05,             -9.493867914e-10,                          nan,                      0.3472147331,                       0.3444660857,                                nan,           296.9220006,            321.6105913,                      0,            5917.435088,             5828.156831,                       0,       4.412415501,      -2.745469692,                 0,                 0,                 0,       -3.15319298,       3.278183318,      -4.032434564,                 0,     -0.6222146785
           5,     0.04660926668,      -3.056614357,     -0.5572453102,       2.422173574,                         4,      -4.200571768,               3,        -5.8528189,   3.751899464e-09,   5.909487418e-05,             1.728,          2.985984,       2.936831485,          10.22356501,            -9.4900886,                     0,      0.6231942987,      0.5997485588,                 0,       276.0551594,        300.026771,                 0,       4553.294424,        4570.195536,                  0,       0.05745959613,        0.05306462741,                    0,          298896.7893,           323123.1315,                     0,           195.9001783,           -196.9018064,                      0,        195.8982077,         196.9018063,                   0,                68.62286344,                 67.82586504,                           0,            -2.011824328e-05,             -1.055884602e-09,                          nan,                      0.3502985773,                       0.3444654283,                                nan,           297.4976578,            321.6105969,                      0,            5916.102341,             5828.153471,                       0,       4.385282657,      -2.730039266,                 0,                 0,                 0,       -3.14380639,       3.257552366,      -4.009011219,                 0,     -0.6225457922
           6,     0.04545848572,      -3.056577028,     -0.5740267226,       2.423868421,                         5,      -4.702506351,               3,      -5.459176983,   4.463720771e-09,   7.090049889e-05,            2.0736,         3.5831808,       3.524197782,          10.18602694,          -9.490112169,                     0,      0.6224929256,      0.5997512518,                 0,       276.5992559,       300.0265913,                 0,       4549.938846,        4570.183756,                  0,       0.05730424245,        0.05306452242,                    0,          299437.3171,           323123.1327,                     0,           195.7092353,            -196.902685,                      0,        195.7075689,         196.9026849,                   0,                69.07849982,                 67.82599407,                           0,            -1.702891959e-05,             -1.191012955e-09,                          nan,                      0.3529679521,                       0.3444645466,                                nan,           298.0356554,            321.6105981,                      0,            5908.372367,             5828.150742,                       0,       4.337416451,      -2.703591842,                 0,                 0,                 0,      -3.116988455,       3.220904418,      -3.968420976,                 0,     -0.6233184829
           7,     0.04387350001,      -3.052940895,     -0.5928884316,       2.430740508,                         5,      -4.255632412,               3,       -5.08167292,   5.324835666e-09,   8.506504336e-05,           2.48832,        4.29981696,       4.229037338,          10.13844014,          -9.490145076,                     0,      0.6213180054,      0.5997548224,                 0,        277.140654,       300.0263261,                 0,       4544.475099,        4570.168753,                  0,       0.05712359674,        0.05306439511,                    0,            299942.05,           323123.1054,                     0,           195.4108829,           -196.9038401,                      0,         195.409281,           196.90384,                   0,                69.35507567,                 67.82616494,                           0,            -1.639537756e-05,             -1.356716961e-09,                          nan,                      0.3549221169,                       0.3444633936,                                nan,           298.5380256,            321.6105709,                      0,             5895.67236,              5828.14791,                       0,       4.274878674,      -2.670727301,                 0,                 0,                 0,      -3.077504929,       3.172473437,      -3.916986634,                 0,      -0.624749263
           8,     0.04298783334,      -3.049564432,     -0.6085624798,       2.437490414,                         6,      -4.624618399,               3,      -4.721497157,   6.369629068e-09,   0.0001020257607,          2.985984,       5.159780352,       5.074844806,          10.08671354,          -9.490186454,                     0,      0.6198035929,      0.5997593801,                 0,       277.6735967,       300.0259387,                 0,       4538.042059,        4570.148923,                  0,       0.05693324493,        0.05306423337,                    0,          300414.0028,           323123.0178,                     0,           195.0638485,           -196.9052989,                      0,        195.0623821,         196.9052987,                   0,                69.41583663,                 67.82637671,                           0,            -1.503490105e-05,             -1.540351069e-09,                          nan,                      0.3558648053,                       0.3444619172,                                nan,           299.0077693,            321.6104837,                      0,            5880.139527,             5828.143428,                       0,       4.208059437,      -2.638114282,                 0,                 0,                 0,      -3.033906179,       3.119912367,      -3.864396203,                 0,      -0.626919444
           9,     0.04219915001,      -3.045892475,     -0.6173249972,       2.444387691,                         6,       -4.19027959,               3,      -4.379666716,   7.636955704e-09,    0.000122371008,         3.5831808,       6.191736422,       6.089813767,           10.0368959,          -9.490233555,                     0,      0.6181007721,      0.5997649227,                 0,       278.1864255,       300.0254011,                 0,       4531.838376,        4570.122664,                  0,       0.05675059455,        0.05306402357,                    0,          300851.0285,           323122.8396,                     0,            194.724785,           -196.9070547,                      0,        194.7236041,         196.9070545,                   0,                69.24023339,                 67.82661598,                           0,            -1.212951551e-05,             -1.709549391e-09,                          nan,                      0.3555821274,                       0.3444600608,                                nan,           299.4427492,            321.6103063,                      0,            5864.059181,             5828.135245,                       0,       4.148456143,       -2.61266867,                 0,                 0,                 0,      -2.995868031,       3.071840626,      -3.820931969,                 0,     -0.6297930072
