"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.04493639999,       -2.51006943,    -0.04407656658,       2.924802232,                         8,      -4.136151379,               3,      -5.572678148,   5.402502367e-08,    1.61256578e-05,                12,              14.4,       14.35863493,        -0.1694872982,          -1.150975246,                     0,      0.1127567825,       0.294159044,                 0,       291.6231639,       296.0585604,                 0,        31849.3669,        31309.72656,                  0,        0.3804708098,         0.3684113432,                    0,          293765.7641,           302600.2191,                     0,          -13.79292058,           -94.82941443,                      0,        13.65993039,         94.82227988,                   0,                36.59526296,                 36.15507898,                           0,              -0.01919086614,             -0.0001504655638,                          nan,                       2.679022653,                       0.3812930782,                                nan,           292.3906508,            301.1837519,                      0,            32143.51444,             33248.25029,                       0,       19.50415161,       6.489985821,                 0,                 0,                 0,       10.92767366,       11.58217925,       16.98190124,                 0,      0.3327489424
           1,         0.0475621,       -2.75280803,     -0.3020906596,       2.686623325,                        10,      -4.343891715,               4,      -5.168221307,   6.000487475e-08,   1.947313253e-05,                12,             17.28,       17.22732897,         -0.809677673,          -1.556945853,                     0,      0.2633889108,      0.4873128841,                 0,       270.8804722,       284.3358326,                 0,       25082.77648,         24143.3263,                  0,        0.3226247457,         0.2957977228,                    0,          275961.1119,           299249.8749,                     0,          -76.46540108,           -160.0076604,                      0,         76.3191885,         159.8846839,                   0,                 42.2539632,                 39.19538783,                           0,             -0.003820624598,              -0.001536541871,                          nan,                      0.5536479624,                       0.2451478583,                                nan,           274.6693419,            297.8490906,                      0,            26331.25124,             28403.68613,                       0,        26.6250073,       7.973271906,                 0,                 0,                 0,       15.19420532,       16.34777695,       22.47697194,                 0,      0.2994655294
           2,     0.04737826667,      -2.903600752,     -0.5285028613,       2.551485751,                        10,      -3.848884175,               4,      -4.353029239,   7.201009519e-08,   2.436418647e-05,                12,            20.736,       20.67198999,         -1.200854343,          -1.812323308,                     0,      0.4331930195,      0.6456422337,                 0,       249.3910109,       267.7111364,                 0,       20278.40824,        20433.68931,                  0,        0.2834465255,         0.2660279217,                    0,           259981.842,           291398.4181,                     0,          -129.3654337,           -207.3513697,                      0,        128.9810737,         207.1020712,                   0,                  47.046317,                 43.48256243,                           0,             -0.005933409729,               -0.00240315374,                          nan,                      0.3647536468,                       0.2099571587,                                nan,           258.7648708,            290.0343864,                      0,            23073.49331,             27053.11339,                       0,       25.22074207,       7.201687128,                 0,                 0,                 0,        14.4982278,       15.69829262,       21.01222827,                 0,      0.2855462027
           3,         0.0472937,      -2.929121805,      -0.634678027,       2.526022116,                        10,      -3.559986807,               5,      -4.806645275,   8.635794662e-08,   2.880074933e-05,                12,           24.8832,       24.80567209,         -1.294917235,          -1.942387128,                     0,      0.4989037135,      0.7522455899,                 0,       243.8244862,       253.9446739,                 0,       18520.20533,        18277.06704,                  0,        0.2648885592,         0.2509850033,                    0,          257177.7335,           284013.9608,                     0,          -150.3434611,           -236.4047416,                      0,         149.465315,         236.0065992,                   0,                44.14352085,                 43.93239482,                           0,              -0.01164775042,              -0.003365474808,                          nan,                      0.2953429085,                       0.1861490101,                                nan,           255.9738883,            282.6844956,                      0,            21965.79084,             26621.14861,                       0,       22.41146024,       6.322128029,                 0,                 0,                 0,       12.93373391,       13.99658604,       18.61017013,                 0,      0.2820935343
           4,        0.04734854,      -2.974168885,     -0.6603045994,       2.483593883,                        10,      -3.308807421,               5,      -4.104741507,   1.040285138e-07,   3.627915334e-05,              14.4,          29.85984,       29.76680651,         -1.279040163,          -1.987785735,                     0,      0.5120614489,      0.8208871995,                 0,       244.5764334,       245.2813798,                 0,       17816.38327,        16837.57851,                  0,        0.2540952088,         0.2394008037,                    0,          258667.2173,           279649.2622,                     0,          -156.6041434,           -254.5306057,                      0,         154.780349,         254.1562694,                   0,                36.10681339,                 41.40766869,                           0,              -0.02315614941,               -0.00293922239,                          nan,                      0.2332777618,                       0.1629220825,                                nan,           257.4563998,            278.3402281,                      0,            21358.39316,             26233.95483,                       0,       20.83871316,       5.966420393,                 0,                 0,                 0,       12.05358951,       12.96106215,       17.37414765,                 0,      0.2863142434
           5,         0.0475222,      -3.029889214,     -0.6691726807,       2.432949418,                        10,      -3.075137855,               6,      -4.530687461,   1.257092604e-07,   4.181622278e-05,             17.28,         35.831808,       35.72016782,         -1.233216374,          -1.989218935,                     0,      0.5069540717,      0.8733577188,                 0,       246.8953066,       240.4239423,                 0,       17410.50117,        15632.57653,                  0,        0.2460519824,         0.2266634889,                    0,           260899.087,           278412.3188,                     0,          -156.5063561,           -268.7378451,                      0,        154.2474351,         268.5443869,                   0,                31.07317794,                 39.26732251,                           0,              -0.02865850422,              -0.001439235589,                          nan,                      0.2014502084,                       0.1462228385,                                nan,           259.6778222,            277.1090748,                      0,            20827.84497,              25707.3091,                       0,       20.07636136,       5.987910282,                 0,                 0,                 0,       11.64173205,       12.34160888,       16.92926594,                 0,      0.2982567495
           6,     0.04761628571,      -3.057512784,     -0.6609989544,       2.405631568,                        10,      -2.792918089,               7,      -4.845620072,   1.520545238e-07,   4.956808675e-05,             1.728,         3.5831808,       3.572016782,         -1.201817691,          -1.987807179,                     0,      0.4981443076,      0.9179358443,                 0,       249.7566085,       237.3918555,                 0,       17235.36323,        14707.03799,                  0,        0.2407922849,          0.215869408,                    0,          263446.6909,           278715.5476,                     0,          -154.4177578,           -280.8847163,                      0,        152.8925653,         280.9077987,                   0,                31.74059937,                 39.17151719,                           0,              -0.01965655171,              0.0001643615597,                          nan,                      0.2076006725,                       0.1394461719,                                nan,           262.2135008,            277.4108843,                      0,            20479.71803,             25361.52507,                       0,       19.23366642,       6.274015498,                 0,                 0,                 0,       11.22582667,       11.49789096,       16.64619169,                 0,      0.3261996627
           7,      0.0454739375,      -3.090596022,     -0.6684417367,       2.371529511,                         4,      -4.033183925,               3,      -5.260412732,   1.533568599e-08,   4.904094933e-06,            2.0736,        4.29981696,       4.286420138,         -1.202796456,            -2.0001967,                     0,      0.4960597077,      0.9225880396,                 0,       250.4137972,       237.1428127,                 0,       17311.49263,        14708.88425,                  0,         0.241220591,         0.2161242111,                    0,          264023.5741,           278829.6416,                     0,          -153.8977451,           -282.1645285,                      0,        152.5753045,         282.2217715,                   0,                32.09738527,                 39.28133533,                           0,               -0.0171121243,              0.0004057832446,                          nan,                      0.2103707763,                       0.1391860561,                                nan,           262.7876836,            277.5244442,                      0,            20535.15412,             25492.26994,                       0,       19.15473467,       6.283180629,                 0,                 0,                 0,       11.18686835,       11.42954889,       16.60565059,                 0,      0.3280223264
           8,     0.04408246667,       -3.14825996,     -0.6842280489,       2.302979546,                         5,      -4.385225522,               3,      -4.865612988,   1.841975735e-08,   5.824102628e-06,           2.48832,       5.159780352,       5.143704166,         -1.205422145,          -2.011389486,                     0,      0.4944623003,      0.9278368095,                 0,       251.0928871,       236.8595741,                 0,       17390.51612,        14690.40554,                  0,        0.2416615208,         0.2161126772,                    0,          264645.5067,           278958.5947,                     0,          -153.4984719,           -283.6050092,                      0,        152.4280384,         283.6790499,                   0,                32.66038526,                 39.33905785,                           0,              -0.01389852343,              0.0005222080145,                          nan,                      0.2142675691,                       0.1386745262,                                nan,            263.406705,            277.6527936,                      0,            20598.23852,             25608.20931,                       0,       19.06543596,       6.307074687,                 0,                 0,                 0,       11.14389671,       11.34403461,       16.57054369,                 0,      0.3308119835
           9,        0.04315311,      -3.208101506,     -0.7125001803,       2.227630104,                         6,      -4.702665775,               3,      -4.492490503,   2.212314803e-08,   6.895573892e-06,          2.985984,       6.191736422,       6.172444999,         -1.210869009,          -2.021337807,                     0,      0.4936538916,      0.9338038614,                 0,       251.8306873,       236.4499372,                 0,       17486.13484,        14647.88655,                  0,        0.2422652071,         0.2158634745,                    0,          265368.6938,           279004.5842,                     0,          -153.3133339,           -285.1977774,                      0,        152.5205307,         285.2596901,                   0,                33.52562336,                 39.24997978,                           0,              -0.01031551992,              0.0004342204729,                          nan,                      0.2198105607,                       0.1375938527,                                nan,           264.1265068,            277.6985678,                      0,            20689.99311,             25707.44901,                       0,       18.94342165,       6.345321357,                 0,                 0,                 0,       11.08506449,       11.22379842,       16.52702865,                 0,      0.3349617337
