"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","LM_gamma","LM_Re_t","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","LM_gamma_sep","LM_gamma_eff","Turb_index","Eddy_Viscosity","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy","Residual_TKE","Residual_Omega","Residual_LM_intermittency","Residual_LM_RE_THETA_T","Vorticity","Q_Criterion","Delta_Time","CFL","Turb_Delta_Time","Turb_CFL","Orthogonality","Aspect_Ratio","Volume_Ratio"
0, 0.000000000000000e+00, 0.000000000000000e+00, 1.996286622935346e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.297996418469958e+04, 1.000000000000000e-10, 2.356870921595339e+07, 3.315065867780617e-01, 6.680331342415180e+02, 1.719198567387982e+04, 3.000084514727199e+02, 0.000000000000000e+00, 1.138967666463039e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845956241049655e-05, -1.349102464933784e-03, 1.644546930835524e-03, -1.632253813606625e+02, 4.107157144661060e+00, 0.000000000000000e+00, 3.315065867780617e-01, 5.989636991633282e+02, 8.470049048969106e-19, 7.046653083089997e-09, -0.000000000000000e+00, -0.000000000000000e+00, 1.661903431534317e-03, -0.000000000000000e+00, -0.000000000000000e+00, 4.156560988434340e-08, 1.524162462612850e-05, -4.885361973892658e+05, -1.720705521526794e+08, 8.431222587441389e-08, 3.798105155551866e+00, 8.431222587441389e-08, 3.798105155551866e+00, 8.950728414113881e+01, 1.934646394847032e+00, 1.191828015720826e+00
1, -1.718054192693948e-04, 9.109824283804046e-04, 1.659568557483124e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.560265181481994e+04, 1.000000000000000e-10, 2.691982245841968e+07, 5.391201698662676e-02, 6.019359778883121e+02, 1.424106072592797e+04, 2.989354951927328e+02, 0.000000000000000e+00, 4.430452721294987e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.840874941398546e-05, 1.487277680636544e-03, 7.652552599301568e-03, -2.027256777234425e+03, 7.183763647740830e+00, 0.000000000000000e+00, 5.391201698662676e-02, 8.868658658543256e+01, 6.164830755814849e-19, 1.126492447605817e-08, -0.000000000000000e+00, -0.000000000000000e+00, 2.229386622005169e-03, -0.000000000000000e+00, -0.000000000000000e+00, 6.734295288726540e-09, 1.654761960192183e-05, -1.795782557990407e+06, -1.004305532964355e+09, 1.281794993856724e-07, 4.557726186662225e+00, 1.281794993856724e-07, 4.557726186662225e+00, 8.912460918129712e+01, 4.829284068574643e+00, 3.826516022335064e+00
2, 4.611735506634929e-02, -1.890206044284941e-02, 1.341744340651043e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.933613786578171e+04, 1.000000000000000e-10, 3.476692185260720e+07, 1.785286945359131e-01, 7.388951917401751e+02, 1.173445514631268e+04, 3.046656574607881e+02, 0.000000000000000e+00, -1.480924177078578e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.867909864392307e-05, -4.464101415169460e-04, 6.518113797151569e-04, -1.688154817055793e+02, 2.029367657316939e+00, 0.000000000000000e+00, 1.785286945359131e-01, 9.612620816037143e+03, 3.859219987173097e-19, 2.726110753445094e-09, -0.000000000000000e+00, -0.000000000000000e+00, -1.064020622379312e-02, -0.000000000000000e+00, -0.000000000000000e+00, -1.052040685612698e-06, 8.217170638590121e-06, 1.793853568785305e+05, -3.843659672693825e+07, 6.106408881038388e-08, 2.197977520573984e+00, 6.106408881038388e-08, 2.197977520573984e+00, 8.809562036213737e+01, 4.778986443742371e+00, 4.103502934401843e+00
3, 4.609287242076135e-02, -1.974636168630072e-02, 1.365061228072922e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.965654134755669e+04, 1.000000000000000e-10, 3.416293138685984e+07, 6.280135943859364e-01, 7.518812422751026e+02, 1.186261653902267e+04, 3.027322618788518e+02, 0.000000000000000e+00, -1.178678661353890e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.858816039075512e-05, 5.362333836378081e-05, 8.323408899240411e-05, -1.867302714546594e+02, 7.277024284832713e-01, 0.000000000000000e+00, 6.280135943859364e-01, 1.861177473517125e+05, 3.995679272155746e-19, 2.741433089005694e-08, -0.000000000000000e+00, -0.000000000000000e+00, -4.153826391903327e-03, -0.000000000000000e+00, -0.000000000000000e+00, 1.886352218987391e-07, 1.776145721003735e-05, 2.256932338893843e+04, -6.286833491011679e+06, 3.950643116431229e-08, 1.831647933811663e+00, 3.950643116431229e-08, 1.831647933811663e+00, 8.946205234992355e+01, 1.806627307266652e+00, 1.194886899803785e+00
4, 7.350570150613177e-04, -3.394657499262768e-04, 1.903392467551342e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.093633989875476e+04, 1.000000000000000e-10, 2.414338517531019e+07, 8.993158913593870e-02, 6.151121849232720e+02, 1.637453595950189e+04, 2.996891364329442e+02, 0.000000000000000e+00, 9.461869036476371e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.844444956222625e-05, 3.872036142470992e-03, -1.391349150867708e-04, -4.935496682473110e+02, 5.414293963663329e+00, 0.000000000000000e+00, 8.993158913593870e-02, 2.198602414192088e+02, 7.883764347404690e-19, -1.921868222448784e-08, -0.000000000000000e+00, -0.000000000000000e+00, -5.139891644106664e-03, -0.000000000000000e+00, -0.000000000000000e+00, -1.942693528378609e-08, -1.326935533309225e-05, 8.907481577416868e+05, -3.851389861677246e+08, 1.247459065003659e-07, 4.557726186662225e+00, 1.247459065003659e-07, 4.557726186662225e+00, 8.899591568721675e+01, 4.221139683296173e+00, 3.837449350062577e+00
5, 4.545777295007038e-02, -1.981128586168530e-02, 1.338953946421871e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.871140795137836e+04, 1.000000000000000e-10, 3.369405895164018e+07, 2.175801278577445e-02, 6.487248370649475e+02, 1.148456318055134e+04, 2.987990325418621e+02, 0.000000000000000e+00, -2.070249280917802e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.840228047065293e-05, 4.643230467547447e-03, -5.117949822828763e-03, -1.464552667118567e+03, 6.075753716140087e+00, 0.000000000000000e+00, 2.175801278577445e-02, 8.183143246425296e+00, 3.973834106825987e-19, -2.134311739837541e-09, -0.000000000000000e+00, -0.000000000000000e+00, -1.025856375686408e-02, -0.000000000000000e+00, -0.000000000000000e+00, 1.098882088392106e-11, -2.035540219330969e-05, 1.592600365253553e+06, -1.544362579912109e+08, 7.205867418001641e-08, 2.637573024688777e+00, 7.205867418001641e-08, 2.637573024688777e+00, 8.934288935013288e+01, 4.133121621850619e+00, 4.088912888335626e+00
690, -3.361280624494327e-05, 4.508048606400442e-05, 1.982518304986840e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.267982105246274e+04, 1.000000000000000e-10, 2.371792373583465e+07, 2.788951504501832e-01, 6.634064894781116e+02, 1.707192842098508e+04, 2.999823621368976e+02, 0.000000000000000e+00, 1.110654330012512e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845832792315678e-05, -1.595257600263591e-03, 2.259341812277804e-03, -2.726795948872211e+02, 4.663238517013821e+00, 0.000000000000000e+00, 2.788951504501832e-01, 4.363619824873846e+02, 8.358707265154397e-19, 8.723629730896270e-09, -0.000000000000000e+00, -0.000000000000000e+00, 2.023100669513000e-03, -0.000000000000000e+00, -0.000000000000000e+00, 3.514042352363527e-08, 1.659651435242311e-05, -6.353612988704804e+05, -9.418078401113892e+07, 8.612951879538275e-08, 3.798105155551866e+00, 8.612951879538275e-08, 3.798105155551866e+00, 8.975911993735730e+01, 2.060895948701305e+00, 1.038222414779984e+00
691, -6.484109783259044e-05, 9.183357187137720e-05, 1.966286777626506e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.232542797881818e+04, 1.000000000000000e-10, 2.383341988146469e+07, 2.438105164637997e-01, 6.637720677009443e+02, 1.693017119152726e+04, 2.999472165059123e+02, 0.000000000000000e+00, 1.077223445703900e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845666483015700e-05, -1.780771248063335e-03, 2.885364068676856e-03, -4.084558196070899e+02, 5.144102069094723e+00, 0.000000000000000e+00, 2.438105164637997e-01, 3.392136732826391e+02, 8.250093017712537e-19, 9.512489632927953e-09, -0.000000000000000e+00, -0.000000000000000e+00, 2.170134526624463e-03, -0.000000000000000e+00, -0.000000000000000e+00, 2.853589663950612e-08, 1.611025391001077e-05, -7.789801968029982e+05, -1.264927547915649e+08, 8.614795222155598e-08, 3.798105155551866e+00, 8.614795222155598e-08, 3.798105155551866e+00, 8.991256841746362e+01, 2.059088584218717e+00, 1.037013292427784e+00
692, -9.263179551623211e-05, 1.407083053014280e-04, 1.944846182642748e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.185781415784315e+04, 1.000000000000000e-10, 2.398895244595076e+07, 2.121329273068313e-01, 6.573481624736248e+02, 1.674312566313725e+04, 2.999035615368353e+02, 0.000000000000000e+00, 1.033112133399294e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845459894279064e-05, -1.847122501421105e-03, 3.554856216132356e-03, -5.684829077042498e+02, 5.561954271766838e+00, 0.000000000000000e+00, 2.121329273068313e-01, 2.739007578599436e+02, 8.107221366668320e-19, 1.142874202158587e-08, -0.000000000000000e+00, -0.000000000000000e+00, 2.617920849300646e-03, -0.000000000000000e+00, -0.000000000000000e+00, 2.430351590259838e-08, 1.788624106077481e-05, -9.204811338397799e+05, -8.996232376245117e+07, 8.620841780456752e-08, 3.798105155551866e+00, 8.620841780456752e-08, 3.798105155551866e+00, 8.995955256628440e+01, 2.064285293714478e+00, 1.037038291138480e+00
693, -1.166503543332792e-04, 1.915424203007436e-04, 1.920456369012490e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.132582726114487e+04, 1.000000000000000e-10, 2.417767582984433e+07, 1.854271983043707e-01, 6.499073996065565e+02, 1.653033090445794e+04, 2.998523437833732e+02, 0.000000000000000e+00, 9.829283298211925e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845217497463294e-05, -1.811846330657185e-03, 4.206113696202851e-03, -7.400946316450093e+02, 5.909551473921247e+00, 0.000000000000000e+00, 1.854271983043707e-01, 2.291591010416148e+02, 7.943058535645820e-19, 1.242334850917638e-08, -0.000000000000000e+00, -0.000000000000000e+00, 2.831169179916895e-03, -0.000000000000000e+00, -0.000000000000000e+00, 2.036617935331073e-08, 1.799496618969869e-05, -1.052427708011644e+06, -5.968099946411133e+07, 8.619881519691230e-08, 3.798105155551866e+00, 8.619881519691230e-08, 3.798105155551866e+00, 8.995222240940629e+01, 2.061125599628665e+00, 1.036396986196254e+00
