"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy","Residual_Nu_Tilde","Vorticity","Q_Criterion","Delta_Time","CFL","Turb_Delta_Time","Turb_CFL","Orthogonality","Aspect_Ratio","Volume_Ratio"
0, 0.000000000000000e+00, 0.000000000000000e+00, 1.469583988268400e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.163281347986696e+04, 0.000000000000000e+00, 1.265312539194678e+04, 2.999395570017312e+02, 0.000000000000000e+00, 1.220342845410088e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845630236945310e-05, -2.447915879900378e-03, 3.065020084797061e-03, 1.629159154048751e+00, 6.694979824879951e-01, 0.000000000000000e+00, -4.423763712765759e-11, -0.000000000000000e+00, -0.000000000000000e+00, -1.140626616000229e-05, -0.000000000000000e+00, -9.011011740884716e+05, -1.908085564741821e+08, 3.399806861986731e-08, 8.611146482141011e+00, 3.399806861986731e-08, 8.611146482141011e+00, 8.952564104092659e+01, 4.540748431665288e+01, 1.152482052759901e+00
1, -1.718054192693948e-04, 9.109824283804046e-04, 1.240762432333946e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.651154910552176e+04, 0.000000000000000e+00, 1.060461964220870e+04, 2.977397408541272e+02, 0.000000000000000e+00, 7.372397332305626e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.835201637121244e-05, 4.088103399156382e-03, 1.686952981800915e-02, -9.764551877507537e+02, 1.297368731654798e+00, 0.000000000000000e+00, -1.642982506188078e-10, -0.000000000000000e+00, -0.000000000000000e+00, -3.970493410740406e-05, -0.000000000000000e+00, -4.010336126386518e+06, -3.221609216467480e+10, 3.440820168871314e-08, 1.033337577856914e+01, 3.440820168871314e-08, 1.033337577856914e+01, 8.754416690415358e+01, 1.052965128933403e+02, 3.333601515406209e+00
2, 4.611735506634929e-02, -1.890206044284941e-02, 7.992180970367055e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.740105585275294e+04, 0.000000000000000e+00, 6.960422341101174e+03, 3.033895573913051e+02, 0.000000000000000e+00, -1.221784342734223e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.861910836169496e-05, 1.478028421075043e-03, -2.191817848648399e-03, -1.815355889342537e+02, 4.012076972132210e-01, 0.000000000000000e+00, 1.621571147805443e-07, -0.000000000000000e+00, -0.000000000000000e+00, 3.037563669440607e-04, -0.000000000000000e+00, -6.026054874193342e+05, -8.587892296556091e+08, 1.823189938451415e-08, 8.611146482141011e+00, 1.823189938451415e-08, 8.611146482141011e+00, 8.676277982024691e+01, 1.036596222363921e+02, 3.582433904950161e+00
3, 4.609287242076135e-02, -1.974636168630072e-02, 8.118126071981141e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.767055620674499e+04, 0.000000000000000e+00, 7.068222482697994e+03, 3.033086282608724e+02, 0.000000000000000e+00, -9.675571632133660e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.861529967883831e-05, -2.767203341963358e-04, -4.309120749990075e-04, -9.586611967936106e+01, 1.782200559418354e-01, 0.000000000000000e+00, 3.988773961249760e-08, -0.000000000000000e+00, -0.000000000000000e+00, -5.726738195581393e-05, -0.000000000000000e+00, -1.168348807963343e+05, -1.140654882785330e+08, 2.680075441231607e-08, 1.240005093428297e+01, 2.680075441231607e-08, 1.240005093428297e+01, 8.951670072995151e+01, 4.236142656412360e+01, 1.156432225496582e+00
4, 7.350570150613177e-04, -3.394657499262768e-04, 1.371328524189458e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.943533778123771e+04, 0.000000000000000e+00, 1.177413511249508e+04, 2.991009902610165e+02, 0.000000000000000e+00, 1.013048850929984e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.841659269833776e-05, 1.073859415234226e-02, 1.669960293614879e-04, -3.777191366302062e+02, 1.070233217429272e+00, 0.000000000000000e+00, 3.205014209336416e-10, -0.000000000000000e+00, -0.000000000000000e+00, 6.813278760791491e-05, -0.000000000000000e+00, 2.472780153882604e+06, -1.567716813228320e+10, 3.793565312899472e-08, 1.033337577856914e+01, 3.793565312899472e-08, 1.033337577856914e+01, 8.713178666733042e+01, 9.163670066870316e+01, 3.332665725868638e+00
5, 4.545777295007038e-02, -1.981128586168530e-02, 7.968656194239844e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.698145526798440e+04, 0.000000000000000e+00, 6.792582107193758e+03, 2.969478275670814e+02, 0.000000000000000e+00, -1.617605244676918e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.831438279925798e-05, 9.723711265093676e-03, -1.038903949649333e-02, -8.313134350320510e+02, 9.417247787789574e-01, 0.000000000000000e+00, 8.456515342852669e-08, -0.000000000000000e+00, -0.000000000000000e+00, 2.340406737443179e-03, -0.000000000000000e+00, 3.295049820292023e+06, -9.963136772828125e+09, 1.840385933850638e-08, 8.611146482141011e+00, 1.840385933850638e-08, 8.611146482141011e+00, 8.814722351214131e+01, 9.041679771878958e+01, 3.590617684999196e+00
6, -9.522799999999999e-02, -8.901929565456450e-02, 1.312289469461886e-01, 1.703058973913120e+01, 1.297383451953934e+01, 2.875171632632375e+04, 2.037532543402842e-06, 1.080211905792615e+04, 2.867541164936133e+02, 4.805855232717149e-01, 7.838164062025246e-01, 1.297776910921545e+02, 9.886412122821768e+01, 1.782554786306614e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.521349585605543e-15, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, 3.272553476858751e-04, -3.572863141061898e-04, 7.738865205961664e-06, 1.785607334536748e+01, 7.738865205961664e-06, 1.785607334536748e+01, 8.237207382076308e+01, 1.948454258588229e+00, 1.000000000000045e+00
7, 1.904560000000000e-01, -2.334685621116894e-01, 1.011409160590786e-01, 1.762636485929985e+01, -2.372935036575043e+01, 2.300599673491595e+04, 2.871394021187366e-06, 7.474570153391737e+03, 2.574480963316512e+02, 9.086114281340006e-01, -9.259514480144196e-04, 1.742753135536552e+02, -2.346167237786297e+02, 1.637206566072659e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.528820165295421e-15, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -0.000000000000000e+00, -6.696407679837016e+02, -2.506151218351279e+05, 5.809444853803713e-06, 1.785607334536748e+01, 5.809444853803713e-06, 1.785607334536748e+01, 6.254849527314892e+01, 2.372362607470541e+00, 1.000000000000061e+00
8, 1.904560000000000e-01, -2.005185621116894e-01, 1.011409160590786e-01, 1.762636485929985e+01, -2.372935036575043e+01, 2.300599673491595e+04, 2.871394021187366e-06, 7.474570153391737e+03, 2.574480963316512e+02, 9.086114281340006e-01, -9.259514480144196e-04, 1.742753135536552e+02, -2.346167237786297e+02, 1.637206566072659e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.528820165295421e-15, -4.999591539378567e-08, 1.319900409768593e-05, 2.127218904579564e-05, -1.445697994950024e-02, 5.723562804591016e-12, -6.696407679837014e+02, -2.506151218351280e+05, 5.809444853803713e-06, 1.785607334536748e+01, 5.809444853803713e-06, 1.785607334536748e+01, 7.800377400791679e+01, 2.237885194325432e+00, 1.192663639630698e+00
9, -9.522799999999999e-02, -5.606929565456450e-02, 1.312289469461886e-01, 1.703058973913120e+01, 1.297383451953934e+01, 2.875171632632375e+04, 2.037532543402842e-06, 1.080211905792615e+04, 2.867541164936133e+02, 4.805855232717149e-01, 7.838164062025246e-01, 1.297776910921545e+02, 9.886412122821768e+01, 1.782554786306614e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.521349585605543e-15, 8.405509639014541e-10, -6.755381098955127e-07, -5.844544581634636e-07, 1.217477274622070e-04, -9.469597057368918e-15, 3.272553476861588e-04, -3.572863141061966e-04, 7.738865205961664e-06, 1.785607334536748e+01, 7.738865205961664e-06, 1.785607334536748e+01, 8.693997657753334e+01, 2.091420525141229e+00, 1.027150792621808e+00
