"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","LM_gamma","LM_Re_t","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","LM_gamma_sep","LM_gamma_eff","Turb_index","Eddy_Viscosity","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy","Residual_TKE","Residual_Omega","Residual_LM_intermittency","Residual_LM_RE_THETA_T","Vorticity","Q_Criterion","Delta_Time","CFL","Turb_Delta_Time","Turb_CFL","Orthogonality","Aspect_Ratio","Volume_Ratio"
0, 0.000000000000000e+00, 0.000000000000000e+00, 2.010803622419498e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.329415353037450e+04, 1.000000000000000e-10, 2.343412022196891e+07, 4.719301122070466e-01, 6.674557480110517e+02, 1.731766141214979e+04, 3.000198092621578e+02, 0.000000000000000e+00, 1.168606021293844e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.846009981863409e-05, -5.784203012869316e-04, 7.050904997501952e-04, -3.075259660992275e+01, 2.698990484555458e+00, 0.000000000000000e+00, 4.719301122070466e-01, 1.514751212826952e+03, 8.580685231981358e-19, -2.089570665995950e-10, -0.000000000000000e+00, -0.000000000000000e+00, -8.006604445511684e-05, -0.000000000000000e+00, -0.000000000000000e+00, 4.127835717531145e-08, -1.227499224109019e-06, -2.094069969081113e+05, -1.450780449853706e+08, 2.368935523115014e-07, 1.067263983955708e+01, 2.368935523115014e-07, 1.067263983955708e+01, 8.950728414113881e+01, 1.934646394847032e+00, 1.191828015720826e+00
1, -1.718054192693948e-04, 9.109824283804046e-04, 1.737110919166034e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.729512838201738e+04, 1.000000000000000e-10, 2.597249476094736e+07, 5.981000948433665e-02, 6.052914613903113e+02, 1.491805135280694e+04, 2.991678310997594e+02, 0.000000000000000e+00, 6.027012939900279e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.841975987847669e-05, 1.293304797009077e-03, 6.654495737342819e-03, -1.528935640289381e+03, 6.849564298119211e+00, 0.000000000000000e+00, 5.981000948433665e-02, 1.020487778639961e+02, 6.688261089395551e-19, 3.498309782187233e-09, -0.000000000000000e+00, -0.000000000000000e+00, 6.417527400244261e-04, -0.000000000000000e+00, -0.000000000000000e+00, 2.874209525174625e-09, -3.839225913206573e-06, -1.560605662965448e+06, -8.098093801186523e+08, 2.999325103622082e-07, 1.067263983955708e+01, 2.999325103622082e-07, 1.067263983955708e+01, 8.912460918129712e+01, 4.829284068574643e+00, 3.826516022335064e+00
2, 4.611735506634929e-02, -1.890206044284941e-02, 1.369313879714533e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.931726773723084e+04, 1.000000000000000e-10, 3.359692460318006e+07, 1.512878192397817e-01, 7.345882333362783e+02, 1.172690709489233e+04, 2.983395425783045e+02, 0.000000000000000e+00, -1.498724894174576e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.838048801477351e-05, -4.477858817010125e-04, 6.538201224028987e-04, 2.652248910444519e+00, 2.086624985488301e+00, 0.000000000000000e+00, 1.512878192397817e-01, 8.209853166105006e+03, 4.075880760877923e-19, -4.160105317326134e-08, -0.000000000000000e+00, -0.000000000000000e+00, -1.106161904449520e-02, -0.000000000000000e+00, -0.000000000000000e+00, -4.327150416419652e-07, -2.850702659608886e-05, 1.828662012747503e+05, -3.915396890679932e+07, 2.995940350200768e-07, 1.067263983955708e+01, 2.995940350200768e-07, 1.067263983955708e+01, 8.809562036213737e+01, 4.778986443742371e+00, 4.103502934401843e+00
3, 4.609287242076135e-02, -1.974636168630072e-02, 1.384349330255965e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.962774795907084e+04, 1.000000000000000e-10, 3.338460391475424e+07, 6.524213948676493e-01, 7.448143107775113e+02, 1.185109918362833e+04, 2.982244753226470e+02, 0.000000000000000e+00, -1.205840265541694e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.837502811038871e-05, 2.906742697423769e-05, 4.511842935142697e-05, 1.760059700627561e+01, 5.458023184313264e-01, 0.000000000000000e+00, 6.524213948676493e-01, 3.799674926799308e+05, 4.146791743310477e-19, -6.285857796631296e-09, -0.000000000000000e+00, -0.000000000000000e+00, -1.246704525814896e-03, -0.000000000000000e+00, -0.000000000000000e+00, 2.755228498157553e-09, 1.950831244268100e-06, 1.236937254102761e+04, -5.333895971775472e+06, 2.319053940973578e-07, 1.067263983955708e+01, 2.319053940973578e-07, 1.067263983955708e+01, 8.946205234992355e+01, 1.806627307266652e+00, 1.194886899803785e+00
4, 7.350570150613177e-04, -3.394657499262768e-04, 1.870722499264553e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.021865138423003e+04, 1.000000000000000e-10, 2.446317511842036e+07, 7.516725435929908e-02, 6.104216018453993e+02, 1.608746055369200e+04, 2.995770023411176e+02, 0.000000000000000e+00, 8.784853499689672e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.843914051371078e-05, 4.420768161442524e-03, -1.588526501635602e-04, -6.421984212085661e+02, 5.737022289570715e+00, 0.000000000000000e+00, 7.516725435929908e-02, 1.716014136901779e+02, 7.647252142484385e-19, -2.200852243793505e-08, -0.000000000000000e+00, -0.000000000000000e+00, -5.213127542615520e-03, -0.000000000000000e+00, -0.000000000000000e+00, -7.091903203591215e-09, -1.905938792515743e-05, 1.017325014074551e+06, -4.530016892080078e+08, 2.921887077647431e-07, 1.067263983955708e+01, 2.921887077647431e-07, 1.067263983955708e+01, 8.899591568721675e+01, 4.221139683296173e+00, 3.837449350062577e+00
5, 4.545777295007038e-02, -1.981128586168530e-02, 1.348825741770041e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.867778104001069e+04, 1.000000000000000e-10, 3.328783147190637e+07, 2.173113060463128e-02, 6.441575825952991e+02, 1.147111241600427e+04, 2.962647867503748e+02, 0.000000000000000e+00, -2.101970481674569e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.828188396625312e-05, 4.613667259586370e-03, -5.085364101313508e-03, -1.310194357650752e+03, 6.118697407016404e+00, 0.000000000000000e+00, 2.173113060463128e-02, 9.829916364699583e+00, 4.052145976526270e-19, -2.240053302591748e-08, -0.000000000000000e+00, -0.000000000000000e+00, -5.682421361570211e-03, -0.000000000000000e+00, -0.000000000000000e+00, -4.097376429762533e-10, -1.875973456369845e-05, 1.592879839776529e+06, -1.561583112727051e+08, 2.927933976804951e-07, 1.067263983955708e+01, 2.927933976804951e-07, 1.067263983955708e+01, 8.934288935013288e+01, 4.133121621850619e+00, 4.088912888335626e+00
688, -3.361280624494327e-05, 4.508048606400442e-05, 2.003918345461843e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.314401218233103e+04, 1.000000000000000e-10, 2.352893416550342e+07, 3.805091820019353e-01, 6.640628751780727e+02, 1.725760487293240e+04, 3.000066250618846e+02, 0.000000000000000e+00, 1.154442770345506e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845947599063927e-05, -8.820858326600835e-04, 1.249286261615370e-03, -8.360070437571450e+01, 3.486037366755002e+00, 0.000000000000000e+00, 3.805091820019353e-01, 8.249597696765960e+02, 8.516834307716825e-19, 7.527197860946640e-10, -0.000000000000000e+00, -0.000000000000000e+00, 1.490667119517855e-04, -0.000000000000000e+00, -0.000000000000000e+00, 3.780384282371841e-08, -3.896203919970785e-07, -3.512964755826412e+05, -9.689161895384979e+07, 2.419839729044631e-07, 1.067263983955708e+01, 2.419839729044631e-07, 1.067263983955708e+01, 8.975911993735730e+01, 2.060895948701305e+00, 1.038222414779984e+00
689, -6.484109783259044e-05, 9.183357187137720e-05, 1.994092068403799e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.292944190904127e+04, 1.000000000000000e-10, 2.359033518418194e+07, 3.162976751771863e-01, 6.633513693897462e+02, 1.717177676361650e+04, 2.999855758809539e+02, 0.000000000000000e+00, 1.134201759682832e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845847999295255e-05, -1.121659544796566e-03, 1.817412624650229e-03, -1.617551882377430e+02, 4.110952909080686e+00, 0.000000000000000e+00, 3.162976751771863e-01, 5.532924293039217e+02, 8.453004016692170e-19, 1.294966404221839e-09, -0.000000000000000e+00, -0.000000000000000e+00, 2.665851815914291e-04, -0.000000000000000e+00, -0.000000000000000e+00, 2.812187505186461e-08, -2.618008575614446e-07, -4.906102613061002e+05, -1.121169141642151e+08, 2.420263119765475e-07, 1.067263983955708e+01, 2.420263119765475e-07, 1.067263983955708e+01, 8.991256841746362e+01, 2.059088584218717e+00, 1.037013292427784e+00
690, -9.263179551623211e-05, 1.407083053014280e-04, 1.980090746283844e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.262394720044181e+04, 1.000000000000000e-10, 2.368492928701778e+07, 2.668607809191614e-01, 6.592501608063704e+02, 1.704957888017672e+04, 2.999569352674993e+02, 0.000000000000000e+00, 1.105383594149708e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845712473192330e-05, -1.260397767746533e-03, 2.425682560862075e-03, -2.639943636529574e+02, 4.635257435123824e+00, 0.000000000000000e+00, 2.668607809191614e-01, 4.085542959181772e+02, 8.360120325922062e-19, 2.301055765937566e-09, -0.000000000000000e+00, -0.000000000000000e+00, 5.143825810042420e-04, -0.000000000000000e+00, -0.000000000000000e+00, 2.106877722272448e-08, 8.128967753704119e-07, -6.280111899550336e+05, -9.524717688888550e+07, 2.421752218199551e-07, 1.067263983955708e+01, 2.421752218199551e-07, 1.067263983955708e+01, 8.995955256628440e+01, 2.064285293714478e+00, 1.037038291138480e+00
691, -1.166503543332792e-04, 1.915424203007436e-04, 1.962600904002952e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.224244362006325e+04, 1.000000000000000e-10, 2.381436458928538e+07, 2.278024695232154e-01, 6.528809029314757e+02, 1.689697744802529e+04, 2.999213451182198e+02, 0.000000000000000e+00, 1.069395300338556e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845544053420702e-05, -1.305488494983162e-03, 3.030628451250741e-03, -3.832661461435155e+02, 5.070108888291984e+00, 0.000000000000000e+00, 2.278024695232154e-01, 3.216927143394909e+02, 8.241232710656927e-19, 2.904775058329418e-09, -0.000000000000000e+00, -0.000000000000000e+00, 6.565535279064866e-04, -0.000000000000000e+00, -0.000000000000000e+00, 1.593032630878774e-08, 1.234894639023408e-06, -7.581708923639031e+05, -6.809832127880859e+07, 2.421324285570994e-07, 1.067263983955708e+01, 2.421324285570994e-07, 1.067263983955708e+01, 8.995222240940629e+01, 2.061125599628665e+00, 1.036396986196254e+00
