"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,"LinSolIterTrans", "LinSolResTrans" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.05033660005,      -3.115273863,      -1.575637215,       2.408590154,     -0.2568682752,       4.598717721,                         9,      -4.178156567,               3,      -4.436769769,                4,      -4.847689096,   2.025292984e-07,   1.260180107e-05,                12,              14.4,       14.26191402,         0.9082492851,         -0.9241112561,                     0,       0.664363669,      0.6999161111,                 0,       282.2527977,       300.0087864,                 0,       11984.86322,         12363.9255,                  0,        0.1479228131,         0.1435663802,                    0,          308650.2111,           330987.2274,                     0,           186.3476015,           -195.3512034,                      0,        186.3494076,         195.3512034,                   0,                123.8705828,                 144.5752911,                           0,             1.938414396e-05,              2.491584716e-11,                          nan,                       0.664722171,                       0.7400788353,                                nan,            307.170144,            329.4026011,                      0,            16114.71094,             17148.73362,                       0,       1.369865583,      0.5224183888,                 0,                 0,                 0,      0.7588615412,       0.790429485,       1.234776869,                 0,      0.3813647086
           1,     0.05203204998,      -3.310968695,      -1.001094195,       2.200393724,     -0.6571025625,       4.255021316,                        10,      -3.819656462,               4,      -4.620709666,                4,      -4.493089655,    2.58747133e-07,   1.512184888e-05,                12,             17.28,       16.95427739,         0.9518082192,         -0.9240966301,                     0,      0.6759538555,      0.6998573709,                 0,       271.8676692,        300.032582,                 0,       12036.62278,        12365.52415,                  0,        0.1542420452,         0.1435735556,                    0,          298127.4174,           330995.7279,                     0,           187.2995342,           -195.3383486,                      0,        187.2975674,         195.3383486,                   0,                 121.814047,                 144.5745742,                           0,            -2.100125416e-05,             -1.528099869e-11,                          nan,                      0.6503770907,                       0.7401238683,                                nan,           296.7108778,            329.4237941,                      0,            16346.57823,             17150.05191,                       0,       2.625249286,       1.005129605,                 0,                 0,                 0,       1.481977884,       1.512450657,       2.369538425,                 0,      0.3828701564
           2,     0.05217283336,      -3.416328349,      -1.147978372,       2.108590778,      -1.022682469,       3.866312674,                        10,      -3.374998468,               4,      -4.099659581,                4,      -4.456211431,   2.561487727e-07,   1.814600404e-05,                12,            20.736,       20.21763906,         0.9896015854,         -0.9241027161,                     0,      0.7025667161,      0.6998377832,                 0,       267.3404857,        300.046537,                 0,       12147.46585,        12366.24318,                  0,        0.1582970957,         0.1435752261,                    0,          295131.6025,            331001.107,                     0,           189.7486207,           -195.3373623,                      0,         189.744396,         195.3373622,                   0,                130.4637138,                 144.5739734,                           0,            -4.452910217e-05,             -1.725221077e-10,                          nan,                      0.6875761108,                       0.7401245301,                                nan,           293.7324424,            329.4374709,                      0,            16889.47789,             17150.74935,                       0,       3.830847758,       1.369818958,                 0,                 0,                 0,       2.198808966,       2.264653722,       3.379813906,                 0,      0.3575759322
           3,     0.05276180001,      -3.535128197,       -1.29530887,       1.996735929,      -1.333584035,       3.555744017,                        10,      -2.818014622,               5,      -4.380410362,                4,      -4.414001716,   2.547973992e-07,   2.177506474e-05,               1.2,            2.0736,       2.021763906,          1.003509014,          -0.924118819,                     0,      0.7253801566,      0.6998429513,                 0,       266.4409563,       300.0528801,                 0,       12191.45177,        12366.36876,                  0,        0.1594020577,          0.143573649,                    0,          295885.6591,           331003.4985,                     0,            191.070053,           -195.3429119,                      0,         191.069695,         195.3429119,                   0,                140.8227721,                 144.5738098,                           0,             -3.74728209e-06,             -3.176225949e-10,                          nan,                      0.7370230644,                       0.7401026657,                                nan,             294.48136,            329.4448694,                      0,             17305.2661,             17151.00262,                       0,       4.983276323,       1.628736027,                 0,                 0,                 0,       2.913950409,       3.037031558,       4.273436939,                 0,         0.3268404
           4,     0.04993994003,      -3.660995431,      -1.340189073,       1.861094788,      -1.603622882,       3.380380829,                         4,      -4.830499228,               2,      -4.164184546,                4,      -4.362393753,   2.541155837e-08,   2.188461167e-06,              1.44,           2.48832,       2.426116687,          1.002231274,         -0.9241265613,                     0,      0.7281387654,      0.6998454705,                 0,       267.0045462,       300.0565455,                 0,       12195.34383,        12366.44405,                  0,        0.1591149278,         0.1435727693,                    0,          296727.9028,           331004.6617,                     0,           191.1677849,           -195.3457455,                      0,         191.168154,         195.3457454,                   0,                142.6356418,                 144.5739469,                           0,              3.86163706e-06,              -3.66173869e-10,                          nan,                      0.7461265844,                       0.7400926321,                                nan,           295.3180678,            329.4491055,                      0,            17354.37775,              17151.1456,                       0,        5.27843154,       1.672521339,                 0,                 0,                 0,       3.098217235,       3.248249603,       4.484199111,                 0,      0.3168595304
           5,     0.04768948335,      -3.689584539,      -1.314510398,       1.828639241,      -1.657413385,        3.47042848,                         4,      -4.361243111,               2,      -4.057716422,                4,      -4.312533239,   3.053165332e-08,   2.628367397e-06,             1.728,          2.985984,       2.911340024,          1.000210111,         -0.9241335656,                     0,      0.7303948437,      0.6998529047,                 0,       267.6207555,       300.0562782,                 0,       12196.10503,        12366.34031,                  0,        0.1587575322,         0.1435716927,                    0,          297589.6005,           331004.6016,                     0,           191.2103677,           -195.3486908,                      0,        191.2108443,         195.3486908,                   0,                144.2737182,                 144.5741248,                           0,             4.985047403e-06,             -4.237836748e-10,                          nan,                      0.7545268615,                       0.7400823839,                                nan,            296.175424,            329.4494365,                      0,            17391.28594,              17151.1155,                       0,       5.542153748,       1.706406755,                 0,                 0,                 0,       3.264704046,       3.440088691,       4.668306114,                 0,      0.3078959612
           6,     0.04875967143,      -3.725854984,      -1.291270578,       1.788629674,      -1.710691819,       3.493750616,                         5,       -4.85148453,               3,      -5.601217061,                4,      -4.275492094,   3.673085175e-08,   3.156935535e-06,            2.0736,         3.5831808,       3.493608029,         0.9974874879,         -0.9241401648,                     0,      0.7319577095,      0.6998608208,                 0,       268.2881542,       300.0558987,                 0,       12193.91106,        12366.21898,                  0,        0.1583336365,         0.1435704657,                    0,          298454.7928,            331004.429,                     0,           191.2005015,           -195.3517553,                      0,        191.2006553,         195.3517553,                   0,                145.6311847,                 144.5743466,                           0,             1.608949652e-06,             -4.844133983e-10,                          nan,                      0.7616667653,                       0.7400719095,                                nan,           297.0364109,            329.4496847,                      0,            17413.06316,             17151.06839,                       0,        5.73645056,       1.725020694,                 0,                 0,                 0,       3.389919891,       3.585203522,       4.798841228,                 0,      0.3007122045
           7,     0.04777985002,      -3.754203498,      -1.283308359,       1.757603708,      -1.764947437,       3.515753712,                         5,      -4.351137463,               3,      -5.322042286,                4,      -4.251441215,   4.425772051e-08,   3.792089172e-06,           2.48832,        4.29981696,       4.192329635,         0.9941981094,         -0.9241467201,                     0,      0.7326439567,      0.6998692059,                 0,       269.0021975,        300.055415,                 0,       12189.51499,        12366.08524,                  0,        0.1578562843,         0.1435691444,                    0,          299303.3143,           331004.1612,                     0,           191.1471408,            -195.354939,                      0,        191.1467757,         195.3549389,                   0,                146.5975805,                 144.5746102,                           0,            -3.820381965e-06,             -5.434727113e-10,                          nan,                      0.7669372397,                       0.7400611981,                                nan,           297.8809233,             329.449858,                      0,            17417.72973,             17151.01123,                       0,       5.826567367,       1.724539043,                 0,                 0,                 0,       3.451969033,       3.657931032,        4.85205758,                 0,      0.2959785641
           8,         0.0470843,      -3.757928849,      -1.294906347,       1.753503526,      -1.821331567,       3.509211839,                         6,      -4.633451932,               3,      -5.030145779,                4,       -4.23537308,   5.341497372e-08,   4.555297452e-06,          2.985984,       5.159780352,       5.030795562,          0.990556911,         -0.9241533884,                     0,      0.7323034378,      0.6998779588,                 0,       269.7498515,       300.0548349,                 0,       12184.06708,        12365.94369,                  0,        0.1573484642,         0.1435677786,                    0,          300108.0865,             331003.81,                     0,           191.0626325,           -195.3582071,                      0,        191.0617687,          195.358207,                   0,                147.0702695,                 144.5749087,                           0,            -9.042528945e-06,             -5.999167829e-10,                          nan,                      0.7697524758,                       0.7400503458,                                nan,           298.6819824,            329.4499563,                      0,             17404.4565,             17150.94888,                       0,       5.797453947,       1.705037512,                 0,                 0,                 0,       3.440700035,       3.646127965,       4.819063814,                 0,      0.2941010877
           9,        0.04648459,       -3.74416095,      -1.321870602,       1.768977183,      -1.879733993,       3.390979638,                         6,      -4.153835181,               3,      -4.644442583,                4,      -4.225428177,   6.409361891e-08,   5.472095444e-06,         3.5831808,       6.191736422,       6.036954674,           0.98682765,         -0.9241599724,                     0,      0.7308557884,      0.6998868346,                 0,       270.5054385,       300.0541763,                 0,       12178.82242,        12365.79816,                  0,        0.1568415349,         0.1435664041,                    0,          300833.5813,           331003.3863,                     0,            190.958917,           -195.3614692,                      0,         190.957726,         195.3614691,                   0,                146.9738055,                 144.5752336,                           0,            -1.247436687e-05,             -6.536281516e-10,                          nan,                      0.7696667141,                       0.7400396518,                                nan,           299.4042055,            329.4499787,                      0,            17373.76653,             17150.88289,                       0,        5.66848182,       1.672168632,                 0,                 0,                 0,        3.36698149,       3.562003995,       4.715926379,                 0,      0.2949940892
          10,     0.04619265456,      -3.734320673,      -1.347098152,       1.781915599,      -1.942317479,       3.253497172,                         7,      -4.308099629,               3,      -4.259146302,                4,      -4.220089994,   7.687729701e-08,   6.572604341e-06,        4.29981696,       7.430083707,       7.244345609,         0.9832865726,         -0.9241660056,                     0,      0.7283392143,      0.6998954418,                 0,       271.2276162,        300.053485,                 0,       12174.76258,        12365.65329,                  0,        0.1563718755,         0.1435650529,                    0,          301436.5751,           331002.9186,                     0,            190.844768,           -195.3645833,                      0,        190.8434943,         195.3645832,                   0,                146.2856773,                 144.5755794,                           0,            -1.334795259e-05,             -7.000170443e-10,                          nan,                      0.7665216874,                       0.7400296256,                                nan,            300.004556,            329.4499428,                      0,            17327.78502,              17150.8137,                       0,       5.494501771,       1.636037076,                 0,                 0,                 0,       3.263521072,       3.443640811,       4.583394483,                 0,      0.2977589497
          11,     0.04620635834,      -3.732022509,      -1.352898076,       1.787179007,      -2.009868428,       3.110976544,                         8,      -4.344997197,               4,      -5.055147345,                4,      -4.221309751,   9.248945448e-08,   7.892201543e-06,       5.159780352,       8.916100448,       8.693214731,         0.9801968609,          -0.924171062,                     0,      0.7249604458,      0.6999033136,                 0,       271.8615141,       300.0528459,                 0,       12172.32505,        12365.51684,                  0,        0.1559760444,         0.1435637746,                    0,          301872.6779,             331002.47,                     0,           190.7267496,           -195.3673919,                      0,        190.7256311,         195.3673918,                   0,                145.0637712,                 144.5759443,                           0,             -1.17283803e-05,             -7.295517523e-10,                          nan,                      0.7605887598,                       0.7400208548,                                nan,            300.438839,            329.4499023,                      0,            17270.61188,             17150.74493,                       0,       5.326143377,       1.606453713,                 0,                 0,                 0,       3.161901153,        3.32590162,       4.459470284,                 0,      0.3016166857
          12,     0.04637446154,       -3.72631222,      -1.339449127,       1.795402783,      -2.081997579,       2.965551501,                         9,      -4.337520743,               4,      -4.615762766,                4,      -4.222489356,   1.116055155e-07,   9.472652428e-06,       6.191736422,       10.69932054,       10.43185768,         0.9777982328,         -0.9241750649,                     0,      0.7211247599,       0.699910029,                 0,       272.3476726,       300.0523672,                 0,       12171.40931,        12365.40002,                  0,        0.1556858245,         0.1435626474,                    0,          302108.6063,           331002.1308,                     0,           190.6131508,            -195.369772,                      0,        190.6123443,         195.3697719,                   0,                143.4675748,                 144.5763222,                           0,            -8.462037511e-06,             -7.336937724e-10,                          nan,                      0.7526667561,                       0.7400137738,                                nan,            300.673899,            329.4499407,                      0,            17208.70509,             17150.68569,                       0,       5.203391215,          1.590581,                 0,                 0,                 0,       3.087372541,       3.236667903,       4.373695113,                 0,      0.3056816093
          13,     0.04664708573,      -3.711239893,      -1.312621962,       1.814824604,      -2.157288304,        2.83203202,                        10,      -4.317337965,               4,      -4.212920162,                4,       -4.23919142,   1.349674072e-07,   1.136396616e-05,       7.430083707,       12.83918465,       12.51822921,         0.9762825058,         -0.9241782997,                     0,      0.7174110242,      0.6999153074,                 0,       272.6387501,       300.0521353,                 0,       12171.59521,        12365.31395,                  0,        0.1555218314,         0.1435617589,                    0,          302138.3307,           331001.9765,                     0,           190.5168798,           -195.3716649,                      0,        190.5164054,         195.3716648,                   0,                141.7589051,                 144.5766877,                           0,            -4.980399984e-06,             -7.073195363e-10,                          nan,                      0.7440771563,                        0.740008475,                                nan,           300.7036927,            329.4501296,                      0,            17150.65523,             17150.64709,                       0,       5.146696806,       1.589868161,                 0,                 0,                 0,       3.052994511,       3.191517727,       4.339398966,                 0,      0.3089103985
          14,     0.04703271333,      -3.688309702,      -1.275772592,       1.843930918,      -2.234693723,       2.720314639,                        10,      -3.880294445,               5,      -4.702504944,                4,      -4.264058465,   1.633531791e-07,   1.362694546e-05,       8.916100448,       15.40702157,       14.98655716,         0.9757404411,         -0.9241810912,                     0,      0.7144608276,      0.6999190183,                 0,       272.7186013,       300.0521703,                 0,        12172.3532,        12365.26422,                  0,        0.1554857997,         0.1435611649,                    0,          301994.8434,           331002.0196,                     0,           190.4542481,           -195.3730635,                      0,        190.4539864,         195.3730634,                   0,                140.2611412,                 144.5769879,                           0,            -2.748102941e-06,              -6.44316378e-10,                          nan,                      0.7364568412,                       0.7400047142,                                nan,           300.5610415,            329.4504797,                      0,            17105.65656,             17150.63492,                       0,       5.139652537,       1.599444981,                 0,                 0,                 0,       3.048632799,       3.180158633,       4.342907266,                 0,      0.3111971032
          15,     0.04736158125,      -3.661800082,      -1.231224711,       1.877224499,      -2.318747387,       2.623082336,                        10,      -3.525655977,               5,      -4.294778526,                4,      -4.293079872,   1.976281437e-07,   1.633626042e-05,       10.69932054,       18.48842589,       17.93467303,         0.9760989779,         -0.9241834727,                     0,      0.7127992124,      0.6999211279,                 0,       272.6140683,       300.0524211,                 0,       12173.03933,        12365.24864,                  0,        0.1555540531,         0.1435608641,                    0,          301748.8505,           331002.2017,                     0,           190.4403432,           -195.3739763,                      0,        190.4400991,         195.3739763,                   0,                139.2736812,                 144.5771566,                           0,            -2.562918468e-06,             -5.371755263e-10,                          nan,                      0.7313253974,                       0.7400021201,                                nan,           300.3163124,            329.4509323,                      0,            17080.77001,             17150.64561,                       0,       5.145922703,       1.612639889,                 0,                 0,                 0,       3.051426162,       3.177350316,       4.357243721,                 0,      0.3133820661
          16,     0.04766485295,      -3.641826485,      -1.192050626,       1.901157753,      -2.407430848,       2.532063241,                        10,      -3.181321571,               6,       -4.61234352,                4,      -4.319000311,   2.388823821e-07,   1.958376107e-05,       12.83918465,       22.18611107,       21.43991961,         0.9770934373,         -0.9241851946,                     0,      0.7126457847,      0.6999216616,                 0,       272.3925207,       300.0528107,                 0,       12172.79271,        12365.26022,                  0,        0.1556773677,         0.1435608121,                    0,          301491.5737,           331002.4393,                     0,           190.4835498,            -195.374411,                      0,        190.4831695,          195.374411,                   0,                138.9652937,                  144.577146,                           0,            -3.992717864e-06,             -3.896807321e-10,                          nan,                      0.7295410614,                        0.740000419,                                nan,           300.0602974,            329.4514049,                      0,            17078.02668,             17150.66983,                       0,       5.134362545,        1.62595217,                 0,                 0,                 0,       3.041340363,       3.160139155,       4.361068644,                 0,      0.3166804362
          17,     0.04785231112,      -3.636541603,      -1.173766665,        1.90415521,      -2.498358986,       2.443680618,                        10,      -2.809199418,               6,      -4.175731884,                4,      -4.304160477,   2.886322365e-07,   2.348170066e-05,       1.283918465,       2.218611107,       2.143991961,         0.9783379933,         -0.9241860158,                     0,      0.7138093186,      0.6999207354,                 0,       272.1414958,       300.0532855,                 0,       12170.76291,        12365.29176,                  0,        0.1557949972,          0.143560951,                    0,          301304.5993,           331002.6822,                     0,           190.5823572,           -195.3743956,                      0,        190.5818514,         195.3743955,                   0,                139.2979309,                 144.5769496,                           0,            -5.307499383e-06,             -2.339778371e-10,                          nan,                      0.7309086874,                       0.7399994721,                                nan,           299.8742066,            329.4518485,                      0,            17093.22983,              17150.6994,                       0,       5.087150914,       1.640063182,                 0,                 0,                 0,       3.006315747,       3.113794211,       4.344329324,                 0,      0.3223932629
          18,     0.04731165264,      -3.651251596,      -1.183293186,       1.882525705,      -2.585181753,       2.348588166,                         4,      -4.603833951,               3,      -5.724825639,                4,      -4.270298903,   2.909091418e-08,     2.3471147e-06,       1.540702157,       2.662333328,       2.572790353,         0.9786511393,         -0.9241858638,                     0,      0.7143763342,      0.6999195582,                 0,       272.0965217,       300.0537161,                 0,       12171.00619,         12365.3215,                  0,        0.1558238495,         0.1435610903,                    0,          301299.1295,           331002.8876,                     0,            190.607968,           -195.3741738,                      0,        190.6075118,         195.3741738,                   0,                139.5476404,                 144.5768551,                           0,            -4.786913379e-06,             -2.128101029e-10,                          nan,                      0.7321203614,                       0.7399998286,                                nan,           299.8687307,            329.4522223,                      0,            17102.36617,             17150.72263,                       0,       5.084609047,       1.640939585,                 0,                 0,                 0,       3.004087657,        3.11122961,       4.343521866,                 0,      0.3227267956
          19,        0.04678828,      -3.666306887,      -1.198812256,       1.863346797,      -2.603958777,        2.33500569,                         4,      -4.215394289,               3,      -5.331225745,                4,       -4.25407765,   3.493635485e-08,   2.816460673e-06,       1.848842589,       3.194799994,       3.087348424,         0.9789455754,         -0.9241855521,                     0,      0.7149937627,      0.6999185289,                 0,       272.0505268,       300.0539221,                 0,       12170.90289,        12365.34176,                  0,        0.1558488586,         0.1435612269,                    0,          301296.4857,           331003.0084,                     0,           190.6346076,            -195.373922,                      0,        190.6342123,          195.373922,                   0,                139.8231128,                 144.5767349,                           0,            -4.147267262e-06,             -1.911653058e-10,                          nan,                      0.7334628505,                        0.740000167,                                nan,           299.8660698,            329.4523621,                      0,            17111.80817,             17150.73497,                       0,       5.079787915,       1.641941614,                 0,                 0,                 0,       3.000312655,       3.106758079,       4.341459635,                 0,      0.3232303478
          20,         0.0464046,      -3.684093067,      -1.212906105,       1.841960657,       -2.62142874,       2.315507599,                         5,      -4.705192107,               3,      -4.986299886,                4,      -4.243408264,   4.196039828e-08,   3.379743014e-06,       2.218611107,       3.833759992,       3.704818109,         0.9792135478,         -0.9241850788,                     0,      0.7156534924,      0.6999173886,                 0,       272.0052723,       300.0541109,                 0,       12170.39846,        12365.36131,                  0,         0.155868316,         0.1435613636,                    0,          301297.9825,           331003.0976,                     0,           190.6628495,           -195.3736359,                      0,        190.6625285,         195.3736359,                   0,                140.1202279,                 144.5765843,                           0,              -3.3671552e-06,             -1.735245281e-10,                          nan,                      0.7349122502,                       0.7400004797,                                nan,           299.8675365,            329.4524735,                      0,            17121.35348,             17150.74464,                       0,       5.071972335,       1.643186525,                 0,                 0,                 0,       2.994519625,        3.09973497,        4.33781148,                 0,      0.3239738738
