s,TI_4.0,TI_5.0
0.33613840759038854,0.21637022342117448,0.21646991820003386
0.3327843565126946,0.2160323605047966,0.21613107111589677
0.32943030518053534,0.21570279244548463,0.2158005239264823
0.32607625437401844,0.21538868584665097,0.21548541955798528
0.32272220389292666,0.21509454614490592,0.2151902596771296
0.3193681533066918,0.2148100935275961,0.21490480988787325
0.31601410197296087,0.2145239697000058,0.21461778111626909
0.3126600509927503,0.21424430045897006,0.21433724790427985
0.3093060012231682,0.21398696844602194,0.21407902836452408
0.30595195147502546,0.2137494658046545,0.21384056674580806
0.3025979002785507,0.21352036036342867,0.21361048379134293
0.29924384940593324,0.21330067324439367,0.2133897965532108
0.2958897992980126,0.21309520763253126,0.2131833250815923
0.29253574944165134,0.21290562412318345,0.21299272410268885
0.2891816994929297,0.21272892705153562,0.21281500423334707
0.28582764898884455,0.2125615892563107,0.21264664785560425
0.28247359895530083,0.21241212036151502,0.21249615666442465
0.2791195496744036,0.21228665294593085,0.21236964502093392
0.2757655000898288,0.21217781653897377,0.21225975840089584
0.27241144925772404,0.21207278158895743,0.21215367530353396
0.2690573992771475,0.21198161353202483,0.21206145780335234
0.26570334968811204,0.21191204550121173,0.2119908228846953
0.26234930000531403,0.2118602278241106,0.21193792892014982
0.2589952499925297,0.21181849748065304,0.2118951208992945
0.25564120017792985,0.2117925254074086,0.21186806204499248
0.2522871507206762,0.2117898501069027,0.21186428376328065
0.2489331011882713,0.21180376776564414,0.21187708837919242
0.24557905115599768,0.21182595275631,0.21189816377874046
0.24222500136275416,0.21186560621662578,0.21193669570174553
0.23887095203987765,0.21193170920563437,0.21200166267847773
0.23551690239225817,0.21200915045947294,0.21207795663348317
0.23216285156365424,0.21209232576069997,0.21215999320261242
0.22880880214528118,0.21219147585423911,0.21225800252123456
0.22545475302759355,0.21231862716863684,0.2123840024207136
0.2221007032854385,0.2124636720132812,0.2125278875566302
0.21874665366355694,0.2126261933754078,0.21268924490030475
0.21539260370558053,0.21280303478285062,0.21286491862369303
0.21203855386948892,0.21299272562467939,0.21305344590198202
0.2086845039196199,0.21319661306379667,0.2132561707779962
0.205330453840706,0.2134195906318005,0.21347798344934513
0.20197640395951139,0.21366070417466707,0.2137179274267583
0.1986223535252572,0.21392095476273723,0.21397700991407467
0.19526830370605247,0.21419679066360156,0.21425167574547976
0.19191425332422604,0.21448129353492001,0.21453501294378013
0.1885602024270157,0.21477630699265357,0.2148288824818422
0.18520615239761976,0.21510343413619426,0.2151548427560292
0.1818521018873188,0.2154509503258013,0.21550119263383472
0.1784980510146115,0.2158086267332643,0.2158577134777628
0.17514400024640164,0.21616715714227253,0.21621510936734814
0.17178994770671,0.21652845537891793,0.21657528528124495
0.1684358974730032,0.21693546914481948,0.2169811393552017
0.165081847462052,0.21736650100183014,0.21741101475028984
0.16172779499239864,0.21777122770634835,0.21781460986418125
0.1583737435711613,0.21818723635577128,0.21822948829649724
0.1550196925155424,0.21863401278159822,0.21867512603107978
0.15166563950794226,0.21908774889114235,0.21912772355532023
0.14831158816724668,0.2195457435385898,0.21958459262097801
0.14495753556274688,0.2199846316812432,0.22002236779891063
0.1416034833488699,0.22044021555223128,0.2204768374561332
0.13824943375397045,0.22092097926716328,0.22095646492283633
0.13489538039530002,0.22137889493532925,0.22141325165776424
0.13154132645896785,0.22181271804564107,0.22184597570481307
0.1281872732007712,0.2222490808289054,0.2222812473619601
0.12483321900815975,0.22267345330231023,0.222704544291392
0.12147916460896818,0.22307446692479568,0.22310449624014503
0.11812510997504658,0.2234684281561375,0.22349742792119512
0.11477105521762718,0.2238314852126811,0.2238594624123496
0.11141699961721178,0.22414630507001168,0.22417330909722966
0.10806294434576433,0.22441966187679543,0.22444572252672046
0.10470888866782273,0.2246591477648424,0.22468431212005924
0.10135483212171033,0.22483820451261669,0.22486248885464266
0.09800077607378185,0.22496497058324338,0.2249884564098959
0.09464671975497792,0.2250202994101149,0.22504303581947546
0.09129266322824109,0.22498832200309102,0.22501039291002803
0.08793860637001266,0.22484898391089447,0.22487046646643757
0.08458454961394396,0.2246100739039791,0.22463106768545588
0.08123049260184245,0.2242514070159803,0.22427200187036794
0.07787643561675127,0.2237633433657179,0.22378365082977167
0.07452237850963828,0.22310292119341554,0.22312306650190572
0.07116832169090223,0.22222766800653357,0.22224782113132446
0.06781426477351223,0.2211563793497916,0.2211767032161257
0.0644602075012175,0.21984717339514906,0.21986785827755784
