"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,         0.0403658,       -2.52999315,    -0.06400028656,       2.904878512,                         8,      -4.185896416,               3,      -5.517686984,   5.402502367e-08,   1.639324227e-05,                12,              14.4,       14.36246682,        -0.1691545083,          -1.149041334,                     0,      0.1129710899,      0.2935903878,                 0,       291.5868568,       296.2435886,                 0,       31848.98562,        31333.66304,                  0,        0.3805133796,         0.3684631315,                    0,          293731.6441,           302769.7651,                     0,          -13.76695289,           -94.66400796,                      0,        13.63287612,         94.65321759,                   0,                36.64713282,                 36.12054011,                           0,              -0.01938321196,             -0.0002279588168,                          nan,                       2.688143903,                       0.3816092155,                                nan,           292.3566906,            301.3525043,                      0,            32144.09387,             33266.16155,                       0,       19.50440231,       6.490172188,                 0,                 0,                 0,       10.92776675,       11.58226573,       16.98220141,                 0,      0.3327542206
           1,     0.04249550001,       -2.77284628,     -0.3216942723,       2.666557067,                        10,        -4.3073577,               4,      -5.529131782,   6.000538278e-08,   2.000387343e-05,                12,             17.28,       17.23241232,        -0.8107788355,          -1.552591493,                     0,      0.2636419965,      0.4851153025,                 0,       270.8338565,       284.6903454,                 0,        25081.7029,        24196.13554,                  0,        0.3226678056,         0.2960830753,                    0,           275922.091,           299495.0744,                     0,          -76.56371607,           -159.3545056,                      0,        76.41535069,         159.2474625,                   0,                42.23435474,                  39.1838245,                           0,             -0.003871850535,               -0.00134300688,                          nan,                        0.55269464,                       0.2460561938,                                nan,           274.6305037,            298.0931423,                      0,            26332.99108,             28424.18486,                       0,       26.63006189,       7.973037483,                 0,                 0,                 0,       15.19650145,        16.3519398,       22.47984848,                 0,      0.2993998855
           2,     0.04227533334,      -2.924920181,     -0.5479976727,       2.530101781,                        10,      -3.798336036,               4,      -4.661288171,   7.199680715e-08,   2.414526542e-05,                12,            20.736,       20.67794686,         -1.204084348,          -1.809654322,                     0,       0.434329119,      0.6433518642,                 0,       249.1690099,       268.0818099,                 0,       20261.68336,        20487.05733,                  0,         0.283474303,         0.2663684186,                    0,           259799.614,           291632.6746,                     0,          -129.7119364,           -206.7258779,                      0,        129.3117023,         206.5041433,                   0,                47.00382218,                 43.47984639,                           0,             -0.006161602044,              -0.002144053425,                          nan,                      0.3634924091,                       0.2105519323,                                nan,           258.5834958,            290.2675463,                      0,            23070.39322,             27069.09595,                       0,       25.24132927,       7.201063144,                 0,                 0,                 0,        14.5085613,       15.71504732,       21.02420751,                 0,      0.2852885863
           3,       0.042764825,      -2.950082406,     -0.6540637204,       2.505140593,                        10,      -3.464411717,               5,      -5.163923628,   8.632861888e-08,   2.919786177e-05,                12,           24.8832,       24.81286666,         -1.296894818,          -1.941675412,                     0,      0.4998663888,      0.7495331819,                 0,       243.7995537,       254.3458009,                 0,       18501.32196,        18351.53291,                  0,        0.2646537899,         0.2516278177,                    0,          257196.6288,           284245.0866,                     0,          -150.7040233,           -235.6526391,                      0,        149.7936064,         235.2546816,                   0,                44.01170375,                 44.21106659,                           0,              -0.01204568924,              -0.003374640397,                          nan,                      0.2938156361,                       0.1879285304,                                nan,           255.9926951,            282.9145395,                      0,            21958.94127,              26658.9504,                       0,       22.46012238,       6.318293246,                 0,                 0,                 0,       12.96009609,       14.03761932,       18.63660835,                 0,      0.2813116126
           4,        0.04290028,       -2.99401357,     -0.6825020493,       2.463962989,                        10,      -3.191991804,               5,      -4.401449973,   1.039465302e-07,   3.636509773e-05,              14.4,          29.85984,          29.77544,         -1.281450043,          -1.987319367,                     0,      0.5134732693,      0.8178442611,                 0,       244.6210351,        245.655283,                 0,       17779.16235,        16910.32005,                  0,        0.2535167488,         0.2400913536,                    0,          258781.2404,           279824.4198,                     0,          -157.1279099,           -253.6911359,                      0,        155.3164376,         253.2308416,                   0,                36.00175985,                 41.76126742,                           0,              -0.02292438611,              -0.003625484937,                          nan,                      0.2317961988,                       0.1649138278,                                nan,           257.5698892,            278.5145658,                      0,            21335.43083,             26271.22193,                       0,       20.93202553,       5.951551294,                 0,                 0,                 0,        12.1075729,       13.04430016,       17.41886589,                 0,      0.2843275385
           5,     0.04282806667,      -3.046496345,     -0.6934736579,       2.416089911,                        10,      -2.936586008,               6,      -4.677584101,   1.255288078e-07,   4.180660775e-05,              14.4,          29.85984,          29.77544,         -1.238188259,          -1.988393986,                     0,      0.5093662036,      0.8704996227,                 0,       246.9403408,       240.7039361,                 0,       17377.81446,          15684.325,                  0,        0.2455389736,         0.2271686185,                    0,          261062.7719,            278493.738,                     0,          -157.2896615,           -267.9440421,                      0,          155.07382,         267.5461668,                   0,                31.25341659,                 39.36220008,                           0,              -0.02797683624,              -0.002967633819,                          nan,                      0.2015389612,                       0.1471230201,                                nan,           259.8407409,            277.1901129,                      0,             20822.9292,             25731.32364,                       0,       20.25237243,       5.949606947,                 0,                 0,                 0,       11.74652277,        12.5048324,       17.00545732,                 0,      0.2937733328
           6,     0.04286401429,      -3.076497172,     -0.6836511322,       2.385930913,                        10,      -3.024829326,               6,      -4.367989503,   1.264385332e-07,   4.186288555e-05,             17.28,         35.831808,         35.730528,         -1.212923031,           -1.99017675,                     0,      0.5020093312,      0.9098979447,                 0,       249.3109291,       237.7643913,                 0,       17244.10165,        14862.35613,                  0,         0.241345873,         0.2178330994,                    0,          263166.0742,           278448.5837,                     0,          -155.4570285,           -278.6073128,                      0,        153.9236996,          278.393694,                   0,                32.15358938,                 38.70040501,                           0,              -0.01962943707,              -0.001532888076,                          nan,                      0.2088930389,                       0.1390132242,                                nan,           261.9341977,              277.14517,                      0,            20543.85841,             25425.95274,                       0,       19.69967791,       6.126459538,                 0,                 0,                 0,       11.48066518,       11.95800794,       16.81121239,                 0,      0.3109928785
           7,       0.043084875,      -3.129036502,     -0.6977110196,         2.3302219,                        10,      -2.749060128,               7,      -4.774723711,   1.527929079e-07,   4.942705761e-05,             1.728,         3.5831808,         3.5730528,         -1.203540306,          -2.001812077,                     0,      0.4960699101,      0.9454082297,                 0,        251.758694,        235.213811,                 0,       17356.90656,        14277.45544,                  0,        0.2404925606,         0.2114827617,                    0,          265410.9806,           278578.6042,                     0,          -153.3823079,            -287.982206,                      0,        152.6421528,         287.9554098,                   0,                36.71293542,                 39.27570177,                           0,             -0.009627827994,             -0.0001860874285,                          nan,                      0.2405163629,                       0.1363950821,                                nan,           264.1685957,            277.2745819,                      0,            20567.18942,             25392.17416,                       0,       18.75156253,       6.541808735,                 0,                 0,                 0,       11.04903591,       10.95211051,       16.56706475,                 0,       0.348867393
           8,     0.04155155556,      -3.200657797,     -0.7377553112,       2.258177435,                         5,      -4.814792909,               3,      -5.367432483,   1.540041987e-08,   4.870209636e-06,            2.0736,        4.29981696,        4.28766336,         -1.205470538,          -2.008863634,                     0,      0.4949010928,      0.9483739722,                 0,       252.1684498,       235.0885489,                 0,       17438.73741,         14278.1822,                  0,        0.2412323118,         0.2116158255,                    0,          265781.9461,           278694.3136,                     0,          -153.0562075,           -288.8043812,                      0,        152.3796597,         288.7759725,                   0,                37.06230341,                 39.39129098,                           0,             -0.008820975091,             -0.0001967237457,                          nan,                      0.2432234294,                       0.1364077858,                                nan,           264.5378247,            277.3897496,                      0,            20646.30619,             25479.21475,                       0,       18.67945835,       6.561294131,                 0,                 0,                 0,        11.0158961,       10.88294562,       16.53887057,                 0,      0.3512571942
           9,         0.0402791,      -3.255099016,     -0.7609996778,       2.191507916,                         5,      -4.302548096,               3,      -4.973787554,   1.849367003e-08,   5.792467485e-06,           2.48832,       5.159780352,       5.145196032,         -1.208228053,          -2.014768978,                     0,      0.4940634646,       0.951713049,                 0,       252.5610616,       234.8785823,                 0,       17522.65402,        14261.92164,                  0,        0.2420122057,         0.2115741721,                    0,          266151.8916,           278743.2385,                     0,            -152.79201,           -289.7001354,                      0,         152.190473,         289.6704183,                   0,                37.58030702,                 39.40560946,                           0,              -0.00785843306,             -0.0002051474976,                          nan,                      0.2469294318,                       0.1360360153,                                nan,           264.9060385,            277.4384455,                      0,            20731.94357,             25547.39887,                       0,       18.58286777,       6.596386263,                 0,                 0,                 0,       10.97223251,       10.78484495,       16.50825266,                 0,      0.3549713824
