"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,"LinSolIterTrans", "LinSolResTrans" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,"Avg_Massflow(inlet)","Avg_Massflow(outlet)","Avg_Massflow(blade1)", "Avg_Mach(inlet)","Avg_Mach(outlet)","Avg_Mach(blade1)", "Avg_Temp(inlet)","Avg_Temp(outlet)","Avg_Temp(blade1)","Avg_Press(inlet)","Avg_Press(outlet)","Avg_Press(blade1)","Avg_Density(inlet)","Avg_Density(outlet)","Avg_Density(blade1)","Avg_Enthalpy(inlet)","Avg_Enthalpy(outlet)","Avg_Enthalpy(blade1)","Avg_NormalVel(inlet)","Avg_NormalVel(outlet)","Avg_NormalVel(blade1)","Uniformity(inlet)","Uniformity(outlet)","Uniformity(blade1)","Secondary_Strength(inlet)","Secondary_Strength(outlet)","Secondary_Strength(blade1)","Momentum_Distortion(inlet)","Momentum_Distortion(outlet)","Momentum_Distortion(blade1)","Secondary_Over_Uniformity(inlet)","Secondary_Over_Uniformity(outlet)","Secondary_Over_Uniformity(blade1)","Avg_TotalTemp(inlet)","Avg_TotalTemp(outlet)","Avg_TotalTemp(blade1)","Avg_TotalPress(inlet)","Avg_TotalPress(outlet)","Avg_TotalPress(blade1)",   "CD(blade1)"   ,   "CL(blade1)"   ,   "CSF(blade1)"  ,   "CMx(blade1)"  ,   "CMy(blade1)"  ,   "CMz(blade1)"  ,   "CFx(blade1)"  ,   "CFy(blade1)"  ,   "CFz(blade1)"  ,  "CEff(blade1)"  
           0,     0.06642080005,      -3.143343879,      -1.615037079,       2.380431255,      0.5518814792,        5.40714405,                         9,      -4.124555922,               3,      -5.193935645,                4,      -4.807912204,   2.025487524e-07,   1.249494155e-05,                12,              14.4,       14.27904711,         0.8988915688,         -0.9144714971,                     0,      0.6629934993,      0.6999159569,                 0,       282.2338401,       300.0088589,                 0,       11988.11479,        12363.94247,                  0,        0.1479727393,         0.1435665427,                    0,          308570.6334,           331031.6017,                     0,           184.3653526,           -193.3132013,                      0,        184.3672009,         193.3132013,                   0,                125.9730871,                 147.2891778,                           0,             2.005006294e-05,               2.45625742e-11,                          nan,                      0.6832727648,                       0.7619199145,                                nan,           307.0468388,            329.4026677,                      0,             16100.2284,             17148.75481,                       0,       1.377264132,      0.5111191526,                 0,                 0,                 0,      0.7603076611,      0.7858448158,        1.24118782,                 0,      0.3711119317
           1,     0.06478304998,      -3.339012362,      -1.034217603,       2.172604036,     0.05353157128,       4.915807595,                        10,      -3.744473436,               3,      -4.347059306,                4,      -4.558466685,   2.586843012e-07,   1.499305192e-05,                12,             17.28,       16.99449021,         0.9421632386,         -0.9145117776,                     0,      0.6742880354,      0.6998680922,                 0,       271.8188844,       300.0587389,                 0,       12041.72658,        12366.22691,                  0,        0.1543347524,         0.1435691989,                    0,          297974.0258,           331048.8696,                     0,           185.2899772,           -193.3181396,                      0,        185.2881677,         193.3181396,                   0,                123.8254853,                 147.2886053,                           0,             -1.95311113e-05,              6.437073097e-13,                          nan,                      0.6682859829,                       0.7618974897,                                nan,           296.5353429,            329.4534139,                      0,            16329.91252,             17151.19068,                       0,       2.642211241,      0.9892341985,                 0,                 0,                 0,       1.485466525,       1.502344524,       2.388058935,                 0,      0.3743963325
           2,     0.06547403328,      -3.444200711,      -1.181378557,       2.080938719,     -0.4164489608,       4.451804698,                        10,      -3.312038055,               4,      -4.749191807,                4,      -4.542497226,   2.560879365e-07,   1.800909717e-05,                12,            20.736,        20.2814865,         0.9795049875,          -0.914578812,                     0,      0.7015143057,      0.6998904042,                 0,       267.2454675,       300.0826218,                 0,       12151.64816,        12366.71327,                  0,        0.1584074817,         0.1435634186,                    0,          294962.1516,           331057.7997,                     0,           187.6808552,           -193.3400941,                      0,        187.6768885,         193.3400941,                   0,                132.7539915,                 147.2885336,                           0,            -4.226969134e-05,              2.091415929e-11,                          nan,                      0.7073539665,                       0.7618106028,                                nan,           293.5490861,            329.4815108,                      0,            16879.40344,             17152.20676,                       0,       3.857148252,       1.346988187,                 0,                 0,                 0,       2.204726425,       2.251999929,       3.408880481,                 0,      0.3492186712
           3,     0.06439767499,      -3.562585964,      -1.327565438,       1.969465279,     -0.8305467746,       4.046923376,                        10,      -2.822978731,               4,      -4.181115279,                4,      -4.563278736,   2.547301192e-07,   2.170436123e-05,               1.2,            2.0736,        2.02814865,         0.9931297877,         -0.9146443511,                     0,      0.7252850983,      0.6999413629,                 0,       266.3030383,        300.091324,                 0,       12193.29587,        12366.29039,                  0,        0.1595083522,         0.1435543464,                    0,          295739.7844,           331060.9755,                     0,           188.9668721,           -193.3661683,                      0,        188.9669356,         193.3661684,                   0,                143.4811491,                 147.2893243,                           0,             6.724193091e-07,              1.664546279e-10,                          nan,                      0.7592923523,                       0.7617119663,                                nan,           294.3217167,            329.4953469,                      0,             17306.4123,             17152.40026,                       0,       5.019643725,       1.595692551,                 0,                 0,                 0,       2.923000532,       3.026022291,       4.311176979,                 0,       0.317889603
           4,     0.05970991999,       -3.68839056,      -1.370581008,       1.834131844,      -1.187247628,       3.714524141,                         4,      -4.800477616,               2,      -4.214362886,                4,      -4.553678254,   2.540161595e-08,   2.169533143e-06,              1.44,           2.48832,        2.43377838,           0.99178897,         -0.9146610843,                     0,      0.7281773692,      0.6999468874,                 0,       266.8710586,       300.0983865,                 0,        12196.9341,        12366.42571,                  0,        0.1592148947,         0.1435525389,                    0,          296598.0081,           331063.1109,                     0,           189.0563557,           -193.3721407,                      0,          189.05709,         193.3721407,                   0,                145.3472958,                   147.28937,                           0,             7.767781758e-06,              8.139733332e-11,                          nan,                      0.7688010844,                       0.7616886769,                                nan,           295.1735267,            329.5035656,                      0,            17357.27425,             17152.67253,                       0,        5.31887111,       1.636710228,                 0,                 0,                 0,       3.109039741,       3.239193504,       4.525133777,                 0,      0.3077175953
           5,     0.05656619999,      -3.717095134,      -1.344638523,       1.801696739,      -1.261061649,       3.683331536,                         4,      -4.324038032,               2,       -4.00636541,                4,      -4.495246384,   3.051910396e-08,   2.606070188e-06,             1.728,          2.985984,       2.920534056,         0.9897335104,         -0.9146754144,                     0,       0.730564553,      0.6999614434,                 0,       267.4952196,       300.0977749,                 0,       12197.63533,        12366.21089,                  0,        0.1588515976,         0.1435503378,                    0,          297478.9426,           331062.8022,                     0,           189.0947117,           -193.3781354,                      0,        189.0955384,         193.3781354,                   0,                147.0367253,                 147.2894335,                           0,             8.742964972e-06,              2.104094676e-12,                          nan,                      0.7775790297,                        0.761665393,                                nan,           296.0498223,            329.5041171,                      0,            17396.18528,              17152.5974,                       0,       5.586662929,        1.66802869,                 0,                 0,                 0,       3.277392429,       3.433236169,        4.71232552,                 0,      0.2985733543
           6,     0.05475678571,      -3.753624345,      -1.321023803,       1.761535919,      -1.335504257,       3.646299601,                         5,      -4.829530429,               3,      -5.553835572,                4,      -4.454063984,   3.671495192e-08,     3.1308633e-06,            2.0736,         3.5831808,       3.504640867,         0.9869969762,         -0.9146879074,                     0,      0.7322441321,      0.6999761903,                 0,       268.1744487,       300.0969392,                 0,       12195.50318,        12365.96467,                  0,        0.1584211111,         0.1435478793,                    0,          298366.4975,           331062.2359,                     0,           189.0844337,           -193.3840886,                      0,        189.0849634,         193.3840886,                   0,                148.4400012,                  147.289511,                           0,             5.603320689e-06,             -7.113820644e-11,                          nan,                      0.7850439216,                       0.7616423464,                                nan,            296.933041,            329.5044386,                      0,             17419.9183,             17152.48163,                       0,       5.784561348,       1.684659658,                 0,                 0,                 0,       3.404375409,        3.58058094,        4.84547916,                 0,      0.2912337784
           7,     0.05340017501,      -3.782317577,      -1.312701431,       1.730187926,      -1.411767835,       3.618068044,                         5,      -4.334680002,               3,      -5.246225023,                4,      -4.427445116,   4.423750397e-08,    3.76185189e-06,           2.48832,        4.29981696,       4.205569041,         0.9836995883,         -0.9146993413,                     0,      0.7330159205,       0.699990881,                 0,       268.9050848,       300.0959493,                 0,       12191.21293,        12365.70485,                  0,        0.1579350015,         0.1435453367,                    0,          299240.2172,           331061.4942,                     0,           189.0336774,           -193.3899314,                      0,        189.0337356,         193.3899313,                   0,                149.4417693,                  147.289598,                           0,             6.155953678e-07,              -1.50963464e-10,                          nan,                      0.7905560815,                       0.7616197851,                                nan,           297.8026976,            329.5045861,                      0,            17426.10319,             17152.34613,                       0,       5.877304517,       1.683150993,                 0,                 0,                 0,       3.467860338,       3.655269905,       4.900480341,                 0,      0.2863814505
           8,     0.05260648889,      -3.786243292,      -1.324017232,       1.725824303,      -1.490597936,       3.580975812,                         6,      -4.625330817,               3,      -4.944633741,                4,      -4.409770833,      5.338921e-08,   4.520703046e-06,          2.985984,       5.159780352,       5.046682849,          0.980041109,         -0.9147102422,                     0,      0.7327100167,      0.7000051566,                 0,       269.6746394,       300.0948835,                 0,       12185.84564,        12365.44921,                  0,        0.1574151134,          0.143542879,                    0,          300072.0508,           331060.6586,                     0,           188.9535977,           -193.3955473,                      0,        188.9531894,         193.3955473,                   0,                149.9330556,                  147.289694,                           0,             -4.32194124e-06,             -2.567912549e-10,                          nan,                      0.7934931191,                       0.7615981653,                                nan,           298.6307984,            329.5046153,                      0,            17413.48678,             17152.21008,                       0,       5.849496351,       1.663762643,                 0,                 0,                 0,       3.457506434,       3.644898361,       4.868205997,                 0,      0.2844283581
           9,     0.05219951998,      -3.772439894,       -1.35072978,        1.74128054,      -1.571860186,       3.474205973,                         6,      -4.143933111,               3,      -4.589954884,                4,      -4.397032312,   6.407955393e-08,   5.433684973e-06,         3.5831808,       6.191736422,       6.056019419,         0.9762740579,         -0.9147205131,                     0,      0.7312266877,      0.7000184724,                 0,       270.4575616,       300.0938326,                 0,        12180.6338,         12365.2129,                  0,        0.1568925137,         0.1435406384,                    0,          300825.0249,           331059.8051,                     0,           188.8547694,           -193.4007377,                      0,        188.8540153,         193.4007376,                   0,                149.8315264,                 147.2898085,                           0,            -7.986750619e-06,             -3.903203316e-10,                          nan,                      0.7933722044,                       0.7615783183,                                nan,           299.3805038,            329.5045803,                      0,            17382.24955,             17152.08614,                       0,        5.72053395,       1.631985264,                 0,                 0,                 0,       3.384130294,       3.561568914,       4.764778216,                 0,      0.2852854782
